ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
930050.CSI,20250728,1640.4737,1636.9563,1643.1359,1630.7976,1634.7955,5.6782,0.3473,41388755.03,123059409.05
930050.CSI,20250729,1644.0841,1640.0815,1645.6563,1633.0365,1640.4737,3.6104,0.2201,40335944.62,120184967.75
930050.CSI,20250730,1641.8606,1642.8912,1658.9236,1633.2996,1644.0841,-2.2235,-0.1352,42551027.96,132549549.865
930050.CSI,20250731,1603.9632,1635.6914,1635.6914,1599.4821,1641.8606,-37.8974,-2.3082,48362395.72,142194182.495
930050.CSI,20250801,1594.1777,1602.4985,1607.0193,1589.0362,1603.9632,-9.7855,-0.6101,35501572.0,97908981.626
930050.CSI,20250804,1600.7925,1589.5321,1600.7925,1589.3635,1594.1777,6.6148,0.4149,28796605.52,79861097.594
930050.CSI,20250805,1609.7762,1603.2295,1612.0848,1600.0508,1600.7925,8.9837,0.5612,28368544.4,75791823.477
930050.CSI,20250806,1609.8733,1609.3054,1612.653,1606.1933,1609.7762,0.0971,0.006,26776774.99,75526486.485
930050.CSI,20250807,1609.4433,1611.701,1615.5401,1602.0381,1609.8733,-0.43,-0.0267,33024385.41,94356751.054
930050.CSI,20250808,1604.4418,1608.2184,1612.0165,1601.5475,1609.4433,-5.0015,-0.3108,30546199.26,83111687.862
930050.CSI,20250811,1611.171,1606.707,1616.1128,1604.9499,1604.4418,6.7292,0.4194,36116274.55,95713875.593
930050.CSI,20250812,1611.8148,1611.305,1620.9141,1607.5508,1611.171,0.6438,0.04,32782160.78,91022330.533
930050.CSI,20250813,1623.6256,1614.6091,1628.6449,1613.8464,1611.8148,11.8108,0.7328,40839499.88,125083184.984
930050.CSI,20250814,1629.5017,1627.7438,1646.1461,1625.6569,1623.6256,5.8761,0.3619,48550799.59,137394695.171
930050.CSI,20250815,1635.0206,1624.9313,1642.3122,1620.8188,1629.5017,5.5189,0.3387,48218883.14,129304263.829
930050.CSI,20250818,1643.9793,1640.5799,1658.5144,1636.7823,1635.0206,8.9587,0.5479,61182044.84,175189369.619
930050.CSI,20250819,1628.1816,1647.6692,1654.7498,1627.2647,1643.9793,-15.7977,-0.9609,55561333.26,162891462.461
930050.CSI,20250820,1647.6785,1626.0979,1647.9312,1619.3547,1628.1816,19.4969,1.1975,57922661.38,157374485.673
930050.CSI,20250821,1660.3926,1655.0121,1666.9987,1653.8383,1647.6785,12.7141,0.7716,58728578.99,170566830.066
930050.CSI,20250822,1690.6844,1661.0194,1690.6844,1660.9087,1660.3926,30.2918,1.8244,66754972.81,197645355.054
930050.CSI,20250825,1719.8118,1702.3571,1720.6782,1697.1705,1690.6844,29.1274,1.7228,78676720.14,234025109.67
930050.CSI,20250826,1717.2328,1714.5459,1726.1632,1708.1357,1719.8118,-2.579,-0.15,57546499.85,174608010.904
930050.CSI,20250827,1688.5266,1717.5799,1727.7118,1688.5266,1717.2328,-28.7062,-1.6717,71280847.08,221169643.926
930050.CSI,20250828,1705.4701,1684.7823,1706.2035,1675.668,1688.5266,16.9435,1.0034,64554130.41,210061370.526
930050.CSI,20250829,1734.9329,1706.3404,1742.5482,1706.0245,1705.4701,29.4628,1.7275,77243227.56,244459971.41
930050.CSI,20250901,1736.5627,1738.9928,1739.5179,1725.6478,1734.9329,1.6298,0.0939,65782231.98,200514351.559
930050.CSI,20250902,1734.087,1736.951,1749.1662,1721.4644,1736.5627,-2.4757,-0.1426,63052262.44,193112876.82
930050.CSI,20250903,1724.1886,1738.8687,1745.0982,1713.1233,1734.087,-9.8984,-0.5708,55252127.88,170409183.657
930050.CSI,20250904,1697.5226,1723.6713,1727.5704,1683.8678,1724.1886,-26.666,-1.5466,66713188.6,199545886.554
930050.CSI,20250905,1733.1821,1695.2765,1735.3791,1693.1246,1697.5226,35.6595,2.1007,51639240.78,162914195.941
930050.CSI,20250908,1747.7854,1741.2327,1754.5212,1736.8481,1733.1821,14.6033,0.8426,53254417.92,177955479.2
930050.CSI,20250909,1732.3673,1740.3209,1749.5792,1722.7403,1747.7854,-15.4181,-0.8822,46387273.89,158969069.612
930050.CSI,20250910,1729.982,1725.9943,1737.8264,1718.2463,1732.3673,-2.3853,-0.1377,37119156.38,127843394.299
930050.CSI,20250911,1756.6225,1721.6006,1756.6225,1714.6059,1729.982,26.6405,1.5399,57814729.14,190317832.594
930050.CSI,20250912,1748.0613,1761.1669,1765.3008,1745.568,1756.6225,-8.5612,-0.4874,59150933.15,188212477.907
930050.CSI,20250915,1760.6907,1758.4163,1776.1144,1755.125,1748.0613,12.6294,0.7225,46614011.72,165803655.506
930050.CSI,20250916,1753.1807,1764.0642,1766.7842,1743.3159,1760.6907,-7.51,-0.4265,47550063.12,153154557.309
930050.CSI,20250917,1773.6683,1754.4888,1776.7866,1753.9297,1753.1807,20.4876,1.1686,48718937.63,169912329.699
930050.CSI,20250918,1750.7031,1772.5265,1782.2137,1734.3851,1773.6683,-22.9652,-1.2948,65455145.61,228425623.882
930050.CSI,20250919,1756.4184,1750.2721,1770.4879,1746.4637,1750.7031,5.7153,0.3265,48222086.3,165069527.219
930050.CSI,20250922,1763.7898,1765.4887,1766.5367,1751.9222,1756.4184,7.3714,0.4197,39053219.09,142175583.909
930050.CSI,20250923,1760.2279,1767.699,1777.6066,1738.8584,1763.7898,-3.5619,-0.2019,52792729.51,190630805.666
930050.CSI,20250924,1785.5747,1755.3206,1787.1615,1753.9675,1760.2279,25.3468,1.44,49193591.42,176311012.879
930050.CSI,20250925,1796.3681,1787.1748,1807.7541,1786.3403,1785.5747,10.7934,0.6045,49865259.78,189843179.211
930050.CSI,20250926,1776.9146,1791.1008,1796.6016,1776.9146,1796.3681,-19.4535,-1.0829,48378430.77,171011535.476
930050.CSI,20250929,1805.5251,1780.0595,1816.2095,1772.1088,1776.9146,28.6105,1.6101,58146704.56,186896190.823
930050.CSI,20250930,1815.7948,1807.7938,1819.2862,1803.1183,1805.5251,10.2697,0.5688,52949894.11,175564789.647
930050.CSI,20251009,1846.1116,1819.4112,1852.9194,1817.3298,1815.7948,30.3168,1.6696,78042295.24,262787591.74
930050.CSI,20251010,1803.8533,1832.9174,1832.9174,1797.7327,1846.1116,-42.2583,-2.289,66020287.29,233965221.744
930050.CSI,20251013,1790.9396,1756.3631,1794.1531,1756.3631,1803.8533,-12.9137,-0.7159,64949205.47,215696068.506
930050.CSI,20251014,1770.6829,1809.7644,1815.5043,1764.8287,1790.9396,-20.2567,-1.1311,75969117.81,253340560.923
