ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20241209,1003.3821,1012.8753,1016.9431,995.4104,1014.4463,-11.0642,-1.0907,6743423.15,29464210.025
000688.SH,20241210,1010.9107,1051.5275,1051.901,1008.4967,1003.3821,7.5286,0.7503,8977200.09,43367955.605
000688.SH,20241211,1007.1881,1007.5473,1016.8283,1004.355,1010.9107,-3.7226,-0.3682,8299324.54,34289879.943
000688.SH,20241212,1010.8952,1008.1361,1014.5567,999.0606,1007.1881,3.7071,0.3681,7958719.97,34274725.024
000688.SH,20241213,989.7763,1003.9936,1009.3528,988.7314,1010.8952,-21.1189,-2.0891,14934245.3,56459732.441
000688.SH,20241216,975.2684,990.5744,992.3581,971.0991,989.7763,-14.5079,-1.4658,8349274.56,36855492.034
000688.SH,20241217,967.2764,974.0447,980.5675,965.494,975.2684,-7.992,-0.8195,5402826.05,25178867.528
000688.SH,20241218,981.5127,970.4632,984.7599,965.5578,967.2764,14.2363,1.4718,5571287.91,31008011.884
000688.SH,20241219,993.0019,969.3809,997.7987,967.8594,981.5127,11.4892,1.1706,6598085.29,38195311.544
000688.SH,20241220,1011.2093,990.058,1024.7158,989.4144,993.0019,18.2074,1.8336,9476242.95,56904998.374
000688.SH,20241223,998.6073,1011.193,1025.8107,996.8888,1011.2093,-12.602,-1.2462,8787624.26,53012621.437
000688.SH,20241224,1014.017,1002.5044,1015.8679,991.3038,998.6073,15.4097,1.5431,6766240.72,38537483.913
000688.SH,20241225,1017.3567,1018.5698,1024.9454,1009.7148,1014.017,3.3397,0.3294,6963058.01,42680002.225
000688.SH,20241226,1027.0229,1014.0694,1030.6735,1010.9363,1017.3567,9.6662,0.9501,7254163.93,45117972.696
000688.SH,20241227,1018.5794,1026.7068,1044.1527,1016.9785,1027.0229,-8.4435,-0.8221,8452292.94,50641254.809
000688.SH,20241230,1020.6331,1014.7807,1031.456,1011.1046,1018.5794,2.0537,0.2016,6874282.91,42138777.404
000688.SH,20241231,988.9346,1020.5215,1021.4143,988.9346,1020.6331,-31.6985,-3.1058,7291412.42,38740807.269
000688.SH,20250102,955.3334,986.822,986.822,945.4523,988.9346,-33.6012,-3.3977,7463455.56,40785102.267
000688.SH,20250103,941.8191,955.722,963.2264,941.2455,955.3334,-13.5143,-1.4146,6029273.67,30757666.707
000688.SH,20250106,938.7068,943.7557,949.5905,931.002,941.8191,-3.1123,-0.3305,4947653.89,26431496.73
000688.SH,20250107,965.5297,938.5985,966.0688,936.6456,938.7068,26.8229,2.8574,5607802.32,33373670.076
000688.SH,20250108,965.1193,956.7109,976.6235,937.8204,965.5297,-0.4104,-0.0425,6176724.16,35650388.79
000688.SH,20250109,961.4394,962.2346,972.4658,960.5368,965.1193,-3.6799,-0.3813,5458853.78,28740427.372
000688.SH,20250110,950.5916,962.2215,980.7548,950.5916,961.4394,-10.8478,-1.1283,6531860.2,38011132.464
000688.SH,20250113,952.1856,938.3821,955.0801,936.7818,950.5916,1.594,0.1677,5182653.63,29704254.83
