ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20250121,2112.3901,2125.0668,2125.0668,2090.3176,2104.7277,7.6624,0.3641,22380029.99,83353163.04301
399006.SZ,20250122,2101.0346,2103.8319,2110.8968,2081.0753,2112.3901,-11.3555,-0.5376,22920174.26,93162911.45716
399006.SZ,20250123,2093.3129,2125.2951,2151.4765,2093.3129,2101.0346,-7.7217,-0.3675,31699621.76,113500487.17784
399006.SZ,20250124,2121.8391,2084.1338,2131.5536,2084.1338,2093.3129,28.5262,1.3627,28332183.04,98313741.86006
399006.SZ,20250127,2063.8199,2119.1694,2123.1478,2063.8199,2121.8391,-58.0192,-2.7344,25289787.26,88950540.83106
399006.SZ,20250205,2062.9231,2082.9909,2083.0067,2054.3707,2063.8199,-0.8968,-0.0435,34231658.4,119177773.89434
399006.SZ,20250206,2120.7451,2059.4495,2120.7877,2056.1786,2062.9231,57.822,2.8029,41228670.44,141601168.09454
399006.SZ,20250207,2174.3509,2127.1359,2200.1023,2122.3484,2120.7451,53.6058,2.5277,54653121.27,188363358.40386
399006.SZ,20250210,2183.8767,2183.7801,2188.1276,2156.755,2174.3509,9.5258,0.4381,43075324.33,146698000.89248
399006.SZ,20250211,2152.7324,2182.9089,2182.9089,2150.4734,2183.8767,-31.1443,-1.4261,36305748.7,122394397.74158
399006.SZ,20250212,2191.7594,2144.7268,2194.103,2142.0485,2152.7324,39.027,1.8129,39747988.15,136729812.91553
399006.SZ,20250213,2176.1559,2186.1382,2203.6365,2175.4244,2191.7594,-15.6035,-0.7119,38171120.7,134971341.15456
399006.SZ,20250214,2215.2984,2176.3225,2223.386,2176.2123,2176.1559,39.1425,1.7987,40916022.12,139703937.05279
399006.SZ,20250217,2226.6152,2243.6584,2245.3706,2208.7687,2215.2984,11.3168,0.5108,50287794.18,170815885.36105
399006.SZ,20250218,2182.574,2223.4803,2231.2752,2173.5402,2226.6152,-44.0412,-1.9779,42223805.4,143678361.28854
399006.SZ,20250219,2226.9821,2174.956,2228.4823,2174.0069,2182.574,44.4081,2.0347,38445789.22,133941861.75614
399006.SZ,20250220,2225.5838,2222.3729,2233.9835,2204.6406,2226.9821,-1.3983,-0.0628,36593923.56,121357141.43721
399006.SZ,20250221,2281.5118,2228.9165,2284.0384,2228.9165,2225.5838,55.928,2.513,50078031.97,176691754.58079
399006.SZ,20250224,2266.2441,2277.1542,2283.7897,2245.6137,2281.5118,-15.2677,-0.6692,44961204.79,167379895.73139
399006.SZ,20250225,2240.5887,2227.2895,2265.9112,2224.4577,2266.2441,-25.6554,-1.1321,38734597.95,142108006.98862
399006.SZ,20250226,2268.2154,2246.9544,2268.5691,2232.3088,2240.5887,27.6267,1.233,39141685.13,148195950.59795
399006.SZ,20250227,2256.5084,2268.5027,2279.3867,2225.532,2268.2154,-11.707,-0.5161,41272487.25,150932614.01292
399006.SZ,20250228,2170.3919,2238.3402,2240.7762,2163.6867,2256.5084,-86.1165,-3.8164,36789436.55,136250691.05361
399006.SZ,20250303,2196.5248,2176.8166,2232.1985,2161.3587,2170.3919,26.1329,1.2041,33813799.82,124915844.09514
399006.SZ,20250304,2190.0783,2170.9892,2193.5318,2161.0558,2196.5248,-6.4465,-0.2935,27538279.32,103983236.50369
399006.SZ,20250305,2190.3624,2190.5775,2200.8703,2173.9039,2190.0783,0.2841,0.013,26860801.49,100068375.55439
399006.SZ,20250306,2234.689,2204.2472,2243.2788,2202.0068,2190.3624,44.3266,2.0237,39117294.64,139311923.99346
399006.SZ,20250307,2205.3067,2221.9089,2226.0045,2195.1277,2234.689,-29.3823,-1.3148,31482504.87,114892289.98442
399006.SZ,20250310,2199.8771,2211.0966,2217.7744,2182.5808,2205.3067,-5.4296,-0.2462,28282918.93,97189114.53511
399006.SZ,20250311,2204.0302,2172.1794,2204.0302,2171.2669,2199.8771,4.1531,0.1888,25849263.79,92668638.87104
