序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
128,300308,中际旭创,858.37,5.45,1.01,5078000000.0,3909000000.0000005,1169000000.0,9706000000.0,6.26,12.04,97.06,11.69,50.78,39.09,"沪深300,创业板,深证100"
169,688825,长鑫科技,57.46,4.85,2.19,2670000000.0,2648000000.0,21823000.0,5706000000.0,3.68,0.38,57.06,0.22,26.7,26.48,
237,300502,新易盛,402.15,4.18,0.94,2213000000.0,2079000000.0,134000000.00000001,4779000000.0,3.08,2.8,47.79,1.34,22.13,20.79,"沪深300,创业板,深证100"
450,601138,工业富联,65.41,2.7,0.26,1594000000.0,1694000000.0000002,-99986000.0,3431000000.0,2.21,-2.91,34.31,-1.0,15.94,16.94,沪深300
452,601138,工业富联,65.41,2.7,0.26,1594000000.0,1694000000.0000002,-99986000.0,3431000000.0,2.21,-2.91,34.31,-1.0,15.94,16.94,沪深300
5194,000977,浪潮信息,72.99,-6.09,3.11,1590000000.0,1544000000.0,46771000.0,3356000000.0,2.16,1.39,33.56,0.47,15.9,15.44,"沪深300,深证100"
249,600183,生益科技,143.08,4.06,0.94,1782999999.9999998,1361000000.0,421000000.0,3213000000.0000005,2.07,13.1,32.13,4.21,17.83,13.61,"沪深300,上证50"
32,603083,剑桥科技,207.21,10.0,5.58,921000000.0000001,2250000000.0,-1330000000.0,3179000000.0,2.05,-41.84,31.79,-13.3,9.21,22.5,
64,603228,景旺电子,103.88,7.83,2.75,1482000000.0,1242000000.0,240000000.0,2791000000.0,1.8,8.6,27.91,2.4,14.82,12.42,
410,603986,兆易创新,382.55,2.87,1.0,1248000000.0,985000000.0,263000000.0,2627000000.0,1.69,10.01,26.27,2.63,12.48,9.85,"沪深300,上证50"
303,300394,天孚通信,257.16,3.4,0.91,1219000000.0,1183000000.0,36179000.0,2557000000.0,1.65,1.41,25.57,0.36,12.19,11.83,"沪深300,创业板,深证100"
132,002463,沪电股份,117.53,5.41,1.09,1208000000.0,1075000000.0,133000000.0,2465000000.0,1.59,5.4,24.65,1.33,12.08,10.75,"沪深300,深证100"
325,601138,工业富联,65.77,3.27,0.18,998000000.0,1077000000.0,-79108800.0,2391000000.0,1.54,-3.31,23.91,-0.79,9.98,10.77,沪深300
491,002384,东山精密,183.25,2.56,0.93,1226000000.0,936999999.9999999,288000000.0,2370000000.0,1.53,12.15,23.7,2.88,12.26,9.37,"沪深300,深证100"
138,002281,光迅科技,176.53,5.27,1.49,993000000.0,864000000.0,129000000.0,2064000000.0,1.33,6.25,20.64,1.29,9.93,8.64,中证500
1650,600487,亨通光电,62.59,0.59,1.32,939000000.0,1060000000.0,-120000000.0,2052000000.0,1.32,-5.85,20.52,-1.2,9.39,10.6,
4604,300750,宁德时代,346.8,-1.2,0.14,947000000.0000001,1022000000.0000001,-74514000.0,2032000000.0,1.31,-3.67,20.32,-0.75,9.47,10.22,"沪深300,创业板,深证100"
26,600330,天通股份,28.89,10.02,5.74,986000000.0,1033000000.0,-46636500.0,2022000000.0,1.3,-2.31,20.22,-0.47,9.86,10.33,
123,300857,协创数据,267.0,5.58,1.57,1162000000.0,730000000.0,432000000.0,2009000000.0,1.3,21.5,20.09,4.32,11.62,7.3,"中证500,创业板"
4319,688256,寒武纪,1062.34,-0.9,0.29,775000000.0,1025000000.0,-249000000.00000003,1970000000.0,1.27,-12.64,19.7,-2.49,7.75,10.25,"沪深300,科创50,上证50"
81,000592,平潭发展,8.0,6.81,11.63,868000000.0,865000000.0,3184000.0,1800000000.0,1.16,0.18,18.0,0.03,8.68,8.65,
5183,600869,远东股份,20.1,-5.19,3.89,791000000.0,881000000.0,-89743000.0,1764999999.9999998,1.14,-5.08,17.65,-0.9,7.91,8.81,中证1000
