序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5110,000725,京东方A,8.1,-7.64,3.69,4546000000.0,5519000000.0,-973000000.0,10519000000.0,4.42,-9.25,105.19,-9.73,45.46,55.19,"沪深300,深证100"
4939,300308,中际旭创,1159.0,-5.25,0.8,5163000000.0,4861000000.0,302000000.0,10344000000.0,4.34,2.92,103.44,3.02,51.63,48.61,"沪深300,创业板,深证100"
5097,603986,兆易创新,715.12,-7.37,1.83,4135000000.0,3579000000.0,557000000.0,8697000000.0,3.65,6.4,86.97,5.57,41.35,35.79,沪深300
4661,002407,多氟多,53.41,-3.33,12.15,3517000000.0,3404999999.9999995,111000000.00000001,7222000000.0,3.03,1.54,72.22,1.11,35.17,34.05,
5165,002384,东山精密,222.09,-9.83,2.06,3299000000.0,2851000000.0,448000000.00000006,6409999999.999999,2.69,6.99,64.1,4.48,32.99,28.51,"沪深300,深证100"
5051,688008,澜起科技,295.08,-6.59,1.56,2162000000.0,2240000000.0,-77126200.0,5208000000.0,2.19,-1.48,52.08,-0.77,21.62,22.4,"沪深300,科创50,上证50"
5087,300502,新易盛,533.81,-7.25,0.65,2078000000.0,1796000000.0,282000000.0,4366000000.0,1.83,6.46,43.66,2.82,20.78,17.96,"沪深300,创业板,深证100"
1,001248,华润新能源,26.0,157.17,15.69,1470000000.0,1485000000.0,-14553900.000000002,4327000000.0,1.82,-0.34,43.27,-0.15,14.7,14.85,
5070,600584,长电科技,99.18,-7.0,2.31,1271000000.0,1612000000.0,-341000000.0,4056000000.0,1.7,-8.41,40.56,-3.41,12.71,16.12,
136,002273,水晶光电,41.03,5.12,7.31,2037000000.0,1845000000.0,193000000.0,3997000000.0,1.68,4.83,39.97,1.93,20.37,18.45,中证500
5160,002371,北方华创,846.0,-9.55,0.6,1797000000.0,1851000000.0000002,-54005100.0,3768000000.0,1.58,-1.43,37.68,-0.54,17.97,18.51,"沪深300,深证100"
