序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
689,002384,东山精密,265.99,2.16,2.88,4350000000.0,5710000000.0,-1360000000.0,10467000000.0,4.19,-12.99,104.67,-13.6,43.5,57.1,"沪深300,深证100"
5093,600584,长电科技,97.37,-5.19,5.76,4575000000.0,5124000000.0,-549000000.0,10124000000.0,4.06,-5.42,101.24,-5.49,45.75,51.24,沪深300
3757,002156,通富微电,77.44,-0.55,7.44,4437000000.0,4620000000.0,-183000000.0,9122000000.0,3.65,-2.01,91.22,-1.83,44.37,46.2,
3173,603986,兆易创新,585.0,0.17,2.05,3757000000.0,4068000000.0,-311000000.0,8311000000.0,3.33,-3.74,83.11,-3.11,37.57,40.68,"沪深300,上证50"
2961,603986,兆易创新,585.0,0.17,2.05,3757000000.0,4068000000.0,-311000000.0,8311000000.0,3.33,-3.74,83.11,-3.11,37.57,40.68,"沪深300,上证50"
2617,300308,中际旭创,1189.6,0.47,0.61,3689000000.0,4017000000.0,-328000000.0,8067000000.0,3.23,-4.07,80.67,-3.28,36.89,40.17,"沪深300,创业板,深证100"
5191,002185,华天科技,23.11,-10.01,9.97,3465999999.9999995,4407000000.0,-941000000.0,7901000000.000001,3.16,-11.91,79.01,-9.41,34.66,44.07,中证500
2907,300502,新易盛,569.99,0.21,0.91,2890000000.0,3048000000.0,-158000000.0,6455000000.0,2.59,-2.45,64.55,-1.58,28.9,30.48,"沪深300,创业板,深证100"
3146,300502,新易盛,569.99,0.21,0.91,2890000000.0,3048000000.0,-158000000.0,6455000000.0,2.59,-2.45,64.55,-1.58,28.9,30.48,"沪深300,创业板,深证100"
82,600183,生益科技,156.85,6.05,1.54,2693000000.0,2894000000.0,-200999999.99999997,5791000000.0,2.32,-3.47,57.91,-2.01,26.93,28.94,"沪深300,上证50"
5135,000725,京东方A,6.56,-6.55,2.31,1934000000.0,2989000000.0,-1055000000.0000001,5487000000.0,2.2,-19.23,54.87,-10.55,19.34,29.89,"沪深300,深证100"
5037,600584,长电科技,98.2,-4.38,2.46,1853000000.0,1780000000.0,72589000.0,4671000000.0,1.87,1.55,46.71,0.73,18.53,17.8,沪深300
206,002463,沪电股份,142.29,3.76,1.55,2112000000.0,1970000000.0,142000000.0,4383000000.0,1.76,3.24,43.83,1.42,21.12,19.7,"沪深300,深证100"
5170,688525,佰维存储,329.0,-8.2,2.59,1602000000.0,1934000000.0,-332000000.0,4143000000.0,1.66,-8.01,41.43,-3.32,16.02,19.34,科创50
227,300475,香农芯创,239.24,3.62,3.67,1921000000.0,1830999999.9999998,90376000.0,3906000000.0,1.56,2.31,39.06,0.9,19.21,18.31,"中证500,创业板"
4971,300604,长川科技,323.49,-3.61,2.33,1832000000.0,1576000000.0,256000000.0,3704999999.9999995,1.48,6.91,37.05,2.56,18.32,15.76,创业板
5081,688008,澜起科技,256.58,-4.97,1.2,1379000000.0,1830999999.9999998,-451999999.99999994,3646000000.0,1.46,-12.4,36.46,-4.52,13.79,18.31,"沪深300,科创50,上证50"
