序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5134,300308,中际旭创,1179.99,-7.81,4.28,27420999999.999996,30904000000.000004,-3483000000.0,58325000000.0,5.82,-5.97,583.25,-34.83,274.21,309.04,"沪深300,创业板,深证100"
316,000725,京东方A,6.43,4.55,15.15,19501000000.0,16185000000.0,3315999999.9999995,35685000000.0,3.56,9.29,356.85,33.16,195.01,161.85,"沪深300,深证100"
4742,300502,新易盛,748.0,-3.6,4.93,17425000000.0,16741000000.0,684000000.0,34164999999.999996,3.41,2.0,341.65,6.84,174.25,167.41,"沪深300,创业板,深证100"
5131,603986,兆易创新,488.0,-7.8,8.19,11106000000.0,16459000000.0,-5352000000.0,27564999999.999996,2.75,-19.42,275.65,-53.52,111.06,164.59,沪深300
4174,600487,亨通光电,96.12,-1.79,10.27,12311000000.0,12431000000.0,-121000000.0,24742000000.0,2.47,-0.49,247.42,-1.21,123.11,124.31,中证500
4942,300394,天孚通信,457.0,-4.88,6.06,10613000000.0,11861000000.0,-1248000000.0,22474000000.0,2.24,-5.55,224.74,-12.48,106.13,118.61,"沪深300,创业板,深证100"
5024,601138,工业富联,74.06,-5.72,1.32,8748000000.0,11040000000.0,-2293000000.0,19788000000.0,1.98,-11.59,197.88,-22.93,87.48,110.4,沪深300
5095,002384,东山精密,221.41,-6.89,6.09,8862000000.0,10604000000.0,-1741000000.0,19466000000.0,1.94,-8.94,194.66,-17.41,88.62,106.04,"沪深300,深证100"
5125,300476,胜宏科技,338.9,-7.59,6.39,7838000000.0,11437000000.0,-3599000000.0,19275000000.0,1.92,-18.67,192.75,-35.99,78.38,114.37,"沪深300,创业板,深证100"
2982,600522,中天科技,46.07,0.02,11.91,9655000000.0,9546000000.0,109000000.00000001,19201000000.0,1.92,0.57,192.01,1.09,96.55,95.46,沪深300
424,000063,中兴通讯,39.13,3.68,11.51,10654000000.0,7672000000.0,2982000000.0,18326000000.0,1.83,16.27,183.26,29.82,106.54,76.72,"沪深300,深证100"
5132,002475,立讯精密,68.77,-7.8,3.51,8556999999.999999,9460000000.0,-902999999.9999999,18017000000.0,1.8,-5.01,180.17,-9.03,85.57,94.6,"沪深300,深证100"
5133,688008,澜起科技,239.39,-7.81,6.04,7715000000.000001,9358000000.0,-1643000000.0,17072000000.0,1.7,-9.62,170.72,-16.43,77.15,93.58,"沪深300,科创50,上证50"
530,002281,光迅科技,227.58,3.18,9.44,9279000000.0,7698999999.999999,1580000000.0,16978000000.0,1.7,9.31,169.78,15.8,92.79,76.99,中证500
5009,600584,长电科技,75.65,-5.53,11.48,7416000000.0,8545999999.999999,-1129000000.0,15961000000.000002,1.59,-7.07,159.61,-11.29,74.16,85.46,
4873,688256,寒武纪,1299.2,-4.39,1.85,7504000000.000001,8116000000.0,-612000000.0,15621000000.0,1.56,-3.92,156.21,-6.12,75.04,81.16,"沪深300,科创50,上证50"
5163,688525,佰维存储,311.0,-8.88,10.23,5824000000.0,9684000000.0,-3860000000.0,15508000000.000002,1.55,-24.89,155.08,-38.6,58.24,96.84,"中证500,科创50"
3621,000988,华工科技,157.2,-0.73,9.17,7247000000.0,7628000000.0,-381000000.0,14875000000.0,1.49,-2.56,148.75,-3.81,72.47,76.28,
114,300136,信维通信,106.33,8.5,15.63,6886000000.0,6434000000.0,451000000.0,13319999999.999998,1.33,3.39,133.2,4.51,68.86,64.34,"中证500,创业板"
5068,300274,阳光电源,153.75,-6.45,5.29,6601000000.000001,6641000000.0,-39401000.0,13241999999.999998,1.32,-0.3,132.42,-0.39,66.01,66.41,"沪深300,创业板,深证100"
5001,002463,沪电股份,133.22,-5.4,4.97,5856000000.0,7176000000.000001,-1319000000.0,13032000000.0,1.3,-10.12,130.32,-13.19,58.56,71.76,"沪深300,深证100"
5011,688981,中芯国际,127.4,-5.55,4.67,5483000000.0,6667000000.0,-1185000000.0,12150000000.0,1.21,-9.75,121.5,-11.85,54.83,66.67,"沪深300,科创50,上证50"
956,600105,永鼎股份,55.42,2.08,14.38,5948000000.0,6118000000.0,-170000000.0,12066000000.0,1.2,-1.41,120.66,-1.7,59.48,61.18,中证1000
142,600498,烽火通信,56.48,7.07,16.31,5612000000.0,6221000000.0,-609000000.0,11833000000.0,1.18,-5.15,118.33,-6.09,56.12,62.21,中证500
3912,300750,宁德时代,403.0,-1.27,0.68,5559000000.0,6153000000.0,-594000000.0,11711000000.0,1.17,-5.07,117.11,-5.94,55.59,61.53,"沪深300,创业板,深证100"
5154,301308,江波龙,520.01,-8.53,7.58,4518000000.0,6855000000.0,-2337000000.0,11373000000.0,1.14,-20.55,113.73,-23.37,45.18,68.55,"中证500,创业板"
5117,001309,德明利,630.5,-7.4,10.02,4694000000.0,5960000000.0,-1266000000.0,10654000000.0,1.06,-11.88,106.54,-12.66,46.94,59.6,
4612,300408,三环集团,134.83,-3.02,4.18,5484000000.0,5095000000.0,389000000.0,10579000000.0,1.06,3.68,105.79,3.89,54.84,50.95,"创业板,深证100"
320,300433,蓝思科技,45.61,4.51,4.63,5603000000.0,4696000000.0,907000000.0,10299000000.0,1.03,8.81,102.99,9.07,56.03,46.96,"创业板,深证100"
