序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
151,603986,兆易创新,529.31,7.53,8.44,16051000000.0,13252000000.000002,2799000000.0,29302000000.0,3.34,9.55,293.02,27.99,160.51,132.52,沪深300
1132,300308,中际旭创,1280.0,0.39,1.96,13599000000.0,13996000000.0,-396000000.0,27595000000.0,3.15,-1.44,275.95,-3.96,135.99,139.96,"沪深300,创业板,深证100"
166,600487,亨通光电,97.87,7.04,10.85,13005000000.000002,12725000000.0,280000000.0,25729000000.000004,2.93,1.09,257.29,2.8,130.05,127.25,中证500
4272,601138,工业富联,78.55,-3.08,1.41,9596000000.0,12526000000.0,-2930000000.0,22120000000.0,2.52,-13.25,221.2,-29.3,95.96,125.26,沪深300
63,000725,京东方A,6.15,10.02,9.14,11821000000.0,8130000000.0,3690999999.9999995,19950000000.0,2.28,18.5,199.5,36.91,118.21,81.3,"沪深300,深证100"
206,002384,东山精密,237.8,6.17,6.02,10305000000.0,9448000000.0,857000000.0,19753000000.0,2.25,4.34,197.53,8.57,103.05,94.48,"沪深300,深证100"
1760,300502,新易盛,775.94,-0.81,2.86,10297000000.0,9363000000.0,934000000.0,19661000000.0,2.24,4.75,196.61,9.34,102.97,93.63,"沪深300,创业板,深证100"
129,688525,佰维存储,341.31,8.7,12.35,11805000000.0,7704000000.000001,4101000000.0,19509000000.0,2.22,21.02,195.09,41.01,118.05,77.04,"中证500,科创50"
379,300476,胜宏科技,366.72,3.76,5.93,10201000000.0,8384000000.0,1817000000.0000002,18584000000.0,2.12,9.78,185.84,18.17,102.01,83.84,"沪深300,创业板,深证100"
1358,600584,长电科技,80.08,-0.06,12.69,8880000000.0,9337000000.0,-458000000.0,18217000000.0,2.08,-2.51,182.17,-4.58,88.8,93.37,
4831,300750,宁德时代,408.2,-4.27,1.01,7827000000.0,9961000000.0,-2134000000.0,17788000000.0,2.03,-12.0,177.88,-21.34,78.27,99.61,"沪深300,创业板,深证100"
