序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5174,300308,中际旭创,878.8,-7.59,1.69,7586000000.0,9035000000.0,-1449000000.0,16866999999.999998,7.66,-8.59,168.67,-14.49,75.86,90.35,"沪深300,创业板,深证100"
3575,688825,长鑫科技,52.88,-0.13,5.36,5621000000.0,6395000000.0,-774000000.0,12667000000.0,5.75,-6.11,126.67,-7.74,56.21,63.95,
1964,603986,兆易创新,367.78,1.03,3.6,4357000000.0,4338000000.0,19096000.0,8859000000.0,4.02,0.22,88.59,0.19,43.57,43.38,"沪深300,上证50"
5185,300502,新易盛,384.3,-8.76,1.42,3071000000.0,3434000000.0000005,-363000000.0,7090000000.000001,3.22,-5.12,70.9,-3.63,30.71,34.34,"沪深300,创业板,深证100"
5177,002384,东山精密,165.86,-7.74,2.81,3282000000.0,3226000000.0,55681000.0,6605000000.0,3.0,0.84,66.05,0.56,32.82,32.26,"沪深300,深证100"
5169,000938,紫光股份,34.58,-7.37,5.94,2796000000.0,2915000000.0,-119000000.0,5918000000.0,2.69,-2.01,59.18,-1.19,27.96,29.15,"沪深300,深证100"
151,000636,风华高科,49.57,4.34,9.44,2675000000.0,2509000000.0,166000000.0,5428000000.0,2.46,3.06,54.28,1.66,26.75,25.09,中证1000
5179,002156,通富微电,57.19,-7.91,4.77,2186000000.0,2004000000.0,182000000.0,4222000000.0,1.92,4.31,42.22,1.82,21.86,20.04,
177,001309,德明利,368.86,4.03,6.14,2014000000.0,1471000000.0,543000000.0,3702000000.0000005,1.68,14.67,37.02,5.43,20.14,14.71,中证500
5039,688256,寒武纪,1096.08,-4.43,0.52,1651000000.0000002,1779000000.0,-128000000.0,3681000000.0,1.67,-3.48,36.81,-1.28,16.51,17.79,"沪深300,科创50,上证50"
4899,300408,三环集团,105.27,-3.32,1.81,1812000000.0,1798000000.0,14465000.0,3659000000.0000005,1.66,0.4,36.59,0.14,18.12,17.98,"沪深300,创业板,深证100"
3381,301526,国际复材,30.21,0.03,7.6,1651000000.0000002,1460000000.0,191000000.0,3295000000.0000005,1.5,5.8,32.95,1.91,16.51,14.6,"中证500,创业板"
5120,600584,长电科技,67.6,-5.69,2.55,1342000000.0,1486000000.0,-144000000.0,3147000000.0,1.43,-4.58,31.47,-1.44,13.42,14.86,沪深300
4744,000725,京东方A,5.56,-2.63,1.44,1008000000.0,1748000000.0,-740000000.0,2857000000.0,1.3,-25.9,28.57,-7.4,10.08,17.48,"沪深300,深证100"
4030,600176,中国巨石,38.07,-0.83,1.86,1332000000.0,1300000000.0,31643000.0,2850000000.0,1.29,1.11,28.5,0.32,13.32,13.0,沪深300
492,601899,紫金矿业,32.96,2.52,0.41,1646000000.0,1036999999.9999999,609000000.0,2767000000.0,1.26,22.01,27.67,6.09,16.46,10.37,"沪深300,上证50"
75,002558,巨人网络,28.68,6.3,4.88,1337000000.0,1295000000.0,41494000.0,2656000000.0,1.21,1.56,26.56,0.41,13.37,12.95,沪深300
5091,688146,中船特气,285.92,-5.06,6.32,1253000000.0,1305000000.0,-51349300.0,2603000000.0,1.18,-1.97,26.03,-0.51,12.53,13.05,中证1000
4145,688008,澜起科技,205.31,-1.06,1.06,1221000000.0,1219000000.0,2255000.0,2513000000.0,1.14,0.09,25.13,0.02,12.21,12.19,"沪深300,科创50,上证50"
818,688525,佰维存储,216.05,1.97,2.42,1249000000.0,1126000000.0,123000000.0,2465000000.0,1.12,4.99,24.65,1.23,12.49,11.26,科创50
5173,300394,天孚通信,168.3,-7.57,1.31,1160000000.0,1210000000.0,-50533000.0,2462000000.0,1.12,-2.05,24.62,-0.51,11.6,12.1,"沪深300,创业板,深证100"
5189,603893,瑞芯微,183.6,-9.58,3.07,1151000000.0,1247000000.0,-95589000.0,2446000000.0,1.11,-3.91,24.46,-0.96,11.51,12.47,沪深300
4520,300604,长川科技,265.73,-1.94,1.82,1158000000.0,1181000000.0,-23146000.0,2422000000.0,1.1,-0.96,24.22,-0.23,11.58,11.81,创业板
3975,688012,中微公司,357.34,-0.74,0.71,1246000000.0,1100000000.0,147000000.0,2419000000.0,1.1,6.08,24.19,1.47,12.46,11.0,"沪深300,科创50,上证50"
