序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
100,603986,兆易创新,705.09,10.0,8.95,20463000000.0,19482000000.0,981000000.0,39945000000.0,3.7,2.46,399.45,9.81,204.63,194.82,沪深300
1327,300308,中际旭创,1312.18,0.17,2.36,16913000000.0,17524000000.0,-610000000.0,34437000000.0,3.19,-1.77,344.37,-6.1,169.13,175.24,"沪深300,创业板,深证100"
206,002475,立讯精密,75.05,8.2,5.57,17202000000.0,12457000000.0,4745000000.0,29658999999.999996,2.74,16.0,296.59,47.45,172.02,124.57,"沪深300,深证100"
449,000725,京东方A,7.07,4.43,10.14,13113000000.0,11555000000.0,1558000000.0,24997000000.0,2.31,6.23,249.97,15.58,131.13,115.55,"沪深300,深证100"
107,600584,长电科技,94.7,10.0,14.38,12484000000.0,11305000000.0,1180000000.0,23789000000.0,2.2,4.96,237.89,11.8,124.84,113.05,
1170,300502,新易盛,555.3,0.6,3.23,11260000000.0,11407000000.0,-147000000.0,22667000000.0,2.1,-0.65,226.67,-1.47,112.6,114.07,"沪深300,创业板,深证100"
256,688981,中芯国际,151.53,6.94,7.06,12209000000.0,8952000000.0,3257000000.0,21161000000.0,1.96,15.39,211.61,32.57,122.09,89.52,"沪深300,科创50,上证50"
650,688256,寒武纪,1453.0,2.83,2.24,10314000000.0,9870000000.0,444000000.00000006,20185000000.0,1.87,2.2,201.85,4.44,103.14,98.7,"沪深300,科创50,上证50"
913,600487,亨通光电,119.02,1.46,6.74,9868000000.0,9515000000.0,353000000.0,19383000000.0,1.79,1.82,193.83,3.53,98.68,95.15,中证500
1266,600522,中天科技,61.91,0.29,8.76,8685000000.0,9851000000.0,-1166000000.0,18535000000.0,1.72,-6.29,185.35,-11.66,86.85,98.51,沪深300
401,002008,大族激光,152.23,4.91,12.41,9020000000.0,8480000000.0,540000000.0,17501000000.0,1.62,3.09,175.01,5.4,90.2,84.8,中证500
583,688008,澜起科技,266.49,3.29,5.55,8468000000.000001,8148999999.999999,319000000.0,16616000000.0,1.54,1.92,166.16,3.19,84.68,81.49,"沪深300,科创50,上证50"
544,601138,工业富联,76.78,3.62,1.08,8730000000.0,7487000000.0,1243000000.0,16216000000.0,1.5,7.67,162.16,12.43,87.3,74.87,沪深300
287,688041,海光信息,337.1,6.34,1.97,8195999999.999999,6766000000.0,1430000000.0,14962000000.0,1.38,9.56,149.62,14.3,81.96,67.66,"沪深300,科创50,上证50"
250,688525,佰维存储,417.0,7.07,7.95,8063000000.0,6894000000.0,1169000000.0,14957000000.0,1.38,7.82,149.57,11.69,80.63,68.94,"中证500,科创50"
1088,002384,东山精密,257.13,0.83,4.18,7388000000.0,7483000000.0,-94239000.0,14871000000.0,1.38,-0.63,148.71,-0.94,73.88,74.83,"沪深300,深证100"
168,002156,通富微电,74.64,9.09,13.29,8273999999.999999,6284000000.0,1989999999.9999998,14557000000.0,1.35,13.67,145.57,19.9,82.74,62.84,中证500
3937,300059,东方财富,20.18,-3.44,5.31,6406999999.999999,8092000000.0,-1685000000.0000002,14499000000.0,1.34,-11.62,144.99,-16.85,64.07,80.92,"沪深300,创业板,深证100"
243,001309,德明利,810.0,7.28,11.04,8217000000.0,6114000000.0,2103000000.0,14330000000.000002,1.33,14.68,143.3,21.03,82.17,61.14,
117,002428,云南锗业,123.09,10.0,18.53,7334000000.0,6861000000.0,472000000.0,14194999999.999998,1.31,3.33,141.95,4.72,73.34,68.61,中证1000
438,300394,天孚通信,325.28,4.57,4.15,7417000000.0,6725000000.0,692000000.0,14141999999.999998,1.31,4.89,141.42,6.92,74.17,67.25,"沪深300,创业板,深证100"
334,600183,生益科技,177.3,5.62,3.25,7284999999.999999,6312000000.0,972000000.0000001,13597000000.0,1.26,7.15,135.97,9.72,72.85,63.12,沪深300
1127,300750,宁德时代,395.36,0.73,0.81,6512000000.0,7009000000.0,-497000000.0,13521000000.0,1.25,-3.68,135.21,-4.97,65.12,70.09,"沪深300,创业板,深证100"
892,300476,胜宏科技,343.43,1.55,4.38,6606000000.0,6236000000.0,370000000.0,12841999999.999998,1.19,2.88,128.42,3.7,66.06,62.36,"沪深300,创业板,深证100"
188,603259,药明康德,115.4,8.55,4.44,6668000000.000001,5898000000.0,770000000.0,12566000000.0,1.16,6.13,125.66,7.7,66.68,58.98,"沪深300,上证50"
496,301308,江波龙,619.98,4.02,7.28,6293000000.0,6079000000.0,214000000.0,12372000000.0,1.14,1.73,123.72,2.14,62.93,60.79,"中证500,创业板"
238,002185,华天科技,20.98,7.37,17.87,6820999999.999999,5382000000.0,1439000000.0,12201000000.0,1.13,11.79,122.01,14.39,68.21,53.82,中证500
111,300604,长川科技,307.35,10.0,8.28,6503000000.0,5366000000.0,1137000000.0,11869000000.0,1.1,9.58,118.69,11.37,65.03,53.66,"中证500,创业板"
2943,000657,中钨高新,100.08,-2.36,8.25,5806000000.0,5974000000.0,-168000000.0,11846000000.0,1.1,-1.42,118.46,-1.68,58.06,59.74,中证500
618,688012,中微公司,383.0,3.03,3.33,6182000000.0,5644000000.0,538000000.0,11826000000.0,1.09,4.55,118.26,5.38,61.82,56.44,"沪深300,科创50,上证50"
1033,300285,国瓷材料,91.72,1.04,15.06,5872000000.0,5915000000.0,-42560000.0,11787000000.0,1.09,-0.36,117.87,-0.43,58.72,59.15,"中证500,创业板"
769,300475,香农芯创,289.6,2.15,9.05,5635000000.0,6023000000.0,-387000000.0,11658000000.0,1.08,-3.32,116.58,-3.87,56.35,60.23,
1490,002281,光迅科技,266.36,-0.2,5.41,5343000000.0,5885000000.0,-543000000.0,11228000000.0,1.04,-4.84,112.28,-5.43,53.43,58.85,中证500
132,600176,中国巨石,64.82,9.99,4.27,5093000000.0,5714000000.0,-621000000.0,10807000000.0,1.0,-5.75,108.07,-6.21,50.93,57.14,沪深300
874,601869,长飞光纤,580.0,1.65,4.66,5448000000.0,5335000000.0,112999999.99999999,10782000000.0,1.0,1.05,107.82,1.13,54.48,53.35,中证1000
110,600105,永鼎股份,68.74,10.0,10.69,5024000000.0,5488000000.0,-463999999.99999994,10512000000.0,0.97,-4.41,105.12,-4.64,50.24,54.88,中证1000
212,300136,信维通信,103.12,8.0,12.61,6084000000.0,4249000000.0,1835000000.0000002,10333000000.0,0.96,17.76,103.33,18.35,60.84,42.49,"中证500,创业板"
54,300857,协创数据,340.19,10.99,6.31,5515000000.0,4546000000.0,969000000.0,10061000000.0,0.93,9.63,100.61,9.69,55.15,45.46,"中证500,创业板"
557,002463,沪电股份,143.35,3.5,3.67,5381000000.0,4619000000.0,762000000.0,10000000000.0,0.93,7.62,100.0,7.62,53.81,46.19,"沪深300,深证100"
1475,300408,三环集团,145.26,-0.16,3.66,4954000000.0,5030000000.0,-76432000.0,9984000000.0,0.92,-0.77,99.84,-0.76,49.54,50.3,"创业板,深证100"
625,002371,北方华创,770.07,3.02,1.81,5117000000.0,4806000000.0,311000000.0,9923000000.0,0.92,3.13,99.23,3.11,51.17,48.06,"沪深300,深证100"
1,688797,臻宝科技,585.0,1212.84,76.64,5736000000.0,4085000000.0,1651000000.0000002,9821000000.0,0.91,16.81,98.21,16.51,57.36,40.85,
318,002407,多氟多,44.25,5.86,20.82,5128000000.0,4472000000.0,656000000.0,9600000000.0,0.89,6.83,96.0,6.56,51.28,44.72,
1650,600498,烽火通信,82.26,-0.59,9.17,4665000000.0,4869000000.0,-204000000.0,9535000000.0,0.88,-2.14,95.35,-2.04,46.65,48.69,中证500
3363,600549,厦门钨业,83.03,-2.81,7.33,4563000000.0,4937000000.0,-374000000.0,9501000000.0,0.88,-3.94,95.01,-3.74,45.63,49.37,中证500
614,000636,风华高科,72.38,3.09,11.29,4577000000.0,4691000000.0,-112999999.99999999,9351000000.0,0.87,-1.21,93.51,-1.13,45.77,46.91,中证1000
12,301526,国际复材,44.98,17.59,15.17,5157000000.0,4036999999.9999995,1120000000.0,9193000000.0,0.85,12.18,91.93,11.2,51.57,40.37,
91,000021,深科技,50.27,10.0,12.13,5378000000.0,3778000000.0,1600000000.0,9166000000.0,0.85,17.46,91.66,16.0,53.78,37.78,中证500
832,300274,阳光电源,154.8,1.84,3.76,4561000000.0,4604000000.0,-43464000.0,9165000000.0,0.85,-0.47,91.65,-0.43,45.61,46.04,"沪深300,创业板,深证100"
1733,300433,蓝思科技,52.92,-0.75,3.51,4491000000.0,4608000000.0,-117000000.0,9099000000.0,0.84,-1.29,90.99,-1.17,44.91,46.08,"创业板,深证100"
693,000988,华工科技,167.89,2.58,5.46,4670000000.0,4355000000.0,315000000.0,9095000000.0,0.84,3.46,90.95,3.15,46.7,43.55,
207,688347,华虹宏力,316.01,8.19,6.98,4659000000.0,4145000000.0000005,515000000.00000006,8804000000.0,0.81,5.85,88.04,5.15,46.59,41.45,中证500
339,688521,芯原股份,300.9,5.58,5.58,4903000000.0,3772999999.9999995,1130000000.0,8675000000.0,0.8,13.03,86.75,11.3,49.03,37.73,科创50
