序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
760,300308,中际旭创,872.52,0.92,1.21,5421000000.0,5857000000.0,-434999999.99999994,11713000000.0,4.16,-3.71,117.13,-4.35,54.21,58.57,"沪深300,创业板,深证100"
199,300502,新易盛,412.65,3.27,1.68,4061000000.0,4115000000.0,-53288000.0,8616000000.0,3.06,-0.62,86.16,-0.53,40.61,41.15,"沪深300,创业板,深证100"
2080,603986,兆易创新,402.99,-0.01,2.67,3590000000.0,3503000000.0,86740000.0,7223000000.0,2.56,1.2,72.23,0.87,35.9,35.03,"沪深300,上证50"
72,000636,风华高科,65.73,6.53,8.92,3349000000.0,3189000000.0,160000000.0,6631000000.0,2.35,2.41,66.31,1.6,33.49,31.89,中证1000
82,301308,江波龙,435.53,5.58,5.45,3191000000.0,3356000000.0,-165000000.0,6598999999.999999,2.34,-2.5,65.99,-1.65,31.91,33.56,"沪深300,创业板,深证100"
804,603259,药明康德,162.71,0.85,1.57,3477000000.0000005,2777000000.0,700000000.0,6293000000.0,2.23,11.12,62.93,7.0,34.77,27.77,"沪深300,上证50"
146,300285,国瓷材料,79.09,3.92,9.06,2801000000.0,3084000000.0,-282000000.0,5988000000.0,2.12,-4.71,59.88,-2.82,28.01,30.84,"中证500,创业板"
84,300408,三环集团,133.82,5.45,2.3,2672000000.0,2656000000.0,15232000.0,5618000000.0,1.99,0.27,56.18,0.15,26.72,26.56,"沪深300,创业板,深证100"
4701,688825,长鑫科技,50.2,-2.14,2.35,2409000000.0,2885000000.0,-476000000.0,5362000000.0,1.9,-8.88,53.62,-4.76,24.09,28.85,
4904,601899,紫金矿业,34.47,-2.76,0.72,2132000000.0,2941000000.0,-809000000.0,5213000000.0,1.85,-15.52,52.13,-8.09,21.32,29.41,"沪深300,上证50"
406,002384,东山精密,189.29,1.8,2.0,2643000000.0,2316000000.0,327000000.0,5209000000.0,1.85,6.28,52.09,3.27,26.43,23.16,"沪深300,深证100"
4992,600487,亨通光电,57.68,-3.25,3.61,1992000000.0000002,2869000000.0,-877000000.0,5057000000.0,1.79,-17.34,50.57,-8.77,19.92,28.69,
4873,300476,胜宏科技,278.31,-2.69,2.1,2375000000.0,2568000000.0,-193000000.0,5034000000.0,1.79,-3.83,50.34,-1.93,23.75,25.68,"沪深300,创业板,深证100"
