序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
88,000725,京东方A,8.54,7.42,4.57,7453000000.0,5289000000.0,2163000000.0,13538999999.999998,5.31,15.98,135.39,21.63,74.53,52.89,"沪深300,深证100"
5095,603986,兆易创新,800.0,-4.76,1.98,4986000000.0,4780000000.0,206000000.0,10519000000.0,4.12,1.96,105.19,2.06,49.86,47.8,沪深300
378,300308,中际旭创,1264.1,3.61,0.63,4619000000.0,3806000000.0,813000000.0000001,8740000000.0,3.43,9.3,87.4,8.13,46.19,38.06,"沪深300,创业板,深证100"
38,002407,多氟多,50.23,10.01,13.83,3056000000.0,3597000000.0,-542000000.0,7426000000.000001,2.91,-7.3,74.26,-5.42,30.56,35.97,
2664,000021,深科技,58.8,-0.1,6.19,2393000000.0,3195000000.0,-802000000.0,5817000000.0,2.28,-13.79,58.17,-8.02,23.93,31.95,中证500
2876,000021,深科技,58.8,-0.1,6.19,2393000000.0,3195000000.0,-802000000.0,5817000000.0,2.28,-13.79,58.17,-8.02,23.93,31.95,中证500
2486,000021,深科技,58.8,-0.1,6.19,2393000000.0,3195000000.0,-802000000.0,5817000000.0,2.28,-13.79,58.17,-8.02,23.93,31.95,中证500
2733,000988,华工科技,176.8,-0.13,3.06,2631000000.0,2291000000.0,340000000.0,5501000000.0,2.16,6.18,55.01,3.4,26.31,22.91,
2697,000988,华工科技,176.8,-0.13,3.06,2631000000.0,2291000000.0,340000000.0,5501000000.0,2.16,6.18,55.01,3.4,26.31,22.91,
154,002475,立讯精密,69.01,5.68,1.06,2954000000.0,2158000000.0,797000000.0,5258000000.0,2.06,15.16,52.58,7.97,29.54,21.58,"沪深300,深证100"
44,002202,金风科技,23.9,9.99,5.45,2556000000.0,1755000000.0,801000000.0,4335000000.0,1.7,18.48,43.35,8.01,25.56,17.55,
5096,300285,国瓷材料,100.51,-4.77,4.83,1861000000.0,2179000000.0,-318000000.0,4134000000.0000005,1.62,-7.69,41.34,-3.18,18.61,21.79,"中证500,创业板"
312,002409,雅克科技,215.55,3.9,5.9,2048000000.0,1894000000.0000002,154000000.0,4110000000.0,1.61,3.75,41.1,1.54,20.48,18.94,中证500
2539,688012,中微公司,456.82,0.03,0.93,2007999999.9999998,1810000000.0000002,197000000.0,4027000000.0000005,1.58,4.89,40.27,1.97,20.08,18.1,"沪深300,科创50,上证50"
289,002371,北方华创,897.21,4.3,0.59,2118000000.0,1598000000.0,520000000.0,3836000000.0,1.5,13.56,38.36,5.2,21.18,15.98,"沪深300,深证100"
5142,600584,长电科技,97.03,-6.02,2.07,1798999999.9999998,1492000000.0,307000000.0,3822000000.0,1.5,8.03,38.22,3.07,17.99,14.92,
59,000100,TCL科技,5.77,9.07,3.42,1995000000.0,1428000000.0,568000000.0,3652000000.0000005,1.43,15.55,36.52,5.68,19.95,14.28,"沪深300,深证100"
4813,300223,北京君正,236.2,-2.42,3.68,1636000000.0,1898000000.0,-262000000.0,3613000000.0000005,1.42,-7.25,36.13,-2.62,16.36,18.98,"中证500,创业板"
5105,001309,德明利,922.0,-4.95,2.36,1526000000.0,1864999999.9999998,-339000000.0,3576000000.0,1.4,-9.48,35.76,-3.39,15.26,18.65,
5005,688525,佰维存储,489.0,-3.55,1.47,1450000000.0,1721000000.0,-270000000.0,3419000000.0,1.34,-7.9,34.19,-2.7,14.5,17.21,"中证500,科创50"
4744,300408,三环集团,163.0,-2.21,1.12,1578000000.0,1712000000.0,-134000000.00000001,3385000000.0,1.33,-3.96,33.85,-1.34,15.78,17.12,"创业板,深证100"
245,002463,沪电股份,147.77,4.76,1.09,1537000000.0,1417000000.0,120000000.0,3057000000.0,1.2,3.93,30.57,1.2,15.37,14.17,"沪深300,深证100"
2461,600522,中天科技,58.8,-0.07,1.42,1238000000.0,1303000000.0,-65081000.0,2926000000.0,1.15,-2.22,29.26,-0.65,12.38,13.03,沪深300
1294,688981,中芯国际,152.89,1.25,0.94,1556000000.0,1253000000.0,302000000.0,2879000000.0,1.13,10.49,28.79,3.02,15.56,12.53,"沪深300,科创50,上证50"
722,002384,东山精密,254.76,2.07,0.82,1296000000.0,1347000000.0,-50844000.0,2865000000.0,1.12,-1.77,28.65,-0.51,12.96,13.47,"沪深300,深证100"
769,002384,东山精密,254.76,2.07,0.82,1296000000.0,1347000000.0,-50844000.0,2865000000.0,1.12,-1.77,28.65,-0.51,12.96,13.47,"沪深300,深证100"
5141,002428,云南锗业,116.71,-5.88,3.79,1263000000.0,1518000000.0,-254999999.99999997,2864000000.0,1.12,-8.9,28.64,-2.55,12.63,15.18,中证1000
4546,300136,信维通信,114.66,-1.79,2.97,1394000000.0,1391000000.0,2207000.0,2835000000.0,1.11,0.08,28.35,0.02,13.94,13.91,"中证500,创业板"
2872,300750,宁德时代,392.01,-0.09,0.17,1355000000.0,1286000000.0,69091000.0,2795000000.0,1.1,2.47,27.95,0.69,13.55,12.86,"沪深300,创业板,深证100"
640,002008,大族激光,144.4,2.27,1.97,1277000000.0,1272000000.0,4375000.0,2710000000.0,1.06,0.16,27.1,0.04,12.77,12.72,中证500
96,300476,胜宏科技,337.47,7.01,0.94,735000000.0,687000000.0,48198400.0,2687000000.0,1.05,1.79,26.87,0.48,7.35,6.87,"沪深300,创业板,深证100"
