序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
213,603986,兆易创新,400.0,6.57,10.3,13105000000.000002,14771000000.0,-1666000000.0,27876000000.0,3.47,-5.98,278.76,-16.66,131.05,147.71,沪深300
2770,300308,中际旭创,1045.0,-0.46,2.19,13871000000.0,11675000000.0,2195000000.0,25546000000.0,3.18,8.59,255.46,21.95,138.71,116.75,"沪深300,创业板,深证100"
4860,300394,天孚通信,384.95,-3.76,6.99,10103000000.0,10760000000.0,-657000000.0,20863000000.0,2.6,-3.15,208.63,-6.57,101.03,107.6,"沪深300,创业板,深证100"
2353,688008,澜起科技,247.99,0.0,6.89,9409000000.0,10435000000.0,-1026000000.0,19844000000.0,2.47,-5.17,198.44,-10.26,94.09,104.35,"沪深300,科创50,上证50"
3917,300502,新易盛,599.92,-1.66,3.31,9115000000.0,8539000000.0,576000000.0,17655000000.0,2.2,3.26,176.55,5.76,91.15,85.39,"沪深300,创业板,深证100"
942,601138,工业富联,68.98,2.01,1.27,9076000000.0,8088000000.0,988000000.0,17163000000.0,2.14,5.76,171.63,9.88,90.76,80.88,沪深300
156,688525,佰维存储,331.1,8.1,10.72,8690000000.0,8095999999.999999,594000000.0,16786000000.000002,2.09,3.54,167.86,5.94,86.9,80.96,"中证500,科创50"
467,002384,东山精密,211.25,3.88,5.65,8809000000.0,6939000000.0,1870000000.0,16379000000.0,2.04,11.42,163.79,18.7,88.09,69.39,"沪深300,深证100"
1748,688256,寒武纪,1216.99,0.66,1.99,8030000000.0,7331999999.999999,698000000.0,15362000000.0,1.91,4.54,153.62,6.98,80.3,73.32,"沪深300,科创50,上证50"
3775,002475,立讯精密,72.9,-1.49,2.81,6913000000.0,7484000000.0,-570000000.0,14953000000.0,1.86,-3.81,149.53,-5.7,69.13,74.84,"沪深300,深证100"
33,300136,信维通信,111.75,12.19,16.08,7844000000.0,6743000000.000001,1102000000.0,14587000000.0,1.82,7.55,145.87,11.02,78.44,67.43,"中证500,创业板"
2771,300274,阳光电源,152.25,-0.46,5.99,7381999999.999999,7081000000.0,301000000.0,14463000000.0,1.8,2.08,144.63,3.01,73.82,70.81,"沪深300,创业板,深证100"
1908,600584,长电科技,58.33,0.48,13.43,6851000000.000001,7443000000.000001,-592000000.0,14294000000.0,1.78,-4.14,142.94,-5.92,68.51,74.43,
182,600522,中天科技,43.95,7.22,9.56,6830000000.0,7391000000.0,-561000000.0,14221000000.0,1.77,-3.94,142.21,-5.61,68.3,73.91,沪深300
198,002281,光迅科技,209.9,6.82,8.66,7106000000.0,6317000000.0,789000000.0,14049000000.0,1.75,5.62,140.49,7.89,71.06,63.17,中证500
2060,301308,江波龙,592.22,0.29,8.22,6681000000.0,7180000000.0,-500000000.0,13861000000.000002,1.73,-3.61,138.61,-5.0,66.81,71.8,"中证500,创业板"
1063,300476,胜宏科技,346.2,1.76,4.26,6344000000.0,6380000000.0,-35288000.0,12724000000.0,1.59,-0.28,127.24,-0.35,63.44,63.8,"沪深300,创业板,深证100"
1292,688012,中微公司,438.75,1.35,4.46,6054000000.0,6472000000.0,-419000000.00000006,12526000000.0,1.56,-3.35,125.26,-4.19,60.54,64.72,"沪深300,科创50,上证50"
594,001309,德明利,735.04,3.23,10.36,5755000000.0,5755000000.0,-239800.0,12179000000.0,1.52,-0.0,121.79,-0.0,57.55,57.55,
26,300433,蓝思科技,38.7,13.12,6.48,6283000000.0,5738000000.0,545000000.0,12021000000.0,1.5,4.53,120.21,5.45,62.83,57.38,"创业板,深证100"
3782,300750,宁德时代,417.23,-1.5,0.67,5783000000.0,6111000000.0,-329000000.0,11894000000.0,1.48,-2.77,118.94,-3.29,57.83,61.11,"沪深300,创业板,深证100"
1112,002050,三花智控,52.92,1.65,5.97,5437000000.0,5578000000.0,-141000000.0,11604000000.0,1.45,-1.22,116.04,-1.41,54.37,55.78,深证100
