序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5133,300308,中际旭创,885.66,-4.36,1.29,6138000000.0,6342000000.0,-204000000.0,12670000000.0,5.49,-1.61,126.7,-2.04,61.38,63.42,"沪深300,创业板,深证100"
83,000636,风华高科,60.0,7.16,13.06,4437000000.0,4211999999.9999995,225000000.0,8746000000.0,3.79,2.57,87.46,2.25,44.37,42.12,中证1000
5086,300502,新易盛,407.6,-3.64,1.39,3182000000.0,3797000000.0,-615000000.0,7059000000.0,3.06,-8.71,70.59,-6.15,31.82,37.97,"沪深300,创业板,深证100"
579,600176,中国巨石,45.71,2.35,3.05,2825000000.0,2528000000.0,296000000.0,5402000000.0,2.34,5.48,54.02,2.96,28.25,25.28,沪深300
259,300408,三环集团,129.22,3.91,2.19,2678000000.0,2464000000.0,214000000.0,5184000000.0,2.25,4.13,51.84,2.14,26.78,24.64,"沪深300,创业板,深证100"
4792,002384,东山精密,190.88,-1.82,1.99,2490000000.0,2610000000.0,-120000000.0,5148000000.0,2.23,-2.33,51.48,-1.2,24.9,26.1,"沪深300,深证100"
3645,300394,天孚通信,261.15,-0.31,1.76,2489000000.0,2390000000.0,98987000.0,4935000000.0,2.14,2.01,49.35,0.99,24.89,23.9,"沪深300,创业板,深证100"
4924,601869,长飞光纤,462.58,-2.41,2.35,2064000000.0,2258000000.0,-194000000.0,4360000000.0,1.89,-4.45,43.6,-1.94,20.64,22.58,中证500
5018,688825,长鑫科技,55.08,-2.91,1.67,1782000000.0,2320000000.0,-538000000.0,4145000000.0000005,1.8,-12.98,41.45,-5.38,17.82,23.2,
4910,603986,兆易创新,362.54,-2.36,1.71,1980000000.0,2123000000.0,-143000000.0,4124000000.0,1.79,-3.47,41.24,-1.43,19.8,21.23,"沪深300,上证50"
244,300285,国瓷材料,65.37,4.14,7.47,2291000000.0,1769000000.0000002,522000000.0,4095000000.0000005,1.77,12.75,40.95,5.22,22.91,17.69,"中证500,创业板"
