序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
612,300308,中际旭创,1150.93,2.4,0.47,3138000000.0,2347000000.0,791000000.0,6140000000.0,7.03,12.88,61.4,7.91,31.38,23.47,"沪深300,创业板,深证100"
563,300308,中际旭创,1150.93,2.4,0.47,3138000000.0,2347000000.0,791000000.0,6140000000.0,7.03,12.88,61.4,7.91,31.38,23.47,"沪深300,创业板,深证100"
2677,300502,新易盛,522.99,-0.57,0.63,1687000000.0,1839999999.9999998,-153000000.0,4238000000.0000005,4.85,-3.61,42.38,-1.53,16.87,18.4,"沪深300,创业板,深证100"
162,300666,江丰电子,304.31,4.07,2.98,902999999.9999999,802999999.9999999,100000000.0,2094000000.0000002,2.4,4.78,20.94,1.0,9.03,8.03,"中证1000,创业板"
1424,300394,天孚通信,297.9,1.33,0.6,712000000.0,1053999999.9999999,-342000000.0,1962000000.0,2.25,-17.43,19.62,-3.42,7.12,10.54,"沪深300,创业板,深证100"
79,600183,生益科技,159.14,6.28,0.45,755000000.0,543000000.0,212000000.0,1780999999.9999998,2.04,11.9,17.81,2.12,7.55,5.43,沪深300
141,300476,胜宏科技,341.0,4.77,0.59,777000000.0,688000000.0,88454300.0,1738000000.0,1.99,5.09,17.38,0.88,7.77,6.88,"沪深300,创业板,深证100"
40,300433,蓝思科技,46.01,7.8,0.76,662000000.0,701000000.0,-38989400.0,1714999999.9999998,1.96,-2.27,17.15,-0.39,6.62,7.01,"创业板,深证100"
1370,300750,宁德时代,386.86,1.22,0.1,799000000.0,609000000.0,190000000.0,1600000000.0,1.83,11.88,16.0,1.9,7.99,6.09,"沪深300,创业板,深证100"
2,300054,鼎龙股份,86.81,15.01,2.41,606000000.0,467000000.0,139000000.0,1539000000.0,1.76,9.03,15.39,1.39,6.06,4.67,创业板
145,301308,江波龙,539.0,4.7,0.99,676000000.0,679000000.0,-3098000.0,1500000000.0,1.72,-0.21,15.0,-0.03,6.76,6.79,"中证500,创业板"
265,002428,云南锗业,91.05,3.18,2.4,56966800.0,132000000.0,-75233600.0,1407000000.0,1.61,-5.35,14.07,-0.75,0.57,1.32,中证1000
77,300604,长川科技,247.75,6.4,1.1,628000000.0,499000000.0,129000000.0,1346000000.0,1.54,9.58,13.46,1.29,6.28,4.99,"中证500,创业板"
