序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
2672,300308,中际旭创,1167.77,-2.52,2.51,15400000000.0,17295000000.0,-1895000000.0,32872000000.000004,3.25,-5.76,328.72,-18.95,154.0,172.95,"沪深300,创业板,深证100"
513,300394,天孚通信,457.77,2.28,7.77,14209000000.0,13857000000.0,352000000.0,28483999999.999996,2.82,1.24,284.84,3.52,142.09,138.57,"沪深300,创业板,深证100"
2480,601138,工业富联,73.4,-2.13,1.81,14297999999.999998,13088000000.0,1210000000.0,27385000000.000004,2.71,4.42,273.85,12.1,142.98,130.88,沪深300
3111,603986,兆易创新,467.01,-3.31,8.36,12897999999.999998,13816999999.999998,-919000000.0,26714999999.999996,2.64,-3.44,267.15,-9.19,128.98,138.17,沪深300
3039,600584,长电科技,82.05,-3.17,17.34,12698000000.0,13811000000.000002,-1113000000.0,26508000000.0,2.62,-4.2,265.08,-11.13,126.98,138.11,
64,600487,亨通光电,77.12,9.42,13.25,13529000000.0,10790000000.0,2739000000.0,24318000000.0,2.41,11.26,243.18,27.39,135.29,107.9,中证500
2066,300502,新易盛,709.11,-1.28,3.69,11748000000.0,11432000000.0,315000000.0,23414000000.0,2.32,1.35,234.14,3.15,117.48,114.32,"沪深300,创业板,深证100"
4986,688981,中芯国际,139.91,-8.97,7.69,10265000000.0,11873000000.0,-1607999999.9999998,22138000000.0,2.19,-7.26,221.38,-16.08,102.65,118.73,"沪深300,科创50,上证50"
591,300750,宁德时代,424.1,2.03,1.12,10707000000.0,9324000000.0,1384000000.0,20321000000.0,2.01,6.81,203.21,13.84,107.07,93.24,"沪深300,创业板,深证100"
2123,300476,胜宏科技,369.96,-1.42,5.93,9567000000.0,9863000000.0,-296000000.0,19592000000.0,1.94,-1.51,195.92,-2.96,95.67,98.63,"沪深300,创业板,深证100"
4285,688256,寒武纪,1310.0,-5.86,2.31,8717000000.0,10698000000.0,-1980999999.9999998,19415000000.0,1.92,-10.2,194.15,-19.81,87.17,106.98,"沪深300,科创50,上证50"
2987,688008,澜起科技,253.0,-3.06,6.37,8664000000.0,10263000000.0,-1599000000.0,18927000000.0,1.87,-8.45,189.27,-15.99,86.64,102.63,"沪深300,科创50,上证50"
5119,725,京东方A,5.11,-10.04,9.84,7533000000.0,11332000000.0,-3799000000.0,18890000000.0,1.87,-20.11,188.9,-37.99,75.33,113.32,"沪深300,深证100"
1254,2475,立讯精密,73.1,0.41,3.43,9735000000.0,8615000000.0,1119000000.0,18521000000.0,1.83,6.04,185.21,11.19,97.35,86.15,"沪深300,深证100"
