序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
2510,300308,中际旭创,922.5,-0.56,1.33,6448000000.0,7231999999.999999,-784000000.0,13680000000.000002,2.95,-5.73,136.8,-7.84,64.48,72.32,"沪深300,创业板,深证100"
835,688825,长鑫科技,58.62,1.31,4.58,6427000000.0,5722000000.0,705000000.0,12149000000.0,2.62,5.8,121.49,7.05,64.27,57.22,
4996,600487,亨通光电,69.94,-4.19,6.42,5066000000.0,6081000000.0,-1015000000.0,11147000000.0,2.4,-9.11,111.47,-10.15,50.66,60.81,
2912,603986,兆易创新,398.72,-0.84,3.91,4682000000.0,5840000000.0,-1158000000.0,10522000000.0,2.27,-11.01,105.22,-11.58,46.82,58.4,"沪深300,上证50"
2920,300502,新易盛,451.2,-0.84,1.81,4898000000.0,5397000000.0,-500000000.0,10295000000.0,2.22,-4.86,102.95,-5.0,48.98,53.97,"沪深300,创业板,深证100"
1498,000725,京东方A,6.02,0.33,4.47,4530000000.0,5118000000.0,-588000000.0,9648000000.0,2.08,-6.09,96.48,-5.88,45.3,51.18,"沪深300,深证100"
4490,002384,东山精密,193.0,-2.58,3.5,4240000000.0,5200000000.0,-960000000.0,9440000000.0,2.03,-10.17,94.4,-9.6,42.4,52.0,"沪深300,深证100"
1215,688008,澜起科技,223.37,0.69,3.09,4103000000.0,3885000000.0,218000000.00000003,7987000000.0,1.72,2.73,79.87,2.18,41.03,38.85,"沪深300,科创50,上证50"
88,600641,先导基电,47.8,9.28,18.1,3936999999.9999995,4019000000.0,-82732000.0,7956000000.0,1.71,-1.04,79.56,-0.83,39.37,40.19,中证1000
514,002463,沪电股份,128.1,2.37,3.22,4308000000.0,3607000000.0,701000000.0,7915000000.000001,1.71,8.86,79.15,7.01,43.08,36.07,"沪深300,深证100"
1060,300476,胜宏科技,244.3,0.91,3.64,4047999999.9999995,3697000000.0,351000000.0,7745000000.0,1.67,4.53,77.45,3.51,40.48,36.97,"沪深300,创业板,深证100"
3360,300750,宁德时代,301.0,-1.19,0.58,3676000000.0,3767000000.0,-91047000.0,7444000000.0,1.6,-1.22,74.44,-0.91,36.76,37.67,"沪深300,创业板,深证100"
299,002436,兴森科技,45.9,3.78,10.09,3867000000.0,3204999999.9999995,662000000.0,7072000000.0,1.52,9.36,70.72,6.62,38.67,32.05,
509,603893,瑞芯微,223.01,2.39,7.39,3422000000.0,3553000000.0,-131000000.0,6975000000.0,1.5,-1.88,69.75,-1.31,34.22,35.53,沪深300
658,002636,金安国纪,87.15,1.83,10.77,3395000000.0000005,3383000000.0,12086000.0,6777000000.0,1.46,0.18,67.77,0.12,33.95,33.83,
2333,600664,哈药股份,9.04,-0.44,28.33,3327000000.0000005,3406000000.0,-78751000.0,6731999999.999999,1.45,-1.17,67.32,-0.79,33.27,34.06,中证1000
1495,600176,中国巨石,45.62,0.33,3.7,3226000000.0,3472999999.9999995,-248000000.0,6698999999.999999,1.44,-3.7,66.99,-2.48,32.26,34.73,沪深300
1966,300394,天孚通信,275.4,-0.16,2.17,3369000000.0,3156000000.0,213000000.0,6525000000.0,1.41,3.26,65.25,2.13,33.69,31.56,"沪深300,创业板,深证100"
483,688525,佰维存储,222.69,2.52,5.73,3138000000.0,2986000000.0,153000000.0,6124000000.0,1.32,2.5,61.24,1.53,31.38,29.86,科创50
4677,600522,中天科技,35.78,-2.98,4.99,2696000000.0,3422999999.9999995,-726000000.0,6119000000.0,1.32,-11.86,61.19,-7.26,26.96,34.23,沪深300
3153,688498,源杰科技,1734.98,-1.03,2.82,2847000000.0,3247999999.9999995,-401000000.0,6095000000.0,1.31,-6.58,60.95,-4.01,28.47,32.48,"中证500,科创50"
1371,002185,华天科技,18.37,0.49,9.97,2933000000.0,3105000000.0,-172000000.0,6038000000.0,1.3,-2.85,60.38,-1.72,29.33,31.05,中证500
1721,600183,生益科技,143.56,0.08,1.73,2908000000.0,3089000000.0,-180000000.0,5997000000.0,1.29,-3.0,59.97,-1.8,29.08,30.89,"沪深300,上证50"
3795,688256,寒武纪,1103.08,-1.6,0.85,2597000000.0,3345000000.0000005,-748000000.0,5941000000.0,1.28,-12.59,59.41,-7.48,25.97,33.45,"沪深300,科创50,上证50"
111,000823,超声电子,27.2,7.85,37.6,3106000000.0,2748000000.0,358000000.0,5853000000.0,1.26,6.12,58.53,3.58,31.06,27.48,
687,000636,风华高科,58.74,1.71,8.08,2846000000.0,2549000000.0,298000000.0,5395000000.0,1.16,5.52,53.95,2.98,28.46,25.49,中证1000
183,601208,东材科技,55.0,5.38,9.72,3060000000.0,2305000000.0,754000000.0,5365000000.0,1.16,14.05,53.65,7.54,30.6,23.05,中证1000
319,600667,太极实业,20.59,3.62,12.39,2792000000.0,2439000000.0,353000000.0,5232000000.0,1.13,6.75,52.32,3.53,27.92,24.39,中证1000
266,300285,国瓷材料,69.0,4.23,8.91,3005000000.0,2121000000.0,884000000.0,5126000000.0,1.1,17.25,51.26,8.84,30.05,21.21,"中证500,创业板"
199,600186,莲花控股,13.59,5.1,20.78,2762000000.0,2234000000.0,528000000.0,4995000000.0,1.08,10.57,49.95,5.28,27.62,22.34,中证1000
58,603773,沃格光电,102.5,10.0,21.94,2350000000.0,2643000000.0,-294000000.0,4993000000.0,1.08,-5.89,49.93,-2.94,23.5,26.43,
277,301217,铜冠铜箔,119.23,4.09,5.15,2815000000.0,2170000000.0,646000000.0,4985000000.0,1.07,12.96,49.85,6.46,28.15,21.7,"中证1000,创业板"
3895,688041,海光信息,251.66,-1.7,0.84,2419000000.0,2546000000.0,-127000000.0,4966000000.0,1.07,-2.56,49.66,-1.27,24.19,25.46,"沪深300,科创50,上证50"
70,600418,江淮汽车,23.45,9.99,9.63,2607000000.0,2328000000.0,279000000.0,4935000000.0,1.06,5.65,49.35,2.79,26.07,23.28,
3727,603256,宏和科技,156.8,-1.52,3.39,2514000000.0,2315000000.0,199000000.0,4830000000.0,1.04,4.12,48.3,1.99,25.14,23.15,中证500
1539,601869,长飞光纤,457.89,0.28,2.58,2482000000.0,2315000000.0,167000000.0,4797000000.0,1.03,3.48,47.97,1.67,24.82,23.15,中证500
3294,002156,通富微电,62.8,-1.13,4.91,2284000000.0,2455000000.0,-171000000.0,4739000000.0,1.02,-3.61,47.39,-1.71,22.84,24.55,
5043,000066,中国长城,15.14,-4.6,9.29,2157000000.0,2446000000.0,-289000000.0,4603000000.0,0.99,-6.28,46.03,-2.89,21.57,24.46,
1734,603259,药明康德,167.95,0.06,1.09,2139000000.0,2390000000.0,-250999999.99999997,4528000000.0,0.98,-5.54,45.28,-2.51,21.39,23.9,"沪深300,上证50"
307,002916,深南电路,414.77,3.69,1.64,2493000000.0,2028000000.0,466000000.0,4521000000.0,0.97,10.31,45.21,4.66,24.93,20.28,"沪深300,深证100"
416,000002,万科A,3.92,2.89,10.98,2209000000.0,2084000000.0,125000000.0,4292000000.0,0.92,2.91,42.92,1.25,22.09,20.84,"沪深300,深证100"
2531,600584,长电科技,71.82,-0.58,3.23,1997000000.0,2145000000.0,-147000000.0,4142000000.0,0.89,-3.55,41.42,-1.47,19.97,21.45,沪深300
126,300684,中石科技,119.5,6.93,16.48,1991000000.0,2085000000.0000002,-93233000.0,4076000000.0,0.88,-2.29,40.76,-0.93,19.91,20.85,中证1000
4765,001389,广合科技,192.25,-3.22,13.36,2105999999.9999998,1905000000.0,200000000.0,4011000000.0,0.86,4.99,40.11,2.0,21.06,19.05,中证500
973,002491,通鼎互联,24.28,1.04,14.22,1993000000.0,2000000000.0,-7185000.0,3993000000.0,0.86,-0.18,39.93,-0.07,19.93,20.0,
1198,300408,三环集团,130.4,0.71,1.62,1982999999.9999998,1993000000.0,-10272000.0,3975000000.0,0.86,-0.26,39.75,-0.1,19.83,19.93,"沪深300,创业板,深证100"
156,300489,光智科技,264.02,6.03,11.19,2041000000.0,1870000000.0,172000000.0,3911000000.0,0.84,4.4,39.11,1.72,20.41,18.7,
2020,600519,贵州茅台,1251.24,-0.2,0.25,1863000000.0,2032000000.0,-168000000.0,3895000000.0000005,0.84,-4.31,38.95,-1.68,18.63,20.32,"沪深300,上证50"
5209,601091,沈鼓集团,30.0,-21.01,55.88,1772000000.0,2120000000.0,-348000000.0,3890999999.9999995,0.84,-8.94,38.91,-3.48,17.72,21.2,
5037,600869,远东股份,21.03,-4.54,8.14,1822000000.0,2011000000.0,-189000000.0,3834000000.0000005,0.83,-4.93,38.34,-1.89,18.22,20.11,中证1000
4631,002080,中材科技,60.7,-2.88,3.68,1810000000.0000002,1980999999.9999998,-171000000.0,3790999999.9999995,0.82,-4.51,37.91,-1.71,18.1,19.81,
2238,002428,云南锗业,94.39,-0.37,6.17,1893000000.0,1889000000.0,4541000.0,3782000000.0,0.81,0.12,37.82,0.05,18.93,18.89,中证1000
3358,600105,永鼎股份,44.87,-1.19,5.73,1830999999.9999998,1932000000.0,-102000000.0,3763000000.0000005,0.81,-2.71,37.63,-1.02,18.31,19.32,中证500
2008,002281,光迅科技,190.0,-0.19,2.5,1998999999.9999998,1737000000.0,262000000.0,3736999999.9999995,0.81,7.01,37.37,2.62,19.99,17.37,中证500
392,600206,有研新材,51.48,3.06,8.63,2009000000.0,1684000000.0,325000000.0,3693000000.0,0.8,8.8,36.93,3.25,20.09,16.84,
265,600172,黄河旋风,16.74,4.23,17.08,2030000000.0,1603000000.0,426999999.99999994,3633000000.0,0.78,11.75,36.33,4.27,20.3,16.03,
232,688432,有研硅,55.0,4.64,5.2,1814000000.0,1711000000.0,103000000.0,3526000000.0,0.76,2.92,35.26,1.03,18.14,17.11,中证1000
4906,300058,蓝色光标,13.52,-3.77,7.28,1349000000.0,2105999999.9999998,-757000000.0,3454000000.0,0.74,-21.92,34.54,-7.57,13.49,21.06,"中证500,创业板"
693,600127,金健米业,16.75,1.7,32.32,1680000000.0,1757000000.0,-76828000.0,3436999999.9999995,0.74,-2.24,34.37,-0.77,16.8,17.57,
1264,688766,普冉股份,431.0,0.61,5.3,1612000000.0,1814000000.0,-202000000.0,3427000000.0000005,0.74,-5.89,34.27,-2.02,16.12,18.14,中证1000
5122,301396,宏景科技,183.63,-5.83,12.75,1487000000.0,1870000000.0,-383000000.0,3357000000.0,0.72,-11.41,33.57,-3.83,14.87,18.7,
2246,603083,剑桥科技,218.17,-0.38,5.54,1685000000.0000002,1648000000.0,36999000.0,3332000000.0,0.72,1.11,33.32,0.37,16.85,16.48,
2144,001309,德明利,410.32,-0.3,4.82,1557000000.0,1735000000.0000002,-179000000.0,3292000000.0,0.71,-5.44,32.92,-1.79,15.57,17.35,中证500
4918,600150,中国船舶,38.59,-3.81,1.12,1525000000.0,1757999999.9999998,-233000000.0,3282000000.0,0.71,-7.1,32.82,-2.33,15.25,17.58,"沪深300,上证50"
