序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
2590,603986,兆易创新,514.18,-2.29,9.99,16084000000.0,17794000000.0,-1711000000.0,35341000000.0,3.55,-4.84,353.41,-17.11,160.84,177.94,沪深300
824,600584,长电科技,88.51,0.36,18.7,14366999999.999998,15162000000.0,-795000000.0,30122000000.000004,3.03,-2.64,301.22,-7.95,143.67,151.62,
1016,000725,京东方A,5.76,-0.17,13.08,12643000000.0,14228000000.0,-1585000000.0,27491000000.000004,2.76,-5.77,274.91,-15.85,126.43,142.28,"沪深300,深证100"
721,300308,中际旭创,1110.7,0.7,2.15,13784000000.0,12549000000.0,1236000000.0,26675000000.0,2.68,4.63,266.75,12.36,137.84,125.49,"沪深300,创业板,深证100"
1419,300502,新易盛,693.27,-0.96,3.78,11740000000.0,11528000000.0,212000000.0,23389000000.0,2.35,0.91,233.89,2.12,117.4,115.28,"沪深300,创业板,深证100"
68,002185,华天科技,20.32,8.84,34.33,11958000000.0,9819000000.0,2139000000.0,22665000000.0,2.28,9.44,226.65,21.39,119.58,98.19,中证500
3754,300476,胜宏科技,379.44,-3.44,6.45,10226000000.0,11322000000.0,-1097000000.0,21666000000.0,2.18,-5.06,216.66,-10.97,102.26,113.22,"沪深300,创业板,深证100"
332,300750,宁德时代,413.95,2.84,1.2,10272000000.0,11019000000.0,-747000000.0,21433000000.0,2.16,-3.49,214.33,-7.47,102.72,110.19,"沪深300,创业板,深证100"
146,300394,天孚通信,428.52,5.35,6.33,11372000000.0,9592000000.0,1780000000.0,21043000000.0,2.12,8.46,210.43,17.8,113.72,95.92,"沪深300,创业板,深证100"
899,601138,工业富联,70.07,0.13,1.45,10311000000.0,8586000000.0,1725000000.0,20573000000.0,2.07,8.38,205.73,17.25,103.11,85.86,沪深300
323,300274,阳光电源,184.3,2.97,6.83,10178000000.0,9917000000.0,260000000.0,20323000000.0,2.04,1.28,203.23,2.6,101.78,99.17,"沪深300,创业板,深证100"
2766,688008,澜起科技,265.5,-2.49,6.68,9709000000.0,10607000000.0,-898000000.0,20316000000.0,2.04,-4.42,203.16,-8.98,97.09,106.07,"沪深300,科创50,上证50"
2309,002156,通富微电,73.89,-1.99,16.71,8067000000.0,9956000000.0,-1889000000.0,18961000000.0,1.91,-9.96,189.61,-18.89,80.67,99.56,中证500
572,002384,东山精密,224.05,1.29,5.92,9922000000.0,8420000000.0,1502000000.0,18441000000.0,1.85,8.14,184.41,15.02,99.22,84.2,"沪深300,深证100"
