序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
1979,300308,中际旭创,850.9,0.58,1.97,10316000000.0,8288000000.0,2028000000.0,18604000000.0,3.74,10.9,186.04,20.28,103.16,82.88,"沪深300,创业板,深证100"
2309,600487,亨通光电,64.83,0.36,8.6,6575000000.0,7104000000.000001,-528000000.0,13678000000.0,2.75,-3.86,136.78,-5.28,65.75,71.04,
3544,300502,新易盛,398.78,-0.52,2.73,7034000000.0,6606000000.0,428000000.0,13640000000.0,2.74,3.14,136.4,4.28,70.34,66.06,"沪深300,创业板,深证100"
802,002384,东山精密,194.36,1.84,4.63,6722000000.0,5649000000.0,1073000000.0,12370000000.0,2.48,8.67,123.7,10.73,67.22,56.49,"沪深300,深证100"
3745,688825,长鑫科技,56.1,-0.71,4.47,5747000000.0,5589000000.0,158000000.0,11335000000.0,2.28,1.39,113.35,1.58,57.47,55.89,
3798,603986,兆易创新,392.5,-0.76,4.26,5572000000.0,5588000000.0,-15890000.0,11159000000.0,2.24,-0.14,111.59,-0.16,55.72,55.88,"沪深300,上证50"
575,601899,紫金矿业,34.47,2.35,1.52,5949000000.0,4975000000.0,974000000.0,10924000000.0,2.19,8.92,109.24,9.74,59.49,49.75,"沪深300,上证50"
1520,688256,寒武纪,1020.0,0.94,1.55,5430000000.0,4523000000.0,907000000.0,9953000000.0,2.0,9.11,99.53,9.07,54.3,45.23,"沪深300,科创50,上证50"
4333,300394,天孚通信,253.58,-1.37,3.38,4871000000.0,4422000000.0,450000000.0,9293000000.0,1.87,4.84,92.93,4.5,48.71,44.22,"沪深300,创业板,深证100"
110,603993,洛阳钼业,19.59,6.35,2.67,5584000000.0,3499000000.0,2085000000.0000002,9083000000.0,1.82,22.95,90.83,20.85,55.84,34.99,"沪深300,上证50"
232,002475,立讯精密,57.11,4.1,2.12,5219000000.0,3429000000.0,1789999999.9999998,8649000000.0,1.74,20.7,86.49,17.9,52.19,34.29,"沪深300,深证100"
1947,300750,宁德时代,379.0,0.6,0.49,4226000000.0,3683000000.0,543000000.0,7909000000.0,1.59,6.87,79.09,5.43,42.26,36.83,"沪深300,创业板,深证100"
1727,600183,生益科技,130.01,0.78,2.43,3804999999.9999995,3726000000.0,78841000.0,7531999999.999999,1.51,1.05,75.32,0.79,38.05,37.26,"沪深300,上证50"
4518,601869,长飞光纤,388.02,-1.64,4.6,3790999999.9999995,3714000000.0,76597000.0,7505000000.0,1.51,1.02,75.05,0.77,37.91,37.14,中证500
166,002491,通鼎互联,22.48,5.05,28.84,3753000000.0,3579999999.9999995,173000000.0,7331999999.999999,1.47,2.36,73.32,1.73,37.53,35.8,
370,002837,英维克,62.07,3.05,10.14,3793000000.0,3350000000.0,443000000.0,7143000000.000001,1.43,6.2,71.43,4.43,37.93,33.5,"沪深300,深证100"
