序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4479,300308,中际旭创,825.0,-3.74,2.66,11789000000.0,12730000000.0,-941000000.0,24518000000.0,3.62,-3.84,245.18,-9.41,117.89,127.3,"沪深300,创业板,深证100"
2068,300502,新易盛,535.46,-0.47,4.04,9253000000.0,9792000000.0,-538000000.0,19045000000.0,2.81,-2.82,190.45,-5.38,92.53,97.92,"沪深300,创业板,深证100"
789,601138,工业富联,68.2,1.41,1.2,7981999999.999999,8123000000.0,-141000000.0,16105000000.000002,2.38,-0.88,161.05,-1.41,79.82,81.23,沪深300
2612,300274,阳光电源,129.89,-1.14,7.79,8812000000.0,7200000000.0,1612000000.0,16013000000.0,2.36,10.07,160.13,16.12,88.12,72.0,"沪深300,创业板,深证100"
4016,2475,立讯精密,69.88,-2.9,2.97,6826000000.000001,8420000000.0,-1595000000.0,15246000000.0,2.25,-10.46,152.46,-15.95,68.26,84.2,"沪深300,深证100"
3035,300750,宁德时代,427.67,-1.66,0.82,7305000000.0,7687000000.0,-382000000.0,14991999999.999998,2.21,-2.55,149.92,-3.82,73.05,76.87,"沪深300,创业板,深证100"
2898,2384,东山精密,183.9,-1.5,5.7,7162000000.0,7481999999.999999,-320000000.0,14644000000.0,2.16,-2.19,146.44,-3.2,71.62,74.82,"沪深300,深证100"
4694,600487,亨通光电,68.29,-4.33,7.22,5821000000.0,6321000000.0,-499000000.0,12142000000.0,1.79,-4.11,121.42,-4.99,58.21,63.21,中证500
3742,688008,澜起科技,173.61,-2.52,6.06,5858000000.0,6201000000.0,-343000000.0,12058000000.0,1.78,-2.84,120.58,-3.43,58.58,62.01,"沪深300,科创50,上证50"
821,603986,兆易创新,307.5,1.34,5.51,5775000000.0,5646000000.0,129000000.0,11422000000.0,1.69,1.13,114.22,1.29,57.75,56.46,沪深300
