序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
135,300308,中际旭创,1126.41,12.19,4.04,24955000000.0,22390000000.0,2565000000.0,47630000000.0,4.99,5.39,476.3,25.65,249.55,223.9,"沪深300,创业板,深证100"
502,300502,新易盛,547.39,7.33,5.53,19853000000.0,16422000000.0,3431000000.0,36439000000.0,3.81,9.42,364.39,34.31,198.53,164.22,"沪深300,创业板,深证100"
253,603986,兆易创新,475.53,10.0,11.13,17321000000.0,15768000000.0,1553000000.0,33088000000.0,3.46,4.69,330.88,15.53,173.21,157.68,"沪深300,上证50"
612,002384,东山精密,231.44,6.3,9.89,14894000000.0,14015000000.0,878999999.9999999,29119000000.0,3.05,3.02,291.19,8.79,148.94,140.15,"沪深300,深证100"
149,688256,寒武纪,1350.02,11.66,2.73,12260000000.0,9831000000.0,2430000000.0,22091000000.0,2.31,11.0,220.91,24.3,122.6,98.31,"沪深300,科创50,上证50"
263,600584,长电科技,84.69,10.0,15.0,11402000000.0,9469000000.0,1932999999.9999998,20870000000.0,2.18,9.26,208.7,19.33,114.02,94.69,沪深300
271,000938,紫光股份,41.46,10.0,17.42,10043000000.0,9079000000.0,965000000.0,19125000000.0,2.0,5.05,191.25,9.65,100.43,90.79,"沪深300,深证100"
75,688008,澜起科技,219.6,15.62,8.12,9962000000.0,8849000000.0,1114000000.0,18811000000.0,1.97,5.92,188.11,11.14,99.62,88.49,"沪深300,科创50,上证50"
659,600487,亨通光电,59.97,6.03,13.58,9363000000.0,8991000000.0,372000000.0,18555000000.0,1.94,2.0,185.55,3.72,93.63,89.91,
163,688981,中芯国际,160.0,11.11,5.7,9233000000.0,8031999999.999999,1201000000.0,17265000000.0,1.81,6.96,172.65,12.01,92.33,80.32,"沪深300,科创50,上证50"
864,001309,德明利,506.08,4.8,22.21,9894000000.0,6831999999.999999,3062000000.0,16796000000.0,1.76,18.23,167.96,30.62,98.94,68.32,中证500
43,688012,中微公司,407.89,19.09,4.78,8930000000.0,7715000000.000001,1215000000.0,16646000000.0,1.74,7.3,166.46,12.15,89.3,77.15,"沪深300,科创50,上证50"
1904,300750,宁德时代,382.11,1.51,0.97,8059000000.0,7698000000.0,361000000.0,15876000000.0,1.66,2.27,158.76,3.61,80.59,76.98,"沪深300,创业板,深证100"
535,000725,京东方A,6.2,7.08,7.46,9009000000.0,6659000000.0,2350000000.0,15729000000.0,1.65,14.94,157.29,23.5,90.09,66.59,"沪深300,深证100"
167,688525,佰维存储,270.97,11.05,11.94,7103000000.0,6881000000.0,222000000.00000003,13984000000.0,1.46,1.59,139.84,2.22,71.03,68.81,科创50
464,688041,海光信息,344.53,7.63,1.79,7340000000.000001,6282000000.0,1058000000.0,13622000000.0,1.43,7.77,136.22,10.58,73.4,62.82,"沪深300,科创50,上证50"
416,000977,浪潮信息,87.88,8.11,11.14,7034999999.999999,6455000000.0,580000000.0,13538000000.0,1.42,4.28,135.38,5.8,70.35,64.55,"沪深300,深证100"
269,002156,通富微电,69.3,10.0,13.69,7459000000.0,5854000000.0,1605000000.0,13319000000.0,1.39,12.05,133.19,16.05,74.59,58.54,
468,688498,源杰科技,1510.0,7.59,8.08,6681999999.999999,6618000000.000001,64044700.0,13300000000.0,1.39,0.48,133.0,0.64,66.82,66.18,"中证500,科创50"
486,600522,中天科技,34.63,7.48,11.93,6668000000.000001,6177000000.0,491000000.0,12955000000.000002,1.36,3.79,129.55,4.91,66.68,61.77,沪深300
430,300394,天孚通信,230.58,7.98,5.57,6848999999.999999,5980000000.0,869000000.0,12883000000.000002,1.35,6.75,128.83,8.69,68.49,59.8,"沪深300,创业板,深证100"
22,688347,华虹宏力,397.78,20.0,8.68,6870999999.999999,6006000000.0,864000000.0,12877000000.000002,1.35,6.71,128.77,8.64,68.71,60.06,科创50
293,002281,光迅科技,187.45,9.93,9.47,6869000000.0,5400000000.0,1469000000.0,12379000000.0,1.3,11.87,123.79,14.69,68.69,54.0,中证500
264,600183,生益科技,135.67,10.0,3.74,5834000000.0,5635000000.0,200000000.0,11478000000.0,1.2,1.74,114.78,2.0,58.34,56.35,"沪深300,上证50"
31,300604,长川科技,317.99,20.0,8.03,5901000000.0,5232000000.0,669000000.0,11408000000.0,1.19,5.86,114.08,6.69,59.01,52.32,创业板
435,601138,工业富联,60.98,7.93,0.94,6231000000.0,4664000000.0,1566000000.0,10895000000.0,1.14,14.37,108.95,15.66,62.31,46.64,沪深300
353,600176,中国巨石,42.93,8.85,6.73,5630000000.0,5088000000.0,542000000.0,10766000000.0,1.13,5.03,107.66,5.42,56.3,50.88,沪深300
481,603019,中科曙光,97.88,7.51,7.81,5619000000.0,4935000000.0,684000000.0,10553000000.0,1.1,6.48,105.53,6.84,56.19,49.35,"沪深300,上证50"
268,002371,北方华创,744.6,10.0,2.02,4836000000.0,5575000000.0,-739000000.0,10416000000.0,1.09,-7.09,104.16,-7.39,48.36,55.75,"沪深300,深证100"
355,002185,华天科技,18.34,8.84,18.82,3646000000.0,5114000000.0,-1468000000.0,10390000000.0,1.09,-14.13,103.9,-14.68,36.46,51.14,中证500
1320,601899,紫金矿业,30.21,2.93,1.66,5819000000.0,4375000000.0,1444000000.0,10194000000.0,1.07,14.17,101.94,14.44,58.19,43.75,"沪深300,上证50"
604,601869,长飞光纤,406.38,6.38,6.64,5315000000.0,4790000000.0,525000000.0,10105000000.0,1.06,5.2,101.05,5.25,53.15,47.9,中证500
3882,600519,贵州茅台,1307.29,-1.52,0.61,4784000000.0,5266000000.0,-482000000.0,10105000000.0,1.06,-4.77,101.05,-4.82,47.84,52.66,"沪深300,上证50"
640,002463,沪电股份,122.1,6.16,4.55,5137000000.0,4823000000.0,313000000.0,10015000000.0,1.05,3.13,100.15,3.13,51.37,48.23,"沪深300,深证100"
530,300476,胜宏科技,240.1,7.13,4.97,5089000000.0,4632000000.0,457000000.0,9757000000.0,1.02,4.68,97.57,4.57,50.89,46.32,"沪深300,创业板,深证100"
152,301308,江波龙,419.9,11.53,8.79,4786000000.0,4698000000.0,87745000.0,9557000000.0,1.0,0.92,95.57,0.88,47.86,46.98,"沪深300,创业板,深证100"
607,000988,华工科技,112.59,6.36,9.2,4973000000.0,4456000000.0,517000000.0,9472000000.0,0.99,5.46,94.72,5.17,49.73,44.56,"沪深300,深证100"
57,300408,三环集团,106.63,17.15,5.02,4696000000.0,4439000000.0,256000000.0,9184000000.0,0.96,2.79,91.84,2.56,46.96,44.39,"沪深300,创业板,深证100"
3225,601318,中国平安,52.89,-0.64,1.5,4366000000.0,4175000000.0,191000000.0,8541000000.0,0.89,2.24,85.41,1.91,43.66,41.75,"沪深300,上证50"
131,300857,协创数据,247.0,12.27,7.86,4061999999.9999995,4192000000.0,-131000000.0,8397000000.0,0.88,-1.56,83.97,-1.31,40.62,41.92,"中证500,创业板"
93,300223,北京君正,164.6,14.58,12.98,4210000000.0,4090000000.0,120000000.0,8365000000.000001,0.88,1.43,83.65,1.2,42.1,40.9,创业板
32,688072,拓荆科技,764.46,20.0,4.15,4195000000.0000005,3883000000.0,312000000.0,8078000000.0,0.85,3.86,80.78,3.12,41.95,38.83,"沪深300,科创50"
657,002475,立讯精密,60.24,6.06,1.86,4823000000.0,3151000000.0,1672000000.0,8041000000.0,0.84,20.79,80.41,16.72,48.23,31.51,"沪深300,深证100"
1758,603259,药明康德,126.45,1.8,2.62,4052000000.0000005,3965000000.0,86940000.0,8017000000.0,0.84,1.08,80.17,0.87,40.52,39.65,"沪深300,上证50"
108,300475,香农芯创,174.3,13.42,11.07,3975000000.0,3931000000.0,44263000.0,7929000000.000001,0.83,0.56,79.29,0.44,39.75,39.31,"中证500,创业板"
2810,300059,东方财富,20.18,0.0,2.8,3669000000.0,3875000000.0,-206000000.0,7554000000.000001,0.79,-2.73,75.54,-2.06,36.69,38.75,"沪深300,创业板,深证100"
3371,600900,长江电力,28.73,-0.86,1.04,3915000000.0,3458000000.0,457000000.0,7372000000.0,0.77,6.2,73.72,4.57,39.15,34.58,上证50
