序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
112,300308,中际旭创,901.55,1.29,0.34,1689000000.0,1074000000.0,614000000.0,3363000000.0000005,4.85,18.26,33.63,6.14,16.89,10.74,"沪深300,创业板,深证100"
3811,601899,紫金矿业,32.31,-5.28,0.42,989000000.0,1734000000.0,-745000000.0,2796000000.0,4.03,-26.65,27.96,-7.45,9.89,17.34,"沪深300,上证50"
118,300502,新易盛,415.55,1.13,0.44,881000000.0,958000000.0,-76270000.0,2280000000.0,3.29,-3.35,22.8,-0.76,8.81,9.58,"沪深300,创业板,深证100"
241,600487,亨通光电,63.97,0.09,1.3,925000000.0,915000000.0,9919000.0,2034000000.0,2.93,0.49,20.34,0.1,9.25,9.15,
62,002384,东山精密,199.06,2.75,0.64,147000000.0,2926500.0,144000000.0,1755000000.0,2.53,8.21,17.55,1.44,1.47,0.03,"沪深300,深证100"
63,601869,长飞光纤,447.49,2.7,0.9,775000000.0,788000000.0,-12948000.0,1623999999.9999998,2.34,-0.8,16.24,-0.13,7.75,7.88,中证500
58,600105,永鼎股份,41.57,2.95,2.57,675000000.0,817000000.0,-142000000.0,1563000000.0,2.25,-9.09,15.63,-1.42,6.75,8.17,中证500
3871,600362,江西铜业,45.35,-8.64,1.58,742000000.0,625000000.0,115999999.99999999,1513000000.0,2.18,7.67,15.13,1.16,7.42,6.25,沪深300
302,600176,中国巨石,43.42,-0.09,0.77,581000000.0,650000000.0,-68784000.0,1309000000.0,1.89,-5.25,13.09,-0.69,5.81,6.5,沪深300
299,600176,中国巨石,43.42,-0.09,0.77,581000000.0,650000000.0,-68784000.0,1309000000.0,1.89,-5.25,13.09,-0.69,5.81,6.5,沪深300
116,600522,中天科技,33.7,1.2,1.11,590000000.0,523000000.00000006,66414600.0,1277000000.0,1.84,5.2,12.77,0.66,5.9,5.23,沪深300
1505,300394,天孚通信,265.81,-1.19,0.43,545000000.0,470000000.0,75061700.0,1255000000.0,1.81,5.98,12.55,0.75,5.45,4.7,"沪深300,创业板,深证100"
281,600183,生益科技,146.93,-0.02,0.34,499000000.0,658000000.0,-159000000.0,1199000000.0,1.73,-13.26,11.99,-1.59,4.99,6.58,"沪深300,上证50"
3874,601168,西部矿业,36.7,-9.32,1.34,507000000.0,584000000.0,-77180700.0,1192000000.0,1.72,-6.47,11.92,-0.77,5.07,5.84,
2598,300750,宁德时代,332.25,-1.72,0.08,451000000.0,425000000.0,26485100.000000004,1111000000.0,1.6,2.38,11.11,0.26,4.51,4.25,"沪深300,创业板,深证100"
2416,300750,宁德时代,332.25,-1.72,0.08,451000000.0,425000000.0,26485100.000000004,1111000000.0,1.6,2.38,11.11,0.26,4.51,4.25,"沪深300,创业板,深证100"
24,600744,华银电力,7.35,5.0,7.27,493000000.0,504000000.0,-11457700.0,1079000000.0,1.56,-1.06,10.79,-0.11,4.93,5.04,中证1000
119,603186,华正新材,220.42,1.11,3.05,496000000.0,504000000.0,-8311700.0,1056000000.0,1.52,-0.79,10.56,-0.08,4.96,5.04,
3859,600737,中粮糖业,16.56,-7.07,2.66,478000000.0,436000000.00000006,41726700.0,976000000.0,1.41,4.28,9.76,0.42,4.78,4.36,中证500
3848,600737,中粮糖业,16.56,-7.07,2.66,478000000.0,436000000.00000006,41726700.0,976000000.0,1.41,4.28,9.76,0.42,4.78,4.36,中证500
1318,002636,金安国纪,75.6,-1.11,1.65,349000000.0,415000000.00000006,-65987000.0,914000000.0,1.32,-7.22,9.14,-0.66,3.49,4.15,
1363,002636,金安国纪,75.6,-1.11,1.65,349000000.0,415000000.00000006,-65987000.0,914000000.0,1.32,-7.22,9.14,-0.66,3.49,4.15,
1405,002636,金安国纪,75.6,-1.11,1.65,349000000.0,415000000.00000006,-65987000.0,914000000.0,1.32,-7.22,9.14,-0.66,3.49,4.15,
2138,601872,招商轮船,20.26,-1.55,0.54,470000000.0,401000000.0,68923500.0,905000000.0000001,1.3,7.62,9.05,0.69,4.7,4.01,沪深300
3222,600030,中信证券,26.97,-2.28,0.26,328000000.0,511000000.00000006,-183000000.0,860000000.0,1.24,-21.28,8.6,-1.83,3.28,5.11,"沪深300,上证50"
35,601086,国芳集团,15.71,3.97,7.49,359000000.0,395000000.0,-36062500.0,801000000.0,1.15,-4.5,8.01,-0.36,3.59,3.95,
25,600792,云煤能源,5.68,4.99,12.19,254000000.0,519000000.00000006,-265000000.0,797000000.0,1.15,-33.25,7.97,-2.65,2.54,5.19,
2229,600519,贵州茅台,1265.6,-1.52,0.05,197000000.0,370000000.0,-173000000.0,783000000.0,1.13,-22.09,7.83,-1.73,1.97,3.7,"沪深300,上证50"
61,300285,国瓷材料,62.03,2.78,1.43,315000000.0,234000000.0,81181700.0,751000000.0,1.08,10.81,7.51,0.81,3.15,2.34,"中证500,创业板"
97,300408,三环集团,119.71,1.71,0.34,302000000.0,282000000.0,20392400.0,749000000.0,1.08,2.72,7.49,0.2,3.02,2.82,"沪深300,创业板,深证100"
2584,601318,中国平安,54.57,-1.71,0.12,271000000.0,346000000.0,-74434600.0,723000000.0,1.04,-10.3,7.23,-0.74,2.71,3.46,"沪深300,上证50"
2403,601318,中国平安,54.57,-1.71,0.12,271000000.0,346000000.0,-74434600.0,723000000.0,1.04,-10.3,7.23,-0.74,2.71,3.46,"沪深300,上证50"
3870,601212,白银有色,6.23,-8.52,1.51,306000000.0,303000000.0,3084700.0000000005,712000000.0,1.03,0.43,7.12,0.03,3.06,3.03,中证500
10,600359,新农开发,10.6,9.96,17.73,165000000.0,469000000.00000006,-303000000.0,706000000.0,1.02,-42.92,7.06,-3.03,1.65,4.69,
117,600498,烽火通信,40.6,1.17,1.37,313000000.0,320000000.0,-6794900.0,706000000.0,1.02,-0.96,7.06,-0.07,3.13,3.2,中证500
3805,601600,中国铝业,9.41,-5.14,0.54,236000000.0,349000000.0,-112999999.99999999,680000000.0,0.98,-16.62,6.8,-1.13,2.36,3.49,"沪深300,上证50"
2468,600127,金健米业,13.73,-1.93,7.66,295000000.0,350000000.0,-54620100.0,680000000.0,0.98,-8.03,6.8,-0.55,2.95,3.5,
20,600410,华胜天成,14.78,5.42,4.14,343000000.0,256999999.99999997,85856700.0,671000000.0,0.97,12.8,6.71,0.86,3.43,2.57,
2519,600396,华电辽能,15.25,-1.68,2.99,249000000.00000003,341000000.0,-92504500.0,664000000.0,0.96,-13.93,6.64,-0.93,2.49,3.41,
53,603318,水发燃气,10.67,3.09,11.74,252000000.0,291000000.0,-38889200.0,583000000.0,0.84,-6.67,5.83,-0.39,2.52,2.91,
3689,600722,金牛化工,17.65,-3.6,4.57,227999999.99999997,278000000.0,-49673700.0,561000000.0,0.81,-8.85,5.61,-0.5,2.28,2.78,
213,603228,景旺电子,110.28,0.25,0.51,254000000.0,235000000.0,19044500.0,541000000.0,0.78,3.52,5.41,0.19,2.54,2.35,
9,600712,南宁百货,7.51,9.96,13.19,89156299.99999999,405000000.0,-316000000.0,533000000.0,0.77,-59.29,5.33,-3.16,0.89,4.05,
3008,300059,东方财富,18.56,-2.16,0.21,134000000.00000001,187000000.0,-52614100.0,518000000.0,0.75,-10.16,5.18,-0.53,1.34,1.87,"沪深300,创业板,深证100"
2149,600172,黄河旋风,15.12,-1.56,2.53,196000000.0,263000000.0,-67063700.0,486000000.00000006,0.7,-13.8,4.86,-0.67,1.96,2.63,
3880,301689,电科思仪,46.75,-13.43,17.18,199000000.0,189000000.0,10061900.0,484999999.99999994,0.7,2.07,4.85,0.1,1.99,1.89,
96,600938,中国海油,35.01,1.71,0.46,244000000.0,166000000.0,78685800.0,478000000.0,0.69,16.46,4.78,0.79,2.44,1.66,沪深300
91,300433,蓝思科技,34.44,1.86,0.28,243000000.00000003,155000000.0,88613400.0,471000000.0,0.68,18.81,4.71,0.89,2.43,1.55,"沪深300,创业板,深证100"
1701,600865,百大集团,14.46,-1.3,8.38,218000000.00000003,231999999.99999997,-14395700.0,467000000.0,0.67,-3.08,4.67,-0.14,2.18,2.32,
3047,301217,铜冠铜箔,106.08,-2.19,0.52,142000000.0,206000000.0,-63650600.00000001,461000000.00000006,0.66,-13.81,4.61,-0.64,1.42,2.06,"中证1000,创业板"
3345,301217,铜冠铜箔,106.08,-2.19,0.52,142000000.0,206000000.0,-63650600.00000001,461000000.00000006,0.66,-13.81,4.61,-0.64,1.42,2.06,"中证1000,创业板"
148,002281,光迅科技,180.8,0.79,0.33,64314399.99999999,1609700.0,62704700.0,459999999.99999994,0.66,13.63,4.6,0.63,0.64,0.02,中证500
3838,600711,盛屯矿业,11.27,-6.16,1.31,149000000.0,267000000.0,-118000000.0,458000000.0,0.66,-25.76,4.58,-1.18,1.49,2.67,中证500
163,300620,光库科技,301.69,0.56,0.61,164000000.0,160000000.0,3953000.0,455999999.99999994,0.66,0.87,4.56,0.04,1.64,1.6,"中证500,创业板"
3849,601118,海南橡胶,6.82,-7.08,1.54,173000000.0,247000000.00000003,-74610600.0,454000000.0,0.65,-16.43,4.54,-0.75,1.73,2.47,中证500
3860,601118,海南橡胶,6.82,-7.08,1.54,173000000.0,247000000.00000003,-74610600.0,454000000.0,0.65,-16.43,4.54,-0.75,1.73,2.47,中证500
1190,300476,胜宏科技,227.68,-0.99,0.23,218000000.00000003,150000000.0,68433900.0,450000000.0,0.65,15.21,4.5,0.68,2.18,1.5,"沪深300,创业板,深证100"
12,300913,兆龙互连,42.29,7.04,3.75,202000000.0,216000000.0,-14124800.0,448000000.00000006,0.65,-3.15,4.48,-0.14,2.02,2.16,中证1000
43,000636,风华高科,52.72,3.58,0.75,68081800.0,1664600.0,66417200.0,447000000.0,0.64,14.86,4.47,0.66,0.68,0.02,中证1000
110,601606,长城军工,34.97,1.39,1.64,187000000.0,180000000.0,6815400.0,424000000.0,0.61,1.61,4.24,0.07,1.87,1.8,中证1000
869,600989,宝丰能源,24.5,-0.81,0.23,196000000.0,190000000.0,5762400.0,418000000.0,0.6,1.38,4.18,0.06,1.96,1.9,沪深300
27,301176,逸豪新材,59.28,4.94,4.24,182000000.0,197000000.0,-14563100.0,413000000.0,0.6,-3.53,4.13,-0.15,1.82,1.97,
34,300164,通源石油,11.07,4.04,6.24,175000000.0,187000000.0,-11646900.0,409999999.99999994,0.59,-2.84,4.1,-0.12,1.75,1.87,
198,600900,长江电力,28.18,0.32,0.06,153000000.0,129000000.0,24718800.0,401999999.99999994,0.58,6.15,4.02,0.25,1.53,1.29,上证50
201,600900,长江电力,28.18,0.32,0.06,153000000.0,129000000.0,24718800.0,401999999.99999994,0.58,6.15,4.02,0.25,1.53,1.29,上证50
3622,601890,亚星锚链,10.05,-3.18,4.08,208000000.0,183000000.0,25466400.0,401000000.0,0.58,6.35,4.01,0.25,2.08,1.83,中证1000
141,000988,华工科技,106.74,0.89,0.37,85012700.0,4046200.0,80966500.0,397000000.0,0.57,20.39,3.97,0.81,0.85,0.04,"沪深300,深证100"
376,600601,方正科技,14.78,-0.27,0.64,184000000.0,186000000.0,-1482700.0,389000000.0,0.56,-0.38,3.89,-0.01,1.84,1.86,中证500
29,603105,芯能科技,8.79,4.89,8.64,198000000.0,168000000.0,30701900.0,381000000.0,0.55,8.06,3.81,0.31,1.98,1.68,
224,301486,致尚科技,193.66,0.19,2.64,186000000.0,160000000.0,25347100.0,378000000.0,0.54,6.71,3.78,0.25,1.86,1.6,
3615,600693,东百集团,10.42,-3.16,3.97,169000000.0,185000000.0,-15617400.0,372000000.0,0.54,-4.2,3.72,-0.16,1.69,1.85,
284,002463,沪电股份,127.88,-0.03,0.15,63713200.0,9206700.0,54506500.0,370000000.0,0.53,14.73,3.7,0.55,0.64,0.09,"沪深300,深证100"
399,002579,中京电子,16.68,-0.3,3.77,150000000.0,171000000.0,-21249400.0,365000000.0,0.53,-5.82,3.65,-0.21,1.5,1.71,
11,000759,中百集团,9.53,9.67,5.91,102000000.0,10708699.999999998,91541200.00000001,362000000.0,0.52,25.29,3.62,0.92,1.02,0.11,
1968,601208,东材科技,47.92,-1.38,0.72,146000000.0,165000000.0,-19519800.0,347000000.0,0.5,-5.63,3.47,-0.2,1.46,1.65,中证1000
1825,601208,东材科技,47.92,-1.38,0.72,146000000.0,165000000.0,-19519800.0,347000000.0,0.5,-5.63,3.47,-0.2,1.46,1.65,中证1000
165,601857,中国石油,11.33,0.53,0.02,162000000.0,170000000.0,-7743099.999999999,343000000.0,0.49,-2.26,3.43,-0.08,1.62,1.7,"沪深300,上证50"
1016,600036,招商银行,41.19,-0.91,0.04,185000000.0,138000000.0,47159799.99999999,337000000.0,0.49,13.99,3.37,0.47,1.85,1.38,"沪深300,上证50"
870,600330,天通股份,28.11,-0.81,0.96,148000000.0,150000000.0,-1781800.0,336000000.0,0.48,-0.53,3.36,-0.02,1.48,1.5,
1485,603002,宏昌电子,16.62,-1.13,1.77,145000000.0,181000000.0,-35329600.0,335000000.0,0.48,-10.55,3.35,-0.35,1.45,1.81,
1427,603002,宏昌电子,16.62,-1.13,1.77,145000000.0,181000000.0,-35329600.0,335000000.0,0.48,-10.55,3.35,-0.35,1.45,1.81,
3850,600488,津药药业,5.48,-7.12,5.46,143000000.0,169000000.0,-25495700.0,333000000.0,0.48,-7.66,3.33,-0.25,1.43,1.69,
3861,600488,津药药业,5.48,-7.12,5.46,143000000.0,169000000.0,-25495700.0,333000000.0,0.48,-7.66,3.33,-0.25,1.43,1.69,
