序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4387,300308,中际旭创,1253.89,-5.25,3.18,21183000000.0,22878000000.0,-1695000000.0,44481000000.0,3.6,-3.81,444.81,-16.95,211.83,228.78,"沪深300,创业板,深证100"
991,603986,兆易创新,770.0,-0.67,7.39,17978000000.0,19440000000.0,-1462000000.0,37418000000.0,3.03,-3.91,374.18,-14.62,179.78,194.4,沪深300
283,000725,京东方A,7.8,3.72,12.7,18500000000.0,16524000000.0,1976000000.0000002,35420000000.0,2.87,5.58,354.2,19.76,185.0,165.24,"沪深300,深证100"
4916,300502,新易盛,566.0,-7.29,4.92,15572000000.0,19706000000.0,-4135000000.0,35283000000.0,2.86,-11.72,352.83,-41.35,155.72,197.06,"沪深300,创业板,深证100"
2908,600584,长电科技,100.89,-3.15,18.77,17230000000.0,17999000000.0,-768000000.0,35229000000.0,2.85,-2.18,352.29,-7.68,172.3,179.99,
5145,600522,中天科技,61.29,-10.0,11.59,10945000000.0,13953000000.0,-3008000000.0,24899000000.0,2.02,-12.08,248.99,-30.08,109.45,139.53,沪深300
5095,002475,立讯精密,67.59,-9.18,4.63,10458000000.0,12715000000.0,-2257000000.0,23173000000.0,1.88,-9.74,231.73,-22.57,104.58,127.15,"沪深300,深证100"
5128,600487,亨通光电,110.81,-9.91,8.13,9525000000.0,13196000000.0,-3671000000.0,22720000000.0,1.84,-16.16,227.2,-36.71,95.25,131.96,中证500
255,688525,佰维存储,501.05,4.32,9.86,10890000000.0,11558000000.0,-669000000.0,22448000000.0,1.82,-2.98,224.48,-6.69,108.9,115.58,"中证500,科创50"
4677,688008,澜起科技,261.82,-6.21,6.59,9283000000.0,10792000000.0,-1509000000.0,20075000000.0,1.63,-7.52,200.75,-15.09,92.83,107.92,"沪深300,科创50,上证50"
1128,002008,大族激光,151.27,-1.0,13.06,7958000000.0,11817000000.0,-3859000000.0000005,19775000000.0,1.6,-19.51,197.75,-38.59,79.58,118.17,中证500
149,001309,德明利,949.66,6.58,13.13,10593000000.0,9170000000.0,1423000000.0,19762000000.0,1.6,7.2,197.62,14.23,105.93,91.7,
5066,601138,工业富联,70.22,-8.79,1.32,7772000000.0,11161000000.0,-3389000000.0,18933000000.0,1.53,-17.9,189.33,-33.89,77.72,111.61,沪深300
2881,688256,寒武纪,1458.0,-3.12,1.98,8865000000.0,9379000000.0,-513999999.99999994,18244000000.0,1.48,-2.82,182.44,-5.14,88.65,93.79,"沪深300,科创50,上证50"
4366,300750,宁德时代,381.0,-5.2,1.09,7933000000.0,10201000000.0,-2269000000.0,18134000000.0,1.47,-12.51,181.34,-22.69,79.33,102.01,"沪深300,创业板,深证100"
4498,002384,东山精密,260.37,-5.59,4.95,7892000000.0,10165000000.0,-2273000000.0,18058000000.0,1.46,-12.59,180.58,-22.73,78.92,101.65,"沪深300,深证100"
5063,300476,胜宏科技,319.55,-8.74,6.36,7656000000.0,10360000000.0,-2705000000.0,18016000000.0,1.46,-15.01,180.16,-27.05,76.56,103.6,"沪深300,创业板,深证100"
232,600176,中国巨石,74.12,4.69,5.67,8137000000.0,8491000000.0,-354000000.0,16628000000.0,1.35,-2.13,166.28,-3.54,81.37,84.91,沪深300
702,301308,江波龙,679.6,0.34,8.78,8212000000.0,8389000000.0,-177000000.0,16600000000.0,1.34,-1.07,166.0,-1.77,82.12,83.89,"中证500,创业板"
4350,688981,中芯国际,148.76,-5.16,5.38,7965000000.000001,8206999999.999999,-242000000.0,16172000000.0,1.31,-1.5,161.72,-2.42,79.65,82.07,"沪深300,科创50,上证50"
4862,300394,天孚通信,318.0,-7.01,4.43,6787000000.0,8875000000.0,-2088000000.0,15662000000.0,1.27,-13.33,156.62,-20.88,67.87,88.75,"沪深300,创业板,深证100"
580,603019,中科曙光,98.76,0.96,10.31,7443000000.000001,7506999999.999999,-63940000.0,14949000000.0,1.21,-0.43,149.49,-0.64,74.43,75.07,"沪深300,上证50"
631,002185,华天科技,22.56,0.71,19.63,7319000000.0,7625000000.0,-307000000.0,14944000000.0,1.21,-2.05,149.44,-3.07,73.19,76.25,中证500
158,600667,太极实业,26.88,6.2,25.24,6514000000.0,7973999999.999999,-1460000000.0,14488999999.999998,1.17,-10.08,144.89,-14.6,65.14,79.74,中证1000
4994,002156,通富微电,71.61,-7.97,12.82,6851000000.000001,7617000000.0,-766000000.0,14468000000.0,1.17,-5.29,144.68,-7.66,68.51,76.17,中证500
247,300285,国瓷材料,102.81,4.48,16.55,7512000000.0,6684999999.999999,827000000.0,14196000000.0,1.15,5.83,141.96,8.27,75.12,66.85,"中证500,创业板"
530,300136,信维通信,118.19,1.25,14.23,7463000000.0,6217000000.0,1246000000.0,13822000000.0,1.12,9.01,138.22,12.46,74.63,62.17,"中证500,创业板"
3839,688041,海光信息,344.9,-4.27,1.71,6951000000.000001,6867000000.0,83674800.0,13818000000.0,1.12,0.61,138.18,0.84,69.51,68.67,"沪深300,科创50,上证50"
1620,300223,北京君正,233.21,-1.75,13.83,7123000000.0,6481000000.0,642000000.0,13741000000.0,1.11,4.67,137.41,6.42,71.23,64.81,"中证500,创业板"
5003,002281,光迅科技,240.35,-8.07,7.01,6270000000.0,7137000000.0,-868000000.0,13407000000.0,1.09,-6.47,134.07,-8.68,62.7,71.37,中证500
1586,300475,香农芯创,301.0,-1.71,9.71,6363000000.0,7038000000.0,-676000000.0,13401000000.0,1.08,-5.04,134.01,-6.76,63.63,70.38,
521,000100,TCL科技,5.41,1.31,12.65,6973999999.999999,6152000000.0,821000000.0000001,13213999999.999998,1.07,6.21,132.14,8.21,69.74,61.52,"沪深300,深证100"
309,688012,中微公司,413.0,3.48,3.41,6942000000.0,6211000000.0,732000000.0,13153000000.0,1.06,5.57,131.53,7.32,69.42,62.11,"沪深300,科创50,上证50"
1,001399,惠科股份,42.0,315.02,64.97,5804000000.0,7056999999.999999,-1253000000.0,12861000000.000002,1.04,-9.74,128.61,-12.53,58.04,70.57,
4220,300059,东方财富,20.07,-4.93,4.66,5165000000.0,7470999999.999999,-2307000000.0,12755000000.0,1.03,-18.09,127.55,-23.07,51.65,74.71,"沪深300,创业板,深证100"
4077,600183,生益科技,178.5,-4.65,2.98,6049000000.0,6648999999.999999,-600000000.0,12698000000.0,1.03,-4.73,126.98,-6.0,60.49,66.49,沪深300
649,000021,深科技,53.51,0.58,14.19,6081000000.0,6021000000.0,59700000.0,12256000000.0,0.99,0.49,122.56,0.6,60.81,60.21,中证500
