序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
261,688256,寒武纪,1825.0,7.36,4.69,18014000000.0,18840000000.0,-826000000.0,36853000000.0,4.01,-2.24,368.53,-8.26,180.14,188.4,"沪深300,科创50,上证50"
3853,300308,中际旭创,856.07,-0.17,2.75,12487000000.0,13740000000.0,-1253000000.0,26348000000.0,2.87,-4.76,263.48,-12.53,124.87,137.4,"沪深300,创业板,深证100"
24,688008,澜起科技,198.98,14.82,9.6,12097000000.0,9821000000.0,2276000000.0,21918000000.0,2.38,10.38,219.18,22.76,120.97,98.21,"沪深300,科创50,上证50"
4233,300502,新易盛,522.42,-0.64,4.68,10505000000.0,11165000000.0,-660000000.0,21855000000.0,2.38,-3.02,218.55,-6.6,105.05,111.65,"沪深300,创业板,深证100"
20,688041,海光信息,344.41,16.26,2.65,9467000000.0,11773000000.0,-2307000000.0,21240000000.0,2.31,-10.86,212.4,-23.07,94.67,117.73,"沪深300,科创50,上证50"
419,300750,宁德时代,460.34,5.58,1.09,11111000000.0,9739000000.0,1372000000.0,21198000000.0,2.31,6.47,211.98,13.72,111.11,97.39,"沪深300,创业板,深证100"
1120,002384,东山精密,192.01,2.83,7.19,9586000000.0,9648000000.0,-61750000.0,19308000000.0,2.1,-0.32,193.08,-0.62,95.86,96.48,"沪深300,深证100"
17,688525,佰维存储,311.12,17.37,12.66,10575000000.0,7568000000.000001,3007000000.0,18143000000.0,1.97,16.57,181.43,30.07,105.75,75.68,"中证500,科创50"
1137,300394,天孚通信,316.13,2.81,6.81,8787000000.0,8300000000.0,487000000.0,17218000000.0,1.87,2.83,172.18,4.87,87.87,83.0,"沪深300,创业板,深证100"
4338,300476,胜宏科技,325.9,-0.79,5.91,7473000000.0,9247000000.0,-1773999999.9999998,16915000000.0,1.84,-10.49,169.15,-17.74,74.73,92.47,"沪深300,创业板,深证100"
3334,601138,工业富联,63.08,0.32,1.34,7392000000.0,9202000000.0,-1811000000.0,16737000000.0,1.82,-10.82,167.37,-18.11,73.92,92.02,沪深300
801,688981,中芯国际,123.1,3.68,6.47,8456999999.999999,7719000000.0,738000000.0,16177000000.000002,1.76,4.56,161.77,7.38,84.57,77.19,"沪深300,科创50,上证50"
735,688981,中芯国际,123.46,3.98,6.23,8080000000.0,7422000000.0,658000000.0,15596000000.0,1.7,4.22,155.96,6.58,80.8,74.22,"沪深300,科创50,上证50"
115,603986,兆易创新,344.29,10.0,6.34,5390000000.0,9075000000.0,-3685000000.0,14465000000.0,1.57,-25.48,144.65,-36.85,53.9,90.75,沪深300
3593,002475,立讯精密,67.04,0.06,2.86,6586000000.0,7593000000.000001,-1007000000.0,14262000000.0,1.55,-7.06,142.62,-10.07,65.86,75.93,"沪深300,深证100"
4347,688521,芯原股份,278.6,-0.81,9.06,6836000000.0,6859999999.999999,-24090300.000000004,13697000000.0,1.49,-0.18,136.97,-0.24,68.36,68.6,科创50
1178,601899,紫金矿业,34.21,2.73,1.94,6590000000.000001,6780000000.0,-190000000.0,13471000000.0,1.47,-1.41,134.71,-1.9,65.9,67.8,"沪深300,上证50"
262,603019,中科曙光,99.8,7.36,9.15,7845999999.999999,5511000000.0,2335000000.0,13422000000.0,1.46,17.4,134.22,23.35,78.46,55.11,"沪深300,上证50"
174,600487,亨通光电,71.8,9.28,7.75,7245000000.0,6126000000.0,1119000000.0,13397000000.0,1.46,8.35,133.97,11.19,72.45,61.26,中证500
574,000988,华工科技,125.1,4.66,10.52,6950000000.0,6171000000.0,779000000.0,13256000000.0,1.44,5.88,132.56,7.79,69.5,61.71,
580,600111,北方稀土,55.5,4.64,6.54,6716000000.0,6138000000.0,578000000.0,12878000000.0,1.4,4.49,128.78,5.78,67.16,61.38,"沪深300,上证50"
51,300475,香农芯创,194.84,11.53,14.69,6801000000.000001,5963000000.0,838000000.0000001,12876000000.0,1.4,6.51,128.76,8.38,68.01,59.63,
5,301308,江波龙,481.34,20.0,9.57,6790000000.000001,5531000000.0,1259000000.0,12330000000.0,1.34,10.21,123.3,12.59,67.9,55.31,"中证500,创业板"
302,300136,信维通信,97.37,6.65,13.68,5967000000.0,4939000000.0,1028000000.0,10940000000.0,1.19,9.4,109.4,10.28,59.67,49.39,"中证500,创业板"
395,002709,天赐材料,63.99,5.75,11.24,5005000000.0,5366000000.0,-361000000.0,10475000000.0,1.14,-3.45,104.75,-3.61,50.05,53.66,沪深300
625,002281,光迅科技,150.67,4.43,8.69,4979000000.0,5332000000.0,-353000000.0,10342000000.0,1.12,-3.41,103.42,-3.53,49.79,53.32,中证500
1348,300274,阳光电源,140.74,2.42,4.49,5672000000.0,4257000000.0,1415000000.0,9996000000.0,1.09,14.16,99.96,14.15,56.72,42.57,"沪深300,创业板,深证100"
206,300857,协创数据,281.38,8.35,7.18,5289000000.0,4308000000.0,981000000.0,9629000000.0,1.05,10.19,96.29,9.81,52.89,43.08,"中证500,创业板"
864,300390,天华新能,114.33,3.47,12.5,4673000000.0,4660000000.0,12328000.0,9391000000.0,1.02,0.13,93.91,0.12,46.73,46.6,中证500
1522,002466,天齐锂业,81.75,2.15,7.9,4466000000.0,4861000000.0,-395000000.0,9385000000.0,1.02,-4.21,93.85,-3.95,44.66,48.61,"沪深300,深证100"
1765,688012,中微公司,383.3,1.86,3.79,4448000000.0,4936000000.0,-488000000.0,9384000000.0,1.02,-5.2,93.84,-4.88,44.48,49.36,"沪深300,科创50,上证50"
131,002428,云南锗业,77.01,10.0,18.41,4853000000.0,4206000000.0,647000000.0,9069000000.0,0.99,7.13,90.69,6.47,48.53,42.06,中证1000
4697,600150,中国船舶,41.11,-1.56,2.97,4246000000.0,4781000000.0,-535000000.0,9034000000.0,0.98,-5.92,90.34,-5.35,42.46,47.81,"沪深300,上证50"
1435,300059,东方财富,20.82,2.26,3.11,4545000000.0,4046000000.0,499000000.0,8635000000.0,0.94,5.78,86.35,4.99,45.45,40.46,"沪深300,创业板,深证100"
1995,002371,北方华创,545.58,1.6,2.14,3900000000.0,4660000000.0,-760000000.0,8613000000.0,0.94,-8.82,86.13,-7.6,39.0,46.6,"沪深300,深证100"
224,300442,润泽科技,96.14,7.95,5.32,4856000000.0,3508000000.0,1348000000.0,8434999999.999999,0.92,15.98,84.35,13.48,48.56,35.08,"沪深300,创业板,深证100"
2128,002202,金风科技,27.95,1.45,8.72,4026000000.0,4166000000.0,-139000000.0,8240000000.000001,0.9,-1.69,82.4,-1.39,40.26,41.66,
440,300058,蓝色光标,18.05,5.43,12.91,4431000000.0,3656000000.0,775000000.0,8131999999.999999,0.88,9.53,81.32,7.75,44.31,36.56,"中证500,创业板"
657,000063,中兴通讯,38.27,4.28,5.22,4664000000.0,3390999999.9999995,1273000000.0,8087000000.0,0.88,15.74,80.87,12.73,46.64,33.91,"沪深300,深证100"
448,600522,中天科技,34.88,5.31,6.81,4073000000.0,3974000000.0,98841000.0,8059000000.0,0.88,1.23,80.59,0.99,40.73,39.74,沪深300
4094,000938,紫光股份,31.85,-0.44,8.54,3897000000.0,4009000000.000001,-111000000.0,7906000000.0,0.86,-1.4,79.06,-1.11,38.97,40.09,"沪深300,深证100"
726,300014,亿纬锂能,75.51,4.02,5.05,4211000000.0,3648000000.0,563000000.0,7900000000.0,0.86,7.13,79.0,5.63,42.11,36.48,"沪深300,创业板,深证100"
954,002460,赣锋锂业,91.54,3.23,7.17,3961000000.0,3792000000.0,169000000.0,7814000000.0,0.85,2.16,78.14,1.69,39.61,37.92,"沪深300,深证100"
5139,000858,五粮液,91.86,-5.38,2.18,3831000000.0,3866000000.0,-35240000.0,7754000000.000001,0.84,-0.45,77.54,-0.35,38.31,38.66,"沪深300,深证100"
684,600118,中国卫星,107.09,4.17,6.04,4158000000.0,3500000000.0,657000000.0,7679000000.000001,0.84,8.56,76.79,6.57,41.58,35.0,中证500
4107,000938,紫光股份,31.84,-0.47,8.25,3703000000.0,3866000000.0,-163000000.0,7636000000.0,0.83,-2.13,76.36,-1.63,37.03,38.66,"沪深300,深证100"
25,688313,仕佳光子,151.23,14.72,11.31,4232000000.0,3302000000.0000005,930000000.0,7534000000.0,0.82,12.34,75.34,9.3,42.32,33.02,
1217,002050,三花智控,48.17,2.66,4.16,3703000000.0,3572000000.0,131000000.0,7364000000.0,0.8,1.78,73.64,1.31,37.03,35.72,深证100
4984,600330,天通股份,27.03,-3.08,21.78,3179000000.0,4110000000.0,-931000000.0,7298999999.999999,0.79,-12.76,72.99,-9.31,31.79,41.1,
387,600584,长电科技,48.2,5.79,8.31,3653000000.0,3536000000.0,117000000.0,7206999999.999999,0.78,1.62,72.07,1.17,36.53,35.36,
522,000977,浪潮信息,73.2,4.95,6.71,4128000000.0,2997000000.0,1131000000.0,7206000000.0,0.78,15.7,72.06,11.31,41.28,29.97,"沪深300,深证100"
129,300223,北京君正,136.6,10.0,12.41,3953000000.0,3157000000.0,796000000.0,7139000000.0,0.78,11.15,71.39,7.96,39.53,31.57,"中证500,创业板"
754,688820,盛合晶微,107.0,3.88,37.46,3004000000.0,4090000000.0,-1086000000.0,7131999999.999999,0.78,-15.23,71.32,-10.86,30.04,40.9,
1530,002463,沪电股份,104.76,2.14,3.33,3169000000.0,3536999999.9999995,-368000000.0,6743000000.000001,0.73,-5.46,67.43,-3.68,31.69,35.37,"沪深300,深证100"
460,002407,多氟多,38.19,5.18,16.69,3427000000.0000005,3218000000.0,209000000.0,6683000000.0,0.73,3.13,66.83,2.09,34.27,32.18,
4865,002594,比亚迪,100.72,-2.19,1.86,2695000000.0,3758000000.0,-1063000000.0,6530000000.0,0.71,-16.28,65.3,-10.63,26.95,37.58,"沪深300,深证100"
4293,600519,贵州茅台,1375.0,-0.71,0.38,3221000000.0,3251000000.0,-30069600.0,6477000000.0,0.7,-0.46,64.77,-0.3,32.21,32.51,"沪深300,上证50"
1586,603799,华友钴业,67.97,2.07,5.11,3315999999.9999995,3111000000.0,205000000.0,6426000000.000001,0.7,3.19,64.26,2.05,33.16,31.11,沪深300
1051,600105,永鼎股份,43.67,2.97,10.03,3110000000.0,3306000000.0,-196000000.0,6425000000.0,0.7,-3.05,64.25,-1.96,31.1,33.06,中证1000
560,300033,同花顺,246.12,4.73,5.96,3546000000.0,2840000000.0,706000000.0,6409000000.0,0.7,11.02,64.09,7.06,35.46,28.4,"沪深300,创业板,深证100"
1633,601869,长飞光纤,361.05,2.02,4.28,3372999999.9999995,2864000000.0,509000000.0,6286000000.0,0.68,8.1,62.86,5.09,33.73,28.64,中证1000
407,688048,长光华芯,372.01,5.68,9.6,3279000000.0,2963000000.0,316000000.0,6243000000.0,0.68,5.06,62.43,3.16,32.79,29.63,中证1000
4926,688498,源杰科技,1531.01,-2.55,4.69,2687000000.0,3502000000.0000005,-815000000.0,6188000000.0,0.67,-13.17,61.88,-8.15,26.87,35.02,中证1000
339,002436,兴森科技,29.44,6.24,13.58,2941000000.0,3219000000.0,-278000000.0,6186000000.0,0.67,-4.49,61.86,-2.78,29.41,32.19,
318,688110,东芯股份,153.0,6.42,9.14,3439000000.0,2718000000.0,721000000.0,6157000000.0,0.67,11.71,61.57,7.21,34.39,27.18,中证1000
2326,300604,长川科技,176.39,1.26,6.89,3000000000.0,2989000000.0,11367000.0,6048000000.0,0.66,0.19,60.48,0.11,30.0,29.89,"中证500,创业板"
334,002261,拓维信息,37.67,6.29,13.92,3260000000.0,2739000000.0,522000000.0,6027000000.0,0.66,8.66,60.27,5.22,32.6,27.39,
269,600176,中国巨石,36.99,7.22,4.09,3259000000.0000005,2732000000.0,527000000.0,5999000000.0,0.65,8.78,59.99,5.27,32.59,27.32,沪深300
