序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
440,000938,紫光股份,41.45,0.0,0.98,593000000.0,468000000.0,125000000.0,1166000000.0,7.53,10.72,11.66,1.25,5.93,4.68,"沪深300,深证100"
488,000938,紫光股份,41.45,0.0,0.98,593000000.0,468000000.0,125000000.0,1166000000.0,7.53,10.72,11.66,1.25,5.93,4.68,"沪深300,深证100"
576,000938,紫光股份,41.45,0.0,0.98,593000000.0,468000000.0,125000000.0,1166000000.0,7.53,10.72,11.66,1.25,5.93,4.68,"沪深300,深证100"
730,001309,德明利,393.0,-1.72,1.03,281000000.0,292000000.0,-11273800.000000002,672000000.0,4.34,-1.68,6.72,-0.11,2.81,2.92,中证500
2,002173,创新医疗,20.69,9.99,7.32,231999999.99999997,204000000.0,28526500.0,624000000.0,4.03,4.57,6.24,0.29,2.32,2.04,
17,001258,立新能源,13.56,4.07,4.19,270000000.0,178000000.0,91464100.0,523000000.00000006,3.38,17.49,5.23,0.91,2.7,1.78,
3,002083,孚日股份,12.67,9.98,3.93,175000000.0,282000000.0,-107000000.0,469000000.00000006,3.03,-22.81,4.69,-1.07,1.75,2.82,
744,002208,合肥城建,13.29,-2.28,3.2,123000000.0,161000000.0,-38576100.0,336000000.0,2.17,-11.48,3.36,-0.39,1.23,1.61,
723,000021,深科技,41.35,-1.52,0.51,0.0,0.0,0.0,332000000.0,2.15,0.0,3.32,0.0,0.0,0.0,中证500
700,000021,深科技,41.35,-1.52,0.51,0.0,0.0,0.0,332000000.0,2.15,0.0,3.32,0.0,0.0,0.0,中证500
1,000533,顺钠股份,10.51,10.05,4.01,6574700.0,66591899.99999999,-60017299.99999999,283000000.0,1.83,-21.21,2.83,-0.6,0.07,0.67,
294,000725,京东方A,5.8,0.17,0.14,22970300.000000004,31142700.0,-8172400.0,280000000.0,1.81,-2.92,2.8,-0.08,0.23,0.31,"沪深300,深证100"
