序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
1,688825,长鑫科技,49.0,465.82,66.4,84817000000.0,56414000000.0,28404000000.000004,141187000000.0,19.58,20.12,1411.87,284.04,848.17,564.14,
5166,603986,兆易创新,434.03,-5.03,9.41,13431000000.0,13479000000.0,-48190000.0,26910000000.000004,3.73,-0.18,269.1,-0.48,134.31,134.79,"沪深300,上证50"
4928,300308,中际旭创,1041.11,-0.52,1.75,9675000000.0,10353000000.0,-677000000.0,20142000000.0,2.79,-3.36,201.42,-6.77,96.75,103.53,"沪深300,创业板,深证100"
871,300750,宁德时代,399.76,4.37,1.0,8967000000.0,7920999999.999999,1047000000.0000001,16962000000.0,2.35,6.17,169.62,10.47,89.67,79.21,"沪深300,创业板,深证100"
4593,300502,新易盛,477.9,0.39,2.27,6761000000.0,6813000000.0,-52560000.0,13626000000.0,1.89,-0.39,136.26,-0.53,67.61,68.13,"沪深300,创业板,深证100"
5167,002156,通富微电,72.69,-5.15,11.84,6267000000.0,7017000000.0,-750000000.0,13372999999.999998,1.85,-5.61,133.73,-7.5,62.67,70.17,
5124,688008,澜起科技,227.45,-2.66,5.1,6745999999.999999,6333000000.0,413000000.0,13079000000.0,1.81,3.16,130.79,4.13,67.46,63.33,"沪深300,科创50,上证50"
3957,002384,东山精密,201.62,1.23,4.3,6038000000.0,5793000000.0,245000000.00000003,11845000000.0,1.64,2.07,118.45,2.45,60.38,57.93,"沪深300,深证100"
4958,600584,长电科技,82.35,-0.66,7.98,5344000000.0,6121000000.0,-777000000.0,11594000000.0,1.61,-6.7,115.94,-7.77,53.44,61.21,沪深300
5141,000938,紫光股份,40.12,-3.21,9.32,5136000000.0,5683000000.0,-547000000.0,10845000000.0,1.5,-5.04,108.45,-5.47,51.36,56.83,"沪深300,深证100"
3870,688256,寒武纪,1241.02,1.31,1.35,5169000000.0,5179000000.0,-10782800.0,10348000000.0,1.43,-0.1,103.48,-0.11,51.69,51.79,"沪深300,科创50,上证50"
2037,688012,中微公司,399.77,2.9,2.61,5301000000.0,4305000000.0,996000000.0000001,9606000000.0,1.33,10.37,96.06,9.96,53.01,43.05,"沪深300,科创50,上证50"
5174,688347,华虹宏力,308.4,-6.52,7.6,4641000000.0,4812000000.0,-171000000.0,9453000000.0,1.31,-1.81,94.53,-1.71,46.41,48.12,科创50
118,600176,中国巨石,41.07,9.99,5.79,4760000000.0,4260000000.0,500000000.0,9040000000.0,1.25,5.53,90.4,5.0,47.6,42.6,沪深300
846,002415,海康威视,37.06,4.42,2.67,4938000000.0,3972999999.9999995,964000000.0,8958000000.0,1.24,10.76,89.58,9.64,49.38,39.73,"沪深300,深证100"
4589,002371,北方华创,760.06,0.4,1.55,4040000000.0,4400000000.0,-360000000.0,8462000000.0,1.17,-4.25,84.62,-3.6,40.4,44.0,"沪深300,深证100"
417,600487,亨通光电,55.55,5.95,6.36,4506000000.0,3770000000.0000005,736000000.0,8420000000.0,1.17,8.74,84.2,7.36,45.06,37.7,
201,002409,雅克科技,166.26,8.0,15.42,3636999999.9999995,4379000000.0,-742000000.0,8023999999.999999,1.11,-9.25,80.24,-7.42,36.37,43.79,中证500
5092,000021,深科技,41.19,-1.91,11.78,3665000000.0,4032000000.0,-367000000.0,7720999999.999999,1.07,-4.75,77.21,-3.67,36.65,40.32,中证500
4768,688981,中芯国际,143.77,0.03,2.68,3895000000.0000005,3659000000.0000005,236000000.0,7554000000.000001,1.05,3.12,75.54,2.36,38.95,36.59,"沪深300,科创50,上证50"
4313,601899,紫金矿业,31.77,0.83,1.12,3840000000.0,3475000000.0,365000000.0,7315000000.000001,1.01,4.99,73.15,3.65,38.4,34.75,"沪深300,上证50"
4295,000725,京东方A,5.84,0.86,3.52,4061000000.0,3149000000.0,911999999.9999999,7239000000.0,1.0,12.6,72.39,9.12,40.61,31.49,"沪深300,深证100"
4972,300604,长川科技,301.29,-0.73,4.92,3621000000.0,3522999999.9999995,97882000.0,7187000000.0,1.0,1.36,71.87,0.98,36.21,35.23,创业板
