序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4867,300308,中际旭创,857.03,-3.38,2.87,13686000000.000002,13858000000.000002,-172000000.0,27544000000.0,3.71,-0.62,275.44,-1.72,136.86,138.58,"沪深300,创业板,深证100"
3086,300502,新易盛,538.0,0.14,5.29,12057000000.0,13379000000.0,-1321000000.0,25436000000.0,3.42,-5.19,254.36,-13.21,120.57,133.79,"沪深300,创业板,深证100"
124,2475,立讯精密,71.97,9.05,4.5,13019000000.0,10354000000.0,2666000000.0,23372000000.0,3.15,11.41,233.72,26.66,130.19,103.54,"沪深300,深证100"
1038,600487,亨通光电,71.38,2.65,10.2,9169000000.0,8752000000.0,416000000.0,17921000000.0,2.41,2.32,179.21,4.16,91.69,87.52,中证500
3794,2384,东山精密,186.7,-0.64,6.55,8480000000.0,8378000000.0,102000000.0,16859000000.0,2.27,0.61,168.59,1.02,84.8,83.78,"沪深300,深证100"
718,601138,工业富联,67.25,3.45,1.19,7802000000.0,7951000000.000001,-149000000.0,15753000000.0,2.12,-0.95,157.53,-1.49,78.02,79.51,沪深300
127,688008,澜起科技,178.09,8.92,7.2,8330000000.0,6248000000.0,2080999999.9999998,14578000000.0,1.96,14.27,145.78,20.81,83.3,62.48,"沪深300,科创50,上证50"
4638,300750,宁德时代,434.88,-2.25,0.78,5960000000.0,8554000000.000001,-2594000000.0,14513999999.999998,1.95,-17.87,145.14,-25.94,59.6,85.54,"沪深300,创业板,深证100"
577,688041,海光信息,296.27,3.95,1.99,6698999999.999999,7150000000.0,-451000000.0,13849000000.0,1.86,-3.26,138.49,-4.51,66.99,71.5,"沪深300,科创50,上证50"
151,600522,中天科技,35.78,7.74,9.94,5903000000.0,6320000000.0,-417000000.0,12223000000.0,1.65,-3.41,122.23,-4.17,59.03,63.2,沪深300
131,300136,信维通信,88.46,8.81,16.86,6944000000.0,5125000000.0,1819000000.0000002,12069000000.0,1.62,15.07,120.69,18.19,69.44,51.25,"中证500,创业板"
3675,300394,天孚通信,322.25,-0.5,4.61,5736000000.0,5897000000.0,-161000000.0,11634000000.0,1.57,-1.38,116.34,-1.61,57.36,58.97,"沪深300,创业板,深证100"
2689,300476,胜宏科技,317.4,0.57,4.05,5527000000.0,5742000000.0,-215000000.0,11269000000.0,1.52,-1.91,112.69,-2.15,55.27,57.42,"沪深300,创业板,深证100"
368,688981,中芯国际,116.58,5.06,4.85,6217000000.0,5033000000.0,1184000000.0,11250000000.0,1.51,10.52,112.5,11.84,62.17,50.33,"沪深300,科创50,上证50"
868,988,华工科技,118.79,3.01,8.97,5652000000.0,5088000000.0,564000000.0,10739000000.0,1.45,5.25,107.39,5.64,56.52,50.88,
457,2281,光迅科技,134.52,4.52,9.95,5432000000.0,5067000000.0,365000000.0,10500000000.0,1.41,3.48,105.0,3.65,54.32,50.67,中证500
117,2371,北方华创,516.25,9.21,2.82,5908000000.0,4370000000.0,1537000000.0,10278000000.0,1.38,14.95,102.78,15.37,59.08,43.7,"沪深300,深证100"
4916,600519,贵州茅台,1403.2,-3.79,0.58,4020000000.0000005,6220000000.0,-2201000000.0,10240000000.0,1.38,-21.49,102.4,-22.01,40.2,62.2,"沪深300,上证50"
2929,688256,寒武纪,1356.72,0.31,1.68,4594000000.0,5059000000.0,-465000000.00000006,9653000000.0,1.3,-4.82,96.53,-4.65,45.94,50.59,"沪深300,科创50,上证50"
1497,603986,兆易创新,303.42,1.92,4.74,5003000000.0,4591000000.0,412000000.0,9594000000.0,1.29,4.29,95.94,4.12,50.03,45.91,沪深300
318,300475,香农芯创,170.99,5.52,12.19,4923000000.0,4285000000.0,637000000.0,9208000000.0,1.24,6.92,92.08,6.37,49.23,42.85,
129,688012,中微公司,352.01,8.85,4.18,4712000000.0,4239000000.0,473000000.00000006,8951000000.0,1.2,5.28,89.51,4.73,47.12,42.39,"沪深300,科创50,上证50"
5053,2428,云南锗业,72.8,-5.6,17.91,4295000000.0,4376000000.0,-80845000.0,8671000000.0,1.17,-0.93,86.71,-0.81,42.95,43.76,中证1000
4466,300274,阳光电源,131.39,-1.79,3.97,4270000000.0000005,3993000000.0,276000000.0,8263000000.0,1.11,3.34,82.63,2.76,42.7,39.93,"沪深300,创业板,深证100"
681,300390,天华新能,94.23,3.55,13.26,4103000000.0,4089000000.0,14078000.0,8192000000.0,1.1,0.17,81.92,0.14,41.03,40.89,中证500
294,2156,通富微电,51.2,5.74,10.4,4360000000.0,3657000000.0,702000000.0,8017000000.0,1.08,8.76,80.17,7.02,43.6,36.57,中证500
501,2709,天赐材料,55.26,4.19,9.74,3826000000.0,4079999999.9999995,-254000000.0,7906000000.0,1.06,-3.21,79.06,-2.54,38.26,40.8,沪深300
460,2407,多氟多,34.52,4.48,21.18,3938000000.0000005,3875000000.0,62479000.0,7813000000.0,1.05,0.8,78.13,0.62,39.38,38.75,
4617,601899,紫金矿业,33.56,-2.19,1.12,3191000000.0,4599000000.0,-1407000000.0,7790000000.000001,1.05,-18.06,77.9,-14.07,31.91,45.99,"沪深300,上证50"
3310,2466,天齐锂业,73.65,-0.07,6.82,3652000000.0000005,3807000000.0,-155000000.0,7459000000.0,1.0,-2.08,74.59,-1.55,36.52,38.07,"沪深300,深证100"
1110,2463,沪电股份,104.95,2.51,3.66,3614000000.0,3776000000.0,-162000000.0,7390000000.000001,0.99,-2.19,73.9,-1.62,36.14,37.76,"沪深300,深证100"
44,300604,长川科技,175.02,10.77,8.91,4202000000.0000005,3158000000.0,1044000000.0,7359999999.999999,0.99,14.18,73.6,10.44,42.02,31.58,"中证500,创业板"
760,600118,中国卫星,99.5,3.32,6.41,3720000000.0000005,3632000000.0,88809000.0,7352000000.0,0.99,1.21,73.52,0.89,37.2,36.32,中证500
981,938,紫光股份,32.19,2.78,7.99,3957000000.0,3392000000.0,565000000.0,7350000000.0,0.99,7.69,73.5,5.65,39.57,33.92,"沪深300,深证100"
323,301308,江波龙,393.46,5.43,6.91,3836999999.9999995,3476000000.0,362000000.0,7313000000.0,0.98,4.95,73.13,3.62,38.37,34.76,"中证500,创业板"
3830,688525,佰维存储,264.65,-0.69,5.85,3256000000.0,4040999999.9999995,-785000000.0,7297000000.0,0.98,-10.76,72.97,-7.85,32.56,40.41,"中证500,科创50"
275,600330,天通股份,27.42,5.91,21.2,3460000000.0,3769000000.0,-309000000.0,7229000000.000001,0.97,-4.27,72.29,-3.09,34.6,37.69,
1724,603019,中科曙光,94.24,1.6,5.26,3836999999.9999995,3390000000.0,447000000.0,7227000000.0,0.97,6.19,72.27,4.47,38.37,33.9,"沪深300,上证50"
4664,300857,协创数据,258.0,-2.34,5.77,3258000000.0,3934000000.0000005,-676000000.0,7192000000.0,0.97,-9.4,71.92,-6.76,32.58,39.34,"中证500,创业板"
4218,600498,烽火通信,51.6,-1.26,10.28,3299000000.0,3563000000.0000005,-264000000.0,6861000000.0,0.92,-3.85,68.61,-2.64,32.99,35.63,中证500
4044,600105,永鼎股份,48.52,-1.0,9.54,3120000000.0,3634000000.0000005,-513999999.99999994,6754000000.000001,0.91,-7.61,67.54,-5.14,31.2,36.34,中证1000
425,2812,恩捷股份,80.85,4.76,10.02,3543000000.0,3184000000.0,358000000.0,6727000000.0,0.91,5.32,67.27,3.58,35.43,31.84,
1093,601869,长飞光纤,377.5,2.54,4.32,3709000000.0000005,3017000000.0,692000000.0,6726000000.000001,0.91,10.29,67.26,6.92,37.09,30.17,中证1000
3880,300058,蓝色光标,17.27,-0.75,10.94,3156000000.0,3451000000.0,-295000000.0,6606999999.999999,0.89,-4.46,66.07,-2.95,31.56,34.51,"中证500,创业板"
4808,2261,拓维信息,38.3,-2.99,14.83,2810000000.0,3772999999.9999995,-963000000.0000001,6583000000.0,0.89,-14.63,65.83,-9.63,28.1,37.73,
2050,688313,仕佳光子,145.26,1.23,10.28,3286000000.0,3256000000.0,30321000.0,6543000000.000001,0.88,0.46,65.43,0.3,32.86,32.56,
519,2202,金风科技,26.53,4.12,7.17,3403000000.0,3015000000.0,388000000.0,6418000000.000001,0.86,6.05,64.18,3.88,34.03,30.15,
1166,63,中兴通讯,37.26,2.42,4.18,3572999999.9999995,2656000000.0,916000000.0,6229000000.0,0.84,14.71,62.29,9.16,35.73,26.56,"沪深300,深证100"
934,2594,比亚迪,102.34,2.9,1.73,3396000000.0,2773000000.0,624000000.0,6169000000.0,0.83,10.12,61.69,6.24,33.96,27.73,"沪深300,深证100"
50,688808,联讯仪器,880.0,10.14,37.62,3183000000.0,2966000000.0,216000000.0,6149000000.0,0.83,3.51,61.49,2.16,31.83,29.66,
5122,600549,厦门钨业,56.79,-8.08,6.77,2617000000.0,3499000000.0,-883000000.0,6116000000.0,0.82,-14.44,61.16,-8.83,26.17,34.99,中证500
