序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5067,603986,兆易创新,612.0,-7.76,13.28,25450000000.0,33931000000.0,-8481000000.0,59380999999.99999,4.92,-14.28,593.81,-84.81,254.5,339.31,"沪深300,上证50"
5099,300308,中际旭创,1093.98,-8.45,3.81,22023000000.0,27006000000.0,-4983000000.0,49028000000.0,4.06,-10.16,490.28,-49.83,220.23,270.06,"沪深300,创业板,深证100"
4391,600584,长电科技,101.11,-2.33,17.09,16863999999.999998,16350000000.0,513000000.0,33213000000.0,2.75,1.54,332.13,5.13,168.64,163.5,沪深300
5035,002384,东山精密,242.3,-7.28,8.58,14935000000.0,16162000000.0,-1227000000.0,31097000000.000004,2.58,-3.95,310.97,-12.27,149.35,161.62,"沪深300,深证100"
5007,000725,京东方A,7.59,-6.87,10.76,12565000000.0,17715000000.0,-5150000000.0,30277000000.0,2.51,-17.01,302.77,-51.5,125.65,177.15,"沪深300,深证100"
4743,300502,新易盛,523.05,-4.12,4.07,13252000000.000002,14778000000.0,-1526000000.0,28031000000.0,2.32,-5.44,280.31,-15.26,132.52,147.78,"沪深300,创业板,深证100"
541,000977,浪潮信息,89.52,4.11,19.37,14247000000.0,11835000000.0,2412000000.0,26083000000.0,2.16,9.25,260.83,24.12,142.47,118.35,"沪深300,深证100"
4962,688008,澜起科技,268.06,-6.21,7.26,11300000000.0,12415000000.0,-1115000000.0,23714000000.0,1.97,-4.7,237.14,-11.15,113.0,124.15,"沪深300,科创50,上证50"
4504,600487,亨通光电,77.79,-2.84,10.57,9599000000.0,11722000000.0,-2123000000.0,21320000000.0,1.77,-9.96,213.2,-21.23,95.99,117.22,
5111,688256,寒武纪,1400.0,-8.8,2.1,9707000000.0,10195000000.0,-488999999.99999994,19902000000.0,1.65,-2.46,199.02,-4.89,97.07,101.95,"沪深300,科创50,上证50"
5027,300750,宁德时代,348.76,-7.12,1.31,9035000000.0,10832000000.0,-1797000000.0,19868000000.0,1.65,-9.04,198.68,-17.97,90.35,108.32,"沪深300,创业板,深证100"
