序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
348,300308,中际旭创,1115.0,1.46,1.34,8825000000.0,7565000000.000001,1260000000.0,16633000000.000002,3.46,7.58,166.33,12.6,88.25,75.65,"沪深300,创业板,深证100"
3875,603986,兆易创新,632.0,-3.41,3.55,7634999999.999999,7218000000.000001,417000000.0,15033000000.000002,3.13,2.77,150.33,4.17,76.35,72.18,沪深300
74,600584,长电科技,101.1,6.32,8.43,8301000000.000001,6548999999.999999,1753000000.0,14903000000.0,3.1,11.76,149.03,17.53,83.01,65.49,
1645,000725,京东方A,7.63,-1.68,4.69,6554000000.000001,6105000000.0,449000000.0,12781000000.0,2.66,3.51,127.81,4.49,65.54,61.05,"沪深300,深证100"
1079,300502,新易盛,502.02,-0.96,1.9,5885000000.0,6103000000.0,-218000000.00000003,12100000000.0,2.52,-1.8,121.0,-2.18,58.85,61.03,"沪深300,创业板,深证100"
172,688256,寒武纪,1419.58,3.64,1.11,5495000000.0,4232000000.0,1263000000.0,9829000000.0,2.04,12.85,98.29,12.63,54.95,42.32,"沪深300,科创50,上证50"
39,002185,华天科技,21.93,9.98,12.61,4466000000.0,4362000000.0,104000000.0,8852000000.0,1.84,1.17,88.52,1.04,44.66,43.62,中证500
5089,301308,江波龙,631.0,-7.45,4.4,3596000000.0,4284000000.0000005,-688000000.0,7880000000.0,1.64,-8.73,78.8,-6.88,35.96,42.84,"中证500,创业板"
4252,688008,澜起科技,258.37,-3.84,2.62,3600000000.0,4140000000.0,-539000000.0,7825000000.0,1.63,-6.89,78.25,-5.39,36.0,41.4,"沪深300,科创50,上证50"
4656,600176,中国巨石,60.88,-4.59,3.14,4079999999.9999995,3639000000.0,441000000.0,7734000000.0,1.61,5.7,77.34,4.41,40.8,36.39,沪深300
4330,600487,亨通光电,81.26,-3.95,3.44,3429999999.9999995,3489000000.0,-58979000.0,6954000000.000001,1.45,-0.85,69.54,-0.59,34.3,34.89,中证500
5082,001309,德明利,866.66,-7.31,4.77,3049000000.0,3831000000.0,-782000000.0,6948999999.999999,1.45,-11.25,69.49,-7.82,30.49,38.31,
586,002384,东山精密,225.1,0.29,2.17,3554000000.0,3209000000.0000005,345000000.0,6797000000.0,1.41,5.08,67.97,3.45,35.54,32.09,"沪深300,深证100"
304,688981,中芯国际,146.62,1.83,2.3,3754000000.0,2932000000.0,823000000.0,6740000000.000001,1.4,12.21,67.4,8.23,37.54,29.32,"沪深300,科创50,上证50"
5121,300223,北京君正,232.12,-8.25,6.65,3119000000.0,3429999999.9999995,-311000000.0,6698999999.999999,1.39,-4.64,66.99,-3.11,31.19,34.3,"中证500,创业板"
224,688041,海光信息,348.48,2.8,0.82,3610000000.0,2984000000.0,626000000.0,6648000000.0,1.38,9.42,66.48,6.26,36.1,29.84,"沪深300,科创50,上证50"
216,000021,深科技,54.83,2.87,7.79,3543000000.0,3047000000.0,496000000.0,6627000000.0,1.38,7.48,66.27,4.96,35.43,30.47,中证500
4944,688525,佰维存储,428.32,-5.8,3.17,3009000000.0,3352000000.0000005,-344000000.0,6444000000.0,1.34,-5.34,64.44,-3.44,30.09,33.52,"中证500,科创50"
161,002747,埃斯顿,47.81,3.87,16.81,3309000000.0000005,2866000000.0,443000000.0,6185000000.0,1.29,7.16,61.85,4.43,33.09,28.66,中证1000
346,002371,北方华创,815.5,1.48,1.05,3409000000.0000005,2699000000.0,710000000.0,6175000000.0,1.28,11.5,61.75,7.1,34.09,26.99,"沪深300,深证100"
1840,600667,太极实业,26.9,-1.86,11.24,3140000000.0,2955000000.0,185000000.0,6123000000.0,1.27,3.02,61.23,1.85,31.4,29.55,中证1000
687,688012,中微公司,420.03,0.01,1.5,3085000000.0,2742000000.0,344000000.0,5875000000.0,1.22,5.86,58.75,3.44,30.85,27.42,"沪深300,科创50,上证50"
4894,000938,紫光股份,31.45,-5.58,6.31,2715000000.0,2810000000.0,-94594000.0,5788000000.0,1.2,-1.63,57.88,-0.95,27.15,28.1,"沪深300,深证100"
196,002156,通富微电,68.32,3.23,5.37,3060000000.0,2442000000.0,618000000.0,5535000000.0,1.15,11.17,55.35,6.18,30.6,24.42,中证500
5049,300475,香农芯创,247.16,-6.73,4.62,2498000000.0,2712000000.0,-214000000.0,5248000000.0,1.09,-4.08,52.48,-2.14,24.98,27.12,
736,688017,绿的谐波,453.51,-0.1,6.0,2432000000.0,2698000000.0,-266000000.0,5158000000.0,1.07,-5.16,51.58,-2.66,24.32,26.98,中证500
3660,300059,东方财富,20.5,-3.21,1.79,1848999999.9999998,3048000000.0,-1199000000.0,4934000000.0,1.03,-24.3,49.34,-11.99,18.49,30.48,"沪深300,创业板,深证100"
368,000977,浪潮信息,70.65,1.35,4.68,2679000000.0,2152000000.0,526999999.99999994,4922000000.0,1.02,10.71,49.22,5.27,26.79,21.52,"沪深300,深证100"
618,002407,多氟多,45.95,0.2,9.83,2493000000.0,2378000000.0,115999999.99999999,4898000000.0,1.02,2.37,48.98,1.16,24.93,23.78,
