序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
3966,603986,兆易创新,436.74,-1.64,9.09,12158000000.0,14638000000.0,-2480000000.0,26795000000.0,3.6,-9.26,267.95,-24.8,121.58,146.38,"沪深300,上证50"
5049,688825,长鑫科技,59.19,-4.22,9.47,11569000000.0,13891000000.0,-2322000000.0,25460000000.0,3.42,-9.12,254.6,-23.22,115.69,138.91,
3563,300308,中际旭创,988.1,-1.29,1.99,9984000000.0,11847000000.0,-1863000000.0,21831000000.0,2.94,-8.53,218.31,-18.63,99.84,118.47,"沪深300,创业板,深证100"
161,000725,京东方A,6.47,6.41,9.17,11782000000.0,8703000000.0,3079000000.0,20484000000.0,2.75,15.03,204.84,30.79,117.82,87.03,"沪深300,深证100"
4856,300502,新易盛,452.21,-3.1,3.1,7561000000.0,10123000000.0,-2562000000.0,17685000000.0,2.38,-14.49,176.85,-25.62,75.61,101.23,"沪深300,创业板,深证100"
1402,600487,亨通光电,65.41,0.54,10.58,7820000000.0,9276000000.0,-1456000000.0,17096000000.0,2.3,-8.52,170.96,-14.56,78.2,92.76,
769,300394,天孚通信,291.44,1.7,5.03,7893000000.000001,7823000000.0,70170000.0,15716000000.0,2.11,0.45,157.16,0.7,78.93,78.23,"沪深300,创业板,深证100"
659,002156,通富微电,70.66,2.02,12.11,6711000000.0,6328000000.0,383000000.0,13038999999.999998,1.75,2.94,130.39,3.83,67.11,63.28,
2517,600584,长电科技,85.42,-0.5,8.43,6159000000.0,6765000000.000001,-606000000.0,12922999999.999998,1.74,-4.69,129.23,-6.06,61.59,67.65,沪深300
1377,688256,寒武纪,1162.5,0.56,1.73,6603000000.0,5967000000.0,636000000.0,12570000000.0,1.69,5.06,125.7,6.36,66.03,59.67,"沪深300,科创50,上证50"
4101,002384,东山精密,213.82,-1.76,3.96,5171000000.0,6561000000.0,-1390000000.0,11732000000.0,1.58,-11.85,117.32,-13.9,51.71,65.61,"沪深300,深证100"
4842,600176,中国巨石,44.91,-3.04,6.03,4875000000.0,6012000000.0,-1137000000.0,10887000000.0,1.46,-10.44,108.87,-11.37,48.75,60.12,沪深300
5059,000938,紫光股份,39.25,-4.34,9.6,4749000000.0,6090000000.0,-1341000000.0,10840000000.0,1.46,-12.37,108.4,-13.41,47.49,60.9,"沪深300,深证100"
3491,002428,云南锗业,108.3,-1.23,14.64,4759000000.0,5732000000.0,-973000000.0,10491000000.0,1.41,-9.27,104.91,-9.73,47.59,57.32,中证1000
4931,600183,生益科技,139.41,-3.52,3.05,4604000000.0,5738000000.0,-1134000000.0,10342000000.0,1.39,-10.96,103.42,-11.34,46.04,57.38,"沪深300,上证50"
4024,600522,中天科技,35.29,-1.7,8.24,4355000000.0,5723000000.0,-1369000000.0,10078000000.0,1.36,-13.58,100.78,-13.69,43.55,57.23,沪深300
386,600206,有研新材,57.72,3.33,20.01,4874000000.0,5017000000.0,-143000000.0,9891000000.0,1.33,-1.45,98.91,-1.43,48.74,50.17,
4769,688008,澜起科技,218.0,-2.84,3.88,4440000000.0,5349000000.0,-909000000.0,9788000000.0,1.32,-9.29,97.88,-9.09,44.4,53.49,"沪深300,科创50,上证50"
1089,300285,国瓷材料,74.26,1.01,15.08,4537000000.0,5111000000.0,-574000000.0,9648000000.0,1.3,-5.95,96.48,-5.74,45.37,51.11,"中证500,创业板"
4064,000636,风华高科,62.34,-1.73,12.85,4595000000.0,4869000000.0,-274000000.0,9463000000.0,1.27,-2.9,94.63,-2.74,45.95,48.69,中证1000
5094,300408,三环集团,123.99,-4.73,3.88,4317000000.0,4988000000.0,-671000000.0,9306000000.0,1.25,-7.21,93.06,-6.71,43.17,49.88,"沪深300,创业板,深证100"
1470,001309,德明利,437.33,0.44,12.21,3957000000.0,4904000000.0,-947000000.0000001,8861000000.0,1.19,-10.69,88.61,-9.47,39.57,49.04,中证500
4822,601138,工业富联,66.2,-2.98,0.66,3495000000.0000005,5252000000.0,-1757999999.9999998,8747000000.0,1.18,-20.1,87.47,-17.58,34.95,52.52,沪深300
369,000657,中钨高新,72.94,3.48,8.15,4377000000.0,4312000000.0,64839000.0,8689000000.0,1.17,0.75,86.89,0.65,43.77,43.12,"沪深300,深证100"
4587,300476,胜宏科技,269.4,-2.39,3.64,4036999999.9999995,4473000000.0,-436000000.00000006,8511000000.0,1.14,-5.12,85.11,-4.36,40.37,44.73,"沪深300,创业板,深证100"
493,688012,中微公司,398.33,2.71,2.29,4595000000.0,3852000000.0000005,743000000.0,8447000000.0,1.14,8.8,84.47,7.43,45.95,38.52,"沪深300,科创50,上证50"
1730,603259,药明康德,167.18,0.17,2.04,4220000000.0000005,4146000000.0,74056000.0,8367000000.0,1.13,0.89,83.67,0.74,42.2,41.46,"沪深300,上证50"
1729,688766,普冉股份,466.81,0.17,11.26,3745000000.0000005,4194000000.0,-448000000.00000006,7939000000.0,1.07,-5.64,79.39,-4.48,37.45,41.94,中证1000
3569,688981,中芯国际,134.98,-1.3,2.87,3567000000.0,4182000000.0,-615000000.0,7748000000.0,1.04,-7.94,77.48,-6.15,35.67,41.82,"沪深300,科创50,上证50"
3700,688525,佰维存储,253.18,-1.4,6.28,3409000000.0000005,4179000000.0,-770000000.0,7588000000.0,1.02,-10.15,75.88,-7.7,34.09,41.79,科创50
4829,688041,海光信息,280.08,-3.02,1.16,3319000000.0,4204000000.0,-885000000.0,7523000000.0,1.01,-11.76,75.23,-8.85,33.19,42.04,"沪深300,科创50,上证50"
4013,301308,江波龙,412.18,-1.69,6.35,3319000000.0,4120000000.0000005,-801000000.0,7440000000.000001,1.0,-10.77,74.4,-8.01,33.19,41.2,"沪深300,创业板,深证100"
1,688826,频准激光,1152.0,516.44,81.22,3736999999.9999995,3535000000.0,202000000.0,7272000000.0,0.98,2.78,72.72,2.02,37.37,35.35,
5064,002407,多氟多,37.48,-4.36,17.16,3193000000.0,3986000000.0,-793000000.0,7180000000.0,0.97,-11.04,71.8,-7.93,31.93,39.86,中证500
1553,000977,浪潮信息,80.97,0.36,6.1,3463000000.0000005,3693000000.0,-229999999.99999997,7156000000.0,0.96,-3.21,71.56,-2.3,34.63,36.93,"沪深300,深证100"
190,300433,蓝思科技,39.12,5.76,3.73,3736000000.0,3302000000.0000005,434000000.0,7037000000.0,0.95,6.17,70.37,4.34,37.36,33.02,"沪深300,创业板,深证100"
4948,600667,太极实业,23.0,-3.6,14.25,3044000000.0,3906000000.0,-861999999.9999999,6950000000.0,0.93,-12.4,69.5,-8.62,30.44,39.06,中证1000
3291,002281,光迅科技,197.64,-1.06,4.48,3103000000.0,3838000000.0000005,-735000000.0,6941000000.0,0.93,-10.59,69.41,-7.35,31.03,38.38,中证500
5139,688521,芯原股份,213.3,-5.74,6.11,3078000000.0,3824000000.0,-746000000.0,6903000000.0,0.93,-10.81,69.03,-7.46,30.78,38.24,"沪深300,科创50"
5155,688146,中船特气,290.28,-6.39,15.81,2853000000.0,3899000000.0,-1044999999.9999999,6752000000.0,0.91,-15.48,67.52,-10.45,28.53,38.99,中证1000
3109,300750,宁德时代,396.26,-0.93,0.4,3251000000.0,3481000000.0,-229999999.99999997,6731999999.999999,0.91,-3.42,67.32,-2.3,32.51,34.81,"沪深300,创业板,深证100"
4025,300223,君正股份,152.75,-1.7,10.21,3259000000.0000005,3435000000.0,-176000000.0,6694000000.0,0.9,-2.63,66.94,-1.76,32.59,34.35,创业板
5075,603629,利通电子,136.47,-4.46,12.73,3029000000.0,3326000000.0,-297000000.0,6354000000.0,0.85,-4.67,63.54,-2.97,30.29,33.26,
870,002371,北方华创,777.0,1.44,1.13,3252000000.0000005,3061000000.0,191000000.0,6312000000.0,0.85,3.03,63.12,1.91,32.52,30.61,"沪深300,深证100"
2936,600105,永鼎股份,42.16,-0.8,10.14,2860000000.0,3449000000.0,-589000000.0,6309000000.0,0.85,-9.34,63.09,-5.89,28.6,34.49,中证500
5144,301217,铜冠铜箔,124.21,-6.06,5.88,2619000000.0,3531000000.0,-911999999.9999999,6150000000.0,0.83,-14.83,61.5,-9.12,26.19,35.31,"中证1000,创业板"
1136,300475,香农芯创,173.58,0.92,7.86,2853000000.0,3284000000.0000005,-430999999.99999994,6137000000.0,0.83,-7.02,61.37,-4.31,28.53,32.84,"中证500,创业板"
1344,601899,紫金矿业,33.56,0.6,0.9,2856000000.0,3272999999.9999995,-417000000.0,6128000000.0,0.82,-6.8,61.28,-4.17,28.56,32.73,"沪深300,上证50"
3913,002185,华天科技,18.7,-1.58,9.58,2674000000.0,3326000000.0,-651000000.0,6000000000.0,0.81,-10.85,60.0,-6.51,26.74,33.26,中证500
702,601869,长飞光纤,383.6,1.87,3.78,3011000000.0,2930000000.0,80902000.0,5941000000.0,0.8,1.36,59.41,0.81,30.11,29.3,中证500
139,600330,天通股份,29.39,6.95,16.82,3036000000.0,2900000000.0,136000000.0,5936000000.0,0.8,2.29,59.36,1.36,30.36,29.0,
1000,688498,源杰科技,1613.5,1.16,3.0,2771000000.0,3103000000.0,-331000000.0,5874000000.0,0.79,-5.64,58.74,-3.31,27.71,31.03,"中证500,科创50"
1988,603186,华正新材,184.2,-0.06,19.67,2649000000.0,3210000000.0,-562000000.0,5859000000.0,0.79,-9.59,58.59,-5.62,26.49,32.1,
4557,000021,深科技,41.6,-2.35,8.79,2615000000.0,3183000000.0,-568000000.0,5837000000.0,0.78,-9.73,58.37,-5.68,26.15,31.83,中证500
222,688017,绿的谐波,380.8,5.14,8.29,2946000000.0,2731000000.0,214000000.0,5677000000.0,0.76,3.77,56.77,2.14,29.46,27.31,中证500
4790,301526,国际复材,37.33,-2.91,10.73,2533000000.0,3140000000.0,-607000000.0,5673000000.0,0.76,-10.7,56.73,-6.07,25.33,31.4,"中证500,创业板"
3819,000988,华工科技,111.95,-1.5,5.01,2554000000.0,3108000000.0,-555000000.0,5662000000.0,0.76,-9.8,56.62,-5.55,25.54,31.08,"沪深300,深证100"
2841,300857,协创数据,267.16,-0.74,4.37,2790000000.0,2871000000.0,-80479000.0,5661000000.0,0.76,-1.42,56.61,-0.8,27.9,28.71,"中证500,创业板"
470,300570,太辰光,199.27,2.82,14.85,2810000000.0,2848000000.0,-38428000.0,5658000000.0,0.76,-0.68,56.58,-0.38,28.1,28.48,中证500
4318,688347,华虹宏力,264.52,-2.0,5.15,2694000000.0,2935000000.0,-241000000.0,5629000000.0,0.76,-4.28,56.29,-2.41,26.94,29.35,科创50
4266,002436,兴森科技,37.56,-1.93,9.71,2497000000.0,3065000000.0,-568000000.0,5562000000.0,0.75,-10.21,55.62,-5.68,24.97,30.65,
2533,300604,长川科技,301.03,-0.51,3.72,2764000000.0,2691000000.0,73884000.0,5455000000.0,0.73,1.35,54.55,0.74,27.64,26.91,创业板
4207,002475,立讯精密,57.74,-1.87,1.28,2150000000.0,3286000000.0,-1137000000.0,5436000000.0,0.73,-20.92,54.36,-11.37,21.5,32.86,"沪深300,深证100"
2704,300274,阳光电源,118.04,-0.64,2.78,2600000000.0,2634000000.0,-34817000.0,5234000000.0,0.7,-0.67,52.34,-0.35,26.0,26.34,"创业板,深证100"
