序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
210,300308,中际旭创,1191.0,3.12,0.53,992000000.0,1939000000.0,-948000000.0,6836000000.0,7.48,-13.87,68.36,-9.48,9.92,19.39,"沪深300,创业板,深证100"
88,600522,中天科技,52.41,5.81,3.3,1980000000.0,2105999999.9999998,-126000000.0,5842000000.0,6.39,-2.16,58.42,-1.26,19.8,21.06,沪深300
37,600487,亨通光电,102.57,7.44,1.68,1570000000.0,1249000000.0,321000000.0,4125000000.0,4.51,7.78,41.25,3.21,15.7,12.49,中证500
141,300476,胜宏科技,327.25,3.95,0.63,739000000.0,872000000.0000001,-133000000.0,1782000000.0,1.95,-7.46,17.82,-1.33,7.39,8.72,"沪深300,创业板,深证100"
197,300476,胜宏科技,327.25,3.95,0.63,739000000.0,872000000.0000001,-133000000.0,1782000000.0,1.95,-7.46,17.82,-1.33,7.39,8.72,"沪深300,创业板,深证100"
176,300394,天孚通信,443.31,4.28,0.52,1032000000.0,579000000.0,453000000.0,1776000000.0000002,1.94,25.51,17.76,4.53,10.32,5.79,"沪深300,创业板,深证100"
124,300394,天孚通信,443.31,4.28,0.52,1032000000.0,579000000.0,453000000.0,1776000000.0000002,1.94,25.51,17.76,4.53,10.32,5.79,"沪深300,创业板,深证100"
38,601869,长飞光纤,472.48,7.31,0.88,773000000.0,641000000.0,131000000.0,1757000000.0,1.92,7.46,17.57,1.31,7.73,6.41,中证1000
922,688498,源杰科技,1406.32,1.18,0.99,882000000.0,745000000.0,137000000.0,1689000000.0,1.85,8.11,16.89,1.37,8.82,7.45,中证1000
418,601138,工业富联,71.86,1.96,0.11,724000000.0,700000000.0,23826000.0,1605999999.9999998,1.76,1.48,16.06,0.24,7.24,7.0,沪深300
16,601208,东材科技,59.62,10.0,2.65,699000000.0,869999999.9999999,-171000000.0,1580000000.0,1.73,-10.82,15.8,-1.71,6.99,8.7,中证1000
232,600584,长电科技,72.37,2.94,1.21,660000000.0,501999999.99999994,157000000.0,1567000000.0,1.71,10.02,15.67,1.57,6.6,5.02,
268,600584,长电科技,72.37,2.94,1.21,660000000.0,501999999.99999994,157000000.0,1567000000.0,1.71,10.02,15.67,1.57,6.6,5.02,
90,600176,中国巨石,37.6,5.74,0.86,498000000.00000006,488999999.99999994,9505000.0,1286000000.0,1.41,0.74,12.86,0.1,4.98,4.89,沪深300
2400,002463,沪电股份,137.01,0.01,0.48,22259400.0,172000000.0,-150000000.0,1253000000.0,1.37,-11.97,12.53,-1.5,0.22,1.72,"沪深300,深证100"
33,002747,埃斯顿,36.84,7.97,4.21,241000000.0,315000000.0,-74317300.0,1190000000.0,1.3,-6.25,11.9,-0.74,2.41,3.15,中证1000
168,688012,中微公司,277.2,4.42,0.43,570000000.0,453000000.0,117000000.0,1117000000.0,1.22,10.47,11.17,1.17,5.7,4.53,"沪深300,科创50,上证50"
1,301669,高特电子,53.01,648.73,22.03,428000000.0,375000000.0,52489600.0,1028999999.9999999,1.13,5.1,10.29,0.52,4.28,3.75,
295,002384,东山精密,218.85,2.75,0.34,41195800.0,134000000.00000001,-92408400.0,1028999999.9999999,1.13,-8.98,10.29,-0.92,0.41,1.34,"沪深300,深证100"
43,002354,天娱数科,7.85,7.09,8.07,31331700.0,138000000.0,-106000000.0,1023000000.0,1.12,-10.36,10.23,-1.06,0.31,1.38,
55,002354,天娱数科,7.85,7.09,8.07,31331700.0,138000000.0,-106000000.0,1023000000.0,1.12,-10.36,10.23,-1.06,0.31,1.38,
159,600105,永鼎股份,55.41,4.55,1.27,328000000.0,403000000.0,-74975500.0,1017000000.0,1.11,-7.37,10.17,-0.75,3.28,4.03,中证1000
113,600105,永鼎股份,55.41,4.55,1.27,328000000.0,403000000.0,-74975500.0,1017000000.0,1.11,-7.37,10.17,-0.75,3.28,4.03,中证1000
91,301526,国际复材,23.24,5.73,2.89,423000000.00000006,329000000.0,93131900.0,990000000.0,1.08,9.41,9.9,0.93,4.23,3.29,
208,603186,华正新材,140.29,3.13,4.3,451000000.0,408000000.0,43300100.0,977999999.9999999,1.07,4.43,9.78,0.43,4.51,4.08,
4226,603773,沃格光电,135.0,-1.1,3.12,475000000.0,434999999.99999994,39666600.0,961000000.0,1.05,4.13,9.61,0.4,4.75,4.35,
83,688126,沪硅产业,28.0,5.9,1.23,451000000.0,377000000.0,74535000.0,947000000.0000001,1.04,7.87,9.47,0.75,4.51,3.77,"沪深300,科创50"
2053,002421,达实智能,5.73,0.0,7.79,60382800.0,101000000.0,-40509100.0,915000000.0,1.0,-4.43,9.15,-0.41,0.6,1.01,中证1000
294,300408,三环集团,126.3,2.75,0.39,446000000.0,346000000.0,100000000.0,908000000.0,0.99,11.01,9.08,1.0,4.46,3.46,"创业板,深证100"
242,300223,北京君正,153.56,2.88,1.31,94890300.0,198000000.0,-103000000.0,839000000.0,0.92,-12.28,8.39,-1.03,0.95,1.98,"中证500,创业板"
278,300223,北京君正,153.56,2.88,1.31,94890300.0,198000000.0,-103000000.0,839000000.0,0.92,-12.28,8.39,-1.03,0.95,1.98,"中证500,创业板"
1783,688347,华虹宏力,214.65,0.4,0.91,442000000.0,331000000.0,110000000.00000001,830000000.0000001,0.91,13.25,8.3,1.1,4.42,3.31,中证500
182,688268,华特气体,190.65,4.17,3.21,401999999.99999994,371000000.0,30439200.0,794000000.0,0.87,3.83,7.94,0.3,4.02,3.71,
82,300346,南大光电,60.57,5.91,2.0,112000000.00000001,134000000.00000001,-21716300.0,790000000.0,0.86,-2.75,7.9,-0.22,1.12,1.34,"中证500,创业板"
17,002636,金安国纪,70.38,10.0,1.48,352000000.0,256999999.99999997,95726500.0,748000000.0,0.82,12.8,7.48,0.96,3.52,2.57,
163,603256,宏和科技,196.99,4.51,0.43,438000000.0,229000000.0,209000000.0,748000000.0,0.82,27.94,7.48,2.09,4.38,2.29,
116,603256,宏和科技,196.99,4.51,0.43,438000000.0,229000000.0,209000000.0,748000000.0,0.82,27.94,7.48,2.09,4.38,2.29,
69,603618,杭电股份,41.83,6.44,2.57,369000000.0,358000000.0,10308000.0,744000000.0,0.81,1.39,7.44,0.1,3.69,3.58,
4285,300319,麦捷科技,22.5,-2.3,3.73,144000000.0,125000000.0,19061400.0,724000000.0,0.79,2.63,7.24,0.19,1.44,1.25,
419,002851,麦格米特,151.92,1.96,1.02,211000000.0,144000000.0,66433700.0,723000000.0,0.79,9.19,7.23,0.66,2.11,1.44,中证500
2618,688808,联讯仪器,2294.0,-0.04,1.6,336000000.0,342000000.0,-6749000.0,716000000.0,0.78,-0.94,7.16,-0.07,3.36,3.42,
2044,600703,三安光电,16.49,0.24,0.85,221000000.0,284000000.0,-63354200.0,713000000.0,0.78,-8.89,7.13,-0.63,2.21,2.84,
2451,600396,华电辽能,19.3,0.0,2.45,277000000.0,276000000.0,365100.0,705000000.0,0.77,0.05,7.05,0.0,2.77,2.76,
2084,600396,华电辽能,19.3,0.0,2.45,277000000.0,276000000.0,365100.0,705000000.0,0.77,0.05,7.05,0.0,2.77,2.76,
25,603011,合锻智能,32.34,9.0,4.44,375000000.0,262000000.0,112999999.99999999,702000000.0,0.77,16.1,7.02,1.13,3.75,2.62,
1631,300285,国瓷材料,57.78,0.3,1.39,200000000.0,113999999.99999999,85512000.0,697000000.0,0.76,12.27,6.97,0.86,2.0,1.14,"中证500,创业板"
1918,300285,国瓷材料,57.78,0.3,1.39,200000000.0,113999999.99999999,85512000.0,697000000.0,0.76,12.27,6.97,0.86,2.0,1.14,"中证500,创业板"
1723,300285,国瓷材料,57.78,0.3,1.39,200000000.0,113999999.99999999,85512000.0,697000000.0,0.76,12.27,6.97,0.86,2.0,1.14,"中证500,创业板"
4299,600879,航天电子,21.45,-2.37,0.99,273000000.0,250000000.0,22660300.000000004,695000000.0,0.76,3.26,6.95,0.23,2.73,2.5,中证500
3570,603005,晶方科技,44.87,-0.62,2.13,261000000.0,319000000.0,-58261300.0,635000000.0,0.69,-9.18,6.35,-0.58,2.61,3.19,
795,603778,国晟科技,19.16,1.11,4.92,256000000.0,338000000.0,-81672700.0,630000000.0,0.69,-12.96,6.3,-0.82,2.56,3.38,
870,603778,国晟科技,19.16,1.11,4.92,256000000.0,338000000.0,-81672700.0,630000000.0,0.69,-12.96,6.3,-0.82,2.56,3.38,
847,603778,国晟科技,19.16,1.11,4.92,256000000.0,338000000.0,-81672700.0,630000000.0,0.69,-12.96,6.3,-0.82,2.56,3.38,
3978,600707,彩虹股份,11.58,-1.53,1.44,191000000.0,212000000.0,-21075000.0,609000000.0,0.67,-3.46,6.09,-0.21,1.91,2.12,中证500
4251,601888,中国中免,56.23,-2.12,0.54,241000000.0,291000000.0,-50207600.0,603000000.0,0.66,-8.33,6.03,-0.5,2.41,2.91,"沪深300,上证50"
20,605006,山东玻纤,19.15,9.99,5.02,343000000.0,241000000.0,102000000.0,594000000.0,0.65,17.17,5.94,1.02,3.43,2.41,
4489,002938,鹏鼎控股,110.47,-1.37,0.23,73683900.0,136000000.0,-61904600.0,584000000.0,0.64,-10.6,5.84,-0.62,0.74,1.36,"沪深300,深证100"
12,603663,三祥新材,69.8,10.01,1.97,272000000.0,194000000.0,78397000.0,566000000.0,0.62,13.85,5.66,0.78,2.72,1.94,
207,301236,软通动力,44.9,3.15,1.62,146000000.0,163000000.0,-17461100.0,565000000.0,0.62,-3.09,5.65,-0.17,1.46,1.63,"沪深300,创业板"
