序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
359,300308,中际旭创,1245.0,8.36,3.08,22681000000.0,18070000000.0,4611000000.0,40751000000.0,4.43,11.32,407.51,46.11,226.81,180.7,"沪深300,创业板,深证100"
563,300502,新易盛,540.49,6.72,4.88,16575000000.0,15229000000.0,1346000000.0,31804000000.000004,3.46,4.23,318.04,13.46,165.75,152.29,"沪深300,创业板,深证100"
446,603986,兆易创新,518.0,7.59,7.12,14501000000.0,9435000000.0,5066000000.0,23935000000.0,2.6,21.17,239.35,50.66,145.01,94.35,沪深300
1862,600487,亨通光电,99.28,2.35,9.02,10575000000.0,10872000000.0,-297000000.0,21446000000.0,2.33,-1.38,214.46,-2.97,105.75,108.72,中证500
439,688256,寒武纪,1335.0,7.66,2.46,11840000000.0,8364000000.0,3476000000.0,20205000000.0,2.2,17.2,202.05,34.76,118.4,83.64,"沪深300,科创50,上证50"
234,002384,东山精密,239.31,10.0,6.16,11294000000.0,8431999999.999999,2863000000.0,19726000000.0,2.15,14.51,197.26,28.63,112.94,84.32,"沪深300,深证100"
444,601899,紫金矿业,31.31,7.63,2.77,9278000000.0,8442000000.0,836000000.0,17720000000.0,1.93,4.72,177.2,8.36,92.78,84.42,"沪深300,上证50"
632,000725,京东方A,5.92,6.28,8.46,9213000000.0,7528000000.0,1684000000.0,17610000000.0,1.92,9.56,176.1,16.84,92.13,75.28,"沪深300,深证100"
344,300394,天孚通信,305.04,8.57,4.98,8630000000.0,7365000000.000001,1265000000.0,15996000000.0,1.74,7.91,159.96,12.65,86.3,73.65,"沪深300,创业板,深证100"
749,600522,中天科技,51.35,5.66,9.08,8198999999.999999,7223999999.999999,975000000.0,15422999999.999998,1.68,6.32,154.23,9.75,81.99,72.24,沪深300
291,603993,洛阳钼业,20.92,9.47,4.19,8127000000.0,6911000000.0,1216000000.0,15038000000.0,1.64,8.09,150.38,12.16,81.27,69.11,"沪深300,上证50"
1275,688525,佰维存储,339.96,3.68,8.86,6683000000.0,7206999999.999999,-524000000.0,13890000000.0,1.51,-3.77,138.9,-5.24,66.83,72.07,"中证500,科创50"
2995,300750,宁德时代,398.1,0.82,0.8,6530000000.0,7084000000.0,-554000000.0,13613999999.999998,1.48,-4.07,136.14,-5.54,65.3,70.84,"沪深300,创业板,深证100"
236,002281,光迅科技,225.47,10.0,7.61,8305000000.0,4649000000.0,3657000000.0,12954000000.0,1.41,28.23,129.54,36.57,83.05,46.49,中证500
415,600584,长电科技,74.32,7.84,9.96,7516000000.0,5356000000.0,2159000000.0,12872000000.0,1.4,16.77,128.72,21.59,75.16,53.56,
545,002463,沪电股份,133.76,6.84,5.17,7326000000.000001,5535000000.0,1792000000.0000002,12861000000.000002,1.4,13.93,128.61,17.92,73.26,55.35,"沪深300,深证100"
826,300476,胜宏科技,344.5,5.28,4.38,7327000000.0,5496000000.0,1830999999.9999998,12822999999.999998,1.39,14.28,128.23,18.31,73.27,54.96,"沪深300,创业板,深证100"
554,688008,澜起科技,240.1,6.77,4.69,6891000000.0,5681000000.0,1209000000.0,12572000000.0,1.37,9.62,125.72,12.09,68.91,56.81,"沪深300,科创50,上证50"
578,000988,华工科技,160.98,6.6,7.65,6806999999.999999,5209000000.0,1599000000.0,12016000000.0,1.31,13.31,120.16,15.99,68.07,52.09,
25,300408,三环集团,150.25,18.77,4.44,6545999999.999999,5421000000.0,1126000000.0,11967000000.0,1.3,9.41,119.67,11.26,65.46,54.21,"创业板,深证100"
903,300059,东方财富,18.89,4.94,4.68,6298000000.0,5519000000.0,780000000.0,11817000000.0,1.29,6.6,118.17,7.8,62.98,55.19,"沪深300,创业板,深证100"
981,601138,工业富联,73.4,4.66,0.82,6491000000.0,5289000000.0,1202000000.0,11779000000.0,1.28,10.2,117.79,12.02,64.91,52.89,沪深300
534,688041,海光信息,299.32,6.9,1.59,6169000000.0,4772000000.0,1397000000.0,10940000000.0,1.19,12.77,109.4,13.97,61.69,47.72,"沪深300,科创50,上证50"
461,600498,烽火通信,67.83,7.44,12.8,5623000000.0,5153000000.0,470000000.0,10775000000.0,1.17,4.36,107.75,4.7,56.23,51.53,中证500
538,002475,立讯精密,68.15,6.89,2.2,6112000000.0,4603000000.0,1509000000.0,10715000000.0,1.17,14.08,107.15,15.09,61.12,46.03,"沪深300,深证100"
101,300433,蓝思科技,45.98,11.76,4.67,6057000000.0,4318000000.0,1739000000.0,10374000000.0,1.13,16.76,103.74,17.39,60.57,43.18,"创业板,深证100"
