序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
426,300308,中际旭创,1108.0,1.28,3.1,19158000000.0,19233000000.0,-74636800.0,38391000000.0,4.04,-0.19,383.91,-0.75,191.58,192.33,"沪深300,创业板,深证100"
4882,603986,兆易创新,550.8,-10.0,9.92,18354000000.0,19384000000.0,-1030000000.0000001,37737000000.0,3.97,-2.73,377.37,-10.3,183.54,193.84,"沪深300,上证50"
1503,600584,长电科技,99.05,-2.04,13.59,11893000000.0,13119000000.0,-1226000000.0,25012000000.0,2.63,-4.9,250.12,-12.26,118.93,131.19,沪深300
1018,688256,寒武纪,1390.0,-0.71,2.62,11464000000.0,12138000000.0,-675000000.0,23602000000.0,2.48,-2.86,236.02,-6.75,114.64,121.38,"沪深300,科创50,上证50"
1601,002384,东山精密,236.79,-2.27,6.7,10919000000.0,11555000000.0,-636000000.0,22474000000.0,2.36,-2.83,224.74,-6.36,109.19,115.55,"沪深300,深证100"
4943,000725,京东方A,6.83,-10.01,8.96,9640000000.0,12652000000.0,-3012000000.0,22334000000.0,2.35,-13.49,223.34,-30.12,96.4,126.52,"沪深300,深证100"
1494,300502,新易盛,512.5,-2.02,3.28,9911000000.0,11476000000.0,-1564000000.0,21387000000.0,2.25,-7.31,213.87,-15.64,99.11,114.76,"沪深300,创业板,深证100"
3066,002185,华天科技,24.08,-4.86,24.4,10229000000.0,10421000000.0,-192000000.0,20650000000.0,2.17,-0.93,206.5,-1.92,102.29,104.21,中证500
367,688072,拓荆科技,845.0,1.56,7.95,9831000000.0,9596000000.0,236000000.0,19427000000.0,2.04,1.21,194.27,2.36,98.31,95.96,"沪深300,科创50"
993,000938,紫光股份,38.16,-0.65,17.0,7602000000.0,8764000000.0,-1162000000.0,18757000000.0,1.97,-6.2,187.57,-11.62,76.02,87.64,"沪深300,深证100"
693,688981,中芯国际,163.58,0.34,5.41,9050000000.0,8904000000.0,147000000.0,17954000000.0,1.89,0.82,179.54,1.47,90.5,89.04,"沪深300,科创50,上证50"
200,300750,宁德时代,359.06,2.95,1.09,9074000000.0,7466000000.0,1607000000.0,16540000000.0,1.74,9.72,165.4,16.07,90.74,74.66,"沪深300,创业板,深证100"
