序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
760,300308,中际旭创,926.43,3.4,2.66,14088999999.999998,12991000000.0,1098000000.0,27080000000.0,4.19,4.05,270.8,10.98,140.89,129.91,"沪深300,创业板,深证100"
402,300502,新易盛,445.0,4.87,3.35,9757000000.0,8753000000.0,1003999999.9999999,18511000000.0,2.86,5.42,185.11,10.04,97.57,87.53,"沪深300,创业板,深证100"
5196,600176,中国巨石,45.02,-4.52,9.89,8098999999.999999,9652000000.0,-1552000000.0,17750000000.0,2.74,-8.74,177.5,-15.52,80.99,96.52,沪深300
388,603986,兆易创新,388.18,4.95,6.12,8680000000.0,7108000000.0,1571000000.0,15788000000.0,2.44,9.95,157.88,15.71,86.8,71.08,"沪深300,上证50"
2086,600487,亨通光电,69.49,1.46,9.22,8034000000.0,7618000000.000001,416000000.0,15652000000.000002,2.42,2.66,156.52,4.16,80.34,76.18,
610,688825,长鑫科技,55.54,3.87,5.83,8541000000.0,5923000000.0,2617000000.0,14463999999.999998,2.24,18.09,144.64,26.17,85.41,59.23,
2236,002384,东山精密,196.15,1.35,5.1,7231000000.0,6648000000.0,582000000.0,13879000000.0,2.15,4.19,138.79,5.82,72.31,66.48,"沪深300,深证100"
3120,688256,寒武纪,1113.14,0.65,1.9,6645000000.0,6870000000.0,-224000000.00000003,13515000000.0,2.09,-1.66,135.15,-2.24,66.45,68.7,"沪深300,科创50,上证50"
1182,300394,天孚通信,284.66,2.52,4.19,6731000000.0,6313000000.0,418000000.0,13043000000.0,2.02,3.2,130.43,4.18,67.31,63.13,"沪深300,创业板,深证100"
4999,600183,生益科技,143.93,-1.44,3.63,5745000000.0,6820999999.999999,-1076000000.0,12566000000.0,1.94,-8.56,125.66,-10.76,57.45,68.21,"沪深300,上证50"
951,000725,京东方A,5.92,2.96,5.97,7081000000.0,5275000000.0,1805000000.0,12356000000.0,1.91,14.61,123.56,18.05,70.81,52.75,"沪深300,深证100"
4707,300750,宁德时代,301.95,-0.77,0.89,5736000000.0,5801000000.0,-64772000.0,11538000000.0,1.78,-0.56,115.38,-0.65,57.36,58.01,"沪深300,创业板,深证100"
151,600584,长电科技,73.0,7.75,9.0,6525000000.0,4966000000.0,1559000000.0,11490000000.0,1.78,13.57,114.9,15.59,65.25,49.66,沪深300
4894,600522,中天科技,35.98,-1.13,8.57,4919000000.0,5576000000.0,-657000000.0,10495000000.0,1.62,-6.26,104.95,-6.57,49.19,55.76,沪深300
953,600105,永鼎股份,46.47,2.95,12.54,4387000000.0,4151000000.0,236000000.0,8538000000.0,1.32,2.76,85.38,2.36,43.87,41.51,中证500
1402,002281,光迅科技,195.4,2.19,5.53,4243000000.0,4196000000.0,46508000.0,8439000000.0,1.3,0.55,84.39,0.47,42.43,41.96,中证500
