序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
100,603986,兆易创新,586.04,10.0,8.5,16974000000.0,14625000000.0,2348000000.0,31599000000.0,3.13,7.43,315.99,23.48,169.74,146.25,沪深300
773,300308,中际旭创,1276.11,2.25,1.96,14571000000.0,12702000000.0,1869000000.0000002,27272000000.000004,2.7,6.85,272.72,18.69,145.71,127.02,"沪深300,创业板,深证100"
589,002384,东山精密,256.92,3.16,7.04,11750000000.0,13228000000.0,-1478000000.0,25196000000.0,2.49,-5.87,251.96,-14.78,117.5,132.28,"沪深300,深证100"
575,600487,亨通光电,111.0,3.26,8.87,11755000000.0,11515000000.0,240000000.0,23270000000.0,2.3,1.03,232.7,2.4,117.55,115.15,中证500
954,300502,新易盛,557.88,1.62,3.11,11191000000.0,10159000000.0,1032000000.0,21350000000.0,2.11,4.83,213.5,10.32,111.91,101.59,"沪深300,创业板,深证100"
1396,600183,生益科技,180.15,0.42,4.83,10057000000.0,11187000000.0,-1130000000.0,21244000000.0,2.1,-5.32,212.44,-11.3,100.57,111.87,沪深300
190,688008,澜起科技,262.5,7.51,6.47,9824000000.0,8948000000.0,876000000.0,18771000000.0,1.86,4.67,187.71,8.76,98.24,89.48,"沪深300,科创50,上证50"
252,600584,长电科技,81.76,6.28,12.45,9103000000.0,8913000000.0,190000000.0,18016000000.0,1.78,1.05,180.16,1.9,91.03,89.13,
155,688525,佰维存储,370.0,8.67,10.7,9691000000.0,7991000000.0,1700000000.0,17682000000.0,1.75,9.61,176.82,17.0,96.91,79.91,"中证500,科创50"
1150,688256,寒武纪,1320.0,1.0,2.12,8306000000.0,8949000000.0,-643000000.0,17255000000.0,1.71,-3.73,172.55,-6.43,83.06,89.49,"沪深300,科创50,上证50"
1021,600522,中天科技,54.91,1.4,9.07,8252000000.0,8692000000.0,-441000000.0,16944000000.0,1.68,-2.6,169.44,-4.41,82.52,86.92,沪深300
323,300136,信维通信,105.56,5.39,18.12,8689000000.0,7327000000.0,1362000000.0,16016000000.0,1.58,8.5,160.16,13.62,86.89,73.27,"中证500,创业板"
918,300476,胜宏科技,361.7,1.75,5.14,8025000000.0,7976000000.000001,49150000.0,16001000000.0,1.58,0.31,160.01,0.49,80.25,79.76,"沪深300,创业板,深证100"
1013,300394,天孚通信,329.33,1.42,4.29,7679000000.000001,7434999999.999999,243000000.00000003,15113999999.999998,1.49,1.61,151.14,2.43,76.79,74.35,"沪深300,创业板,深证100"
450,002463,沪电股份,146.55,4.2,5.16,7195999999.999999,7109000000.0,86250000.0,14461000000.000002,1.43,0.6,144.61,0.86,71.96,71.09,"沪深300,深证100"
279,301308,江波龙,571.68,5.82,9.21,7775000000.0,6616000000.0,1158000000.0,14391000000.0,1.42,8.05,143.91,11.58,77.75,66.16,"中证500,创业板"
2136,002008,大族激光,135.55,-0.78,10.79,6923999999.999999,7273999999.999999,-350000000.0,14199000000.0,1.4,-2.46,141.99,-3.5,69.24,72.74,中证500
596,600549,厦门钨业,80.84,3.1,10.72,6855000000.0,6452000000.0,401999999.99999994,13307000000.0,1.32,3.02,133.07,4.02,68.55,64.52,中证500
400,688041,海光信息,308.22,4.73,1.86,6709000000.0,6214000000.0,495000000.0,12922999999.999998,1.28,3.83,129.23,4.95,67.09,62.14,"沪深300,科创50,上证50"
483,000988,华工科技,170.5,3.96,7.62,6904000000.000001,5963000000.0,940000000.0,12866999999.999998,1.27,7.31,128.67,9.4,69.04,59.63,
22,300285,国瓷材料,78.5,16.42,20.58,7262000000.0,5533000000.0,1729000000.0,12795000000.0,1.27,13.51,127.95,17.29,72.62,55.33,"中证500,创业板"
533,688981,中芯国际,134.7,3.5,4.82,7003000000.0,5696000000.0,1307000000.0,12699000000.0,1.26,10.29,126.99,13.07,70.03,56.96,"沪深300,科创50,上证50"
535,300408,三环集团,155.46,3.49,4.33,6245000000.0,6210000000.0,34780000.0,12455000000.0,1.23,0.28,124.55,0.35,62.45,62.1,"创业板,深证100"
