序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
2129,300308,中际旭创,859.3,0.87,2.58,12786000000.0,11880000000.0,906000000.0,24665000000.0,4.68,3.67,246.65,9.06,127.86,118.8,"沪深300,创业板,深证100"
2894,300502,新易盛,402.81,0.23,3.0,7889000000.0,7173000000.0,716000000.0,15062000000.0,2.86,4.75,150.62,7.16,78.89,71.73,"沪深300,创业板,深证100"
4542,688825,长鑫科技,56.5,-2.6,5.14,5482000000.0,7700000000.0,-2217000000.0,13182000000.0,2.5,-16.82,131.82,-22.17,54.82,77.0,
4379,600176,中国巨石,43.02,-2.07,7.33,5864000000.0,6966000000.0,-1102000000.0,12831000000.0,2.44,-8.59,128.31,-11.02,58.64,69.66,沪深300
4998,002384,东山精密,188.69,-4.7,4.54,5701000000.0,6206000000.0,-505000000.0,11907000000.0,2.26,-4.24,119.07,-5.05,57.01,62.06,"沪深300,深证100"
5120,600183,生益科技,144.42,-5.85,3.27,5405000000.0,6104000000.0,-699000000.0,11509000000.0,2.18,-6.07,115.09,-6.99,54.05,61.04,"沪深300,上证50"
3227,600487,亨通光电,67.34,-0.06,6.67,5308000000.0,5644000000.0,-335000000.0,10952000000.0,2.08,-3.06,109.52,-3.35,53.08,56.44,
3394,688256,寒武纪,1109.0,-0.29,1.53,5146000000.0,5586000000.0,-440000000.00000006,10731000000.0,2.04,-4.1,107.31,-4.4,51.46,55.86,"沪深300,科创50,上证50"
4703,603986,兆易创新,393.0,-3.2,3.83,4444000000.0,5720000000.0,-1276000000.0,10164000000.0,1.93,-12.55,101.64,-12.76,44.44,57.2,"沪深300,上证50"
2610,000977,浪潮信息,85.6,0.49,7.48,4782000000.0,4660000000.0,122000000.0,9443000000.0,1.79,1.29,94.43,1.22,47.82,46.6,"沪深300,深证100"
4940,300394,天孚通信,251.77,-4.27,3.04,4254999999.9999995,4094000000.0,161000000.0,8348999999.999999,1.58,1.93,83.49,1.61,42.55,40.94,"沪深300,创业板,深证100"
1084,300604,长川科技,284.27,1.88,5.74,4367000000.0,3647999999.9999995,719000000.0,8015000000.000001,1.52,8.97,80.15,7.19,43.67,36.48,创业板
4171,000938,紫光股份,38.32,-1.62,6.66,3356000000.0,4029999999.9999995,-674000000.0,7387000000.0,1.4,-9.12,73.87,-6.74,33.56,40.3,"沪深300,深证100"
4119,300750,宁德时代,358.1,-1.5,0.47,3436999999.9999995,3693000000.0,-256000000.0,7130000000.0,1.35,-3.59,71.3,-2.56,34.37,36.93,"沪深300,创业板,深证100"
226,603893,瑞芯微,203.6,4.63,8.02,3479000000.0,3495000000.0000005,-16110000.0,6973999999.999999,1.32,-0.23,69.74,-0.16,34.79,34.95,沪深300
4286,002008,大族激光,94.6,-1.85,7.45,3309000000.0000005,3538000000.0000005,-229000000.0,6847000000.0,1.3,-3.34,68.47,-2.29,33.09,35.38,中证500
251,300418,昆仑万维,45.94,4.43,12.4,3609000000.0000005,3033000000.0,576000000.0,6643000000.000001,1.26,8.67,66.43,5.76,36.09,30.33,"沪深300,创业板,深证100"
2651,002281,光迅科技,180.72,0.46,4.58,3268000000.0,3217000000.0,50610000.0,6484999999.999999,1.23,0.78,64.85,0.51,32.68,32.17,中证500
357,300364,中文在线,28.31,3.78,33.26,3363000000.0000005,2970000000.0,394000000.0,6333000000.0,1.2,6.22,63.33,3.94,33.63,29.7,
3544,300058,蓝色光标,14.03,-0.5,12.75,2997000000.0,3282000000.0,-285000000.0,6279000000.0,1.19,-4.54,62.79,-2.85,29.97,32.82,"中证500,创业板"
672,601318,中国平安,57.23,2.53,1.01,3739000000.0,2417000000.0,1322000000.0,6157000000.0,1.17,21.47,61.57,13.22,37.39,24.17,"沪深300,上证50"
5193,300285,国瓷材料,64.01,-8.52,10.63,2325000000.0,3622000000.0,-1297000000.0,5947000000.0,1.13,-21.81,59.47,-12.97,23.25,36.22,"中证500,创业板"
4188,000725,京东方A,5.91,-1.66,2.78,2386000000.0,3431000000.0,-1044000000.0,5817000000.0,1.1,-17.95,58.17,-10.44,23.86,34.31,"沪深300,深证100"
4471,300274,阳光电源,89.33,-2.37,4.05,2756000000.0,3013000000.0,-256999999.99999997,5769000000.0,1.09,-4.45,57.69,-2.57,27.56,30.13,"创业板,深证100"
4750,600522,中天科技,34.01,-3.33,4.93,2273000000.0,3490000000.0,-1216000000.0,5763000000.0,1.09,-21.1,57.63,-12.16,22.73,34.9,沪深300
5172,000636,风华高科,51.87,-7.18,9.46,2300000000.0,3447999999.9999995,-1147000000.0,5748000000.0,1.09,-19.95,57.48,-11.47,23.0,34.48,中证1000
5202,301526,国际复材,28.15,-9.19,13.47,2299000000.0,3247000000.0,-949000000.0,5546000000.0,1.05,-17.11,55.46,-9.49,22.99,32.47,"中证500,创业板"
2956,601899,紫金矿业,33.73,0.18,0.77,2629000000.0,2748000000.0,-119000000.0,5377000000.0,1.02,-2.21,53.77,-1.19,26.29,27.48,"沪深300,上证50"
4121,002396,星网锐捷,39.75,-1.51,17.41,2470000000.0,2800000000.0,-330000000.0,5270000000.0,1.0,-6.26,52.7,-3.3,24.7,28.0,中证1000
4710,688008,澜起科技,198.35,-3.22,2.28,2469000000.0,2725000000.0,-256000000.0,5194000000.0,0.99,-4.93,51.94,-2.56,24.69,27.25,"沪深300,科创50,上证50"
5110,002428,云南锗业,94.9,-5.76,8.3,2297000000.0,2893000000.0,-596000000.0,5190000000.0,0.99,-11.48,51.9,-5.96,22.97,28.93,中证1000
4756,002463,沪电股份,120.72,-3.35,2.23,2324000000.0,2854000000.0,-530000000.0,5177000000.0,0.98,-10.24,51.77,-5.3,23.24,28.54,"沪深300,深证100"
113,002131,利欧股份,5.1,7.37,17.48,2869000000.0,2292000000.0,577000000.0,5161000000.0,0.98,11.18,51.61,5.77,28.69,22.92,
4984,002371,北方华创,667.7,-4.59,1.04,2369000000.0,2706000000.0,-337000000.0,5075000000.0,0.96,-6.64,50.75,-3.37,23.69,27.06,"沪深300,深证100"
5184,600378,昊华科技,48.86,-7.83,9.33,2146000000.0,2814000000.0,-668000000.0,4960000000.0,0.94,-13.47,49.6,-6.68,21.46,28.14,中证500
4930,300476,胜宏科技,232.86,-4.23,2.44,2227000000.0,2700000000.0,-473000000.00000006,4956000000.0,0.94,-9.54,49.56,-4.73,22.27,27.0,"沪深300,创业板,深证100"
5033,002156,通富微电,61.38,-4.93,5.24,1970000000.0,2975000000.0,-1003999999.9999999,4945000000.0,0.94,-20.3,49.45,-10.04,19.7,29.75,
4694,688012,中微公司,350.52,-3.17,1.46,2169000000.0,2703000000.0,-534999999.99999994,4872000000.0,0.92,-10.98,48.72,-5.35,21.69,27.03,"沪深300,科创50,上证50"
4637,601138,工业富联,62.94,-2.93,0.38,1948999999.9999998,2794000000.0,-844999999.9999999,4743000000.0,0.9,-17.82,47.43,-8.45,19.49,27.94,沪深300
4748,688498,源杰科技,1482.0,-3.33,2.58,2317000000.0,2380000000.0,-63588500.0,4697000000.0,0.89,-1.35,46.97,-0.64,23.17,23.8,"中证500,科创50"
297,002354,天娱数科,8.36,4.11,34.85,2360000000.0,2328000000.0,32604000.0,4688000000.0,0.89,0.7,46.88,0.33,23.6,23.28,中证1000
1120,600036,招商银行,40.86,1.84,0.56,2840000000.0,1820000000.0,1021000000.0000001,4660000000.0,0.88,21.91,46.6,10.21,28.4,18.2,"沪深300,上证50"
3370,603259,药明康德,154.4,-0.25,1.19,2312000000.0,2193000000.0,119000000.0,4505000000.0,0.85,2.64,45.05,1.19,23.12,21.93,"沪深300,上证50"
4931,001309,德明利,418.04,-4.23,6.31,1903000000.0,2494000000.0,-591000000.0,4397000000.0,0.83,-13.44,43.97,-5.91,19.03,24.94,中证500
4962,601869,长飞光纤,400.03,-4.43,2.68,2184000000.0,2193000000.0,-9196000.0,4377000000.0,0.83,-0.21,43.77,-0.09,21.84,21.93,中证500
5044,300408,三环集团,109.22,-5.03,2.12,1870000000.0,2498000000.0,-628000000.0,4369000000.0,0.83,-14.37,43.69,-6.28,18.7,24.98,"沪深300,创业板,深证100"
