序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4262,300308,中际旭创,1049.87,-2.61,2.49,14418000000.0,14858000000.000002,-440000000.00000006,29275000000.0,3.0,-1.5,292.75,-4.4,144.18,148.58,"沪深300,创业板,深证100"
5080,688008,澜起科技,247.98,-6.45,9.99,14063000000.0,15102000000.000002,-1038000000.0000001,29164999999.999996,2.99,-3.56,291.65,-10.38,140.63,151.02,"沪深300,科创50,上证50"
699,300394,天孚通信,399.99,2.04,8.7,13141999999.999998,13784000000.0,-642000000.0,26927000000.0,2.76,-2.38,269.27,-6.42,131.42,137.84,"沪深300,创业板,深证100"
21,300274,阳光电源,152.95,13.27,10.91,14749000000.0,10520000000.0,4228000000.0,25269000000.0,2.59,16.73,252.69,42.28,147.49,105.2,"沪深300,创业板,深证100"
3248,601138,工业富联,67.62,-1.43,1.73,10957000000.0,12841000000.0,-1884000000.0,23797000000.0,2.44,-7.92,237.97,-18.84,109.57,128.41,沪深300
210,603986,兆易创新,375.34,5.38,9.35,12644000000.0,10148000000.0,2496000000.0,22792000000.0,2.33,10.95,227.92,24.96,126.44,101.48,沪深300
3061,300502,新易盛,610.05,-1.27,4.02,11155000000.0,10528000000.0,627000000.0,21683000000.0,2.22,2.89,216.83,6.27,111.55,105.28,"沪深300,创业板,深证100"
5000,2384,东山精密,203.35,-5.37,7.36,10116000000.0,10792000000.0,-676000000.0,20908000000.0,2.14,-3.23,209.08,-6.76,101.16,107.92,"沪深300,深证100"
4774,688256,寒武纪,1209.0,-4.09,2.57,9486000000.0,10411000000.0,-926000000.0,19897000000.0,2.04,-4.65,198.97,-9.26,94.86,104.11,"沪深300,科创50,上证50"
4786,300476,胜宏科技,340.22,-4.12,6.19,8657000000.0,9817000000.0,-1160000000.0,18474000000.0,1.89,-6.28,184.74,-11.6,86.57,98.17,"沪深300,创业板,深证100"
5098,688041,海光信息,303.01,-6.82,2.48,8765000000.0,9057000000.0,-292000000.0,17821000000.0,1.83,-1.64,178.21,-2.92,87.65,90.57,"沪深300,科创50,上证50"
4659,2281,光迅科技,196.49,-3.59,11.65,8765000000.0,8759000000.0,6800000.0,17524000000.0,1.8,0.04,175.24,0.07,87.65,87.59,中证500
1085,688981,中芯国际,119.02,0.95,6.64,8119000000.0,8033000000.0,85668000.0,16152000000.000002,1.65,0.53,161.52,0.86,81.19,80.33,"沪深300,科创50,上证50"
26,688012,中微公司,432.9,11.81,6.08,8611000000.0,7406999999.999999,1204000000.0,16019000000.0,1.64,7.52,160.19,12.04,86.11,74.07,"沪深300,科创50,上证50"
3123,1309,德明利,712.06,-1.33,13.23,6901000000.000001,8537000000.0,-1636000000.0,15438999999.999998,1.58,-10.6,154.39,-16.36,69.01,85.37,
5108,600522,中天科技,40.99,-7.05,10.7,7175000000.0,8064000000.0,-890000000.0,15238000000.0,1.56,-5.84,152.38,-8.9,71.75,80.64,沪深300
214,2050,三花智控,52.06,5.32,7.83,8641000000.0,6315000000.0,2326000000.0,14956000000.0,1.53,15.55,149.56,23.26,86.41,63.15,深证100
3686,2475,立讯精密,74.0,-1.86,2.74,7320000000.0,7431000000.0,-110000000.00000001,14751000000.0,1.51,-0.75,147.51,-1.1,73.2,74.31,"沪深300,深证100"
4947,601899,紫金矿业,31.84,-5.01,2.18,5650000000.0,8791000000.0,-3142000000.0,14440000000.0,1.48,-21.76,144.4,-31.42,56.5,87.91,"沪深300,上证50"
134,600584,长电科技,58.05,6.89,14.03,7976000000.000001,6376000000.0,1600000000.0,14351000000.0,1.47,11.15,143.51,16.0,79.76,63.76,
4987,688525,佰维存储,306.3,-5.27,9.45,5919000000.0,7922000000.0,-2003000000.0,13841000000.0,1.42,-14.47,138.41,-20.03,59.19,79.22,"中证500,科创50"
270,2371,北方华创,592.0,4.89,3.22,6759999999.999999,7080000000.0,-320000000.0,13840000000.0,1.42,-2.31,138.4,-3.2,67.6,70.8,"沪深300,深证100"
3235,301308,江波龙,590.52,-1.42,8.48,6476000000.000001,7323999999.999999,-848000000.0,13800000000.0,1.41,-6.14,138.0,-8.48,64.76,73.24,"中证500,创业板"
531,300442,润泽科技,102.46,2.8,7.73,7545999999.999999,5814000000.0,1732000000.0,13360000000.0,1.37,12.96,133.6,17.32,75.46,58.14,"沪深300,创业板,深证100"
2504,300750,宁德时代,423.6,-0.8,0.7,6371000000.0,6267000000.0,104000000.0,12638000000.0,1.29,0.82,126.38,1.04,63.71,62.67,"沪深300,创业板,深证100"
4193,988,华工科技,133.98,-2.49,8.82,5832000000.0,6247000000.0,-415000000.00000006,12078000000.0,1.24,-3.44,120.78,-4.15,58.32,62.47,
4378,300136,信维通信,99.61,-2.83,13.67,5856000000.0,5480000000.0,376000000.0,11336000000.0,1.16,3.32,113.36,3.76,58.56,54.8,"中证500,创业板"
66,601991,大唐发电,7.92,10.0,12.3,5392000000.0,5757000000.0,-365000000.0,11149000000.0,1.14,-3.27,111.49,-3.65,53.92,57.57,
5025,600487,亨通光电,69.8,-5.68,6.48,5201000000.0,5915000000.0,-713000000.0,11116000000.0,1.14,-6.41,111.16,-7.13,52.01,59.15,中证500
5156,66,中国长城,20.5,-9.57,16.32,5245000000.0,5790000000.0,-545000000.0,11035000000.0,1.13,-4.94,110.35,-5.45,52.45,57.9,
5110,2428,云南锗业,90.33,-7.07,18.16,5651000000.0,5226000000.0,426000000.0,10877000000.0,1.11,3.92,108.77,4.26,56.51,52.26,中证1000
433,2600,领益智造,16.94,3.29,8.13,5578000000.0,4428000000.0,1149000000.0,10007000000.0,1.03,11.48,100.07,11.49,55.78,44.28,"沪深300,深证100"
