序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
271,300308,中际旭创,943.0,4.29,2.59,14537000000.0,12150000000.0,2387000000.0,26686000000.0,4.71,8.94,266.86,23.87,145.37,121.5,"沪深300,创业板,深证100"
120,300502,新易盛,442.0,6.76,3.81,11711000000.0,9082000000.0,2628000000.0,20793000000.0,3.67,12.64,207.93,26.28,117.11,90.82,"沪深300,创业板,深证100"
1560,688825,长鑫科技,58.0,0.75,6.13,7809999999.999999,8298000000.0,-488000000.0,16108000000.000002,2.85,-3.03,161.08,-4.88,78.1,82.98,
3908,300394,天孚通信,273.08,-1.15,4.63,6948000000.0,7108000000.0,-161000000.0,14056000000.0,2.48,-1.15,140.56,-1.61,69.48,71.08,"沪深300,创业板,深证100"
1040,603986,兆易创新,409.06,1.38,5.1,7217000000.0,6651000000.000001,566000000.0,13868000000.0,2.45,4.08,138.68,5.66,72.17,66.51,"沪深300,上证50"
593,688256,寒武纪,1035.0,2.39,1.91,6787000000.0,5660000000.0,1127000000.0,12447000000.0,2.2,9.05,124.47,11.27,67.87,56.6,"沪深300,科创50,上证50"
840,002384,东山精密,201.08,1.73,3.72,5265000000.0,5137000000.0,128000000.0,10402000000.0,1.84,1.23,104.02,1.28,52.65,51.37,"沪深300,深证100"
514,601899,紫金矿业,34.74,2.69,1.46,5877000000.0,4461000000.0,1416000000.0,10339000000.0,1.83,13.7,103.39,14.16,58.77,44.61,"沪深300,上证50"
2116,600487,亨通光电,62.18,0.26,6.78,4950000000.0,5313000000.0,-363000000.0,10264000000.0,1.81,-3.54,102.64,-3.63,49.5,53.13,
4733,603259,药明康德,162.86,-3.0,2.31,4661000000.0,4724000000.0,-62860000.0,9385000000.0,1.66,-0.67,93.85,-0.63,46.61,47.24,"沪深300,上证50"
92,300285,国瓷材料,67.86,7.85,16.04,5263000000.0,3910000000.0,1354000000.0,9173000000.0,1.62,14.76,91.73,13.54,52.63,39.1,"中证500,创业板"
204,600183,生益科技,132.8,5.16,2.76,4895000000.0,3829000000.0,1066000000.0,8723000000.0,1.54,12.22,87.23,10.66,48.95,38.29,"沪深300,上证50"
970,600176,中国巨石,42.04,1.5,5.27,4354000000.0,4240000000.0,114999999.99999999,8594000000.0,1.52,1.34,85.94,1.15,43.54,42.4,沪深300
131,300142,沃森生物,16.1,6.48,32.3,4382000000.0,3797000000.0,585000000.0,8179000000.000001,1.44,7.15,81.79,5.85,43.82,37.97,中证500
915,300750,宁德时代,391.15,1.6,0.48,4879000000.0,3135000000.0,1744000000.0000002,8014000000.0,1.42,21.76,80.14,17.44,48.79,31.35,"沪深300,创业板,深证100"
864,000725,京东方A,6.0,1.69,3.71,4258000000.0,3531000000.0,726000000.0,7789000000.0,1.38,9.32,77.89,7.26,42.58,35.31,"沪深300,深证100"
1807,300570,太辰光,214.46,0.5,18.32,3940000000.0,3728000000.0,211000000.0,7668000000.000001,1.35,2.75,76.68,2.11,39.4,37.28,中证500
3898,600584,长电科技,78.57,-1.14,5.42,3386000000.0,4261000000.0,-875000000.0,7645999999.999999,1.35,-11.44,76.46,-8.75,33.86,42.61,沪深300
42,002491,通鼎互联,21.2,10.02,30.46,3961999999.9999995,3301000000.0,660000000.0,7263000000.0,1.28,9.09,72.63,6.6,39.62,33.01,
446,000636,风华高科,54.67,2.98,10.95,3708000000.0,3073000000.0,635000000.0,6781000000.0,1.2,9.36,67.81,6.35,37.08,30.73,中证1000
1190,002156,通富微电,63.88,1.16,6.39,3109000000.0,3128000000.0,-18326000.0,6237000000.0,1.1,-0.29,62.37,-0.18,31.09,31.28,
4600,002428,云南锗业,100.88,-2.59,9.38,2891000000.0,3339000000.0,-448000000.00000006,6231000000.0,1.1,-7.19,62.31,-4.48,28.91,33.39,中证1000
272,001309,德明利,415.12,4.28,9.22,3554999999.9999995,2653000000.0,901000000.0,6208000000.0,1.1,14.51,62.08,9.01,35.55,26.53,中证500
4838,600276,恒瑞医药,47.74,-3.56,2.0,2723000000.0,3386000000.0,-664000000.0,6109000000.0,1.08,-10.87,61.09,-6.64,27.23,33.86,"沪深300,上证50"
418,002281,光迅科技,178.58,3.14,4.31,3175000000.0,2868000000.0,308000000.0,6043000000.0,1.07,5.1,60.43,3.08,31.75,28.68,中证500
152,002463,沪电股份,121.21,6.03,2.6,3446000000.0,2506000000.0,939000000.0,5952000000.0,1.05,15.78,59.52,9.39,34.46,25.06,"沪深300,深证100"
613,601318,中国平安,53.35,2.32,1.05,3152000000.0,2789000000.0,364000000.0,5941000000.0,1.05,6.13,59.41,3.64,31.52,27.89,"沪深300,上证50"
4825,688766,普冉股份,463.65,-3.48,8.45,2644000000.0,3251000000.0,-608000000.0,5895000000.0,1.04,-10.31,58.95,-6.08,26.44,32.51,中证1000
2332,300476,胜宏科技,253.74,0.11,2.64,2913000000.0,2886000000.0,27059000.0,5799000000.0,1.02,0.47,57.99,0.27,29.13,28.86,"沪深300,创业板,深证100"
168,000657,中钨高新,68.14,5.73,5.75,3081000000.0,2499000000.0,581000000.0,5580000000.0,0.99,10.41,55.8,5.81,30.81,24.99,"沪深300,深证100"
4932,600206,有研新材,54.24,-4.27,12.06,2527000000.0,3050000000.0,-523000000.00000006,5576000000.0,0.99,-9.38,55.76,-5.23,25.27,30.5,
648,000938,紫光股份,36.44,2.19,5.33,3033000000.0,2477000000.0,557000000.0,5510000000.0,0.97,10.11,55.1,5.57,30.33,24.77,"沪深300,深证100"
508,688498,源杰科技,1587.0,2.72,2.82,2978000000.0,2488000000.0,490000000.00000006,5466000000.0,0.97,8.96,54.66,4.9,29.78,24.88,"中证500,科创50"
216,600547,山东黄金,37.05,4.96,4.13,2848000000.0,2592000000.0,256000000.0,5440000000.0,0.96,4.71,54.4,2.56,28.48,25.92,沪深300
573,002475,立讯精密,54.65,2.46,1.35,3190000000.0,2193000000.0,998000000.0,5383000000.0,0.95,18.54,53.83,9.98,31.9,21.93,"沪深300,深证100"
3544,688012,中微公司,362.5,-0.82,1.55,2726000000.0,2604000000.0,123000000.0,5330000000.0,0.94,2.31,53.3,1.23,27.26,26.04,"沪深300,科创50,上证50"
2595,688041,海光信息,246.21,-0.05,0.92,2623000000.0,2633000000.0,-9246000.0,5256000000.0,0.93,-0.18,52.56,-0.09,26.23,26.33,"沪深300,科创50,上证50"
4453,688836,宇树科技,672.41,-2.12,25.28,2682000000.0,2457000000.0,224000000.00000003,5139000000.0,0.91,4.36,51.39,2.24,26.82,24.57,
812,600522,中天科技,33.43,1.8,4.54,2590000000.0,2542000000.0,47840000.0,5131000000.0,0.91,0.93,51.31,0.48,25.9,25.42,沪深300
153,000426,兴业银锡,40.88,6.02,7.1,2800000000.0,2261000000.0,539000000.0,5061000000.0,0.89,10.65,50.61,5.39,28.0,22.61,
1204,601138,工业富联,62.84,1.14,0.4,2653000000.0,2309000000.0,344000000.0,4961000000.0,0.88,6.93,49.61,3.44,26.53,23.09,沪深300
103,600988,赤峰黄金,49.43,7.22,6.09,2699000000.0,2225000000.0,473000000.00000006,4924000000.0,0.87,9.61,49.24,4.73,26.99,22.25,中证500
1269,603083,剑桥科技,180.97,1.05,9.54,2487000000.0,2348000000.0,139000000.0,4834000000.0,0.85,2.88,48.34,1.39,24.87,23.48,
662,300408,三环集团,113.9,2.14,2.26,2637000000.0,2168000000.0,469000000.00000006,4805000000.0,0.85,9.76,48.05,4.69,26.37,21.68,"沪深300,创业板,深证100"
4846,688313,仕佳光子,158.0,-3.66,6.41,2240000000.0,2436000000.0,-195000000.0,4676000000.0,0.83,-4.17,46.76,-1.95,22.4,24.36,
207,603186,华正新材,172.37,5.1,17.12,2335000000.0,2297000000.0,38181000.0,4632000000.0,0.82,0.82,46.32,0.38,23.35,22.97,
635,600105,永鼎股份,39.72,2.24,7.9,2324000000.0,2248000000.0,75666000.0,4571000000.0,0.81,1.66,45.71,0.76,23.24,22.48,中证500
5057,300759,康龙化成,47.98,-5.74,6.54,2149000000.0,2344000000.0,-196000000.0,4493000000.0,0.79,-4.36,44.93,-1.96,21.49,23.44,"中证500,创业板"
1943,002407,多氟多,36.15,0.39,11.39,2309000000.0,2123999999.9999998,186000000.0,4433000000.0,0.78,4.2,44.33,1.86,23.09,21.24,中证500
250,002436,兴森科技,35.35,4.55,8.31,2413000000.0,1998999999.9999998,413999999.99999994,4411000000.0,0.78,9.39,44.11,4.14,24.13,19.99,
169,600498,烽火通信,40.7,5.71,8.38,2311000000.0,2014999999.9999998,296000000.0,4326000000.0,0.76,6.84,43.26,2.96,23.11,20.15,中证500
35,002716,湖南白银,10.42,10.03,18.29,2384000000.0,1929000000.0,454000000.0,4313000000.0,0.76,10.53,43.13,4.54,23.84,19.29,
4831,603629,利通电子,125.97,-3.52,9.41,2028000000.0,2286000000.0,-258000000.0,4313000000.0,0.76,-5.98,43.13,-2.58,20.28,22.86,
4108,600519,贵州茅台,1272.83,-1.45,0.27,1704000000.0,2574000000.0,-869999999.9999999,4278000000.0,0.76,-20.34,42.78,-8.7,17.04,25.74,"沪深300,上证50"
1595,688008,澜起科技,200.55,0.72,1.85,2147000000.0,2113000000.0,34836000.0,4260000000.0,0.75,0.82,42.6,0.35,21.47,21.13,"沪深300,科创50,上证50"
83,002851,麦格米特,128.06,8.27,6.97,2483000000.0,1776000000.0000002,707000000.0,4259000000.0000005,0.75,16.6,42.59,7.07,24.83,17.76,中证500
794,688525,佰维存储,238.96,1.83,3.74,2150000000.0,2032999999.9999998,117000000.0,4183000000.0,0.74,2.8,41.83,1.17,21.5,20.33,科创50
1253,600667,太极实业,21.44,1.08,9.31,2121000000.0,2060000000.0000002,61514000.0,4181000000.0,0.74,1.47,41.81,0.62,21.21,20.6,中证1000
2120,002371,北方华创,714.43,0.26,0.8,2209000000.0,1945000000.0,264000000.0,4154000000.0,0.73,6.36,41.54,2.64,22.09,19.45,"沪深300,深证100"
137,603228,景旺电子,94.84,6.3,4.47,2352000000.0,1761000000.0,591000000.0,4111999999.9999995,0.73,14.37,41.12,5.91,23.52,17.61,
2725,301526,国际复材,32.43,-0.18,8.97,2010000000.0000002,2043000000.0,-33093000.0,4053000000.0,0.72,-0.82,40.53,-0.33,20.1,20.43,"中证500,创业板"
94,300390,天华新能,65.47,7.68,8.67,2271000000.0,1761000000.0,509999999.99999994,4033000000.0,0.71,12.65,40.33,5.1,22.71,17.61,"中证500,创业板"
1878,301308,江波龙,380.66,0.44,3.71,2005999999.9999998,1964999999.9999998,40555000.0,3971000000.0,0.7,1.02,39.71,0.41,20.06,19.65,"沪深300,创业板,深证100"
4783,300548,长芯博创,197.42,-3.23,6.64,1887000000.0,2080999999.9999998,-194000000.0,3968000000.0,0.7,-4.89,39.68,-1.94,18.87,20.81,"中证500,创业板"
863,000977,浪潮信息,76.35,1.69,3.56,2322000000.0,1643000000.0,679000000.0,3965000000.0,0.7,17.12,39.65,6.79,23.22,16.43,"沪深300,深证100"
139,002241,歌尔股份,23.4,6.27,5.43,2634000000.0,1312000000.0,1322000000.0,3946000000.0,0.7,33.5,39.46,13.22,26.34,13.12,"沪深300,深证100"
1452,688146,中船特气,263.09,0.85,10.11,1962000000.0,1923999999.9999998,37860400.0,3886000000.0,0.69,0.97,38.86,0.38,19.62,19.24,中证1000
144,688143,长盈通,158.8,6.22,20.14,1993000000.0,1855000000.0,138000000.0,3847999999.9999995,0.68,3.59,38.48,1.38,19.93,18.55,
4447,300433,蓝思科技,37.19,-2.08,2.07,1753000000.0,2082000000.0,-329000000.0,3835000000.0,0.68,-8.58,38.35,-3.29,17.53,20.82,"沪深300,创业板,深证100"
3240,688981,中芯国际,124.8,-0.56,1.53,1853000000.0,1977000000.0,-124000000.0,3831000000.0,0.68,-3.24,38.31,-1.24,18.53,19.77,"沪深300,科创50,上证50"
104,601872,招商轮船,19.78,7.15,2.4,2185000000.0,1623000000.0,562000000.0,3808000000.0,0.67,14.76,38.08,5.62,21.85,16.23,沪深300
54,600353,旭光电子,38.28,10.0,12.33,1471000000.0,2312000000.0,-841000000.0,3783000000.0,0.67,-22.23,37.83,-8.41,14.71,23.12,中证1000
558,000988,华工科技,106.78,2.5,3.46,2018000000.0,1680000000.0,338000000.0,3699000000.0,0.65,9.14,36.99,3.38,20.18,16.8,"沪深300,深证100"
5194,600664,哈药股份,8.17,-10.02,17.82,2591000000.0,1089000000.0,1502000000.0,3679999999.9999995,0.65,40.82,36.8,15.02,25.91,10.89,中证1000
735,600869,远东股份,16.92,1.93,9.75,1791000000.0,1807000000.0,-15842000.0,3597999999.9999995,0.64,-0.44,35.98,-0.16,17.91,18.07,中证1000
1069,300604,长川科技,279.42,1.33,2.63,1830999999.9999998,1757000000.0,74406000.0,3588000000.0000005,0.63,2.07,35.88,0.74,18.31,17.57,创业板
81,300139,晓程科技,53.68,8.55,29.37,2009000000.0,1548000000.0,461000000.00000006,3558000000.0,0.63,12.96,35.58,4.61,20.09,15.48,
886,601869,长飞光纤,363.6,1.65,2.42,1776000000.0000002,1770000000.0,5626000.0,3546000000.0,0.63,0.16,35.46,0.06,17.76,17.7,中证500
5140,002821,凯莱英,168.1,-7.84,6.48,1682000000.0,1825000000.0,-143000000.0,3507000000.0,0.62,-4.08,35.07,-1.43,16.82,18.25,中证500
2019,688072,拓荆科技,673.5,0.33,1.78,1678000000.0,1777000000.0,-98957200.0,3454999999.9999995,0.61,-2.86,34.55,-0.99,16.78,17.77,"沪深300,科创50"
719,300274,阳光电源,113.08,1.97,1.9,1969000000.0000002,1443000000.0,526999999.99999994,3411999999.9999995,0.6,15.45,34.12,5.27,19.69,14.43,"创业板,深证100"
2310,300223,君正股份,138.48,0.13,5.81,1647000000.0,1755999999.9999998,-109000000.00000001,3404000000.0,0.6,-3.2,34.04,-1.09,16.47,17.56,创业板
51,000603,盛达资源,36.61,10.01,14.27,1934000000.0,1420000000.0,513999999.99999994,3354999999.9999995,0.59,15.32,33.55,5.14,19.34,14.2,中证1000
100,002484,江海股份,64.33,7.27,6.49,1814000000.0,1520000000.0,294000000.0,3334000000.0000005,0.59,8.82,33.34,2.94,18.14,15.2,中证1000
269,600549,厦门钨业,55.58,4.3,3.85,1857999999.9999998,1442000000.0,416000000.0,3300000000.0,0.58,12.61,33.0,4.16,18.58,14.42,沪深300
175,002460,赣锋锂业,54.12,5.56,5.07,1942000000.0000002,1350000000.0,592000000.0,3292000000.0,0.58,17.98,32.92,5.92,19.42,13.5,"沪深300,深证100"
424,600489,中金黄金,27.18,3.07,2.51,1655999999.9999998,1628000000.0,28029000.0,3284000000.0000005,0.58,0.85,32.84,0.28,16.56,16.28,沪深300
739,603993,洛阳钼业,18.62,1.92,1.01,1820000000.0,1435000000.0,386000000.0,3254999999.9999995,0.58,11.86,32.55,3.86,18.2,14.35,"沪深300,上证50"
3370,688167,炬光科技,281.07,-0.68,8.64,1689999999.9999998,1516000000.0,174000000.0,3206000000.0,0.57,5.43,32.06,1.74,16.9,15.16,
2146,688347,华虹宏力,233.22,0.23,3.36,1557000000.0,1647000000.0,-89883000.0,3204000000.0,0.57,-2.81,32.04,-0.9,15.57,16.47,科创50
4650,300418,昆仑万维,43.82,-2.73,6.2,1515000000.0,1685000000.0000002,-170000000.0,3200000000.0,0.57,-5.31,32.0,-1.7,15.15,16.85,"沪深300,创业板,深证100"
206,002466,天齐锂业,48.38,5.11,4.48,1922000000.0,1243000000.0,679000000.0,3166000000.0,0.56,21.45,31.66,6.79,19.22,12.43,"沪深300,深证100"
180,600186,莲花控股,11.62,5.44,15.55,1711000000.0,1449000000.0,262000000.0,3160000000.0,0.56,8.29,31.6,2.62,17.11,14.49,中证1000
