序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
231,300308,中际旭创,958.5,4.07,1.13,6138000000.0,5376000000.0,762000000.0,11995000000.0,3.76,6.35,119.95,7.62,61.38,53.76,"沪深300,创业板,深证100"
201,300502,新易盛,447.32,4.47,1.52,4165999999.9999995,3969000000.0,198000000.0,8452000000.0,2.65,2.34,84.52,1.98,41.66,39.69,"沪深300,创业板,深证100"
14,300394,天孚通信,266.57,11.05,2.9,4307000000.0,3529999999.9999995,777000000.0,8155000000.0,2.55,9.53,81.55,7.77,43.07,35.3,"沪深300,创业板,深证100"
584,603986,兆易创新,422.89,2.35,2.79,3584000000.0000005,4316000000.0,-733000000.0,7928000000.0,2.48,-9.25,79.28,-7.33,35.84,43.16,"沪深300,上证50"
110,002384,东山精密,212.99,6.39,2.66,3793000000.0,3619000000.0,175000000.0,7648999999.999999,2.4,2.29,76.49,1.75,37.93,36.19,"沪深300,深证100"
224,688256,寒武纪,1151.28,4.15,0.92,3781000000.0,2779000000.0,1002000000.0,6618000000.000001,2.07,15.14,66.18,10.02,37.81,27.79,"沪深300,科创50,上证50"
310,300058,蓝色光标,16.43,3.4,10.43,3204000000.0,2678000000.0,526000000.0,6002000000.0,1.88,8.76,60.02,5.26,32.04,26.78,"中证500,创业板"
115,002131,利欧股份,5.87,6.34,15.81,2729000000.0,2669000000.0,59709000.0,5451000000.0,1.71,1.1,54.51,0.6,27.29,26.69,
547,600105,永鼎股份,42.23,2.48,8.76,2760000000.0,2580000000.0,180000000.0,5392000000.0,1.69,3.34,53.92,1.8,27.6,25.8,中证500
262,600584,长电科技,81.25,3.93,3.68,2816000000.0,2256000000.0,560000000.0,5272000000.0,1.65,10.62,52.72,5.6,28.16,22.56,沪深300
1209,000636,风华高科,67.27,1.14,6.8,2266000000.0,2760000000.0,-494000000.00000006,5243000000.0,1.64,-9.42,52.43,-4.94,22.66,27.6,中证1000
230,000938,紫光股份,38.51,4.08,4.71,2665000000.0,2444000000.0,221000000.0,5203000000.0,1.63,4.25,52.03,2.21,26.65,24.44,"沪深300,深证100"
8,301396,宏景科技,221.99,13.93,15.07,2483000000.0,2139000000.0,344000000.0,4643000000.0,1.45,7.41,46.43,3.44,24.83,21.39,
202,600183,生益科技,149.6,4.45,1.29,2207000000.0,2308000000.0,-102000000.0,4614000000.0,1.45,-2.21,46.14,-1.02,22.07,23.08,"沪深300,上证50"
2012,300285,国瓷材料,74.21,0.28,7.28,2073000000.0,2424000000.0,-352000000.0,4592000000.0,1.44,-7.67,45.92,-3.52,20.73,24.24,"中证500,创业板"
198,300408,三环集团,133.86,4.6,1.8,2415000000.0,1955000000.0,459999999.99999994,4448000000.0,1.39,10.34,44.48,4.6,24.15,19.55,"沪深300,创业板,深证100"
2211,600487,亨通光电,59.4,0.17,2.97,1889999999.9999998,2449000000.0,-558000000.0,4398000000.0,1.38,-12.69,43.98,-5.58,18.9,24.49,
3220,002428,云南锗业,105.52,-0.43,6.42,2023000000.0,2302000000.0,-279000000.0,4395000000.0,1.38,-6.35,43.95,-2.79,20.23,23.02,中证1000
1924,600667,太极实业,22.79,0.35,8.98,2173000000.0,2055999999.9999998,117000000.0,4278000000.0,1.34,2.73,42.78,1.17,21.73,20.56,中证1000
1958,600667,太极实业,22.79,0.35,8.98,2173000000.0,2055999999.9999998,117000000.0,4278000000.0,1.34,2.73,42.78,1.17,21.73,20.56,中证1000
677,688008,澜起科技,219.98,2.11,1.64,2141000000.0,1996000000.0,145000000.0,4194000000.0,1.31,3.46,41.94,1.45,21.41,19.96,"沪深300,科创50,上证50"
691,600176,中国巨石,44.21,2.08,2.37,2190000000.0,1877000000.0,314000000.0,4174000000.0,1.31,7.52,41.74,3.14,21.9,18.77,沪深300
73,300857,协创数据,270.0,8.09,3.04,1966000000.0,2005000000.0,-38877000.0,3999000000.0,1.25,-0.97,39.99,-0.39,19.66,20.05,"中证500,创业板"
147,002281,光迅科技,195.18,5.49,2.6,2027000000.0,1659000000.0,368000000.0,3931000000.0,1.23,9.36,39.31,3.68,20.27,16.59,中证500
135,300209,行云科技,38.6,5.75,13.34,1980999999.9999998,1882000000.0,99301000.0,3892000000.0,1.22,2.55,38.92,0.99,19.81,18.82,
170,002491,通鼎互联,19.79,5.04,16.07,1483000000.0,2255000000.0,-771000000.0,3813000000.0000005,1.19,-20.22,38.13,-7.71,14.83,22.55,
232,000977,浪潮信息,78.07,4.07,3.3,1943000000.0,1767000000.0000002,176000000.0,3777000000.0000005,1.18,4.66,37.77,1.76,19.43,17.67,"沪深300,深证100"
941,601138,工业富联,66.63,1.57,0.27,1814999999.9999998,1718000000.0,96541000.0,3629999999.9999995,1.14,2.66,36.3,0.97,18.15,17.18,沪深300
168,688347,华虹宏力,287.08,5.08,3.08,1771000000.0,1718000000.0,53201700.0,3604999999.9999995,1.13,1.48,36.05,0.53,17.71,17.18,科创50
702,600584,长电科技,79.75,2.01,2.51,1821000000.0,1725000000.0,96221000.0,3586000000.0,1.12,2.68,35.86,0.96,18.21,17.25,沪深300
1174,603259,药明康德,160.92,1.18,0.89,1855999999.9999998,1558000000.0,298000000.0,3529999999.9999995,1.11,8.44,35.3,2.98,18.56,15.58,"沪深300,上证50"
132,603228,景旺电子,103.88,5.77,3.4,1889999999.9999998,1521000000.0,369000000.0,3454999999.9999995,1.08,10.68,34.55,3.69,18.9,15.21,
1284,301308,江波龙,418.5,1.01,2.91,1473000000.0,1884000000.0,-411000000.00000006,3454999999.9999995,1.08,-11.9,34.55,-4.11,14.73,18.84,"沪深300,创业板,深证100"
76,688498,源杰科技,1543.0,7.98,1.78,1777000000.0,1476000000.0,300000000.0,3309000000.0000005,1.04,9.07,33.09,3.0,17.77,14.76,"中证500,科创50"
432,688981,中芯国际,131.55,2.81,1.25,1694000000.0000002,1576000000.0,118000000.0,3282000000.0,1.03,3.6,32.82,1.18,16.94,15.76,"沪深300,科创50,上证50"
4116,301526,国际复材,38.38,-0.95,5.96,1515000000.0,1729000000.0,-214000000.0,3257000000.0,1.02,-6.57,32.57,-2.14,15.15,17.29,"中证500,创业板"
1054,600522,中天科技,34.0,1.34,2.78,1702000000.0,1504000000.0,198000000.0,3232000000.0,1.01,6.13,32.32,1.98,17.02,15.04,沪深300
645,301217,铜冠铜箔,123.12,2.17,3.08,1532000000.0,1600000000.0,-68952000.0,3169000000.0,0.99,-2.18,31.69,-0.69,15.32,16.0,"中证1000,创业板"
1289,000725,京东方A,5.99,1.01,1.47,1572000000.0,1481000000.0,90988000.0,3124000000.0,0.98,2.91,31.24,0.91,15.72,14.81,"沪深300,深证100"
463,001309,德明利,418.5,2.68,4.38,1379000000.0,1568000000.0,-189000000.0,3034000000.0,0.95,-6.23,30.34,-1.89,13.79,15.68,中证500
3145,688012,中微公司,379.44,-0.4,0.82,1503000000.0,1355000000.0,148000000.0,2974000000.0,0.93,4.98,29.74,1.48,15.03,13.55,"沪深300,科创50,上证50"
3176,688012,中微公司,379.44,-0.4,0.82,1503000000.0,1355000000.0,148000000.0,2974000000.0,0.93,4.98,29.74,1.48,15.03,13.55,"沪深300,科创50,上证50"
1757,301308,江波龙,416.45,0.52,2.48,1254000000.0,1654000000.0,-399000000.0,2945000000.0,0.92,-13.55,29.45,-3.99,12.54,16.54,"沪深300,创业板,深证100"
1028,688525,佰维存储,248.29,1.39,2.47,1341000000.0,1539000000.0,-198000000.0,2924000000.0,0.92,-6.77,29.24,-1.98,13.41,15.39,科创50
159,301171,易点天下,39.83,5.18,14.61,1610000000.0000002,1255000000.0,355000000.0,2897000000.0,0.91,12.25,28.97,3.55,16.1,12.55,中证1000
280,688766,普冉股份,409.5,3.78,4.69,1290000000.0,1578000000.0,-288000000.0,2894000000.0,0.91,-9.95,28.94,-2.88,12.9,15.78,中证1000
4773,301526,国际复材,38.12,-1.63,5.08,1291000000.0,1438000000.0,-146000000.0,2799000000.0,0.88,-5.22,27.99,-1.46,12.91,14.38,"中证500,创业板"
338,002463,沪电股份,126.99,3.24,1.12,1438000000.0,1265000000.0,173000000.0,2749000000.0,0.86,6.29,27.49,1.73,14.38,12.65,"沪深300,深证100"
62,688167,炬光科技,267.23,8.84,8.1,1479000000.0,1236000000.0,243000000.00000003,2738000000.0,0.86,8.88,27.38,2.43,14.79,12.36,
274,300223,君正股份,145.96,3.83,4.36,1263000000.0,1396000000.0,-132000000.0,2702000000.0,0.85,-4.89,27.02,-1.32,12.63,13.96,创业板
1119,300059,东方财富,20.08,1.26,0.99,1581000000.0,1049000000.0,532000000.0,2664000000.0,0.83,19.97,26.64,5.32,15.81,10.49,"沪深300,创业板,深证100"
2737,002475,立讯精密,57.24,-0.19,0.63,1155000000.0,1455000000.0,-300000000.0,2662000000.0,0.83,-11.27,26.62,-3.0,11.55,14.55,"沪深300,深证100"
211,601991,大唐发电,6.56,4.29,3.25,1607999999.9999998,1010000000.0,598000000.0,2633000000.0,0.82,22.71,26.33,5.98,16.08,10.1,中证500
593,300475,香农芯创,167.6,2.32,3.51,1109000000.0,1458000000.0,-350000000.0,2633000000.0,0.82,-13.29,26.33,-3.5,11.09,14.58,"中证500,创业板"
1706,600641,先导基电,35.91,0.53,7.57,1240000000.0,1278000000.0,-38197000.0,2556000000.0,0.8,-1.49,25.56,-0.38,12.4,12.78,中证1000
308,000988,华工科技,109.95,3.41,2.19,1083000000.0,1165000000.0,-82718000.0,2431000000.0,0.76,-3.4,24.31,-0.83,10.83,11.65,"沪深300,深证100"
334,300604,长川科技,296.5,3.27,1.64,1099000000.0,1049000000.0,50786000.0,2337000000.0,0.73,2.17,23.37,0.51,10.99,10.49,创业板
