序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4508,300308,中际旭创,1030.0,-1.44,2.46,13368000000.0,14159000000.0,-791000000.0,27527999999.999996,3.36,-2.87,275.28,-7.91,133.68,141.59,"沪深300,创业板,深证100"
339,2384,东山精密,222.08,5.13,7.94,12694000000.0,10653000000.0,2041000000.0,23346000000.0,2.85,8.74,233.46,20.41,126.94,106.53,"沪深300,深证100"
159,688256,寒武纪,1319.2,8.4,2.97,13362000000.0,9852000000.0,3510000000.0,23214000000.0,2.84,15.12,232.14,35.1,133.62,98.52,"沪深300,科创50,上证50"
189,988,华工科技,158.4,7.48,14.16,11153000000.0,10654000000.0,499000000.0,21806000000.0,2.66,2.29,218.06,4.99,111.53,106.54,
1990,603986,兆易创新,404.56,1.14,8.28,10503000000.0,11303000000.0,-800000000.0,21805000000.0,2.66,-3.67,218.05,-8.0,105.03,113.03,沪深300
5139,300394,天孚通信,363.0,-5.7,7.02,10137000000.0,9471000000.0,666000000.0,19608000000.0,2.39,3.4,196.08,6.66,101.37,94.71,"沪深300,创业板,深证100"
5079,300502,新易盛,572.5,-4.57,3.83,9750000000.0,9648000000.0,102000000.0,19398000000.0,2.37,0.53,193.98,1.02,97.5,96.48,"沪深300,创业板,深证100"
91,2281,光迅科技,230.89,10.0,10.72,9608000000.0,8405000000.0,1203000000.0,18013000000.0,2.2,6.68,180.13,12.03,96.08,84.05,中证500
3760,688008,澜起科技,247.11,-0.35,6.02,8181999999.999999,8459000000.0,-277000000.0,16641000000.0,2.03,-1.66,166.41,-2.77,81.82,84.59,"沪深300,科创50,上证50"
670,300274,阳光电源,157.38,3.37,6.36,8459999999.999999,7506000000.0,953999999.9999999,15966999999.999998,1.95,5.97,159.67,9.54,84.6,75.06,"沪深300,创业板,深证100"
5129,688525,佰维存储,313.43,-5.34,9.44,6296000000.0,7536000000.0,-1240000000.0,13832000000.0,1.69,-8.96,138.32,-12.4,62.96,75.36,"中证500,科创50"
135,688012,中微公司,479.51,9.29,4.79,7470999999.999999,6323000000.0,1148000000.0,13794000000.0,1.68,8.32,137.94,11.48,74.71,63.23,"沪深300,科创50,上证50"
342,600487,亨通光电,75.47,5.11,7.94,7306000000.0,6484000000.0,822000000.0000001,13791000000.0,1.68,5.96,137.91,8.22,73.06,64.84,中证500
1742,600522,中天科技,44.55,1.37,9.37,6752000000.0,7039000000.0,-287000000.0,13791000000.0,1.68,-2.08,137.91,-2.87,67.52,70.39,沪深300
487,600584,长电科技,60.81,4.25,12.96,7102000000.0,6563000000.0,539000000.0,13663999999.999998,1.67,3.94,136.64,5.39,71.02,65.63,
862,688041,海光信息,312.02,2.76,1.86,6780000000.0,6210000000.0,570000000.0,12990000000.0,1.59,4.39,129.9,5.7,67.8,62.1,"沪深300,科创50,上证50"
3979,601138,工业富联,68.56,-0.61,0.96,6097000000.0,6880000000.0,-783000000.0,12977000000.000002,1.59,-6.03,129.77,-7.83,60.97,68.8,沪深300
4875,300476,胜宏科技,336.98,-2.66,4.35,6139000000.0,6406999999.999999,-268000000.00000003,12545000000.0,1.53,-2.14,125.45,-2.68,61.39,64.07,"沪深300,创业板,深证100"
5113,301308,江波龙,562.43,-5.03,7.31,5687000000.0,5845000000.0,-158000000.0,11532000000.0,1.41,-1.37,115.32,-1.58,56.87,58.45,"中证500,创业板"
18,688521,芯原股份,299.91,15.57,7.71,7039000000.0,4271000000.0,2768000000.0,11310000000.0,1.38,24.47,113.1,27.68,70.39,42.71,科创50
1449,21,深科技,37.67,1.73,19.15,5432000000.0,5792000000.0,-360000000.0,11224000000.0,1.37,-3.21,112.24,-3.6,54.32,57.92,中证500
3221,300750,宁德时代,417.92,0.17,0.61,4997000000.0,5809000000.0,-811999999.9999999,10805000000.0,1.32,-7.52,108.05,-8.12,49.97,58.09,"沪深300,创业板,深证100"
289,601991,大唐发电,8.38,5.67,10.41,5794000000.0,4884000000.0,911000000.0,10678000000.0,1.3,8.53,106.78,9.11,57.94,48.84,
5088,1309,德明利,699.16,-4.88,9.33,4537000000.0,5949000000.0,-1412000000.0,10486000000.0,1.28,-13.47,104.86,-14.12,45.37,59.49,
4039,2475,立讯精密,72.4,-0.69,1.97,5430000000.0,4805000000.0,625000000.0,10235000000.0,1.25,6.11,102.35,6.25,54.3,48.05,"沪深300,深证100"
4025,300136,信维通信,111.0,-0.67,11.13,4843000000.0,5351000000.0,-508000000.0,10193000000.0,1.24,-4.98,101.93,-5.08,48.43,53.51,"中证500,创业板"
2107,688981,中芯国际,118.82,1.02,4.2,5174000000.0,4540000000.0,634000000.0,9714000000.0,1.19,6.53,97.14,6.34,51.74,45.4,"沪深300,科创50,上证50"
562,300058,蓝色光标,18.6,3.91,14.45,5054000000.0,4274000000.0,780000000.0,9328000000.0,1.14,8.36,93.28,7.8,50.54,42.74,"中证500,创业板"
4678,300433,蓝思科技,37.96,-1.91,4.83,4382000000.0,4795000000.0,-413000000.0,9176000000.0,1.12,-4.5,91.76,-4.13,43.82,47.95,"创业板,深证100"
611,2371,北方华创,619.7,3.63,2.0,4817000000.0,4006000000.0,811000000.0,8822000000.0,1.08,9.19,88.22,8.11,48.17,40.06,"沪深300,深证100"
203,300604,长川科技,224.05,7.11,7.97,4599000000.0,3822999999.9999995,777000000.0,8422000000.0,1.03,9.23,84.22,7.77,45.99,38.23,"中证500,创业板"
197,2131,利欧股份,7.4,7.25,19.13,4526000000.0,3756000000.0,770000000.0,8281999999.999999,1.01,9.3,82.82,7.7,45.26,37.56,中证500
1354,600183,生益科技,100.78,1.85,3.39,4242000000.0,3740999999.9999995,501999999.99999994,7983000000.0,0.98,6.29,79.83,5.02,42.42,37.41,沪深300
1754,2156,通富微电,58.86,1.36,9.11,4094000000.0,3804000000.0,291000000.0,7898000000.0,0.96,3.68,78.98,2.91,40.94,38.04,中证500
4326,2050,三花智控,52.33,-1.11,3.98,3509000000.0000005,4193000000.0,-684000000.0,7702000000.0,0.94,-8.88,77.02,-6.84,35.09,41.93,深证100
4909,300475,香农芯创,188.88,-2.81,9.0,3482000000.0,3945000000.0000005,-463999999.99999994,7427000000.0,0.91,-6.25,74.27,-4.64,34.82,39.45,
4213,2428,云南锗业,90.59,-0.93,12.14,3436000000.0,3586000000.0,-149000000.0,7022000000.0,0.86,-2.12,70.22,-1.49,34.36,35.86,中证1000
8,688126,沪硅产业,29.52,20.0,9.54,3870000000.0000005,3147000000.0,724000000.0,7017000000.0,0.86,10.32,70.17,7.24,38.7,31.47,"沪深300,科创50"
957,66,中国长城,20.72,2.52,10.88,3440999999.9999995,3528000000.0,-86997000.0,6969000000.0,0.85,-1.25,69.69,-0.87,34.41,35.28,
5175,600118,中国卫星,87.23,-10.0,6.53,3640000000.0,3184000000.0,455999999.99999994,6823999999.999999,0.83,6.68,68.24,4.56,36.4,31.84,中证500
4923,688820,盛合晶微,182.67,-2.89,21.62,3217000000.0,3501000000.0,-284000000.0,6718000000.000001,0.82,-4.23,67.18,-2.84,32.17,35.01,
37,300302,同有科技,59.4,11.09,30.45,3219000000.0,3450000000.0,-231999999.99999997,6669000000.0,0.81,-3.48,66.69,-2.32,32.19,34.5,
86,603083,剑桥科技,202.42,10.0,12.9,3282000000.0,3361999999.9999995,-79863000.0,6644000000.0,0.81,-1.2,66.44,-0.8,32.82,33.62,中证1000
4581,2407,多氟多,37.18,-1.61,16.29,3081000000.0,3413000000.0000005,-332000000.0,6495000000.0,0.79,-5.11,64.95,-3.32,30.81,34.13,
4290,300442,润泽科技,98.33,-1.07,4.06,3112000000.0,3361999999.9999995,-250000000.0,6473999999.999999,0.79,-3.86,64.74,-2.5,31.12,33.62,"沪深300,创业板,深证100"
1197,938,紫光股份,32.49,2.07,7.07,3364000000.0,3018000000.0,346000000.0,6381000000.0,0.78,5.42,63.81,3.46,33.64,30.18,"沪深300,深证100"
3853,603019,中科曙光,98.26,-0.45,4.42,2911000000.0,3343000000.0,-433000000.0,6254000000.0,0.76,-6.92,62.54,-4.33,29.11,33.43,"沪深300,上证50"
5161,2149,西部材料,68.24,-7.66,18.04,2699000000.0,3488000000.0000005,-789000000.0,6187000000.0,0.76,-12.75,61.87,-7.89,26.99,34.88,中证1000
523,688808,联讯仪器,1399.96,4.09,24.28,3136000000.0,2952000000.0,184000000.0,6088000000.0,0.74,3.02,60.88,1.84,31.36,29.52,
4327,2008,大族激光,136.99,-1.11,4.59,3104000000.0,2914000000.0,191000000.0,6018000000.0,0.74,3.17,60.18,1.91,31.04,29.14,中证500
2510,301171,易点天下,46.27,0.72,25.24,3150000000.0,2783000000.0,368000000.0,5933000000.0,0.72,6.2,59.33,3.68,31.5,27.83,中证1000
4566,2463,沪电股份,102.6,-1.59,3.06,2876000000.0,3043000000.0,-166000000.0,5919000000.0,0.72,-2.8,59.19,-1.66,28.76,30.43,"沪深300,深证100"
456,601728,中国电信,7.12,4.4,1.06,3322000000.0,2492000000.0,830000000.0000001,5814000000.0,0.71,14.28,58.14,8.3,33.22,24.92,"沪深300,上证50"
3284,600519,贵州茅台,1324.3,0.1,0.34,2898000000.0,2821000000.0,77283800.0,5719000000.0,0.7,1.35,57.19,0.77,28.98,28.21,"沪深300,上证50"
4949,603601,再升科技,17.99,-3.07,26.75,2639000000.0,3037000000.0,-397000000.0,5676000000.0,0.69,-6.99,56.76,-3.97,26.39,30.37,
3966,300857,协创数据,270.49,-0.59,4.38,2770000000.0,2859000000.0,-88933000.0,5629000000.0,0.69,-1.58,56.29,-0.89,27.7,28.59,"中证500,创业板"
3854,601899,紫金矿业,31.16,-0.45,0.88,2536000000.0,3061000000.0,-524000000.0,5597000000.0,0.68,-9.36,55.97,-5.24,25.36,30.61,"沪深300,上证50"
4742,600105,永鼎股份,50.47,-2.1,7.67,2897000000.0,2665000000.0,231999999.99999997,5562000000.0,0.68,4.17,55.62,2.32,28.97,26.65,中证1000
4906,600111,北方稀土,50.25,-2.8,3.05,2442000000.0,3081000000.0,-639000000.0,5523000000.0,0.67,-11.57,55.23,-6.39,24.42,30.81,"沪深300,上证50"
1072,977,浪潮信息,72.23,2.29,5.4,2814000000.0,2698000000.0,114999999.99999999,5512000000.0,0.67,2.09,55.12,1.15,28.14,26.98,"沪深300,深证100"
4139,2600,领益智造,16.91,-0.82,4.36,2518000000.0,2775000000.0,-256999999.99999997,5293000000.0,0.65,-4.86,52.93,-2.57,25.18,27.75,"沪深300,深证100"
