序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5117,300308,中际旭创,1060.8,-6.66,3.31,17839000000.0,22721000000.0,-4882000000.0,40560000000.0,4.16,-12.04,405.6,-48.82,178.39,227.21,"沪深300,创业板,深证100"
2462,603986,兆易创新,470.0,-1.16,11.36,17175000000.0,19652000000.0,-2477000000.0,36826000000.0,3.77,-6.73,368.26,-24.77,171.75,196.52,"沪深300,上证50"
5149,300502,新易盛,508.8,-7.79,5.0,14716999999.999998,18517000000.0,-3800000000.0,33233999999.999996,3.41,-11.43,332.34,-38.0,147.17,185.17,"沪深300,创业板,深证100"
5071,002384,东山精密,217.5,-5.84,9.2,14168000000.0,15243000000.0,-1075000000.0,29411000000.0,3.01,-3.66,294.11,-10.75,141.68,152.43,"沪深300,深证100"
92,000938,紫光股份,44.9,8.3,18.8,11303000000.0,12849000000.0,-1546000000.0,24152000000.0,2.48,-6.4,241.52,-15.46,113.03,128.49,"沪深300,深证100"
789,600584,长电科技,85.78,1.29,14.41,11226000000.0,11229000000.0,-3160000.0,22455000000.0,2.3,-0.01,224.55,-0.03,112.26,112.29,沪深300
691,688008,澜起科技,223.0,1.55,7.89,10582000000.0,9949000000.0,633000000.0,20531000000.0,2.1,3.08,205.31,6.33,105.82,99.49,"沪深300,科创50,上证50"
96,002156,通富微电,74.9,8.08,16.34,7534999999.999999,11101000000.0,-3565999999.9999995,18636000000.0,1.91,-19.14,186.36,-35.66,75.35,111.01,
106,000063,中兴通讯,37.5,7.51,11.98,10265000000.0,7723999999.999999,2541000000.0,17989000000.0,1.84,14.13,179.89,25.41,102.65,77.24,"沪深300,深证100"
4231,688256,寒武纪,1310.0,-2.96,2.11,8506000000.0,9261000000.0,-756000000.0,17767000000.0,1.82,-4.26,177.67,-7.56,85.06,92.61,"沪深300,科创50,上证50"
550,000977,浪潮信息,90.47,2.04,13.0,8992000000.0,8703000000.0,290000000.0,17695000000.0,1.81,1.64,176.95,2.9,89.92,87.03,"沪深300,深证100"
446,002371,北方华创,764.0,2.61,3.08,8108000000.0,9394000000.0,-1286000000.0,17502000000.0,1.79,-7.35,175.02,-12.86,81.08,93.94,"沪深300,深证100"
134,601899,紫金矿业,32.2,6.59,2.55,9947000000.0,6904000000.000001,3043000000.0,16852000000.000002,1.73,18.06,168.52,30.43,99.47,69.04,"沪深300,上证50"
4830,000725,京东方A,6.04,-4.28,7.01,6468000000.000001,8845000000.0,-2377000000.0,15313999999.999998,1.57,-15.52,153.14,-23.77,64.68,88.45,"沪深300,深证100"
5160,600487,亨通光电,55.12,-8.07,10.66,6868000000.000001,8165000000.000001,-1296000000.0,15033000000.000002,1.54,-8.62,150.33,-12.96,68.68,81.65,
4609,688012,中微公司,392.99,-3.65,3.68,6481000000.0,7254000000.000001,-773000000.0,13734000000.0,1.41,-5.63,137.34,-7.73,64.81,72.54,"沪深300,科创50,上证50"
3276,688347,华虹宏力,390.06,-1.94,8.34,6434000000.0,6914000000.0,-480000000.0,13349000000.0,1.37,-3.6,133.49,-4.8,64.34,69.14,科创50
254,603019,中科曙光,102.15,4.36,8.61,7088000000.0,5815000000.0,1273000000.0,12902000000.000002,1.32,9.87,129.02,12.73,70.88,58.15,"沪深300,上证50"
4050,688981,中芯国际,155.59,-2.76,4.0,5679000000.0,6863000000.0,-1183000000.0,12542000000.0,1.29,-9.43,125.42,-11.83,56.79,68.63,"沪深300,科创50,上证50"
1237,002185,华天科技,18.42,0.38,20.13,6470999999.999999,5998000000.0,473000000.00000006,12468000000.0,1.28,3.79,124.68,4.73,64.71,59.98,中证500
5166,688525,佰维存储,248.28,-8.37,10.0,5660000000.0,6709000000.0,-1050000000.0,12369000000.0,1.27,-8.49,123.69,-10.5,56.6,67.09,科创50
444,002281,光迅科技,191.9,2.62,8.06,6301000000.0,6054000000.0,247000000.00000003,12356000000.0,1.27,2.0,123.56,2.47,63.01,60.54,中证500
5189,001309,德明利,457.2,-10.0,15.54,5659000000.0,6445000000.0,-786000000.0,12105000000.0,1.24,-6.49,121.05,-7.86,56.59,64.45,中证500
