序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
1801,300308,中际旭创,1254.5,-5.21,1.59,10036000000.0,11688000000.0,-1652000000.0,22286000000.0,7.55,-7.41,222.86,-16.52,100.36,116.88,"沪深300,创业板,深证100"
1793,300308,中际旭创,1254.5,-5.21,1.59,10036000000.0,11688000000.0,-1652000000.0,22286000000.0,7.55,-7.41,222.86,-16.52,100.36,116.88,"沪深300,创业板,深证100"
1847,002475,立讯精密,68.55,-7.89,2.11,4584000000.0,5827000000.0,-1243000000.0,10671000000.0,3.62,-11.65,106.71,-12.43,45.84,58.27,"沪深300,深证100"
224,002008,大族激光,154.04,0.81,6.49,3289000000.0,6408000000.0,-3118000000.0,10021000000.0,3.4,-31.11,100.21,-31.18,32.89,64.08,中证500
73,300285,国瓷材料,102.15,3.81,8.94,3954000000.0,3488000000.0000005,466000000.0,7547000000.0,2.56,6.17,75.47,4.66,39.54,34.88,"中证500,创业板"
798,300223,北京君正,234.26,-1.31,7.29,3742000000.0,3415999999.9999995,326000000.0,7275000000.0,2.47,4.48,72.75,3.26,37.42,34.16,"中证500,创业板"
265,300274,阳光电源,153.57,0.6,2.7,3560000000.0,3052000000.0,508000000.0,6702000000.0,2.27,7.58,67.02,5.08,35.6,30.52,"沪深300,创业板,深证100"
1566,002384,东山精密,266.87,-3.24,1.75,2761000000.0,3485000000.0,-725000000.0,6464000000.0,2.19,-11.22,64.64,-7.25,27.61,34.85,"沪深300,深证100"
165,300136,信维通信,118.54,1.55,6.57,3407000000.0,2864000000.0,543000000.0,6355000000.0,2.15,8.54,63.55,5.43,34.07,28.64,"中证500,创业板"
1554,300059,东方财富,20.44,-3.17,2.0,2203000000.0,3234000000.0000005,-1030000000.0000001,5535000000.0,1.88,-18.61,55.35,-10.3,22.03,32.34,"沪深300,创业板,深证100"
1815,002281,光迅科技,247.0,-5.53,2.85,2419000000.0,3042000000.0,-623000000.0,5532000000.0,1.87,-11.26,55.32,-6.23,24.19,30.42,中证500
137,001309,德明利,908.0,1.91,3.71,2859000000.0,2164000000.0,695000000.0,5476000000.0,1.86,12.69,54.76,6.95,28.59,21.64,
44,300346,南大光电,78.8,5.46,9.95,2861000000.0,2266000000.0,595000000.0,5155000000.0,1.75,11.54,51.55,5.95,28.61,22.66,"中证500,创业板"
5,300088,长信科技,12.08,17.4,17.26,2926000000.0,1967000000.0000002,959000000.0,4953000000.0,1.68,19.36,49.53,9.59,29.26,19.67,中证1000
341,002185,华天科技,22.45,0.22,6.56,2112000000.0,2337000000.0,-225000000.0,4924000000.0,1.67,-4.57,49.24,-2.25,21.12,23.37,中证500
79,000725,京东方A,7.78,3.46,1.83,2216000000.0,1723999999.9999998,493000000.0,4923000000.0,1.67,10.01,49.23,4.93,22.16,17.24,"沪深300,深证100"
1398,002463,沪电股份,151.08,-2.52,1.48,1845000000.0,2344000000.0,-499000000.0,4313000000.0,1.46,-11.57,43.13,-4.99,18.45,23.44,"沪深300,深证100"
1797,002851,麦格米特,162.86,-5.3,5.02,1701000000.0000002,2093000000.0,-391000000.0,3840999999.9999995,1.3,-10.18,38.41,-3.91,17.01,20.93,中证500
1053,002428,云南锗业,127.62,-1.91,4.58,1707999999.9999998,2066000000.0,-359000000.0,3840999999.9999995,1.3,-9.35,38.41,-3.59,17.08,20.66,中证1000
1805,002851,麦格米特,162.86,-5.3,5.02,1701000000.0000002,2093000000.0,-391000000.0,3840999999.9999995,1.3,-10.18,38.41,-3.91,17.01,20.93,中证500
33,300319,麦捷科技,32.2,7.05,13.73,2026000000.0000002,1750000000.0,275000000.0,3783000000.0,1.28,7.27,37.83,2.75,20.26,17.5,
28,300323,华灿光电,19.81,8.13,14.51,1811000000.0,1638000000.0,173000000.0,3477000000.0000005,1.18,4.98,34.77,1.73,18.11,16.38,中证1000
1843,300390,天华新能,88.46,-6.86,5.49,1417000000.0,1939999999.9999998,-524000000.0,3436999999.9999995,1.16,-15.25,34.37,-5.24,14.17,19.4,中证500
130,002371,北方华创,813.96,2.0,0.57,1798999999.9999998,1474000000.0,325000000.0,3352000000.0000005,1.14,9.7,33.52,3.25,17.99,14.74,"沪深300,深证100"
1825,002600,领益智造,16.81,-5.98,2.5,1383000000.0,1636000000.0,-254000000.0,3113000000.0,1.05,-8.16,31.13,-2.54,13.83,16.36,"沪深300,深证100"
1761,300033,同花顺,246.51,-4.82,2.8,1436000000.0,1638000000.0,-200999999.99999997,3102000000.0,1.05,-6.48,31.02,-2.01,14.36,16.38,"沪深300,创业板,深证100"
60,002409,雅克科技,188.99,4.4,4.67,1387000000.0,1379000000.0,7900000.0,2793000000.0,0.95,0.28,27.93,0.08,13.87,13.79,中证500
151,300398,飞凯材料,57.67,1.78,8.54,1401000000.0,1361000000.0,39414000.0,2789000000.0,0.95,1.41,27.89,0.39,14.01,13.61,
1430,002837,英维克,84.7,-2.63,2.89,1260000000.0,1424000000.0,-164000000.0,2746000000.0,0.93,-5.97,27.46,-1.64,12.6,14.24,中证500
9,002129,TCL中环,11.19,10.03,6.09,1672000000.0,1003999999.9999999,668000000.0,2692000000.0,0.91,24.81,26.92,6.68,16.72,10.04,
27,002080,中材科技,100.7,8.36,1.56,1019000000.0,1443000000.0,-424000000.0,2626000000.0,0.89,-16.15,26.26,-4.24,10.19,14.43,中证500
660,002436,兴森科技,53.0,-0.99,3.22,1216000000.0,1350000000.0,-135000000.0,2617000000.0,0.89,-5.16,26.17,-1.35,12.16,13.5,
268,300054,鼎龙股份,96.01,0.59,3.58,1326000000.0,1231000000.0,95207000.0,2591000000.0,0.88,3.67,25.91,0.95,13.26,12.31,创业板
1748,300014,亿纬锂能,63.92,-4.33,1.85,931000000.0,1431000000.0,-500000000.0,2560000000.0,0.87,-19.53,25.6,-5.0,9.31,14.31,"沪深300,创业板,深证100"
1795,002491,通鼎互联,36.47,-5.27,5.82,1216000000.0,1237000000.0,-20856000.0,2502000000.0,0.85,-0.83,25.02,-0.21,12.16,12.37,
1803,002491,通鼎互联,36.47,-5.27,5.82,1216000000.0,1237000000.0,-20856000.0,2502000000.0,0.85,-0.83,25.02,-0.21,12.16,12.37,
274,002484,江海股份,111.64,0.56,2.71,1212000000.0,1245000000.0,-32405000.0,2499000000.0,0.85,-1.3,24.99,-0.32,12.12,12.45,中证1000
1366,300373,扬杰科技,134.08,-2.45,3.28,1166000000.0,1276000000.0,-110000000.00000001,2455000000.0,0.83,-4.48,24.55,-1.1,11.66,12.76,"中证500,创业板"
1,001399,惠科股份,50.56,399.6,15.66,1232000000.0,1218000000.0,14527800.0,2454000000.0,0.83,0.59,24.54,0.15,12.32,12.18,
194,002407,多氟多,44.3,1.16,5.13,1170000000.0,1215000000.0,-45023000.0,2425000000.0,0.82,-1.86,24.25,-0.45,11.7,12.15,
625,002938,鹏鼎控股,113.1,-0.91,0.91,1280000000.0,1115000000.0,165000000.0,2406000000.0,0.82,6.86,24.06,1.65,12.8,11.15,"沪深300,深证100"
1576,300085,银之杰,37.35,-3.29,8.96,1095000000.0,1130000000.0,-35168000.0,2256000000.0,0.76,-1.56,22.56,-0.35,10.95,11.3,中证1000
347,002579,中京电子,21.34,0.19,17.48,1118000000.0,1075000000.0,43572000.0,2223000000.0,0.75,1.96,22.23,0.44,11.18,10.75,
397,000636,风华高科,79.62,0.0,2.35,871000000.0000001,973000000.0,-103000000.0,2132999999.9999998,0.72,-4.83,21.33,-1.03,8.71,9.73,中证1000
203,002842,翔鹭钨业,51.93,1.01,14.12,980000000.0000001,994000000.0,-13904000.0,2002000000.0,0.68,-0.69,20.02,-0.14,9.8,9.94,
