序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
1250,300308,中际旭创,845.0,2.42,2.25,10562000000.0,10344000000.0,218000000.00000003,21013000000.0,2.99,1.04,210.13,2.18,105.62,103.44,"沪深300,创业板,深证100"
228,300476,胜宏科技,333.87,6.65,7.19,11804000000.0,8350000000.0,3454000000.0,20324000000.0,2.89,16.99,203.24,34.54,118.04,83.5,"沪深300,创业板,深证100"
4873,601138,工业富联,66.26,-2.84,1.42,8348999999.999999,10156000000.0,-1807000000.0,18504000000.0,2.63,-9.77,185.04,-18.07,83.49,101.56,沪深300
3715,2384,东山精密,183.95,0.03,6.46,8657000000.0,7550000000.0,1107000000.0,16435000000.0,2.34,6.74,164.35,11.07,86.57,75.5,"沪深300,深证100"
569,300750,宁德时代,445.15,4.09,0.86,8706000000.0,7284999999.999999,1421000000.0,16001000000.0,2.28,8.88,160.01,14.21,87.06,72.85,"沪深300,创业板,深证100"
247,300274,阳光电源,138.07,6.3,7.23,9000000000.0,6353000000.0,2647000000.0,15444000000.0,2.2,17.14,154.44,26.47,90.0,63.53,"沪深300,创业板,深证100"
3455,300502,新易盛,537.05,0.3,3.09,7301000000.000001,7423999999.999999,-123000000.0,14737000000.0,2.1,-0.83,147.37,-1.23,73.01,74.24,"沪深300,创业板,深证100"
4675,2475,立讯精密,68.61,-1.82,2.86,7223000000.0,6772000000.0,451000000.0,14163999999.999998,2.02,3.18,141.64,4.51,72.23,67.72,"沪深300,深证100"
3312,603986,兆易创新,308.89,0.45,6.28,6323000000.0,6465000000.000001,-141000000.0,12788000000.0,1.82,-1.1,127.88,-1.41,63.23,64.65,沪深300
888,688256,寒武纪,1416.63,3.07,2.15,6934000000.0,5746000000.0,1188000000.0,12680000000.0,1.81,9.37,126.8,11.88,69.34,57.46,"沪深300,科创50,上证50"
3211,603259,药明康德,111.18,0.55,4.21,5878000000.0,5721000000.0,156000000.0,11599000000.0,1.65,1.34,115.99,1.56,58.78,57.21,"沪深300,上证50"
633,2594,比亚迪,105.42,3.88,3.0,7056000000.0,3797999999.9999995,3258000000.0,10917000000.0,1.55,29.84,109.17,32.58,70.56,37.98,"沪深300,深证100"
103,2709,天赐材料,59.32,9.99,11.94,5711000000.0,4560000000.0,1151000000.0,10281000000.0,1.46,11.2,102.81,11.51,57.11,45.6,沪深300
714,601899,紫金矿业,34.14,3.61,1.47,5928000000.0,4258000000.0,1670000000.0,10186000000.0,1.45,16.4,101.86,16.7,59.28,42.58,"沪深300,上证50"
4948,688041,海光信息,278.77,-3.54,1.53,4664000000.0,5224000000.0,-560000000.0,9889000000.0,1.41,-5.66,98.89,-5.6,46.64,52.24,"沪深300,科创50,上证50"
8,300390,天华新能,110.57,18.91,14.25,5817000000.0,3879000000.0,1938000000.0,9788000000.0,1.39,19.8,97.88,19.38,58.17,38.79,中证500
4863,600036,招商银行,38.5,-2.78,1.23,3671000000.0,6109000000.0,-2438000000.0,9781000000.0,1.39,-24.93,97.81,-24.38,36.71,61.09,"沪深300,上证50"
948,988,华工科技,119.02,2.97,8.06,5673000000.0,3890000000.0,1782999999.9999998,9619000000.0,1.37,18.54,96.19,17.83,56.73,38.9,
555,300857,协创数据,271.77,4.13,7.26,5037000000.0,4358000000.0,679000000.0,9487000000.0,1.35,7.16,94.87,6.79,50.37,43.58,"中证500,创业板"
873,601318,中国平安,59.43,3.12,1.51,5344000000.0,4138000000.0000005,1207000000.0,9482000000.0,1.35,12.73,94.82,12.07,53.44,41.38,"沪深300,上证50"
80,600111,北方稀土,50.95,10.0,5.18,5270000000.0,4083000000.0,1187000000.0,9353000000.0,1.33,12.69,93.53,11.87,52.7,40.83,"沪深300,上证50"
149,301308,江波龙,414.3,8.54,8.45,5454000000.0,3739000000.0,1716000000.0,9193000000.0,1.31,18.67,91.93,17.16,54.54,37.39,"中证500,创业板"
4741,688008,澜起科技,169.9,-2.14,4.51,3929999999.9999995,4810000000.0,-880000000.0000001,8740000000.0,1.24,-10.07,87.4,-8.8,39.3,48.1,"沪深300,科创50,上证50"
4760,300136,信维通信,85.51,-2.26,12.27,4128000000.0,4389000000.0,-261000000.0,8618000000.0,1.23,-3.03,86.18,-2.61,41.28,43.89,"中证500,创业板"
327,1309,德明利,523.55,5.47,10.47,4725000000.0,3740000000.0,985000000.0,8550000000.0,1.22,11.52,85.5,9.85,47.25,37.4,
602,2466,天齐锂业,75.41,3.97,7.71,4189000000.0,4114000000.0,74829000.0,8443000000.000001,1.2,0.89,84.43,0.75,41.89,41.14,"沪深300,深证100"
