序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
2765,688256,寒武纪,1099.99,-0.72,1.03,3327000000.0000005,3840999999.9999995,-513999999.99999994,7167000000.0,1.59,-7.17,71.67,-5.14,33.27,38.41,"沪深300,科创50,上证50"
191,300475,香农芯创,175.61,4.65,8.92,3838000000.0000005,3171000000.0,668000000.0,7009000000.0,1.55,9.53,70.09,6.68,38.38,31.71,"中证500,创业板"
144,603618,杭电股份,39.25,5.45,24.33,3395000000.0000005,3045000000.0,350000000.0,6441000000.0,1.43,5.43,64.41,3.5,33.95,30.45,
2427,300394,天孚通信,248.81,-0.48,2.34,3231000000.0,3088000000.0,143000000.0,6319000000.0,1.4,2.26,63.19,1.43,32.31,30.88,"沪深300,创业板,深证100"
464,601318,中国平安,58.0,2.42,1.02,3684000000.0000005,2625000000.0,1059000000.0,6310000000.0,1.4,16.78,63.1,10.59,36.84,26.25,"沪深300,上证50"
80,600172,黄河旋风,15.92,7.93,30.15,2929000000.0,3163000000.0,-234000000.0,6092000000.0,1.35,-3.84,60.92,-2.34,29.29,31.63,
310,002837,英维克,68.49,3.41,7.86,3179000000.0,2842000000.0,338000000.0,6021000000.0,1.33,5.61,60.21,3.38,31.79,28.42,"沪深300,深证100"
1489,000938,紫光股份,38.13,0.37,5.45,2758000000.0,3171000000.0,-413000000.0,5972000000.0,1.32,-6.92,59.72,-4.13,27.58,31.71,"沪深300,深证100"
497,601138,工业富联,63.2,2.27,0.46,3314000000.0,2494000000.0,819999999.9999999,5807000000.0,1.29,14.12,58.07,8.2,33.14,24.94,沪深300
932,601899,紫金矿业,33.31,1.09,0.82,2957000000.0,2700000000.0,256999999.99999997,5657000000.0,1.25,4.54,56.57,2.57,29.57,27.0,"沪深300,上证50"
70,002536,飞龙股份,63.03,8.54,16.79,2769000000.0,2837000000.0,-68651000.0,5606000000.0,1.24,-1.22,56.06,-0.69,27.69,28.37,中证1000
95,002851,麦格米特,127.14,7.25,8.79,2732000000.0,2657000000.0,74622000.0,5389000000.0,1.19,1.38,53.89,0.75,27.32,26.57,中证500
3949,002475,立讯精密,56.17,-1.59,1.24,2262000000.0,2892000000.0,-630000000.0,5154000000.0,1.14,-12.22,51.54,-6.3,22.62,28.92,"沪深300,深证100"
3668,000725,京东方A,5.71,-1.38,2.49,1761000000.0,3235000000.0,-1474000000.0,5060000000.0,1.12,-29.13,50.6,-14.74,17.61,32.35,"沪深300,深证100"
738,300857,协创数据,265.88,1.46,3.84,2531000000.0,2400000000.0,130000000.0,4931000000.0,1.09,2.64,49.31,1.3,25.31,24.0,"中证500,创业板"
643,000636,风华高科,50.62,1.69,8.23,2406000000.0,2324000000.0,81556000.0,4780000000.0,1.06,1.71,47.8,0.82,24.06,23.24,中证1000
292,603083,剑桥科技,186.31,3.51,9.15,2477000000.0,2269000000.0,208000000.0,4746000000.0,1.05,4.38,47.46,2.08,24.77,22.69,
3955,688008,澜起科技,190.01,-1.6,2.15,2186000000.0,2543000000.0,-357000000.0,4728000000.0,1.05,-7.55,47.28,-3.57,21.86,25.43,"沪深300,科创50,上证50"
392,300408,三环集团,110.91,2.82,2.26,2455000000.0,2259000000.0,196000000.0,4714000000.0,1.04,4.16,47.14,1.96,24.55,22.59,"沪深300,创业板,深证100"
5008,601869,长飞光纤,393.46,-3.52,2.92,2214000000.0,2491000000.0,-276000000.0,4705000000.0,1.04,-5.87,47.05,-2.76,22.14,24.91,中证500
1447,603259,药明康德,156.63,0.41,1.22,2351000000.0,2340000000.0,10930000.0,4691000000.0,1.04,0.23,46.91,0.11,23.51,23.4,"沪深300,上证50"
4192,300413,芒果超媒,20.15,-1.8,20.97,2341000000.0,2228000000.0,113999999.99999999,4569000000.0,1.01,2.5,45.69,1.14,23.41,22.28,"沪深300,创业板"
4522,600522,中天科技,32.91,-2.17,3.96,1797000000.0,2686000000.0,-889000000.0,4483000000.0,0.99,-19.83,44.83,-8.89,17.97,26.86,沪深300
3437,300476,胜宏科技,222.5,-1.19,2.31,2230000000.0,2231000000.0,-371000.0,4461000000.0,0.99,-0.01,44.61,-0.0,22.3,22.31,"沪深300,创业板,深证100"
5020,600378,昊华科技,48.63,-3.59,8.15,1934000000.0,2363000000.0,-429000000.0,4297000000.0,0.95,-9.98,42.97,-4.29,19.34,23.63,中证500
2385,002396,星网锐捷,39.65,-0.45,14.32,2120000000.0,2123000000.0,-3332000.0,4243000000.0,0.94,-0.08,42.43,-0.03,21.2,21.23,中证1000
2346,002008,大族激光,93.0,-0.42,4.77,1952000000.0,2215000000.0,-263000000.0,4227000000.0000005,0.94,-6.22,42.27,-2.63,19.52,22.15,中证500
3295,300604,长川科技,269.63,-1.09,3.15,2089999999.9999998,2110000000.0000002,-19289000.0,4200000000.0,0.93,-0.46,42.0,-0.19,20.9,21.1,创业板
2942,688012,中微公司,341.0,-0.84,1.29,2174000000.0,1995000000.0,179000000.0,4169000000.0,0.92,4.29,41.69,1.79,21.74,19.95,"沪深300,科创50,上证50"
17,601212,白银有色,7.33,10.06,7.95,2281000000.0,1880999999.9999998,399000000.0,4161999999.9999995,0.92,9.59,41.62,3.99,22.81,18.81,中证500
209,600186,莲花控股,12.38,4.38,18.5,2178000000.0,1859000000.0,318000000.0,4036999999.9999995,0.89,7.88,40.37,3.18,21.78,18.59,中证1000
85,002716,湖南白银,11.59,7.81,15.14,2117000000.0000002,1864000000.0,252999999.99999997,3981000000.0,0.88,6.36,39.81,2.53,21.17,18.64,
373,002407,多氟多,34.68,2.91,10.58,1957999999.9999998,1962000000.0,-3648000.0,3921000000.0,0.87,-0.09,39.21,-0.04,19.58,19.62,中证500
3205,600547,山东黄金,37.5,-1.03,2.86,1970000000.0,1948000000.0,22414000.0,3919000000.0,0.87,0.57,39.19,0.22,19.7,19.48,沪深300
605,688498,源杰科技,1508.0,1.82,2.09,2017000000.0000002,1830000000.0,187000000.0,3847999999.9999995,0.85,4.86,38.48,1.87,20.17,18.3,"中证500,科创50"
46,002297,博云新材,22.0,10.0,31.38,1870000000.0,1939999999.9999998,-70254000.0,3810000000.0,0.84,-1.84,38.1,-0.7,18.7,19.4,
1425,300757,罗博特科,585.2,0.43,3.95,1855999999.9999998,1938000000.0,-82269200.0,3794000000.0,0.84,-2.17,37.94,-0.82,18.56,19.38,"中证500,创业板"
5170,600664,哈药股份,8.55,-7.47,17.59,1901000000.0000002,1882000000.0,18644000.0,3782000000.0,0.84,0.49,37.82,0.19,19.01,18.82,中证1000
4034,002463,沪电股份,116.42,-1.66,1.67,1760000000.0000002,2014999999.9999998,-254999999.99999997,3774000000.0,0.84,-6.76,37.74,-2.55,17.6,20.15,"沪深300,深证100"
283,002436,兴森科技,35.19,3.59,7.15,1955999999.9999998,1762000000.0,195000000.0,3718000000.0,0.82,5.24,37.18,1.95,19.56,17.62,
4044,002371,北方华创,655.84,-1.67,0.77,1827000000.0,1830000000.0,-2478300.0,3657000000.0,0.81,-0.07,36.57,-0.02,18.27,18.3,"沪深300,深证100"
730,300285,国瓷材料,63.63,1.48,6.72,1823000000.0,1830000000.0,-7259000.0,3653000000.0,0.81,-0.2,36.53,-0.07,18.23,18.3,"中证500,创业板"
4294,001309,德明利,405.06,-1.91,5.34,1643000000.0,1907999999.9999998,-264000000.0,3596000000.0,0.8,-7.34,35.96,-2.64,16.43,19.08,中证500
1130,300274,阳光电源,87.08,0.79,2.57,1698000000.0,1851000000.0000002,-153000000.0,3549000000.0,0.79,-4.31,35.49,-1.53,16.98,18.51,"创业板,深证100"
576,600105,永鼎股份,39.3,1.92,6.23,1932999999.9999998,1607000000.0,326000000.0,3540000000.0,0.78,9.21,35.4,3.26,19.33,16.07,中证500
894,600150,中国船舶,34.32,1.15,1.34,1907000000.0,1577000000.0,331000000.0,3484000000.0000005,0.77,9.5,34.84,3.31,19.07,15.77,"沪深300,上证50"
4864,300433,蓝思科技,35.87,-2.82,1.94,1583000000.0,1898000000.0,-315000000.0,3479999999.9999995,0.77,-9.05,34.8,-3.15,15.83,18.98,"沪深300,创业板,深证100"
49,600703,三安光电,13.89,9.98,5.03,1388000000.0,2070000000.0,-681000000.0,3458000000.0,0.77,-19.69,34.58,-6.81,13.88,20.7,
526,600127,金健米业,12.67,2.18,43.21,1667000000.0000002,1743000000.0,-76148000.0,3410000000.0,0.75,-2.23,34.1,-0.76,16.67,17.43,
1333,300059,东方财富,19.01,0.53,1.3,1705000000.0,1616000000.0,88799000.0,3321000000.0,0.74,2.67,33.21,0.89,17.05,16.16,"沪深300,创业板,深证100"
757,600030,中信证券,27.86,1.42,0.97,1957999999.9999998,1332000000.0,626000000.0,3290000000.0,0.73,19.03,32.9,6.26,19.58,13.32,"沪深300,上证50"
1805,002281,光迅科技,173.48,0.02,2.4,1472000000.0,1802000000.0,-330000000.0,3272999999.9999995,0.72,-10.08,32.73,-3.3,14.72,18.02,中证500
139,301018,申菱环境,112.74,5.54,10.22,1682999999.9999998,1531000000.0,152000000.0,3215000000.0,0.71,4.73,32.15,1.52,16.83,15.31,中证1000
2719,002428,云南锗业,91.6,-0.68,5.34,1485000000.0,1712000000.0,-227000000.0,3198000000.0,0.71,-7.1,31.98,-2.27,14.85,17.12,中证1000
1968,600584,长电科技,71.27,-0.06,2.49,1473000000.0,1692000000.0000002,-219000000.0,3182000000.0,0.7,-6.88,31.82,-2.19,14.73,16.92,沪深300
4286,301526,国际复材,27.32,-1.9,8.26,1488000000.0,1677000000.0,-190000000.0,3165000000.0,0.7,-6.0,31.65,-1.9,14.88,16.77,"中证500,创业板"
1370,600036,招商银行,41.07,0.49,0.37,1809000000.0,1351000000.0,458000000.0,3161000000.0,0.7,14.49,31.61,4.58,18.09,13.51,"沪深300,上证50"
370,600309,万华化学,77.38,2.93,1.3,1796000000.0,1327000000.0,469000000.00000006,3124000000.0,0.69,15.01,31.24,4.69,17.96,13.27,"沪深300,上证50"
2166,300418,昆仑万维,44.26,-0.27,5.9,1456000000.0,1655000000.0,-199000000.0,3112000000.0,0.69,-6.39,31.12,-1.99,14.56,16.55,"沪深300,创业板,深证100"
5179,003040,楚天龙,19.2,-9.09,31.26,1438000000.0,1559000000.0,-121000000.0,2997000000.0,0.66,-4.04,29.97,-1.21,14.38,15.59,
4775,002636,金安国纪,68.57,-2.6,5.92,1348000000.0,1617000000.0000002,-269000000.0,2965000000.0,0.66,-9.07,29.65,-2.69,13.48,16.17,
4284,600498,烽火通信,39.36,-1.89,5.93,1353000000.0,1609000000.0,-254999999.99999997,2962000000.0,0.66,-8.61,29.62,-2.55,13.53,16.09,中证500
4799,300058,蓝色光标,13.19,-2.66,6.33,1188000000.0,1768000000.0,-581000000.0,2956000000.0,0.65,-19.65,29.56,-5.81,11.88,17.68,"中证500,创业板"
5110,300364,中文在线,25.07,-4.6,17.16,1400000000.0,1552000000.0,-153000000.0,2952000000.0,0.65,-5.18,29.52,-1.53,14.0,15.52,
92,300179,四方达,37.85,7.28,20.93,1654000000.0,1279000000.0,375000000.0,2933000000.0,0.65,12.79,29.33,3.75,16.54,12.79,
164,002155,湖南黄金,27.54,5.07,6.87,1736000000.0,1191000000.0,545000000.0,2927000000.0,0.65,18.62,29.27,5.45,17.36,11.91,中证500
1249,688143,长盈通,175.64,0.62,13.12,1402000000.0,1469000000.0,-66540000.0,2871000000.0,0.64,-2.32,28.71,-0.67,14.02,14.69,
972,300684,中石科技,89.56,1.04,15.47,1575000000.0,1292000000.0,283000000.0,2868000000.0,0.63,9.87,28.68,2.83,15.75,12.92,中证1000
5120,688361,中科飞测,320.87,-4.9,2.51,1333000000.0,1533000000.0,-200000000.0,2867000000.0,0.63,-6.98,28.67,-2.0,13.33,15.33,"中证500,科创50"
5043,301217,铜冠铜箔,104.84,-3.72,3.25,1410000000.0,1429000000.0,-19399000.0,2839000000.0,0.63,-0.68,28.39,-0.19,14.1,14.29,"中证1000,创业板"
2476,603186,华正新材,180.36,-0.52,10.12,1321000000.0,1510000000.0,-189000000.0,2832000000.0,0.63,-6.67,28.32,-1.89,13.21,15.1,
68,688195,腾景科技,202.3,8.76,7.8,1565000000.0,1261000000.0,303000000.0,2826000000.0,0.63,10.72,28.26,3.03,15.65,12.61,
74,601872,招商轮船,19.3,8.37,1.82,1514000000.0,1278000000.0,237000000.0,2792000000.0,0.62,8.49,27.92,2.37,15.14,12.78,沪深300
356,000807,云铝股份,27.38,3.05,2.92,1598000000.0,1174000000.0,424000000.0,2783000000.0,0.62,15.24,27.83,4.24,15.98,11.74,"沪深300,深证100"
3516,301511,德福科技,89.61,-1.26,7.84,1351000000.0,1429000000.0,-77305000.0,2780000000.0,0.62,-2.78,27.8,-0.77,13.51,14.29,
269,600330,天通股份,27.44,3.7,8.38,1476000000.0,1302000000.0,174000000.0,2778000000.0,0.62,6.26,27.78,1.74,14.76,13.02,
393,300139,晓程科技,52.95,2.82,22.59,1320000000.0,1447000000.0,-127000000.0,2767000000.0,0.61,-4.59,27.67,-1.27,13.2,14.47,
936,688981,中芯国际,123.87,1.08,1.11,1510000000.0,1237000000.0,273000000.0,2747000000.0,0.61,9.94,27.47,2.73,15.1,12.37,"沪深300,科创50,上证50"
5128,688300,联瑞新材,168.0,-5.11,6.72,1311000000.0,1425000000.0,-113999999.99999999,2735000000.0,0.61,-4.17,27.35,-1.14,13.11,14.25,中证1000
2179,002156,通富微电,59.53,-0.28,3.0,1196000000.0,1520000000.0,-323000000.0,2716000000.0,0.6,-11.89,27.16,-3.23,11.96,15.2,
912,600967,内蒙一机,13.56,1.12,11.5,1363000000.0,1351000000.0,11731000.0,2715000000.0,0.6,0.43,27.15,0.12,13.63,13.51,中证500
4257,002491,通鼎互联,21.06,-1.86,10.9,1324000000.0,1389000000.0,-65532000.0,2713000000.0,0.6,-2.42,27.13,-0.66,13.24,13.89,
3773,601398,工商银行,8.1,-1.46,0.12,1218000000.0,1487000000.0,-270000000.0,2705000000.0,0.6,-9.98,27.05,-2.7,12.18,14.87,"沪深300,上证50"
2699,688766,普冉股份,385.9,-0.67,4.7,1341000000.0,1348000000.0,-6986900.000000001,2690000000.0,0.6,-0.26,26.9,-0.07,13.41,13.48,中证1000
610,600988,赤峰黄金,46.6,1.81,3.44,1385000000.0,1289000000.0,96596000.0,2674000000.0,0.59,3.61,26.74,0.97,13.85,12.89,中证500
5131,601606,长城军工,34.69,-5.27,10.48,1180000000.0,1469000000.0,-289000000.0,2648000000.0,0.59,-10.91,26.48,-2.89,11.8,14.69,中证1000
4992,002104,恒宝股份,13.05,-3.4,31.88,1301000000.0,1317000000.0,-16660000.0,2636000000.0,0.58,-0.63,26.36,-0.17,13.01,13.17,中证1000
153,688205,德科立,182.4,5.25,9.2,1415000000.0,1219000000.0,196000000.0,2634000000.0,0.58,7.44,26.34,1.96,14.15,12.19,
5154,002437,誉衡药业,4.25,-6.18,29.65,1076000000.0,1552000000.0,-476000000.0,2628000000.0,0.58,-18.11,26.28,-4.76,10.76,15.52,
