序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
5068,603986,兆易创新,612.0,-7.76,13.28,25207000000.0,33411000000.0,-8204000000.000001,59380999999.99999,4.94,-13.82,593.81,-82.04,252.07,334.11,"沪深300,上证50"
5099,300308,中际旭创,1093.98,-8.45,3.81,22023000000.0,27006000000.0,-4983000000.0,49028000000.0,4.08,-10.16,490.28,-49.83,220.23,270.06,"沪深300,创业板,深证100"
4302,600584,长电科技,101.51,-1.94,16.87,16501000000.0,15863000000.0,638000000.0,32814999999.999996,2.73,1.94,328.15,6.38,165.01,158.63,沪深300
5035,002384,东山精密,242.3,-7.28,8.58,14935000000.0,16162000000.0,-1227000000.0,31097000000.000004,2.59,-3.95,310.97,-12.27,149.35,161.62,"沪深300,深证100"
5007,000725,京东方A,7.59,-6.87,10.76,12565000000.0,17715000000.0,-5150000000.0,30277000000.0,2.52,-17.01,302.77,-51.5,125.65,177.15,"沪深300,深证100"
4744,300502,新易盛,523.05,-4.12,4.07,13252000000.000002,14778000000.0,-1526000000.0,28031000000.0,2.33,-5.44,280.31,-15.26,132.52,147.78,"沪深300,创业板,深证100"
549,000977,浪潮信息,89.52,4.11,19.37,14247000000.0,11835000000.0,2412000000.0,26083000000.0,2.17,9.25,260.83,24.12,142.47,118.35,"沪深300,深证100"
4963,688008,澜起科技,268.06,-6.21,7.26,11300000000.0,12415000000.0,-1115000000.0,23714000000.0,1.97,-4.7,237.14,-11.15,113.0,124.15,"沪深300,科创50,上证50"
4505,600487,亨通光电,77.79,-2.84,10.52,9491000000.0,11565000000.0,-2073999999.9999998,21222000000.0,1.76,-9.77,212.22,-20.74,94.91,115.65,
5112,688256,寒武纪,1400.0,-8.8,2.1,9707000000.0,10195000000.0,-488999999.99999994,19902000000.0,1.65,-2.46,199.02,-4.89,97.07,101.95,"沪深300,科创50,上证50"
5027,300750,宁德时代,348.76,-7.12,1.31,9035000000.0,10832000000.0,-1797000000.0,19868000000.0,1.65,-9.04,198.68,-17.97,90.35,108.32,"沪深300,创业板,深证100"
4511,688041,海光信息,353.0,-2.88,2.21,9563000000.0,9719000000.0,-156000000.0,19282000000.0,1.6,-0.81,192.82,-1.56,95.63,97.19,"沪深300,科创50,上证50"
4923,688981,中芯国际,163.02,-5.77,5.64,9628000000.0,9589000000.0,38710000.0,19217000000.0,1.6,0.2,192.17,0.39,96.28,95.89,"沪深300,科创50,上证50"
3222,000063,中兴通讯,40.53,0.5,11.18,10098000000.0,8536000000.0,1562000000.0,18634000000.0,1.55,8.38,186.34,15.62,100.98,85.36,"沪深300,深证100"
180,000938,紫光股份,38.41,7.65,16.88,9017000000.0,9557000000.0,-540000000.0,18573000000.0,1.54,-2.91,185.73,-5.4,90.17,95.57,"沪深300,深证100"
1041,000021,深科技,57.91,2.97,19.25,9451000000.0,8919000000.0,533000000.0,18370000000.0,1.53,2.9,183.7,5.33,94.51,89.19,中证500
3642,300394,天孚通信,271.12,-0.14,5.94,8763000000.0,9528000000.0,-765000000.0,18291000000.0,1.52,-4.18,182.91,-7.65,87.63,95.28,"沪深300,创业板,深证100"
5077,688012,中微公司,434.51,-7.86,4.03,9253000000.0,8545999999.999999,707000000.0,17798000000.0,1.48,3.97,177.98,7.07,92.53,85.46,"沪深300,科创50,上证50"
723,603019,中科曙光,107.7,3.57,10.79,9790000000.0,7406999999.999999,2383000000.0,17198000000.0,1.43,13.86,171.98,23.83,97.9,74.07,"沪深300,上证50"
5113,002371,北方华创,801.0,-8.81,2.67,8186000000.0,8526000000.000001,-340000000.0,16711000000.000002,1.39,-2.03,167.11,-3.4,81.86,85.26,"沪深300,深证100"
3801,002008,大族激光,130.3,-0.46,12.25,7728000000.0,8059000000.0,-331000000.0,15787000000.0,1.31,-2.1,157.87,-3.31,77.28,80.59,中证500
4460,600522,中天科技,45.91,-2.61,9.27,6408000000.0,8619000000.0,-2211000000.0,15155000000.000002,1.26,-14.59,151.55,-22.11,64.08,86.19,沪深300
4234,002156,通富微电,70.95,-1.69,13.35,7268000000.000001,7855000000.0,-587000000.0,15122999999.999998,1.26,-3.88,151.23,-5.87,72.68,78.55,
4927,300604,长川科技,352.31,-5.8,7.91,7856999999.999999,6759999999.999999,1097000000.0,14616000000.0,1.22,7.51,146.16,10.97,78.57,67.6,创业板
4344,002281,光迅科技,233.45,-2.11,7.52,7301000000.000001,7254000000.000001,47040000.0,14555000000.000002,1.21,0.32,145.55,0.47,73.01,72.54,中证500
4858,600176,中国巨石,55.69,-5.13,6.14,6870000000.0,7475000000.0,-606000000.0,14488999999.999998,1.2,-4.18,144.89,-6.06,68.7,74.75,沪深300
5095,300476,胜宏科技,272.0,-8.32,5.7,6337000000.0,7950000000.0,-1613000000.0,14287000000.0,1.19,-11.29,142.87,-16.13,63.37,79.5,"沪深300,创业板,深证100"
4803,601138,工业富联,66.26,-4.7,1.04,6086000000.0,8100000000.0,-2014999999.9999998,14186000000.000002,1.18,-14.2,141.86,-20.15,60.86,81.0,沪深300
5034,688525,佰维存储,388.5,-7.25,7.2,6235000000.0,7792000000.0,-1557000000.0,14027000000.000002,1.17,-11.1,140.27,-15.57,62.35,77.92,科创50
3733,300136,信维通信,99.38,-0.33,16.07,6809000000.0,6711000000.0,98450000.0,13519999999.999998,1.12,0.73,135.2,0.98,68.09,67.11,"中证500,创业板"
218,002185,华天科技,25.31,6.66,14.89,4446000000.0,8318000000.000001,-3871000000.0,12764000000.0,1.06,-30.33,127.64,-38.71,44.46,83.18,中证500
5017,001309,德明利,799.98,-7.03,9.14,6016000000.0,6709000000.0,-694000000.0,12725000000.0,1.06,-5.45,127.25,-6.94,60.16,67.09,中证500
3850,000988,华工科技,158.07,-0.58,7.34,5936000000.0,6178000000.0,-242000000.0,12114000000.0,1.01,-2.0,121.14,-2.42,59.36,61.78,"沪深300,深证100"
2644,300475,香农芯创,271.0,1.13,9.65,5996000000.0,5923000000.0,73353000.0,11919000000.0,0.99,0.62,119.19,0.73,59.96,59.23,"中证500,创业板"
4870,301308,江波龙,587.6,-5.23,6.83,5271000000.0,6647000000.0,-1376000000.0,11918000000.0,0.99,-11.55,119.18,-13.76,52.71,66.47,"沪深300,创业板,深证100"
5062,688347,华虹宏力,369.87,-7.65,7.51,5507000000.0,6365000000.0,-857000000.0,11872000000.0,0.99,-7.22,118.72,-8.57,55.07,63.65,科创50
5047,300274,阳光电源,114.79,-7.43,5.92,4900000000.0,6228000000.0,-1327000000.0,11128000000.0,0.93,-11.92,111.28,-13.27,49.0,62.28,"创业板,深证100"
4917,002463,沪电股份,129.44,-5.72,3.95,4595000000.0,5735000000.0,-1141000000.0,10330000000.0,0.86,-11.05,103.3,-11.41,45.95,57.35,"沪深300,深证100"
3955,002409,雅克科技,207.17,-0.88,14.31,4924000000.0,5097000000.0,-174000000.0,10021000000.0,0.83,-1.74,100.21,-1.74,49.24,50.97,中证500
