序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
4465,300308,中际旭创,1018.0,-8.54,4.56,25980000000.0,24840000000.0,1141000000.0,50999000000.0,6.13,2.24,509.99,11.41,259.8,248.4,"沪深300,创业板,深证100"
4325,300502,新易盛,499.51,-7.94,5.68,17613000000.0,17420000000.0,192000000.0,35205000000.0,4.23,0.55,352.05,1.92,176.13,174.2,"沪深300,创业板,深证100"
4794,603986,兆易创新,463.15,-10.0,10.05,16172000000.0,15950000000.0,222000000.00000003,32122000000.000004,3.86,0.69,321.22,2.22,161.72,159.5,"沪深300,上证50"
4825,002384,东山精密,241.92,-10.0,7.73,14509000000.0,11792000000.0,2717000000.0,26320000000.0,3.16,10.32,263.2,27.17,145.09,117.92,"沪深300,深证100"
164,600584,长电科技,84.99,2.14,13.78,10570000000.0,9510000000.0,1060000000.0,20267000000.0,2.44,5.23,202.67,10.6,105.7,95.1,沪深300
4077,688256,寒武纪,1190.58,-6.93,2.65,9750000000.0,10457000000.0,-707000000.0,20208000000.0,2.43,-3.5,202.08,-7.07,97.5,104.57,"沪深300,科创50,上证50"
5073,688008,澜起科技,183.6,-13.04,8.53,9726000000.0,9154000000.0,572000000.0,18880000000.0,2.27,3.03,188.8,5.72,97.26,91.54,"沪深300,科创50,上证50"
634,300750,宁德时代,364.99,-0.33,1.07,8774000000.0,7703000000.0,1071000000.0000001,16772000000.0,2.02,6.39,167.72,10.71,87.74,77.03,"沪深300,创业板,深证100"
4301,688981,中芯国际,139.88,-7.85,5.15,7262000000.0,7909999999.999999,-647000000.0,15172000000.0,1.82,-4.26,151.72,-6.47,72.62,79.1,"沪深300,科创50,上证50"
350,000725,京东方A,6.09,0.66,6.49,7136000000.0,6481999999.999999,653000000.0,13940000000.0,1.68,4.68,139.4,6.53,71.36,64.82,"沪深300,深证100"
5157,688525,佰维存储,252.86,-15.78,10.65,6695999999.999999,6876000000.000001,-180000000.0,13572999999.999998,1.63,-1.33,135.73,-1.8,66.96,68.76,科创50
2127,688012,中微公司,350.69,-2.97,3.94,7079000000.000001,6113000000.0,966000000.0,13191999999.999998,1.59,7.32,131.92,9.66,70.79,61.13,"沪深300,科创50,上证50"
4698,600487,亨通光电,58.41,-9.93,8.22,6207000000.0,5932000000.0,276000000.0,12287000000.0,1.48,2.25,122.87,2.76,62.07,59.32,
3753,000938,紫光股份,36.29,-5.96,11.64,6042000000.0,6080000000.0,-37360000.0,12242000000.0,1.47,-0.31,122.42,-0.37,60.42,60.8,"沪深300,深证100"
3458,002156,通富微电,72.0,-5.2,11.34,5697000000.0,6364000000.0,-667000000.0,12228000000.0,1.47,-5.45,122.28,-6.67,56.97,63.64,
4831,000063,中兴通讯,36.0,-10.0,8.2,5111000000.0,6917000000.0,-1805999999.9999998,12165000000.0,1.46,-14.85,121.65,-18.06,51.11,69.17,"沪深300,深证100"
3684,688347,华虹宏力,309.0,-5.75,8.57,5707000000.0,5743000000.0,-36131200.0,11450000000.0,1.38,-0.32,114.5,-0.36,57.07,57.43,科创50
3278,688041,海光信息,304.88,-4.84,1.54,5786000000.0,5269000000.0,517000000.0,11055000000.0,1.33,4.68,110.55,5.17,57.86,52.69,"沪深300,科创50,上证50"
4946,300394,天孚通信,216.91,-11.15,4.56,5569000000.0,5283000000.0,287000000.0,10885000000.0,1.31,2.64,108.85,2.87,55.69,52.83,"沪深300,创业板,深证100"
4146,603259,药明康德,117.89,-7.17,3.48,5107000000.0,5308000000.0,-200999999.99999997,10415000000.0,1.25,-1.93,104.15,-2.01,51.07,53.08,"沪深300,上证50"
2768,002463,沪电股份,131.33,-3.94,4.21,4676000000.0,5517000000.0,-841000000.0,10234000000.0,1.23,-8.22,102.34,-8.41,46.76,55.17,"沪深300,深证100"
4252,300476,胜宏科技,250.22,-7.64,4.7,5261000000.0,4931000000.0,329000000.0,10223000000.0,1.23,3.22,102.23,3.29,52.61,49.31,"沪深300,创业板,深证100"
4599,688498,源杰科技,1656.0,-9.31,5.07,5047000000.0,5163000000.0,-115999999.99999999,10210000000.0,1.23,-1.14,102.1,-1.16,50.47,51.63,"中证500,科创50"
4817,600183,生益科技,132.29,-10.0,3.12,5559000000.0,4526000000.0,1033000000.0,10102000000.0,1.21,10.23,101.02,10.33,55.59,45.26,"沪深300,上证50"
4266,000977,浪潮信息,78.46,-7.69,8.38,4754000000.0,5156000000.0,-401999999.99999994,9935000000.0,1.19,-4.05,99.35,-4.02,47.54,51.56,"沪深300,深证100"
1220,002371,北方华创,691.84,-1.55,1.91,4802000000.0,4639000000.0,163000000.0,9482000000.0,1.14,1.72,94.82,1.63,48.02,46.39,"沪深300,深证100"
4668,002185,华天科技,18.77,-9.76,14.62,4485000000.0,4590000000.0,-105000000.0,9244000000.0,1.11,-1.14,92.44,-1.05,44.85,45.9,中证500
4487,601138,工业富联,57.59,-8.62,0.78,4150000000.0,4932000000.0,-782000000.0,9201000000.0,1.11,-8.5,92.01,-7.82,41.5,49.32,沪深300
4814,600522,中天科技,33.65,-10.0,7.64,4471000000.0,4507000000.0,-36458000.0,9105000000.0,1.09,-0.4,91.05,-0.36,44.71,45.07,沪深300
4808,603019,中科曙光,87.89,-10.0,6.67,4058000000.0,4941000000.0,-883000000.0,8999000000.0,1.08,-9.81,89.99,-8.83,40.58,49.41,"沪深300,上证50"
5099,301308,江波龙,400.8,-13.54,7.53,4502000000.0,4332000000.0,170000000.0,8916000000.0,1.07,1.91,89.16,1.7,45.02,43.32,"沪深300,创业板,深证100"
1629,300604,长川科技,286.62,-2.22,6.22,4351000000.0,4306000000.0,45107000.0,8730000000.0,1.05,0.52,87.3,0.45,43.51,43.06,创业板
2181,601899,紫金矿业,28.36,-3.04,1.41,3820000000.0000005,4421000000.0,-601000000.0,8241000000.0,0.99,-7.29,82.41,-6.01,38.2,44.21,"沪深300,上证50"
321,300059,东方财富,19.98,0.81,3.01,4519000000.0,3522000000.0,998000000.0,8067000000.0,0.97,12.37,80.67,9.98,45.19,35.22,"沪深300,创业板,深证100"
4330,600176,中国巨石,43.91,-7.96,4.44,4090000000.0,3758000000.0,332000000.0,7939000000.0,0.95,4.18,79.39,3.32,40.9,37.58,沪深300
4569,603893,瑞芯微,202.0,-9.11,8.56,3875000000.0,3932000000.0,-57126000.0,7806999999.999999,0.94,-0.73,78.07,-0.57,38.75,39.32,沪深300
2268,688072,拓荆科技,699.08,-3.17,3.67,3731000000.0,3722999999.9999995,8724500.0,7454000000.000001,0.9,0.12,74.54,0.09,37.31,37.23,"沪深300,科创50"
2965,002475,立讯精密,58.94,-4.29,1.71,3332000000.0,4059000000.0000005,-728000000.0,7401000000.000001,0.89,-9.84,74.01,-7.28,33.32,40.59,"沪深300,深证100"
5066,300475,香农芯创,179.4,-12.91,8.82,3929000000.0,3426000000.0,503000000.0,7391000000.0,0.89,6.81,73.91,5.03,39.29,34.26,"中证500,创业板"
3321,688521,芯原股份,231.6,-4.91,5.72,3879000000.0,3439000000.0,441000000.0,7318000000.000001,0.88,6.03,73.18,4.41,38.79,34.39,"沪深300,科创50"
631,600519,贵州茅台,1254.97,-0.32,0.46,3947000000.0,3140000000.0,807000000.0,7165000000.000001,0.86,11.26,71.65,8.07,39.47,31.4,"沪深300,上证50"
2996,300408,三环集团,102.23,-4.33,3.7,3756000000.0,3174000000.0,582000000.0,6953000000.0,0.84,8.37,69.53,5.82,37.56,31.74,"沪深300,创业板,深证100"
142,600900,长江电力,28.13,2.48,0.96,3900000000.0,2697000000.0,1204000000.0,6600000000.0,0.79,18.24,66.0,12.04,39.0,26.97,上证50
4828,000988,华工科技,117.62,-10.0,5.39,3393000000.0,3129000000.0,264000000.0,6534000000.0,0.79,4.04,65.34,2.64,33.93,31.29,"沪深300,深证100"
4827,002281,光迅科技,189.45,-10.0,4.15,3454000000.0,2709000000.0,745000000.0,6240000000.0,0.75,11.94,62.4,7.45,34.54,27.09,中证500
5186,688048,长光华芯,341.21,-20.0,9.71,3003000000.0,3160000000.0,-156000000.0,6163000000.0,0.74,-2.53,61.63,-1.56,30.03,31.6,
258,603228,景旺电子,71.7,1.29,8.57,3620000000.0000005,2464000000.0,1156000000.0,6083000000.0,0.73,19.0,60.83,11.56,36.2,24.64,
3167,600276,恒瑞医药,53.4,-4.63,1.75,2601000000.0,3394000000.0,-793000000.0,6040000000.0,0.73,-13.13,60.4,-7.93,26.01,33.94,"沪深300,上证50"
276,301217,铜冠铜箔,128.68,1.16,5.71,3075000000.0,2903000000.0,172000000.0,6024000000.0,0.72,2.86,60.24,1.72,30.75,29.03,"中证1000,创业板"
4870,300223,北京君正,156.79,-10.2,8.63,2998000000.0,2863000000.0,134000000.00000001,5924000000.0,0.71,2.26,59.24,1.34,29.98,28.63,创业板
1940,300274,阳光电源,103.0,-2.68,3.55,2962000000.0,2818000000.0,144000000.0,5797000000.0,0.7,2.48,57.97,1.44,29.62,28.18,"创业板,深证100"
577,002594,比亚迪,93.96,-0.19,1.74,2818000000.0,2829000000.0,-11475000.0,5696000000.0,0.68,-0.2,56.96,-0.11,28.18,28.29,"沪深300,深证100"
