序号,代码,名称,最新价,涨跌幅,换手率,流入资金,流出资金,净流入,成交额,占总成交比,净流入占比,成交额亿,净流入亿,流入亿,流出亿,指数标签
1231,300502,新易盛,563.7,2.18,6.56,16115000000.0,15697000000.0,418000000.0,31812000000.0,3.24,1.31,318.12,4.18,161.15,156.97,"沪深300,创业板,深证100"
335,300308,中际旭创,940.13,6.11,2.91,15316999999.999998,14082000000.0,1235000000.0,29399000000.0,2.99,4.2,293.99,12.35,153.17,140.82,"沪深300,创业板,深证100"
1592,688256,寒武纪,1200.0,1.48,3.69,15746000000.0,11763000000.0,3983000000.0,27508999999.999996,2.8,14.48,275.09,39.83,157.46,117.63,"沪深300,科创50,上证50"
20,688008,澜起科技,249.22,18.52,9.61,13611000000.000002,13275000000.0,336000000.0,26886000000.0,2.74,1.25,268.86,3.36,136.11,132.75,"沪深300,科创50,上证50"
389,300476,胜宏科技,378.24,5.46,7.25,12272000000.0,11067000000.0,1205000000.0,23339000000.0,2.38,5.16,233.39,12.05,122.72,110.67,"沪深300,创业板,深证100"
196,603986,兆易创新,362.13,8.39,8.61,11481000000.0,9193000000.0,2288000000.0,20674000000.0,2.11,11.07,206.74,22.88,114.81,91.93,沪深300
282,2475,立讯精密,76.06,6.69,3.71,10747000000.0,9837000000.0,910000000.0,20584000000.0,2.1,4.42,205.84,9.1,107.47,98.37,"沪深300,深证100"
822,2384,东山精密,218.3,3.27,6.45,9466000000.0,9898000000.0,-432000000.0,19364000000.0,1.97,-2.23,193.64,-4.32,94.66,98.98,"沪深300,深证100"
211,688041,海光信息,349.18,8.01,2.35,9843000000.0,8799000000.0,1043000000.0,18642000000.0,1.9,5.59,186.42,10.43,98.43,87.99,"沪深300,科创50,上证50"
241,600522,中天科技,43.86,7.24,12.16,8475000000.0,9820000000.0,-1345000000.0,18294000000.0,1.86,-7.35,182.94,-13.45,84.75,98.2,沪深300
4966,600487,亨通光电,74.99,-2.95,9.77,7727000000.0,10340000000.0,-2613000000.0,18066000000.0,1.84,-14.46,180.66,-26.13,77.27,103.4,中证500
623,601138,工业富联,65.85,4.06,1.37,9696000000.0,7950000000.0,1746000000.0,17646000000.0,1.8,9.89,176.46,17.46,96.96,79.5,沪深300
185,688525,佰维存储,315.69,8.69,11.25,9537000000.0,7042000000.0,2494000000.0,16579000000.0,1.69,15.04,165.79,24.94,95.37,70.42,"中证500,科创50"
219,988,华工科技,147.56,7.95,10.49,8258000000.0,7044000000.0,1215000000.0,15302000000.000002,1.56,7.94,153.02,12.15,82.58,70.44,
1453,300394,天孚通信,331.92,1.72,5.97,7898999999.999999,7370999999.999999,528000000.0,15271000000.0,1.56,3.46,152.71,5.28,78.99,73.71,"沪深300,创业板,深证100"
1275,300750,宁德时代,446.11,2.08,0.8,7512000000.0,7686000000.0,-174000000.0,15197999999.999998,1.55,-1.14,151.98,-1.74,75.12,76.86,"沪深300,创业板,深证100"
132,2281,光迅科技,198.79,10.0,9.88,7304000000.000001,7463000000.0,-159000000.0,14766000000.0,1.5,-1.08,147.66,-1.59,73.04,74.63,中证500
22,301308,江波龙,556.66,15.97,9.82,8227000000.0,6372000000.0,1855999999.9999998,14599000000.0,1.49,12.71,145.99,18.56,82.27,63.72,"中证500,创业板"
1696,66,中国长城,23.4,1.34,17.76,6800000000.0,6897000000.0,-97120000.0,13697000000.0,1.4,-0.71,136.97,-0.97,68.0,68.97,
262,300475,香农芯创,193.58,6.94,15.31,7687000000.0,5603000000.0,2084000000.0,13288999999.999998,1.35,15.68,132.89,20.84,76.87,56.03,
371,600111,北方稀土,57.85,5.66,6.46,6948999999.999999,6319000000.0,630000000.0,13268000000.0,1.35,4.75,132.68,6.3,69.49,63.19,"沪深300,上证50"
254,2156,通富微电,61.22,7.1,13.28,6423000000.0,5831000000.0,592000000.0,12254000000.0,1.25,4.83,122.54,5.92,64.23,58.31,中证500
