ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,2025-08-12,1069.8089,1048.2065,1077.8758,1044.3255,1049.7296,20.0793,1.9128,7744626.0,53180289.11
000688.SH,2025-08-13,1077.6978,1069.5221,1079.1387,1067.501,1069.8089,7.8889,0.7374,7496928.0,47687324.639
000688.SH,2025-08-14,1085.7358,1079.2243,1109.8543,1079.2243,1077.6978,8.038,0.7458,9639960.0,65652300.401
000688.SH,2025-08-15,1101.2931,1079.1607,1104.4999,1076.9974,1085.7358,15.5573,1.4329,9527128.0,53157191.843
000688.SH,2025-08-18,1124.8218,1114.3204,1138.421,1105.5837,1101.2931,23.5287,2.1365,12605477.0,68521267.943
000688.SH,2025-08-19,1112.2662,1122.6391,1133.6292,1111.6597,1124.8218,-12.5556,-1.1162,8425769.0,54923342.427
000688.SH,2025-08-20,1148.1469,1109.7012,1148.7356,1105.274,1112.2662,35.8807,3.2259,10004872.0,65459161.544
000688.SH,2025-08-21,1149.1507,1150.9797,1173.2784,1143.1621,1148.1469,1.0038,0.0874,9811302.0,65718251.807
000688.SH,2025-08-22,1247.8621,1162.2905,1248.067,1162.2905,1149.1507,98.7114,8.5899,16247841.0,110430316.984
000688.SH,2025-08-25,1287.7338,1282.0535,1320.7151,1252.8441,1247.8621,39.8717,3.1952,18838045.0,134540228.772
000688.SH,2025-08-26,1270.8712,1266.5859,1284.0732,1257.4443,1287.7338,-16.8626,-1.3095,11376356.0,82091139.087
000688.SH,2025-08-27,1272.5561,1285.4436,1332.8164,1272.5546,1270.8712,1.6849,0.1326,16118948.0,121089068.277
000688.SH,2025-08-28,1364.6045,1280.2372,1365.9181,1275.4987,1272.5561,92.0484,7.2333,19009401.0,135515372.459
000688.SH,2025-08-29,1341.3106,1335.6467,1346.761,1314.7418,1364.6045,-23.2939,-1.707,15616830.0,111147793.261
000688.SH,2025-09-01,1357.1484,1348.5326,1366.921,1322.8006,1341.3106,15.8378,1.1808,15438179.0,95841457.848
000688.SH,2025-09-02,1328.2792,1353.9443,1364.1953,1314.1155,1357.1484,-28.8692,-2.1272,13393638.0,90061910.903
000688.SH,2025-09-03,1306.4787,1318.5057,1325.7501,1296.7094,1328.2792,-21.8005,-1.6413,10937923.0,68153424.744
000688.SH,2025-09-04,1226.9847,1301.9757,1304.0521,1210.8674,1306.4787,-79.494,-6.0846,15296053.0,90476808.168
000688.SH,2025-09-05,1268.5517,1232.2142,1275.1,1220.783,1226.9847,41.567,3.3877,13659157.0,74741463.831
000688.SH,2025-09-08,1275.8677,1266.4747,1280.8185,1253.7301,1268.5517,7.316,0.5767,12953551.0,70266203.911
000688.SH,2025-09-09,1245.5284,1250.9621,1271.9643,1239.9378,1275.8677,-30.3393,-2.3779,11206187.0,68963449.785
000688.SH,2025-09-10,1259.0959,1253.504,1272.9147,1246.2628,1245.5284,13.5675,1.0893,9896437.0,71142415.368
000688.SH,2025-09-11,1326.0329,1254.1903,1332.7588,1244.1386,1259.0959,66.937,5.3163,13543504.0,106001674.207
000688.SH,2025-09-12,1338.018,1324.8444,1360.0655,1323.4465,1326.0329,11.9851,0.9038,13696011.0,115807804.437
000688.SH,2025-09-15,1340.3966,1362.8512,1366.4598,1332.4264,1338.018,2.3786,0.1778,14248895.0,97644986.106
000688.SH,2025-09-16,1358.0474,1347.1959,1370.2857,1347.1959,1340.3966,17.6508,1.3168,11586109.0,94773304.659
000688.SH,2025-09-17,1370.4299,1351.6371,1378.8725,1338.9526,1358.0474,12.3825,0.9118,12560120.0,92229459.029
000688.SH,2025-09-18,1380.351,1385.5031,1433.5736,1351.1371,1370.4299,9.9211,0.7239,17429025.0,139607845.583
000688.SH,2025-09-19,1362.6494,1388.8594,1400.6942,1359.2855,1380.351,-17.7016,-1.2824,12139062.0,101284457.328
000688.SH,2025-09-22,1408.6445,1361.2549,1422.7409,1353.7148,1362.6494,45.9951,3.3754,12651973.0,114241889.039
000688.SH,2025-09-23,1407.3017,1406.6066,1419.2843,1364.4409,1408.6445,-1.3428,-0.0953,15183674.0,115457332.152
000688.SH,2025-09-24,1456.4693,1395.3739,1479.7036,1394.6849,1407.3017,49.1676,3.4937,19780341.0,126825424.534
000688.SH,2025-09-25,1474.4866,1449.6545,1486.4298,1448.6855,1456.4693,18.0173,1.2371,16547220.0,102948520.074
000688.SH,2025-09-26,1450.824,1461.9526,1485.876,1448.961,1474.4866,-23.6626,-1.6048,17251029.0,93897738.148
000688.SH,2025-09-29,1470.4144,1448.545,1470.4144,1424.8406,1450.824,19.5904,1.3503,15414107.0,96297207.528
000688.SH,2025-09-30,1495.2878,1488.293,1505.9073,1478.4231,1470.4144,24.8734,1.6916,14731506.0,99799141.643
000688.SH,2025-10-09,1539.081,1526.9179,1588.8329,1522.7864,1495.2878,43.7932,2.9287,22149716.0,146061491.313
000688.SH,2025-10-10,1452.6753,1511.1644,1512.3388,1444.9853,1539.081,-86.4057,-5.6141,17976513.0,119486421.65
000688.SH,2025-10-13,1473.0172,1409.6843,1476.1296,1409.6843,1452.6753,20.3419,1.4003,16773966.0,111559785.341
000688.SH,2025-10-14,1410.3004,1488.0475,1489.1676,1399.9669,1473.0172,-62.7168,-4.2577,18468908.0,117052460.764
000688.SH,2025-10-15,1429.9966,1409.5271,1430.2797,1390.9893,1410.3004,19.6962,1.3966,12889308.0,79721087.814
000688.SH,2025-10-16,1416.575,1419.5527,1444.2311,1409.7002,1429.9966,-13.4216,-0.9386,10898137.0,74172166.332
000688.SH,2025-10-17,1363.1684,1411.7398,1415.6579,1360.4493,1416.575,-53.4066,-3.7701,11679231.0,72841743.901
000688.SH,2025-10-20,1367.8986,1390.7101,1397.7326,1358.6864,1363.1684,4.7302,0.347,9369503.0,68934846.158
000688.SH,2025-10-21,1406.3183,1374.9832,1410.0712,1368.0064,1367.8986,38.4197,2.8087,9513313.0,76299647.522
000688.SH,2025-10-22,1405.407,1392.588,1424.2318,1380.9756,1406.3183,-0.9113,-0.0648,8166757.0,70472598.304
000688.SH,2025-10-23,1401.2558,1396.0912,1403.9403,1375.7457,1405.407,-4.1512,-0.2954,7774473.0,55402363.288
000688.SH,2025-10-24,1462.222,1421.2093,1466.8498,1416.4616,1401.2558,60.9662,4.3508,10817862.0,98926187.021
000688.SH,2025-10-27,1484.2064,1489.663,1491.1067,1457.6494,1462.222,21.9844,1.5035,13207003.0,107028877.061
000688.SH,2025-10-28,1471.7309,1470.4837,1496.0644,1463.4625,1484.2064,-12.4755,-0.8406,10854806.0,87813330.823
000688.SH,2025-10-29,1489.1233,1466.4393,1495.3811,1465.3113,1471.7309,17.3924,1.1818,12665859.0,86154047.012
000688.SH,2025-10-30,1461.3001,1485.9373,1494.4019,1461.3001,1489.1233,-27.8232,-1.8684,13581418.0,98812179.518
000688.SH,2025-10-31,1415.5254,1451.0568,1452.2387,1415.5254,1461.3001,-45.7747,-3.1325,14075252.0,94950544.439
000688.SH,2025-11-03,1400.8585,1403.4555,1406.0091,1372.2537,1415.5254,-14.6669,-1.0361,13433442.0,77516250.288
000688.SH,2025-11-04,1387.2392,1406.8642,1415.7338,1378.6417,1400.8585,-13.6193,-0.9722,10782302.0,68382286.891
000688.SH,2025-11-05,1390.3946,1355.7224,1398.3682,1355.7224,1387.2392,3.1554,0.2275,11805661.0,62705432.576
000688.SH,2025-11-06,1436.858,1405.1539,1442.812,1403.0729,1390.3946,46.4634,3.3417,13704385.0,90991808.201
000688.SH,2025-11-07,1415.6855,1420.2285,1434.3871,1414.4681,1436.858,-21.1725,-1.4735,13199185.0,64751083.271
000688.SH,2025-11-10,1407.5576,1422.3224,1431.7657,1389.7742,1415.6855,-8.1279,-0.5741,13447623.0,72773485.804
000688.SH,2025-11-11,1387.5337,1416.858,1423.6794,1385.0673,1407.5576,-20.0239,-1.4226,11752127.0,64848480.576
000688.SH,2025-11-12,1379.4518,1377.1474,1388.5079,1362.3782,1387.5337,-8.0819,-0.5825,12724041.0,61853436.539
000688.SH,2025-11-13,1399.2916,1376.3694,1404.6286,1373.4928,1379.4518,19.8398,1.4382,12111630.0,62760074.626
000688.SH,2025-11-14,1361.2323,1379.4372,1390.6196,1361.2323,1399.2916,-38.0593,-2.7199,11525900.0,61292056.598
000688.SH,2025-11-17,1354.0376,1363.4781,1377.5468,1344.9079,1361.2323,-7.1947,-0.5285,11305955.0,59542322.532
000688.SH,2025-11-18,1357.9264,1350.5073,1374.0321,1348.1,1354.0376,3.8888,0.2872,11535985.0,61223643.328
000688.SH,2025-11-19,1344.7956,1355.1308,1363.855,1338.4514,1357.9264,-13.1308,-0.967,9006130.0,45504665.174
000688.SH,2025-11-20,1328.1856,1362.8515,1364.4822,1327.2937,1344.7956,-16.61,-1.2351,7747039.0,43744812.331
000688.SH,2025-11-21,1285.8303,1300.4793,1311.3238,1282.4543,1328.1856,-42.3553,-3.189,10070649.0,56030260.829
000688.SH,2025-11-24,1296.6023,1295.8799,1306.044,1273.4922,1285.8303,10.772,0.8377,8813653.0,50827084.231
000688.SH,2025-11-25,1302.1669,1309.6744,1323.2054,1298.8536,1296.6023,5.5646,0.4292,8273023.0,52735462.781
000688.SH,2025-11-26,1315.0411,1296.4553,1327.536,1293.1847,1302.1669,12.8742,0.9887,7815827.0,57575974.663
000688.SH,2025-11-27,1310.7005,1325.849,1351.4364,1308.8466,1315.0411,-4.3406,-0.3301,8030489.0,61809593.423
000688.SH,2025-11-28,1327.1493,1307.9622,1329.327,1303.1986,1310.7005,16.4488,1.255,8824692.0,49577479.799
000688.SH,2025-12-01,1336.7561,1329.4219,1341.9496,1310.4236,1327.1493,9.6068,0.7239,11191986.0,65492746.053
000688.SH,2025-12-02,1320.1564,1334.0021,1335.7461,1315.4639,1336.7561,-16.5997,-1.2418,7621464.0,47078535.234
000688.SH,2025-12-03,1308.3672,1317.5816,1324.7056,1303.3375,1320.1564,-11.7892,-0.893,7027058.0,43255406.999
000688.SH,2025-12-04,1326.1646,1303.9925,1326.2262,1294.7576,1308.3672,17.7974,1.3603,6778771.0,48747634.506
000688.SH,2025-12-05,1326.1014,1319.7225,1330.5857,1303.7161,1326.1646,-0.0632,-0.0048,7091686.0,49821496.521
000688.SH,2025-12-08,1350.795,1325.9696,1360.7108,1325.7382,1326.1014,24.6936,1.8621,8311050.0,63951607.38
000688.SH,2025-12-09,1347.1052,1338.845,1358.8994,1337.3184,1350.795,-3.6898,-0.2732,7057057.0,54818699.08
000688.SH,2025-12-10,1346.7028,1337.5242,1350.6529,1317.7113,1347.1052,-0.4024,-0.0299,8273640.0,55356792.115
000688.SH,2025-12-11,1325.8307,1349.6688,1350.8666,1325.8307,1346.7028,-20.8721,-1.5499,8124996.0,53240107.24
000688.SH,2025-12-12,1348.8808,1324.3004,1351.5578,1314.0109,1325.8307,23.0501,1.7385,12189711.0,83865891.924
