ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,2026-03-02,3294.1611,3257.0513,3319.9081,3257.0513,3310.3049,-16.1438,-0.4877,42920507.27,265450817.52592
399006.SZ,2026-03-03,3209.4819,3316.6326,3331.2643,3206.6154,3294.1611,-84.6792,-2.5706,44519598.58,273220506.22006
399006.SZ,2026-03-04,3164.3714,3171.1852,3217.1109,3149.4115,3209.4819,-45.1105,-1.4055,30031786.04,183371276.66959
399006.SZ,2026-03-05,3216.9393,3236.151,3264.7961,3194.9562,3164.3714,52.5679,1.6612,30219484.5,208778973.7498
399006.SZ,2026-03-06,3229.3015,3197.6649,3248.8983,3177.871,3216.9393,12.3622,0.3843,25896537.85,159320387.83734
399006.SZ,2026-03-09,3208.5818,3152.717,3220.0146,3111.8831,3229.3015,-20.7197,-0.6416,38295776.69,219690843.51083
399006.SZ,2026-03-10,3306.1414,3281.9438,3308.747,3272.9901,3208.5818,97.5596,3.0406,36170386.24,225270370.17543
399006.SZ,2026-03-11,3349.5287,3318.4125,3388.1031,3318.4125,3306.1414,43.3873,1.3123,36035208.51,236609546.90882
399006.SZ,2026-03-12,3317.5225,3357.0333,3358.7713,3286.7671,3349.5287,-32.0062,-0.9555,33163983.53,201559411.80944
399006.SZ,2026-03-13,3310.2779,3296.5029,3342.8542,3296.1136,3317.5225,-7.2446,-0.2184,32219201.01,198822126.01603
399006.SZ,2026-03-16,3357.0219,3323.979,3360.3543,3284.0476,3310.2779,46.744,1.4121,29879897.22,202728912.49471
399006.SZ,2026-03-17,3280.0589,3385.7125,3390.0207,3279.8745,3357.0219,-76.963,-2.2926,30723871.07,212352715.82204
399006.SZ,2026-03-18,3346.3651,3307.8216,3350.5565,3274.2597,3280.0589,66.3062,2.0215,28126343.98,206979823.67278
399006.SZ,2026-03-19,3309.1033,3311.4447,3361.2145,3295.4534,3346.3651,-37.2618,-1.1135,31265755.31,207716454.97123
399006.SZ,2026-03-20,3352.1026,3362.0716,3426.6093,3348.7,3309.1033,42.9993,1.2994,38729397.02,293437780.18153
399006.SZ,2026-03-23,3235.2207,3300.5583,3334.4556,3214.8191,3352.1026,-116.8819,-3.4868,38951852.42,247237157.2902
399006.SZ,2026-03-24,3251.5453,3266.9324,3270.1911,3155.2708,3235.2207,16.3246,0.5046,30301174.78,194875995.11923
399006.SZ,2026-03-25,3316.9714,3287.1712,3325.2629,3278.7259,3251.5453,65.4261,2.0122,33890778.06,214022250.73043
399006.SZ,2026-03-26,3272.488,3299.0308,3347.2299,3263.9963,3316.9714,-44.4834,-1.3411,29449892.24,186968658.80707
399006.SZ,2026-03-27,3295.8804,3236.3699,3323.3324,3228.4108,3272.488,23.3924,0.7148,28575375.13,174642769.5895
399006.SZ,2026-03-30,3273.3551,3254.4306,3281.3926,3224.599,3295.8804,-22.5253,-0.6834,26777670.41,165344839.25203
399006.SZ,2026-03-31,3184.9524,3247.2786,3280.479,3184.9524,3273.3551,-88.4027,-2.7007,30923588.87,174309829.53065
399006.SZ,2026-04-01,3247.5229,3255.264,3255.264,3206.8016,3184.9524,62.5705,1.9646,33402621.16,199720088.16626
399006.SZ,2026-04-02,3172.6494,3229.5996,3229.6795,3155.1302,3247.5229,-74.8735,-2.3056,29035912.2,160660319.57561
399006.SZ,2026-04-03,3149.5962,3197.7711,3199.4376,3149.1529,3172.6494,-23.0532,-0.7266,24728339.09,159562135.13913
399006.SZ,2026-04-07,3160.8157,3162.8226,3181.3506,3133.7789,3149.5962,11.2195,0.3562,21612565.62,139208488.63866
399006.SZ,2026-04-08,3347.61,3257.9054,3348.3915,3243.7825,3160.8157,186.7943,5.9097,43237501.5,259959054.53006
399006.SZ,2026-04-09,3323.2989,3316.2912,3340.2983,3301.6459,3347.61,-24.3111,-0.7262,37397554.18,211831798.91435
