ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399001.SZ,2025-07-24,11193.0591,11069.6039,11193.0591,11069.6039,11059.0374,134.0217,1.2119,243908649.84,437955380.96318
399001.SZ,2025-07-25,11168.1414,11196.2033,11210.9074,11139.3161,11193.0591,-24.9177,-0.2226,229882743.91,397279659.89144
399001.SZ,2025-07-28,11217.5814,11176.3927,11226.1825,11114.925,11168.1414,49.44,0.4427,216805664.54,418783810.35173
399001.SZ,2025-07-29,11289.4059,11199.626,11289.4203,11136.276,11217.5814,71.8245,0.6403,208095119.86,424017671.80746
399001.SZ,2025-07-30,11203.0295,11262.9764,11307.6201,11126.9987,11289.4059,-86.3764,-0.7651,220579102.24,434976537.09468
399001.SZ,2025-07-31,11009.7685,11208.4596,11223.6411,10976.2129,11203.0295,-193.261,-1.7251,245819917.94,483599892.49623
399001.SZ,2025-08-01,10991.3214,11001.2546,11068.3105,10919.8894,11009.7685,-18.4471,-0.1676,191091056.6,374982166.15418
399001.SZ,2025-08-04,11041.5596,10932.6206,11041.5596,10928.4866,10991.3214,50.2382,0.4571,170526407.94,333874461.25576
399001.SZ,2025-08-05,11106.9569,11078.5833,11106.9569,11041.4745,11041.5596,65.3973,0.5923,173619928.82,340756213.43778
399001.SZ,2025-08-06,11177.7818,11091.834,11177.878,11086.7167,11106.9569,70.8249,0.6377,186904018.6,361843662.03825
399001.SZ,2025-08-07,11157.9408,11189.4886,11229.5862,11089.5791,11177.7818,-19.841,-0.1775,193514074.79,392041366.01423
399001.SZ,2025-08-08,11128.6725,11136.3431,11184.5515,11108.464,11157.9408,-29.2683,-0.2623,178410544.24,341446237.22376
399001.SZ,2025-08-11,11291.4261,11159.0268,11311.8812,11159.0268,11128.6725,162.7536,1.4625,205632834.24,413680062.23282
399001.SZ,2025-08-12,11351.6325,11292.4576,11351.6325,11255.4826,11291.4261,60.2064,0.5332,197643722.23,423823948.88508
399001.SZ,2025-08-13,11551.3649,11371.0813,11558.5927,11362.9004,11351.6325,199.7324,1.7595,238780814.55,517980665.98767
399001.SZ,2025-08-14,11451.4347,11557.0043,11607.4066,11417.9271,11551.3649,-99.9302,-0.8651,261503474.69,536473174.79975
399001.SZ,2025-08-15,11634.6678,11419.2825,11647.3921,11419.2825,11451.4347,183.2331,1.6001,257229837.11,537343977.55216
399001.SZ,2025-08-18,11835.5726,11690.9383,11919.5652,11642.5898,11634.6678,200.9048,1.7268,329543743.41,704515187.61713
399001.SZ,2025-08-19,11821.626,11827.9015,11908.6795,11774.9166,11835.5726,-13.9466,-0.1178,281947317.75,620006015.09329
399001.SZ,2025-08-20,11926.7408,11749.9932,11926.7408,11677.8547,11821.626,105.1148,0.8892,286921542.64,588932001.53542
399001.SZ,2025-08-21,11919.7624,11965.8011,12011.7756,11865.4647,11926.7408,-6.9784,-0.0585,283763553.6,600574396.95565
399001.SZ,2025-08-22,12166.0606,11902.0368,12167.278,11902.0368,11919.7624,246.2982,2.0663,305063038.99,666385692.53541
399001.SZ,2025-08-25,12441.0676,12291.1228,12477.9731,12246.5635,12166.0606,275.007,2.2604,378940270.41,836960914.61899
399001.SZ,2025-08-26,12473.174,12398.8132,12561.4919,12361.489,12441.0676,32.1064,0.2581,322265764.91,710896324.67192
399001.SZ,2025-08-27,12295.0695,12483.1946,12665.3568,12295.0695,12473.174,-178.1045,-1.4279,395239500.63,865257655.42202
399001.SZ,2025-08-28,12571.3712,12254.274,12571.3712,12199.9385,12295.0695,276.3017,2.2473,353872810.32,808869064.86878
399001.SZ,2025-08-29,12696.1507,12568.6298,12791.1785,12508.9736,12571.3712,124.7795,0.9926,334213447.86,811581211.63192
399001.SZ,2025-09-01,12828.9525,12773.2194,12830.1815,12663.3386,12696.1507,132.8018,1.046,317457035.37,789826616.25088
399001.SZ,2025-09-02,12553.838,12817.0336,12857.1607,12450.4649,12828.9525,-275.1145,-2.1445,337369075.84,836025752.19683
399001.SZ,2025-09-03,12471.9953,12599.9559,12669.8034,12393.0898,12553.838,-81.8427,-0.6519,291533179.4,699925974.23856
399001.SZ,2025-09-04,12118.7018,12526.2994,12580.0892,11967.568,12471.9953,-353.2935,-2.8327,305552636.97,760724209.37529
399001.SZ,2025-09-05,12590.5616,12140.757,12597.8887,12085.5359,12118.7018,471.8598,3.8936,275834579.37,697874240.82996
399001.SZ,2025-09-08,12666.8414,12631.9812,12689.1655,12511.4185,12590.5616,76.2798,0.6058,288932843.24,741646567.6568
399001.SZ,2025-09-09,12510.5967,12598.2945,12653.8675,12434.8443,12666.8414,-156.2447,-1.2335,254360132.0,601758525.94761
399001.SZ,2025-09-10,12557.6798,12511.0839,12621.1912,12415.1947,12510.5967,47.0831,0.3763,228525310.94,585041599.97454
399001.SZ,2025-09-11,12979.8914,12570.8706,12979.8914,12516.3451,12557.6798,422.2116,3.3622,293487982.46,745370769.19049
399001.SZ,2025-09-12,12924.1348,12941.2633,13048.5192,12905.4748,12979.8914,-55.7566,-0.4296,295310960.6,730364737.5181
399001.SZ,2025-09-15,13005.7743,12971.4307,13098.7763,12943.4002,12924.1348,81.6395,0.6317,271433649.91,672739480.2922
399001.SZ,2025-09-16,13063.9732,13017.5783,13071.215,12863.8221,13005.7743,58.1989,0.4475,289437812.62,661642537.10029
399001.SZ,2025-09-17,13215.4566,13062.6406,13226.2022,13004.381,13063.9732,151.4834,1.1596,279272196.55,672313848.78325
399001.SZ,2025-09-18,13075.6584,13161.1545,13328.1008,12915.9743,13215.4566,-139.7982,-1.0578,369064469.18,906180495.05191
399001.SZ,2025-09-19,13070.863,13074.9051,13182.6014,13016.0648,13075.6584,-4.7954,-0.0367,268962852.32,657990787.66557
399001.SZ,2025-09-22,13157.9738,13119.8267,13157.9738,13006.3557,13070.863,87.1108,0.6665,245933728.54,598517904.16146
399001.SZ,2025-09-23,13119.817,13246.9324,13267.9042,12875.3253,13157.9738,-38.1568,-0.29,285385035.71,737793738.10238
399001.SZ,2025-09-24,13356.1428,13037.0774,13356.1428,13009.6427,13119.817,236.3258,1.8013,264604595.8,710087335.62287
399001.SZ,2025-09-25,13445.8956,13333.0187,13529.3262,13295.5301,13356.1428,89.7528,0.672,270987293.83,753491061.89596
399001.SZ,2025-09-26,13208.9965,13394.7858,13453.8555,13205.6285,13445.8956,-236.8991,-1.7619,242441643.33,656578286.72095
399001.SZ,2025-09-29,13479.4278,13248.1977,13531.9771,13239.7274,13208.9965,270.4313,2.0473,262613620.33,679293566.99036
399001.SZ,2025-09-30,13526.5091,13504.6471,13598.1775,13460.3194,13479.4278,47.0813,0.3493,253290460.98,683341598.33584
399001.SZ,2025-10-09,13725.5569,13598.3534,13806.6929,13565.2944,13526.5091,199.0478,1.4715,324207998.27,825125120.68169
399001.SZ,2025-10-10,13355.4185,13633.1868,13644.5129,13304.6013,13725.5569,-370.1384,-2.6967,296196334.21,772306183.49267
399001.SZ,2025-10-13,13231.4656,12837.2507,13256.5132,12837.2507,13355.4185,-123.9529,-0.9281,278202636.11,688384695.75058
399001.SZ,2025-10-14,12895.1076,13369.5606,13405.5088,12844.0241,13231.4656,-336.358,-2.5421,298093952.64,742343064.22878
399001.SZ,2025-10-15,13118.7542,12919.2693,13123.2813,12817.8881,12895.1076,223.6466,1.7344,232475253.27,566545865.80701
399001.SZ,2025-10-16,13086.4092,13064.2579,13218.1656,13033.3715,13118.7542,-32.345,-0.2466,213035490.43,536329379.97368
399001.SZ,2025-10-17,12688.936,13060.2417,13091.7593,12677.4379,13086.4092,-397.4732,-3.0373,222465991.43,529763128.61605
399001.SZ,2025-10-20,12813.2077,12877.6999,12948.3188,12742.8379,12688.936,124.2717,0.9794,186499219.34,485009266.08568
399001.SZ,2025-10-21,13077.3164,12880.1659,13100.0821,12848.3172,12813.2077,264.1087,2.0612,192533497.15,521176941.2522
399001.SZ,2025-10-22,12996.6083,12985.9621,13078.6432,12932.0116,13077.3164,-80.7081,-0.6172,161527705.61,419348981.74205
399001.SZ,2025-10-23,13025.4461,12959.4151,13042.3357,12803.8567,12996.6083,28.8378,0.2219,181987197.14,427057425.71017
399001.SZ,2025-10-24,13289.1841,13091.3369,13289.1841,13091.3369,13025.4461,263.738,2.0248,205532291.95,565670587.37439
