date,turnover_trillion,margin_buy,is_simulated
2023-09-26,0.6656207078848232,25141302430.0,False
2023-09-27,0.7165339049805539,28066670412.0,False
2023-09-28,0.717189863823253,52340923542.0,False
2023-10-09,0.7699881368947595,66954206452.0,False
2023-10-10,0.7746691200212036,63695582755.0,False
2023-10-11,0.8387350629480851,65933082390.0,False
2023-10-12,0.8312968713335935,69160254161.0,False
2023-10-13,0.8084387910387744,65564521799.0,False
2023-10-16,0.8129381411263165,65760202518.0,False
2023-10-17,0.7353615190141365,57894914826.0,False
2023-10-18,0.7666498640623428,60803209325.0,False
2023-10-19,0.812684312742929,66069319841.0,False
2023-10-20,0.7317209321728279,53984968098.0,False
2023-10-23,0.7211198230687889,56655025062.0,False
2023-10-24,0.8040618940281437,60381368655.0,False
2023-10-25,0.8737764090922823,66610128669.0,False
2023-10-26,0.8424482678057932,64323547521.0,False
2023-10-27,0.964387943216375,75879274981.0,False
2023-10-30,1.038106464820599,85654138188.0,False
2023-10-31,0.9183211839975792,72452805574.0,False
2023-11-01,0.8119323644207578,62675950859.0,False
2023-11-02,0.7667796170858903,56402979023.0,False
2023-11-03,0.8095471429639985,62095979523.0,False
2023-11-06,1.064188471018751,94552353339.0,False
2023-11-07,0.9929995638221898,86429330543.0,False
2023-11-08,1.0366156838163951,90739598054.0,False
2023-11-09,0.9624454917735614,79806264572.0,False
2023-11-10,0.8274460346671186,68559046498.0,False
2023-11-13,0.8685820564824053,72544440115.0,False
2023-11-14,0.8934888407195481,78657501593.0,False
2023-11-15,0.9900629062647334,90153869922.0,False
2023-11-16,0.8506472066132105,70599493118.0,False
2023-11-17,0.8266454217904381,65816549312.0,False
2023-11-20,0.92734226165768,78890789043.0,False
2023-11-21,0.998073294284656,82435549598.0,False
2023-11-22,0.8754365165558264,69550347808.0,False
2023-11-23,0.8242033956653021,64680641512.0,False
2023-11-24,0.8132931956353354,58648804307.0,False
2023-11-27,0.8288017150727833,60603694908.0,False
2023-11-28,0.7727676616835265,57264338158.0,False
2023-11-29,0.7750516795467063,59737698107.0,False
2023-11-30,0.7734865996026382,54071447043.0,False
2023-12-01,0.8341330421628825,62995436191.0,False
2023-12-04,0.8511678295426723,65063558822.0,False
2023-12-05,0.8224903772526585,60234205383.0,False
2023-12-06,0.817038434474626,58030522374.0,False
2023-12-07,0.8202165425920823,58191208158.0,False
2023-12-08,0.9617444629077102,64635227314.0,False
2023-12-11,0.9114975527243409,69811128719.0,False
2023-12-12,0.7874954335256428,61367151223.0,False
2023-12-13,0.768543743527251,58463498440.0,False
2023-12-14,0.7369761241589105,53862542715.0,False
2023-12-15,0.7332073940226568,54012738169.0,False
2023-12-18,0.6926453183216543,47382036575.0,False
2023-12-19,0.6427765735197037,46357670470.0,False
2023-12-20,0.6636283442901396,45038038662.0,False
2023-12-21,0.732486969240237,54088674095.0,False
2023-12-22,0.77944308092198,54925810012.0,False
2023-12-25,0.6081124393931602,41789726577.0,False
2023-12-26,0.6098755786273319,42132169615.0,False
2023-12-27,0.6368347686806259,43487043179.0,False
2023-12-28,0.8844187604482783,71766264988.0,False
2023-12-29,0.8226119142813497,59944249471.0,False
2024-01-02,0.7877771264711174,58904082912.0,False
2024-01-03,0.7374710933926091,52487494504.0,False
2024-01-04,0.6734317169920527,46661696385.0,False
2024-01-05,0.7363039804164055,49023501718.0,False
2024-01-08,0.6576020991138921,45201082911.0,False
2024-01-09,0.6742656723272997,44356345881.0,False
2024-01-10,0.6470192502686183,42306648706.0,False
2024-01-11,0.7120759861894128,51404545179.0,False
2024-01-12,0.6766658780340629,45115855728.0,False
2024-01-15,0.6109235112227134,40264071159.0,False
2024-01-16,0.6848351171141289,45214533780.0,False
2024-01-17,0.6375298540865134,44774331590.0,False
2024-01-18,0.8647905725158965,59345144052.0,False
2024-01-19,0.66660942081897,42461661745.0,False
2024-01-22,0.7940680939711977,49714434875.0,False
2024-01-23,0.7042419438143933,47740032359.0,False
2024-01-24,0.7669546556748515,56445842676.0,False
2024-01-25,0.8914330443071773,73294207839.0,False
2024-01-26,0.8286936964761545,62197543587.0,False
2024-01-29,0.8052226714503428,59003469205.0,False
2024-01-30,0.6636401012165984,43959043664.0,False
2024-01-31,0.7582553072858865,47473397573.0,False
2024-02-01,0.7029994333067078,42609302395.0,False
2024-02-02,0.8056872244750899,50044525584.0,False
2024-02-05,0.8773801611939309,49476741265.0,False
2024-02-06,0.926324957074273,57140066625.0,False
2024-02-07,1.0219331928634074,59994025772.0,False
2024-02-08,1.0174624402642958,65828001076.0,False
2024-02-19,0.9572879379781514,79371937977.0,False
2024-02-20,0.7894478348876504,65333859637.0,False
2024-02-21,0.9802508321906545,90147312150.0,False
2024-02-22,0.8223884190475373,73300648923.0,False
2024-02-23,0.921956812263206,81789704732.0,False
2024-02-26,0.9891003747453057,88366900022.0,False
2024-02-27,0.9900044829737328,95368394010.0,False
2024-02-28,1.3566543924440435,122821111694.0,False
2024-02-29,1.0526587048694265,94367404246.0,False
2024-03-01,1.0552446803434503,101637631700.0,False
2024-03-04,1.0771031037371397,104129426801.0,False
2024-03-05,1.0670502371440873,94325887571.0,False
2024-03-06,0.9317822003365837,87784496336.0,False
2024-03-07,0.9816621159346758,87575163064.0,False
2024-03-08,0.8606267999837431,76813545357.0,False
2024-03-11,1.0058119372489054,97592802823.0,False
2024-03-12,1.1453753322104328,109122318303.0,False
2024-03-13,1.0547722988620607,101253194014.0,False
2024-03-14,1.0072461734778175,89953191756.0,False
2024-03-15,0.9445550392176174,84092175603.0,False
2024-03-18,1.137904514554549,113914602828.0,False
2024-03-19,1.0779405040978856,99458696478.0,False
2024-03-20,0.9999842730910472,92437755262.0,False
2024-03-21,1.0677675654513552,98270017642.0,False
2024-03-22,1.0973060131365164,97374889576.0,False
2024-03-25,1.0434338837364838,85846629922.0,False
2024-03-26,0.9560291259928168,76460473376.0,False
2024-03-27,0.8888595798075598,68231538418.0,False
2024-03-28,0.9322576620965316,79130030928.0,False
2024-03-29,0.8585942648597631,72762278405.0,False
2024-04-01,0.9993363078269633,93067117130.0,False
2024-04-02,0.9676525545465352,81537680380.0,False
2024-04-03,0.9179394394822612,74187794826.0,False
2024-04-08,0.9313727250148044,77018065696.0,False
2024-04-09,0.7963492650920745,62441438431.0,False
2024-04-10,0.8299946752413576,64758491027.0,False
2024-04-11,0.8128008391272352,63977079894.0,False
2024-04-12,0.8101777228224919,64686944059.0,False
2024-04-15,0.9971469941810168,75619774904.0,False
2024-04-16,0.9471288658725544,68593573795.0,False
2024-04-17,0.9184694778245864,74069209873.0,False
2024-04-18,0.9496232550627474,79457396923.0,False
2024-04-19,0.8603358093075045,71166881500.0,False
2024-04-22,0.8220710733874256,64812864661.0,False
2024-04-23,0.7753452008794941,58816274341.0,False
2024-04-24,0.7953467115144094,64087928293.0,False
2024-04-25,0.7742957190910964,62356636018.0,False
2024-04-26,1.0863782530172188,94769019125.0,False
2024-04-29,1.2111310349218976,109453656513.0,False
2024-04-30,1.030649267042344,82388832222.0,False
2024-05-06,1.1024593711116573,101460548358.0,False
2024-05-07,0.9686940072303544,84188984459.0,False
2024-05-08,0.8643832715384852,73493610772.0,False
2024-05-09,0.9011158775266684,77773028171.0,False
2024-05-10,0.912532495384668,76615233827.0,False
2024-05-13,0.9097198165042668,74599953725.0,False
2024-05-14,0.8245618587525932,68699615235.0,False
2024-05-15,0.7610711661832876,67996419339.0,False
2024-05-16,0.8477882400240163,73905957525.0,False
2024-05-17,0.8873636996277444,76637895623.0,False
2024-05-20,0.9954437276148236,88544448950.0,False
2024-05-21,0.7992456508975808,68333281965.0,False
2024-05-22,0.8312842149139783,73549356572.0,False
2024-05-23,0.8477032206413995,72409450550.0,False
2024-05-24,0.7639242509599514,62696159173.0,False
2024-05-27,0.7748067341777138,61244608073.0,False
2024-05-28,0.7417251260622543,59662232622.0,False
2024-05-29,0.7083909279613526,56866467546.0,False
2024-05-30,0.7232882153875706,59628940718.0,False
2024-05-31,0.7149588705055523,54739780936.0,False
2024-06-03,0.8306987098582017,64156902791.0,False
2024-06-04,0.7457129354092874,56534975792.0,False
2024-06-05,0.6885791102775952,54824349011.0,False
2024-06-06,0.8459321400093371,67155705337.0,False
2024-06-07,0.7168320114199657,55036928039.0,False
2024-06-11,0.7029279670567286,58625308281.0,False
2024-06-12,0.6919205476129321,56449875493.0,False
2024-06-13,0.7524825707911346,62492878286.0,False
2024-06-14,0.8480949313462851,32986065555.0,False
2024-06-17,0.751607275378583,30623474138.0,False
2024-06-18,0.7370332616212717,31747514080.0,False
2024-06-19,0.7047494202846923,29066917833.0,False
2024-06-20,0.7243931663924158,31389282481.0,False
2024-06-21,0.6195975260819453,25545725515.0,False
2024-06-24,0.6956127110674972,28049707057.0,False
2024-06-25,0.6481953178637185,26539719303.0,False
2024-06-26,0.643385372446793,26378321273.0,False
2024-06-27,0.6263230345115298,23099932421.0,False
2024-06-28,0.7032572111923889,28475677753.0,False
2024-07-01,0.6580711449379937,27590093082.0,False
2024-07-02,0.6446538430806438,25348616384.0,False
2024-07-03,0.580381483011682,23716251361.0,False
2024-07-04,0.5831408352400999,23049898752.0,False
2024-07-05,0.5748502574290745,24106851721.0,False
2024-07-08,0.5820105903541216,42836731075.0,False
2024-07-09,0.7244536404259059,59623986847.0,False
2024-07-10,0.6775972424785032,54393341916.0,False
2024-07-11,0.7870165091059883,68054273055.0,False
2024-07-12,0.6869971729613659,55618196050.0,False
2024-07-15,0.6021752106201698,46409457461.0,False
2024-07-16,0.6407085613513849,53789471605.0,False
2024-07-17,0.6750958052789126,53780403908.0,False
2024-07-18,0.6722514630346926,53162362902.0,False
2024-07-19,0.6698457458289093,53863870995.0,False
2024-07-22,0.6565176110610315,55257172709.0,False
2024-07-23,0.6621878214159765,52426006143.0,False
2024-07-24,0.6272131498753687,45673168506.0,False
2024-07-25,0.5886347816498387,45429839905.0,False
2024-07-26,0.6061092536374973,46775708193.0,False
2024-07-29,0.5859395069311528,46247129547.0,False
2024-07-30,0.5994769842910235,47142458040.0,False
2024-07-31,0.9033018692755204,79235759851.0,False
2024-08-01,0.7822494013999509,65558241217.0,False
2024-08-02,0.7223602707567495,58223509124.0,False
2024-08-05,0.7904825508722474,61462457336.0,False
2024-08-06,0.6541900439862484,53177982964.0,False
2024-08-07,0.5920347981797588,45662768697.0,False
2024-08-08,0.6198752699303911,24869752398.0,False
2024-08-09,0.5630768725406103,42353317148.0,False
2024-08-12,0.4958813749799781,34516828728.0,False
2024-08-13,0.4773225131803553,36229262100.0,False
2024-08-14,0.4774534667023437,35863841952.0,False
2024-08-15,0.5915225991017707,45269769875.0,False
2024-08-16,0.5911569259893528,43428441144.0,False
2024-08-19,0.5706173534935005,43450857986.0,False
2024-08-20,0.5577824351364653,41683731472.0,False
2024-08-21,0.5095548060517003,35397167489.0,False
2024-08-22,0.5491531203226208,39274176107.0,False
2024-08-23,0.5102254410390058,34726031957.0,False
2024-08-26,0.5265255826249542,38336656963.0,False
2024-08-27,0.5114571006136529,36041497860.0,False
2024-08-28,0.4966067309479915,35373963130.0,False
2024-08-29,0.607247630778065,47179860756.0,False
2024-08-30,0.8765886650230154,69900633394.0,False
2024-09-02,0.7057328580919661,52607138098.0,False
2024-09-03,0.580600784190591,42225907697.0,False
2024-09-04,0.5593797768206442,41386342694.0,False
2024-09-05,0.534838409761422,39762351425.0,False
2024-09-06,0.5426324119994658,41526450804.0,False
2024-09-09,0.5186365466559495,37862302876.0,False
2024-09-10,0.5276481249461856,39678150572.0,False
2024-09-11,0.4995560125441683,36269991333.0,False
2024-09-12,0.5155673758361355,38685426315.0,False
2024-09-13,0.5247594956686678,35758138341.0,False
2024-09-18,0.4793282787982715,36019331474.0,False
2024-09-19,0.6270008264351646,51230367187.0,False
2024-09-20,0.5747482272235779,42249213822.0,False
2024-09-23,0.5510019137637338,41681383507.0,False
2024-09-24,0.9713426196182728,83643670923.0,False
2024-09-25,1.157371109083084,100530377843.0,False
2024-09-26,1.1624353976074997,107920838069.0,False
2024-09-27,1.4460049435367337,151630850614.0,False
2024-09-30,2.5930366416176467,284227696790.0,False
2024-10-08,3.451939042241003,405475913286.0,False
2024-10-09,2.9398223809377706,330803979221.0,False
2024-10-10,2.142989281231092,210899054229.0,False
2024-10-11,1.5720202578344384,153272485805.0,False
2024-10-14,1.6349853361784277,154438028999.0,False
2024-10-15,1.6347801227290546,156160228723.0,False
2024-10-16,1.3753726387209124,127020649825.0,False
2024-10-17,1.4912599710295809,142461366340.0,False
2024-10-18,2.097675679262773,224389157352.0,False
2024-10-21,2.1839876181446973,107473974638.0,False
2024-10-22,1.912527920741374,81975212888.0,False
2024-10-23,1.9268601229738096,89972899189.0,False
2024-10-24,1.520536224549046,65190608291.0,False
2024-10-25,1.7721377951205308,80326655923.0,False
2024-10-28,1.8629065389585129,80327714103.0,False
2024-10-29,2.0621097192694746,89973918958.0,False
2024-10-30,1.846655067016379,78565325649.0,False
2024-10-31,2.217323716285028,98516115695.0,False
2024-11-01,2.2303882493343106,92668949955.0,False
2024-11-04,1.693905603701208,76039984874.0,False
2024-11-05,2.3036305916117388,117787986690.0,False
2024-11-06,2.5628422868718124,134087139401.0,False
2024-11-07,2.505077024305514,131804261449.0,False
2024-11-08,2.681525444434089,141469211355.0,False
2024-11-11,2.507727742033514,130776034244.0,False
2024-11-12,2.550719519496314,123066330674.0,False
2024-11-13,2.009245877582958,97928065756.0,False
2024-11-14,1.838506066871994,84875208544.0,False
2024-11-15,1.826536841491316,82385224751.0,False
2024-11-18,1.7576948110188997,78793957199.0,False
2024-11-19,1.5580943256932909,69461391701.0,False
2024-11-20,1.6142624274286772,68406861184.0,False
2024-11-21,1.6113155554749548,67351714292.0,False
2024-11-22,1.7896845280332423,75458940666.0,False
2024-11-25,1.490193056055284,59278065326.0,False
2024-11-26,1.3049747721705984,48942826882.0,False
2024-11-27,1.4587428016018185,60702042558.0,False
2024-11-28,1.4904599722322225,59413711160.0,False
2024-11-29,1.7083438232873929,76090760232.0,False
2024-12-02,1.786713171276982,77261310444.0,False
2024-12-03,1.71590774958906,71724670574.0,False
2024-12-04,1.6631256577092302,68799898372.0,False
2024-12-05,1.4986201087642943,60681107790.0,False
2024-12-06,1.788847412744619,76796806471.0,False
2024-12-09,1.634507478684188,67497428173.0,False
2024-12-10,2.200221609462363,103119220153.0,False
2024-12-11,1.7763766958288243,75108402493.0,False
2024-12-12,1.866909357188569,79324033297.0,False
2024-12-13,2.069227192495756,78281902886.0,False
2024-12-16,1.6998011280448684,62598342104.0,False
2024-12-17,1.510357145030908,58128159485.0,False
2024-12-18,1.3605230247646714,54958786140.0,False
2024-12-19,1.4440886461345623,59874032021.0,False
2024-12-20,1.5151254970666654,69469003386.0,False
2024-12-23,1.5307896029944184,64471712815.0,False
2024-12-24,1.3075659451746366,58818885384.0,False
2024-12-25,1.2813045808084915,57312294681.0,False
2024-12-26,1.2724596339309595,59991458523.0,False
2024-12-27,1.4338507897930468,68031826778.0,False
2024-12-30,1.2761634292267812,55491810078.0,False
2024-12-31,1.3457628448031294,58613530863.0,False
2025-01-02,1.396531803753785,61694892869.0,False
2025-01-03,1.267862664701472,47446905780.0,False
2025-01-06,1.0586333712293148,38625308830.0,False
2025-01-07,1.0766372067316596,43721076608.0,False
2025-01-08,1.2429660311816144,51011208618.0,False
2025-01-09,1.1119279810782845,44397224527.0,False
2025-01-10,1.1482747906173378,46445929478.0,False
2025-01-13,0.966377222537243,39276052098.0,False
2025-01-14,1.3507005593874346,61134374592.0,False
2025-01-15,1.18882959392398,47392505448.0,False
2025-01-16,1.2738027143802149,55337854569.0,False
2025-01-17,1.1355341675024542,48099775514.0,False
