date,code,close,open,high,low,volume
2025-04-01,sh000016,2662.711,2669.005,2674.113,2659.022,4084747700.0
2025-04-02,sh000016,2658.621,2659.103,2669.357,2653.452,3216863400.0
2025-04-03,sh000016,2662.252,2631.475,2671.712,2631.475,4217357100.0
2025-04-07,sh000016,2516.965,2555.71,2579.597,2457.08,10270123100.0
2025-04-08,sh000016,2574.353,2526.508,2574.353,2510.636,9015352300.0
2025-04-09,sh000016,2597.102,2548.487,2597.102,2541.552,7771869600.0
2025-04-10,sh000016,2612.619,2628.522,2628.522,2590.763,6111983100.0
2025-04-11,sh000016,2619.576,2620.774,2621.163,2595.499,4493927600.0
2025-04-14,sh000016,2628.206,2623.568,2636.79,2615.393,4512328300.0
2025-04-15,sh000016,2634.593,2624.201,2637.75,2615.367,4200538600.0
2025-04-16,sh000016,2658.496,2639.202,2661.781,2616.87,5122473200.0
2025-04-17,sh000016,2659.896,2648.046,2661.804,2639.972,3787998500.0
2025-04-18,sh000016,2657.637,2648.66,2666.271,2645.869,3035317200.0
2025-04-21,sh000016,2652.81,2655.545,2671.344,2652.654,3441198200.0
2025-04-22,sh000016,2656.539,2651.491,2667.838,2650.331,3722082200.0
2025-04-23,sh000016,2648.83,2662.926,2664.467,2646.361,3304635800.0
2025-04-24,sh000016,2655.364,2648.768,2665.729,2648.757,3125267900.0
2025-04-25,sh000016,2648.81,2660.159,2663.345,2643.398,3238096000.0
2025-04-28,sh000016,2651.225,2643.136,2658.462,2636.409,3290945100.0
2025-04-29,sh000016,2645.512,2650.432,2655.341,2639.8,2804263100.0
2025-04-30,sh000016,2633.16,2646.064,2651.299,2631.84,4321765700.0
2025-05-06,sh000016,2647.717,2650.464,2650.464,2633.409,4070526000.0
2025-05-07,sh000016,2670.702,2685.558,2685.558,2656.2,4705582500.0
2025-05-08,sh000016,2679.509,2661.266,2695.777,2658.673,3344907700.0
2025-05-09,sh000016,2684.006,2676.124,2689.6,2676.124,3277870600.0
2025-05-12,sh000016,2702.617,2688.748,2710.611,2681.956,3912399000.0
2025-05-13,sh000016,2708.059,2713.11,2713.11,2702.057,3996550700.0
2025-05-14,sh000016,2753.785,2708.558,2766.253,2708.418,4648515500.0
2025-05-15,sh000016,2740.298,2748.535,2758.084,2735.904,3787844800.0
2025-05-16,sh000016,2716.662,2734.745,2739.057,2706.466,3700633600.0
2025-05-19,sh000016,2705.088,2710.322,2716.865,2701.252,2695161100.0
2025-05-20,sh000016,2716.629,2710.393,2729.761,2710.393,2930979600.0
2025-05-21,sh000016,2728.426,2716.838,2740.771,2716.838,3142634100.0
2025-05-22,sh000016,2733.632,2725.448,2738.238,2718.786,2783507000.0
2025-05-23,sh000016,2711.852,2731.183,2742.118,2711.852,3366853600.0
2025-05-26,sh000016,2699.423,2708.217,2719.701,2692.679,3071338100.0
2025-05-27,sh000016,2685.281,2699.692,2709.288,2684.709,2709668700.0
2025-05-28,sh000016,2683.063,2686.727,2691.483,2681.855,2517173400.0
2025-05-29,sh000016,2690.893,2684.487,2703.993,2677.807,2747183600.0
2025-05-30,sh000016,2678.696,2688.957,2696.145,2669.166,3215169200.0
2025-06-03,sh000016,2687.296,2674.768,2697.394,2671.336,3360848400.0
2025-06-04,sh000016,2690.824,2688.735,2699.67,2687.305,2760383000.0
2025-06-05,sh000016,2692.129,2692.54,2695.875,2682.537,3077905600.0
2025-06-06,sh000016,2688.85,2691.629,2700.813,2685.245,2984988100.0
2025-06-09,sh000016,2686.828,2689.73,2698.363,2681.694,3568689100.0
2025-06-10,sh000016,2676.401,2690.869,2700.177,2670.148,4146051500.0
2025-06-11,sh000016,2692.137,2676.672,2704.447,2676.672,3557342600.0
2025-06-12,sh000016,2691.275,2689.678,2696.782,2674.312,3448062500.0
2025-06-13,sh000016,2676.433,2684.882,2690.351,2669.113,4799104800.0
2025-06-16,sh000016,2685.009,2666.822,2687.111,2664.429,3993590500.0
2025-06-17,sh000016,2683.953,2685.386,2688.614,2672.683,3312160700.0
2025-06-18,sh000016,2679.922,2685.466,2690.903,2668.865,3666720300.0
2025-06-19,sh000016,2665.52,2678.356,2680.867,2658.493,3764503000.0
2025-06-20,sh000016,2673.719,2661.21,2681.526,2661.21,3631650600.0
2025-06-23,sh000016,2684.776,2664.636,2692.91,2656.678,4295954600.0
2025-06-24,sh000016,2715.922,2685.853,2731.177,2685.853,4902826300.0
2025-06-25,sh000016,2747.728,2714.626,2750.389,2707.403,5086489400.0
2025-06-26,sh000016,2738.466,2740.233,2747.606,2734.945,4284062500.0
2025-06-27,sh000016,2707.569,2738.93,2749.547,2705.778,5708183200.0
2025-06-30,sh000016,2711.985,2702.115,2716.298,2695.42,3830502000.0
2025-07-01,sh000016,2717.713,2714.967,2721.404,2708.186,3303005700.0
2025-07-02,sh000016,2722.552,2720.847,2729.71,2711.597,3517749500.0
2025-07-03,sh000016,2724.549,2726.112,2728.168,2713.966,3226851000.0
2025-07-04,sh000016,2740.444,2722.178,2761.922,2715.553,3931112900.0
2025-07-07,sh000016,2731.532,2736.012,2736.259,2723.959,2931900300.0
2025-07-08,sh000016,2747.188,2732.054,2750.465,2730.19,3408044900.0
2025-07-09,sh000016,2739.92,2746.14,2759.059,2739.208,4783811500.0
2025-07-10,sh000016,2756.935,2739.231,2777.415,2739.231,5414201200.0
2025-07-11,sh000016,2756.773,2754.663,2805.557,2754.663,7645451800.0
2025-07-14,sh000016,2757.808,2761.479,2774.227,2757.808,5149040200.0
2025-07-15,sh000016,2747.227,2758.718,2765.496,2731.319,4117244700.0
2025-07-16,sh000016,2740.901,2748.166,2754.058,2729.913,3424593100.0
2025-07-17,sh000016,2744.26,2737.351,2744.744,2732.349,3615109400.0
2025-07-18,sh000016,2764.516,2746.328,2768.898,2746.328,4213080300.0
2025-07-21,sh000016,2772.239,2770.363,2777.048,2763.351,4995433700.0
2025-07-22,sh000016,2792.182,2773.405,2795.49,2760.309,6831003000.0
2025-07-23,sh000016,2801.2,2798.964,2824.858,2794.812,6792983100.0
2025-07-24,sh000016,2812.443,2797.263,2819.13,2791.784,6028280000.0
2025-07-25,sh000016,2795.513,2807.631,2810.108,2788.185,5169255700.0
2025-07-28,sh000016,2802.767,2799.264,2811.245,2788.02,4973726500.0
2025-07-29,sh000016,2808.592,2802.775,2813.741,2795.6,4705166400.0
2025-07-30,sh000016,2819.351,2809.437,2842.474,2802.74,5218519800.0
2025-07-31,sh000016,2775.994,2807.305,2807.94,2766.929,6151584700.0
2025-08-01,sh000016,2754.13,2771.762,2780.156,2749.458,4896253100.0
2025-08-04,sh000016,2769.393,2748.618,2769.393,2748.618,4196796100.0
2025-08-05,sh000016,2790.729,2773.38,2794.603,2768.022,4126476500.0
2025-08-06,sh000016,2797.423,2789.268,2800.761,2787.541,4118291700.0
2025-08-07,sh000016,2798.311,2797.711,2808.918,2787.832,4233829400.0
2025-08-08,sh000016,2789.174,2795.782,2801.079,2784.378,3892387800.0
2025-08-11,sh000016,2789.896,2791.352,2800.891,2783.645,4348470300.0
2025-08-12,sh000016,2807.012,2791.204,2816.594,2791.204,4260326700.0
2025-08-13,sh000016,2812.98,2809.046,2828.86,2806.661,5472011400.0
2025-08-14,sh000016,2829.47,2815.493,2858.009,2815.493,5000877000.0
2025-08-15,sh000016,2832.876,2821.975,2847.612,2813.091,7111777700.0
2025-08-18,sh000016,2838.873,2843.086,2861.984,2832.464,7338546600.0
2025-08-19,sh000016,2812.423,2843.285,2858.412,2812.304,6284322200.0
2025-08-20,sh000016,2846.991,2808.437,2848.033,2799.403,5859734300.0
2025-08-21,sh000016,2862.176,2853.787,2872.958,2850.63,6530949900.0
2025-08-22,sh000016,2928.614,2868.591,2928.881,2868.591,6774156300.0
2025-08-25,sh000016,2989.855,2950.653,2989.855,2943.976,8635896700.0
2025-08-26,sh000016,2969.776,2975.697,2985.54,2964.209,5456582300.0
2025-08-27,sh000016,2918.379,2974.408,2983.023,2918.379,7100535600.0
2025-08-28,sh000016,2960.727,2918.528,2963.074,2906.65,6599324800.0
2025-08-29,sh000016,2976.473,2954.931,2988.997,2954.931,8476146600.0
2025-09-01,sh000016,2981.202,2986.651,2988.547,2965.45,7280016300.0
2025-09-02,sh000016,2992.881,2983.72,3006.457,2967.519,7744585600.0
2025-09-03,sh000016,2960.993,2995.463,3002.18,2939.812,6372357100.0
2025-09-04,sh000016,2910.47,2949.972,2949.972,2879.413,9192054400.0
2025-09-05,sh000016,2942.216,2908.512,2949.824,2899.689,6238038700.0
2025-09-08,sh000016,2939.882,2940.981,2953.906,2926.386,6734077200.0
2025-09-09,sh000016,2928.632,2928.532,2949.537,2915.043,5572337800.0
2025-09-10,sh000016,2939.591,2928.112,2954.438,2923.564,5640489500.0
2025-09-11,sh000016,2983.083,2925.658,2983.197,2917.808,6832650200.0
2025-09-12,sh000016,2968.54,2986.023,2998.981,2964.585,6170980400.0
2025-09-15,sh000016,2962.615,2976.345,2984.856,2957.716,5255177800.0
2025-09-16,sh000016,2947.822,2969.234,2974.949,2942.297,5763941600.0
2025-09-17,sh000016,2952.778,2942.88,2960.311,2935.784,5666853700.0
2025-09-18,sh000016,2912.826,2959.389,2971.558,2890.6,7486002900.0
2025-09-19,sh000016,2909.744,2914.362,2930.473,2906.165,5723655100.0
2025-09-22,sh000016,2922.18,2911.024,2929.516,2901.119,4697987600.0
2025-09-23,sh000016,2919.515,2917.991,2938.119,2891.783,6289687500.0
2025-09-24,sh000016,2939.508,2908.072,2942.592,2908.072,5146206500.0
2025-09-25,sh000016,2952.735,2944.728,2962.181,2941.871,5432226800.0
2025-09-26,sh000016,2941.018,2941.169,2962.755,2938.315,4814161200.0
2025-09-29,sh000016,2973.042,2940.037,3000.482,2922.009,7063229900.0
2025-09-30,sh000016,2988.939,2985.097,2992.539,2976.589,5906526600.0
2025-10-09,sh000016,3020.596,3004.453,3030.717,2984.835,7636980900.0
2025-10-10,sh000016,2974.854,3000.557,3012.589,2966.578,6728372200.0
2025-10-13,sh000016,2967.206,2917.877,2972.194,2917.877,7016346700.0
2025-10-14,sh000016,2961.101,2986.581,2996.683,2949.91,8618339900.0
2025-10-15,sh000016,3001.349,2962.753,3003.004,2958.446,6337699600.0
2025-10-16,sh000016,3019.197,2994.221,3028.569,2992.549,6341092100.0
2025-10-17,sh000016,2967.775,3017.427,3022.813,2963.935,6267805600.0
2025-10-20,sh000016,2974.865,2984.312,2995.022,2967.688,5318097600.0
2025-10-21,sh000016,3007.263,2983.277,3014.101,2979.118,5530175200.0
2025-10-22,sh000016,3010.095,2987.346,3015.174,2987.346,5141756300.0
2025-10-23,sh000016,3026.904,3001.995,3030.796,2985.435,6020665400.0
2025-10-24,sh000016,3045.816,3031.916,3052.819,3028.38,5512038200.0
2025-10-27,sh000016,3069.529,3064.383,3078.784,3052.398,7040503900.0
2025-10-28,sh000016,3050.416,3059.876,3075.249,3044.563,5462624100.0
2025-10-29,sh000016,3063.021,3049.446,3064.556,3048.59,6014458600.0
2025-10-30,sh000016,3046.611,3053.793,3076.872,3043.571,6573610300.0
2025-10-31,sh000016,3011.555,3046.182,3046.236,3011.555,6931892200.0
2025-11-03,sh000016,3016.351,3009.163,3017.452,2990.275,5490037500.0
2025-11-04,sh000016,3012.969,3014.832,3029.923,2999.25,5598090000.0
2025-11-05,sh000016,3007.97,2985.76,3018.349,2981.819,4687175400.0
2025-11-06,sh000016,3044.742,3015.349,3049.486,3012.437,5062944700.0
2025-11-07,sh000016,3038.346,3036.01,3050.012,3034.723,4766934700.0
2025-11-10,sh000016,3053.857,3043.506,3054.553,3030.234,4907964400.0
2025-11-11,sh000016,3034.633,3059.756,3060.284,3023.92,4104255100.0
2025-11-12,sh000016,3044.301,3035.026,3059.954,3035.026,5751723500.0
2025-11-13,sh000016,3073.666,3044.924,3075.214,3044.924,5412640800.0
2025-11-14,sh000016,3038.426,3058.123,3073.71,3037.88,4880275600.0
2025-11-17,sh000016,3012.071,3033.022,3037.225,3001.202,4823390200.0
2025-11-18,sh000016,3003.018,3005.741,3023.027,2995.174,4358732700.0
2025-11-19,sh000016,3020.349,3004.646,3033.224,3004.203,4820035500.0
2025-11-20,sh000016,3008.29,3030.037,3038.912,3004.241,5404355400.0
2025-11-21,sh000016,2955.854,2989.872,2998.807,2953.46,6039312600.0
2025-11-24,sh000016,2950.562,2967.164,2970.205,2942.288,5080170600.0
2025-11-25,sh000016,2968.202,2963.689,2974.765,2952.349,4240517700.0
2025-11-26,sh000016,2971.799,2969.776,2979.981,2968.021,4005797700.0
2025-11-27,sh000016,2972.265,2976.078,2988.2,2965.546,3928779700.0
2025-11-28,sh000016,2969.617,2969.228,2973.316,2954.715,3727431400.0
2025-12-01,sh000016,2993.676,2975.272,2994.453,2972.791,4651946100.0
2025-12-02,sh000016,2978.467,2992.384,2994.715,2970.951,3348182800.0
2025-12-03,sh000016,2963.076,2976.113,2983.613,2957.794,3851973200.0
2025-12-04,sh000016,2974.337,2968.556,2980.237,2958.607,3628255600.0
2025-12-05,sh000016,3002.009,2970.62,3010.717,2969.086,4460349100.0
2025-12-08,sh000016,3019.362,3006.633,3030.571,3005.382,4489579200.0
2025-12-09,sh000016,2997.96,3012.244,3015.448,2991.651,4342592300.0
2025-12-10,sh000016,2988.638,2994.149,2996.21,2970.592,4151158900.0
2025-12-11,sh000016,2977.032,2995.632,2998.981,2966.184,3939902700.0
2025-12-12,sh000016,2994.645,2981.967,2994.865,2965.688,5718891200.0
2025-12-15,sh000016,2987.068,2979.764,3015.389,2978.128,3849022700.0
2025-12-16,sh000016,2954.787,2980.937,2986.083,2946.602,3830216500.0
2025-12-17,sh000016,2991.678,2955.474,3005.873,2948.736,3850074300.0
2025-12-18,sh000016,2998.517,2983.767,3002.022,2980.951,3254568300.0
2025-12-19,sh000016,3004.34,2993.929,3016.384,2987.71,3660553300.0
2025-12-22,sh000016,3020.229,3010.796,3025.548,3010.796,3472819200.0
2025-12-23,sh000016,3027.52,3023.911,3041.668,3019.61,3588970900.0
2025-12-24,sh000016,3025.184,3028.374,3032.01,3012.199,3179944100.0
2025-12-25,sh000016,3032.841,3020.908,3039.539,3018.583,2827064700.0
2025-12-26,sh000016,3045.404,3032.467,3057.948,3031.26,3410068900.0
2025-12-29,sh000016,3034.635,3048.979,3057.364,3030.379,4315341500.0
2025-12-30,sh000016,3036.552,3023.321,3049.323,3022.277,3853828500.0
2025-12-31,sh000016,3031.126,3038.602,3051.43,3026.487,3735898000.0
2026-01-05,sh000016,3099.746,3052.129,3105.403,3052.129,5350139800.0
2026-01-06,sh000016,3158.763,3106.52,3158.763,3106.087,5749427200.0
2026-01-07,sh000016,3145.12,3162.022,3162.444,3132.232,5213942200.0
2026-01-08,sh000016,3122.063,3137.81,3142.846,3107.018,5342737400.0
2026-01-09,sh000016,3134.325,3121.159,3146.728,3112.458,6014927700.0
2026-01-12,sh000016,3143.737,3146.512,3148.111,3125.17,6446191300.0
2026-01-13,sh000016,3132.933,3150.733,3177.735,3123.172,6316009600.0
2026-01-14,sh000016,3112.075,3136.845,3169.753,3106.134,7195742600.0
2026-01-15,sh000016,3105.575,3104.328,3130.985,3097.105,5441766500.0
2026-01-16,sh000016,3079.763,3117.933,3127.849,3066.091,7245415400.0
2026-01-19,sh000016,3075.936,3077.806,3094.972,3065.94,5586659900.0
2026-01-20,sh000016,3070.646,3077.939,3090.085,3058.611,6000253300.0
2026-01-21,sh000016,3067.175,3073.769,3097.663,3060.647,6566488000.0
2026-01-22,sh000016,3053.128,3080.205,3089.673,3046.428,6291845400.0
2026-01-23,sh000016,3032.193,3055.686,3063.258,3019.762,6902015100.0
2026-01-26,sh000016,3049.587,3042.368,3088.568,3039.644,8910247200.0
2026-01-27,sh000016,3052.393,3054.401,3080.818,3046.189,7513591400.0
2026-01-28,sh000016,3060.557,3066.425,3074.976,3047.785,9636678000.0
2026-01-29,sh000016,3110.914,3074.487,3122.142,3048.413,10071015400.0
2026-01-30,sh000016,3066.496,3088.787,3106.331,3040.423,7901468700.0
2021-02-24,sh000300,5437.568,5591.48,5598.828,5379.728,22542861000.0
2021-02-25,sh000300,5469.558,5494.471,5527.63,5444.165,23073602800.0
2021-02-26,sh000300,5336.761,5343.904,5416.32,5318.858,21226454300.0
2021-03-01,sh000300,5418.784,5389.25,5421.555,5345.945,17746352300.0
2021-03-02,sh000300,5349.63,5453.285,5454.969,5305.055,19651111500.0
2021-03-03,sh000300,5452.213,5327.347,5452.396,5316.481,19470905400.0
2021-03-04,sh000300,5280.706,5388.479,5392.373,5254.777,21277521100.0
2021-03-05,sh000300,5262.796,5191.97,5307.82,5174.246,20262795600.0
2021-03-08,sh000300,5080.025,5299.791,5326.26,5079.798,23023163500.0
2021-03-09,sh000300,4970.999,5066.155,5094.311,4917.909,23071100400.0
2021-03-10,sh000300,5003.612,5047.059,5055.279,4981.616,16992849000.0
2021-03-11,sh000300,5128.216,5024.559,5138.415,5020.578,18960076600.0
2021-03-12,sh000300,5146.379,5153.674,5153.674,5086.823,20102058900.0
