trade_date,index_code,index_name,stock_count,coverage,total_vol,top5_vol,vol_concentration_pct,total_amount,top5_amount,amount_concentration_pct
20231013,000688,科创50,48,96.0,3028313.7,1003357.99,33.13256450281224,13776940.327,4800118.748,34.841689330632754
20231013,STAR,科创板,83,95.4,1933917.47,826439.47,42.73395751474337,7678034.666,1908671.586,24.85885606185149
20231013,000905,中证500,412,96.0,65750495.19,20743143.59,31.54826975836195,90362368.941,26269953.905,29.07178531602282
20231013,000852,中证1000,728,94.3,107517506.46,43275174.45,40.249421582428326,132486016.166,50217116.817,37.90371110116244
20231013,399330,深证100,98,98.0,32868713.5,10021104.56,30.48827743136341,79951700.976,18204119.595,22.76889593689137
20231016,000001,上证指数,422,97.5,66400884.6,26492570.54,39.89791807683237,86327600.521,32451671.959,37.591305403080014
20231016,399001,深证成指,392,93.3,49822331.52,16250614.69,32.61713009853136,89655077.938,31624620.557,35.27365240691628
20231016,000300,沪深300,285,99.0,95179336.24,26390386.08,27.727012104239908,160130978.964,36405858.872,22.73505046152539
20231016,000016,上证50,49,98.0,27048675.34,8745335.4,32.33184357485804,51077217.602,15464278.534,30.27627435483971
20231016,399006,创业板,97,97.0,19170184.12,6516407.37,33.992408884594475,57838356.716,18113308.796,31.317122104524213
20231016,000688,科创50,48,96.0,2889916.29,787349.35,27.244711299232826,12804160.626,3681794.428,28.754672293971268
20231016,STAR,科创板,83,95.4,2109504.98,859889.38,40.762614364626906,8008137.702,1643823.998,20.52691973053188
20231016,000905,中证500,412,96.0,70886920.09,22562825.9,31.82932178652085,93585333.119,27448475.864,29.32989064546837
20231016,000852,中证1000,728,94.3,121000534.32,54415316.3,44.971137198528695,140089639.764,55037155.234,39.28709883665741
20231016,399330,深证100,98,98.0,32020790.89,9746172.34,30.43701316897735,72137062.186,14609055.379,20.25180252188764
20231017,000001,上证指数,423,97.7,62046930.1,25193047.0,40.60321269625554,79740717.38,30290471.199,37.98620352843382
20231017,399001,深证成指,392,93.3,43468098.04,14607793.14,33.605779407596096,74651756.415,25235897.694,33.80482778423854
20231017,000300,沪深300,285,99.0,92731340.77,23690941.23,25.547933453006195,149700097.367,31593034.651,21.1042178373121
20231017,000016,上证50,49,98.0,24531897.7,5959160.11,24.29147627661924,45588562.601,12439758.155,27.287015525966872
20231017,399006,创业板,97,97.0,16155026.74,5459723.43,33.79581796965815,50134205.569,14834372.723,29.58932440364168
20231017,000688,科创50,48,96.0,2626524.97,857752.3899999999,32.65730955529428,11926270.799,3936346.156,33.005674802638694
20231017,STAR,科创板,83,95.4,1850095.42,771038.48,41.675606115494304,7205990.132,1959028.163,27.18610665729954
20231017,000905,中证500,412,96.0,68632581.07,23970920.75,34.926445102729694,85411291.645,26001553.456,30.44275874444306
20231017,000852,中证1000,729,94.4,101161186.99,42893486.1,42.40112969832997,117033344.18,45553808.639,38.92378617237253
20231017,399330,深证100,98,98.0,28756355.12,8693055.79,30.230033513371072,62682435.167,13191376.773,21.04477392726563
20231018,000001,上证指数,423,97.7,64390284.05,27202560.36,42.24637421831656,80557925.245,30793676.349,38.22550823565466
20231018,399001,深证成指,392,93.3,45927139.79,16441389.92,35.798854435912176,84722824.971,36843182.474,43.486725668804304
20231018,000300,沪深300,285,99.0,99371538.43,27639688.69,27.814492083636345,171231444.07,48715600.095,28.450148487379977
20231018,000016,上证50,49,98.0,26634782.75,8236140.83,30.922500503594307,53671803.036,16144784.091,30.08056964319048
20231018,399006,创业板,97,97.0,17645545.7,5672454.82,32.14666701976805,53023106.875,16204034.27,30.56032591262599
20231018,000688,科创50,48,96.0,3189755.91,1244673.8,39.02097323804316,17017235.636,7345507.517999999,43.16510433962941
20231018,STAR,科创板,83,95.4,1787450.0,722029.4299999999,40.39438473803463,7472686.749,2281301.192,30.528527002758217
20231018,000905,中证500,412,96.0,68735517.46,21717196.43,31.59530506573712,82610840.355,23689929.95,28.67653911786672
20231018,000852,中证1000,729,94.4,109133919.76,48922836.04,44.82825884710071,122807518.282,50718395.768,41.29909673081785
20231018,399330,深证100,98,98.0,30884252.44,8107551.59,26.25140953549336,77065852.403,22054756.479,28.61806596736152
20231019,000001,上证指数,423,97.7,71699334.18,31832296.55,44.39692071628662,95030955.549,43150708.596,45.40700274633203
20231019,399001,深证成指,392,93.3,45216925.13,15921598.26,35.21158993944177,82411811.759,35201286.149,42.71388457268778
20231019,000300,沪深300,285,99.0,115513004.85,33067629.97,28.62675939643345,198362982.37,58267428.321,29.37414411944849
20231019,000016,上证50,49,98.0,35249106.58,11369297.06,32.25414248215536,78138862.216,28712505.675,36.74548727831453
20231019,399006,创业板,97,97.0,17957107.63,6460447.930000001,35.977107578321075,54320125.238,15516789.143,28.56545170876213
20231019,000688,科创50,48,96.0,4416260.36,1930457.82,43.7125002294928,22055810.206,10671518.923,48.38416192073031
20231019,STAR,科创板,83,95.4,1796706.67,745921.09,41.51601941790531,7129001.888,2033316.251,28.521752174348705
20231019,000905,中证500,412,96.0,75798058.18,26703640.18,35.2299792648857,84839378.744,24201531.375,28.526294903723088
20231019,000852,中证1000,729,94.4,112815854.44,49952306.35,44.2777361373145,125539432.89,51822125.308,41.27955982835091
20231019,399330,深证100,98,98.0,33982460.23,9528365.2,28.03906820021312,79226663.702,17914083.14,22.611179498080737
20231020,000001,上证指数,423,97.7,61365324.12,25132853.09,40.95611560830781,80633964.266,33167230.605,41.13307699418822
20231020,399001,深证成指,392,93.3,44585770.25,13772372.6,30.88961460747669,77438081.699,28473062.822,36.76881218813519
20231020,000300,沪深300,285,99.0,99440988.43,27232630.83,27.38572017430217,172013603.502,47518168.804,27.62465749021269
20231020,000016,上证50,49,98.0,30991266.6,8989531.89,29.00666179935996,63333736.987,20074732.762,31.69674444778235
20231020,399006,创业板,97,97.0,16231606.14,4854950.97,29.91047791651258,51678437.707,14720198.987,28.48421825454314
20231020,000688,科创50,48,96.0,4119762.94,1805119.6,43.81610365182809,20689990.61,9811242.775,47.42023793020949
20231020,STAR,科创板,83,95.4,1706746.19,632208.62,37.04174784183933,7032585.678,1708003.54,24.28699227004284
20231020,000905,中证500,412,96.0,69955596.24,23428579.64,33.49064392164203,84093511.583,25389621.146,30.19212858169269
20231020,000852,中证1000,729,94.4,101335912.84,43014349.14,42.4472903381407,115862948.444,45998332.833,39.70064067136385
20231020,399330,深证100,98,98.0,30223365.97,8458904.87,27.987964273722486,72048761.494,16767577.895,23.272541466790308
20231023,000001,上证指数,423,97.7,63924810.68,25135209.34,39.31995898403809,76446285.813,28270371.112,36.98069933855768
20231023,399001,深证成指,392,93.3,47297083.14,14871238.56,31.44218960814335,77571129.782,29507716.949,38.03956063541455
20231023,000300,沪深300,285,99.0,100244540.5,27009877.09,26.94398812671499,162973793.757,40794412.795,25.031271503580506
20231023,000016,上证50,49,98.0,28742361.64,7789304.84,27.10043432603613,55796994.347,16680610.122,29.89517682308072
20231023,399006,创业板,97,97.0,17496312.19,5840070.04,33.37886279451441,51347483.981,14938644.088,29.093234818531155
20231023,000688,科创50,48,96.0,3577791.03,1235574.87,34.534573418056794,16986663.412,7758330.265000001,45.673067610907225
20231023,STAR,科创板,83,95.4,1633023.55,619965.79,37.96428961480684,6163404.314,1288519.257,20.905966757254017
20231023,000905,中证500,412,96.0,73818110.98,24209141.3,32.79566623773281,83753171.983,24489039.462,29.23953670312418
20231023,000852,中证1000,729,94.4,109186951.72,46101408.05,42.22245178913215,119762381.855,48036105.815,40.109511075989445
20231023,399330,深证100,98,98.0,31587246.49,8897513.16,28.1680556195894,71176273.711,15390671.793,21.62331770203564
20231024,000001,上证指数,423,97.7,69921336.8,28419607.55,40.64511471125078,83854182.161,31193046.336,37.19915397434723
20231024,399001,深证成指,392,93.3,53997070.67,18159285.68,33.63013114355672,91586114.489,35894363.566,39.19192747314453
20231024,000300,沪深300,285,99.0,119067609.96,35662772.22,29.951699065749853,197595738.603,54396461.732,27.529167438823563
20231024,000016,上证50,49,98.0,33201002.84,9763298.65,29.406637796606987,59527829.502,16053827.107,26.96860819771806
20231024,399006,创业板,97,97.0,20993775.93,7454037.88,35.505941879413015,63252457.785,20614415.335,32.59069458624042
20231024,000688,科创50,48,96.0,3462869.35,1117957.48,32.284136853156184,17202414.858,6332399.426,36.81110750014909
20231024,STAR,科创板,83,95.4,1749484.44,654220.6799999999,37.39505565422462,6850123.508,1681767.269,24.55090433093546
20231024,000905,中证500,412,96.0,87844457.91,33641353.68,38.29650097501524,98066542.876,29232532.581,29.808874386408217
20231024,000852,中证1000,730,94.6,112033997.16,45979872.07,41.040999371230505,127016761.419,50468144.648,39.73345256498615
20231024,399330,深证100,98,98.0,36067116.63,10330241.2,28.64171623691006,86495690.398,24367435.584,28.17184933940181
20231025,000001,上证指数,423,97.7,81019248.09,37151783.54,45.85550275501205,96144783.126,39261489.945,40.83579854098468
20231025,399001,深证成指,392,93.3,61237788.0,20985903.7,34.26953256378235,103124815.094,38104149.837,36.94954488138226
20231025,000300,沪深300,285,99.0,133020603.22,42249287.79,31.76146158360505,209273554.038,51650660.658,24.68093061038245
20231025,000016,上证50,49,98.0,40337876.28,12733075.13,31.566052316723503,66105858.103,16714018.528,25.28371767288425
20231025,399006,创业板,97,97.0,22078530.51,6947444.43,31.466969356739128,66248497.275,18514593.27,27.947189795332605
20231025,000688,科创50,48,96.0,3113481.65,992173.48,31.86700907647874,15898491.479,6410411.767,40.32088060346722
20231025,STAR,科创板,83,95.4,1598405.95,551225.47,34.485949579954955,6455323.136,1332702.419,20.64501483384766
20231025,000905,中证500,412,96.0,89258476.33,34260278.56,38.38322136861868,102608864.523,29534920.267,28.78398509163863
20231025,000852,中证1000,730,94.6,118004986.22,44321349.83,37.558878865822216,137195175.841,51607767.902,37.61631382856344
20231025,399330,深证100,98,98.0,42039161.21,12499168.55,29.732202523172084,91056061.523,21337191.732,23.433027274752494
20231026,000001,上证指数,423,97.7,66518573.33,27718141.16,41.669776984677256,80870363.34,30668567.291,37.92312291470904
20231026,399001,深证成指,392,93.3,60733211.29,22718053.01,37.40630954210819,98215849.664,36427307.631,37.08903171496163
20231026,000300,沪深300,285,99.0,108107467.57,30096540.1,27.83946454070102,179244902.468,49450647.357,27.588314465918085
20231026,000016,上证50,49,98.0,29977505.36,9556697.4,31.87956197566668,52012985.526,14155871.773,27.21603389969574
20231026,399006,创业板,97,97.0,25323663.01,7582567.16,29.94261595175128,71065233.568,23069409.816,32.4623007028122
20231026,000688,科创50,48,96.0,2995261.45,903879.92,30.17699573437904,14082769.65,4874738.708,34.61491474441606
20231026,STAR,科创板,83,95.4,1529523.57,499297.49,32.64398795763572,6121845.434,1253652.888,20.47834924151076
20231026,000905,中证500,412,96.0,81212346.92,29410797.42,36.21468721864638,99011570.809,31787327.66,32.10465948603108
20231026,000852,中证1000,730,94.6,114044075.11,44083671.51,38.65494236985092,135633695.743,52158236.645,38.45522040764112
20231026,399330,深证100,98,98.0,38128568.89,10465824.54,27.448773569744123,84754372.712,22000870.845,25.95839027652315
20231027,000001,上证指数,423,97.7,78592308.72,30567591.32,38.89387119152185,102990724.576,37132067.641,36.053797848173325
20231027,399001,深证成指,391,93.1,66564877.04,19507159.62,29.305484344660936,114273739.501,37435896.742,32.75984220475466
20231027,000300,沪深300,285,99.0,121989204.97,32907854.7,26.976038337238784,217277598.276,56019339.967,25.78238180626455
20231027,000016,上证50,49,98.0,33598793.77,9653311.06,28.731123879272523,65235951.982,14455480.197,22.15876331656596
20231027,399006,创业板,97,97.0,25279200.65,6743914.51,26.677720563130222,76520583.002,21358128.222000003,27.911611992608275
20231027,000688,科创50,48,96.0,3948127.49,1146012.28,29.026729326818167,18096148.048,6056385.998,33.46781857628179
20231027,STAR,科创板,83,95.4,2226845.02,793779.01,35.64590274001196,8689688.657,1894841.623,21.805633064581727
20231027,000905,中证500,412,96.0,88482079.17999999,26764056.58,30.24799691421537,116521373.11,31555821.987,27.081574087880227
20231027,000852,中证1000,730,94.6,126074685.95,41278946.96,32.74166153891577,154991613.619,48471593.284,31.27368775135973
20231027,399330,深证100,98,98.0,42234946.62,11701090.34,27.70475939102773,100358528.108,24898384.901,24.809436099148257
20231030,000001,上证指数,423,97.7,98052234.76,42119677.27,42.95636644396252,120927285.379,45371355.164000005,37.51953500138613
20231030,399001,深证成指,391,93.1,70348963.23,20729252.61,29.466322825863767,124901292.496,42661571.923,34.15622934755959
20231030,000300,沪深300,285,99.0,146190220.55,45495531.61,31.12077636851201,234437943.815,52336433.101,22.32421605877068
20231030,000016,上证50,49,98.0,46635110.82,14027968.23,30.080272102589163,76743044.558,14612484.702,19.04079358091708
20231030,399006,创业板,97,97.0,24801415.04,6489092.739999999,26.16420365343799,78304152.413,19435687.379,24.8207620925264
20231030,000688,科创50,48,96.0,5176539.44,1288690.14,24.89481930808973,23466482.699,7047070.145,30.03036388278292
20231030,STAR,科创板,83,95.4,2722594.97,918222.08,33.72598899644628,10704040.718,2083170.73,19.46153592724029
20231030,000905,中证500,412,96.0,93318137.57,27781170.8,29.77038711168097,127592392.537,34400034.89,26.96088238961776
20231030,000852,中证1000,729,94.4,132494915.41,39204055.77,29.58910207888709,166910678.685,47670488.127,28.560478276507105
20231030,399330,深证100,98,98.0,48372714.56,17347744.83,35.862665529101946,101575666.927,21314465.72,20.98383044368116
20231031,000001,上证指数,423,97.7,80198046.31,31905201.05,39.783015320189534,103208164.757,38653465.95,37.45194582328659
20231031,399001,深证成指,392,93.3,58045465.24,17759728.69,30.59623799476674,100232894.459,34657290.692,34.576763326111944
20231031,000300,沪深300,285,99.0,113954963.04,30236514.38,26.533740675591726,189224139.25,45177088.261,23.874907525045064
20231031,000016,上证50,49,98.0,33922211.01,7909123.800000001,23.31547256064309,63728932.797,13851003.582,21.734246870445045
20231031,399006,创业板,97,97.0,21106513.81,6432298.75,30.47542009023044,61928855.948,17236354.461,27.832509089902945
20231031,000688,科创50,48,96.0,3895828.74,1497454.8,38.43738777901208,16114265.783,4218808.011,26.18057854954024
20231031,STAR,科创板,83,95.4,2327171.42,791276.59,34.001646084154814,9436260.088,2142081.301,22.700532637120336
20231031,000905,中证500,412,96.0,78415269.84,24096445.28,30.72927674567319,105502760.878,30189768.032,28.615145026309293
20231031,000852,中证1000,730,94.6,125005154.21,43660169.62,34.926695539812656,152022295.577,50645517.042,33.314532483393414
20231031,399330,深证100,98,98.0,37651431.17,12530965.68,33.28151225758572,80949583.537,15425803.456,19.056062776344312
20231101,000001,上证指数,423,97.7,69259493.86,26502774.03,38.26590775204375,102129075.35,46029038.298,45.06947521091016
20231101,399001,深证成指,392,93.3,53479837.43,16611086.0,31.06046465033168,95471391.855,36995938.086,38.75081044402147
20231101,000300,沪深300,285,99.0,99586940.27,28394660.34,28.51243372174748,181433611.329,57402509.271,31.638299458698416
20231101,000016,上证50,49,98.0,28631752.7,6812416.640000001,23.79322255043088,70029975.248,26849061.894,38.33938509747908
20231101,399006,创业板,97,97.0,17140680.74,5030941.19,29.35088323685796,50662789.293,12421112.43,24.517229713043463
20231101,000688,科创50,48,96.0,3734392.72,1492870.71,39.9762644674393,16281920.85,6047104.216,37.13999270546755
20231101,STAR,科创板,83,95.4,1927707.85,607452.58,31.511651519186373,7585400.611,1563967.721,20.61812949908019
20231101,000905,中证500,412,96.0,68047304.1,20818962.32,30.59483780489696,89561863.078,25926403.792,28.94803982518824
20231101,000852,中证1000,730,94.6,110704697.14,39864486.9,36.00975200680631,129908464.952,43129011.581,33.199539073097185
20231101,399330,深证100,98,98.0,35240998.91,13065050.86,37.07344077665363,74922729.286,19835078.138,26.474046430268483
20231102,000001,上证指数,423,97.7,66000048.88,27101084.06,41.062218164829936,84461962.438,33423142.796,39.57182834880795
20231102,399001,深证成指,392,93.3,51253911.82,16680413.83,32.54466486105567,84343651.594,28687924.588,34.01314034409294
20231102,000300,沪深300,285,99.0,93163113.7,25740833.6,27.62985539844618,149542065.418,36977867.625,24.72740196655668
20231102,000016,上证50,49,98.0,27843285.21,6872539.720000001,24.682934029392865,55161303.123,18784903.18,34.05449493844076
20231102,399006,创业板,97,97.0,19397731.71,7152501.2,36.87287414287059,52445945.216,12080256.699,23.033728630968792
20231102,000688,科创50,48,96.0,3178687.19,1163943.56,36.61711550799058,13777370.791,4854680.905,35.236628081254054
20231102,STAR,科创板,83,95.4,1741384.45,570730.01,32.774497900219565,6889009.554,1489936.0629999998,21.627725311179034
20231102,000905,中证500,412,96.0,67371459.62,22615420.24,33.568250365302085,86402409.593,27345294.854,31.648764175455835
20231102,000852,中证1000,730,94.6,105290182.42,38707230.63,36.76243096967749,123876803.653,41776701.076,33.72439378806031
20231102,399330,深证100,98,98.0,30540420.14,9516237.37,31.1594841406134,63114149.964,12858787.008,20.37385755069915
20231103,000001,上证指数,423,97.7,68130697.97,27165538.14,39.87268433968166,88839449.226,33555569.031,37.77102325976548
20231103,399001,深证成指,392,93.3,53197971.02,16222844.89,30.4952323912898,89844010.402,29927080.877,33.31004564811123
20231103,000300,沪深300,285,99.0,98983678.65,25580630.95,25.84328173986288,167304915.295,41683943.118,24.914954258517085
20231103,000016,上证50,49,98.0,27300962.6,6659362.41,24.39240882297681,56256157.814,16396521.536,29.146180921583547
20231103,399006,创业板,97,97.0,20089978.36,6135433.819999999,30.539773164793,57540142.102,13957602.549,24.25715689797516
20231103,000688,科创50,48,96.0,3968259.26,1197097.13,30.16680744795893,17090672.024,5016113.211,29.35000568705548
20231103,STAR,科创板,83,95.4,2072428.19,701082.45,33.829034626285406,8649152.184,2099610.618,24.27533442970345
20231103,000905,中证500,412,96.0,70396269.9,21667712.35,30.7796313366882,92424946.901,24087584.094,26.061777584574823
20231103,000852,中证1000,730,94.6,114335510.96,41502011.66,36.29844421171948,138101920.377,45773905.753,33.14501755518191
20231103,399330,深证100,98,98.0,36226749.77,12234987.75,33.773352088384165,75227877.37,14876901.809,19.77578303297008
20231106,000001,上证指数,422,97.5,96571414.36,39703392.1,41.1129860353844,121293939.496,44198598.999,36.43924765132851
20231106,399001,深证成指,392,93.3,74161521.62,23146944.06,31.211527965410152,126167861.943,41204814.532,32.65872457331128
20231106,000300,沪深300,285,99.0,154739393.32,41563877.9,26.860566665171152,251539032.084,56215827.965,22.34874941644328
20231106,000016,上证50,49,98.0,43818117.54,9527761.5,21.74388594239004,79992610.481,19021480.315,23.779046840230347
20231106,399006,创业板,97,97.0,26705976.49,8106887.859999999,30.35608101817812,80324207.925,21544336.029,26.821722349402176
20231106,000688,科创50,48,96.0,5334951.64,2040543.58,38.24858626084941,21890727.881,6206959.687,28.354286439179184
20231106,STAR,科创板,83,95.4,2689920.06,994787.55,36.98204882713132,10902586.742,2376922.154,21.801451437606
20231106,000905,中证500,410,95.6,107977602.83,37806951.39,35.01369765498803,129974545.294,32883513.204,25.299964027277884
20231106,000852,中证1000,730,94.6,140782487.52,50131749.21,35.609364554577944,172158980.735,55280042.139,32.10988000915919
20231106,399330,深证100,98,98.0,54573244.14,19120817.59,35.0369817505227,109500084.241,22573185.736,20.61476563462584
20231107,000001,上证指数,422,97.5,74474315.76,29980630.78,40.25633599188102,98160061.499,38020560.328,38.7332279008274
20231107,399001,深证成指,392,93.3,62972826.93,19864559.22,31.544652175264822,107342697.307,38595649.913,35.95554321000197
20231107,000300,沪深300,285,99.0,119303764.59,32931445.0,27.603022514144783,205217918.844,51646560.577,25.16669151891168
20231107,000016,上证50,49,98.0,29887978.4,6138710.44,20.53906208658127,63906091.088,17898269.154,28.00714118057028
20231107,399006,创业板,97,97.0,22723480.65,7034081.359999999,30.9551228895913,70536502.306,21321168.146,30.22714119493046
20231107,000688,科创50,48,96.0,4651147.37,1717892.1,36.9348026054913,20503202.289,6198416.547,30.23145584592637
20231107,STAR,科创板,83,95.4,2495913.27,941915.0,37.73829048154386,10820622.655,3286328.472,30.370973804187244
20231107,000905,中证500,411,95.8,93683416.45,35821394.69,38.236644272167766,111106415.849,33165764.028,29.85044902634081
20231107,000852,中证1000,730,94.6,130313934.65,50483882.04,38.74020240091031,166294553.854,61565083.65,37.02170770069337
20231107,399330,深证100,98,98.0,44808320.62,15172106.1,33.860019500994184,94841092.629,23496949.794,24.775072853615804
20231108,000001,上证指数,422,97.5,77602084.2,31236067.36,40.251583036734985,103249906.439,40172724.787,38.90824328323632
20231108,399001,深证成指,392,93.3,63144654.26,20995541.89,33.249911866727835,110161246.927,38002632.849,34.49727913318103
20231108,000300,沪深300,285,99.0,115816260.41,31494209.61,27.19325377844844,203125273.3,50694381.43,24.95720035543209
20231108,000016,上证50,49,98.0,28794101.04,5826100.08,20.23365852577421,63042617.324,13176914.153,20.90159754199104
20231108,399006,创业板,97,97.0,25186816.46,8236108.68,32.70007820591392,71595371.771,19320898.314,26.98623924434457
20231108,000688,科创50,48,96.0,6063161.0,2553394.17,42.11325033262352,25828094.936,8353547.884,32.3428727697472
20231108,STAR,科创板,83,95.4,2532215.87,846006.87,33.40974519680267,11525246.143,3067971.872,26.619577872212048
20231108,000905,中证500,411,95.8,91568616.01,33979789.67,37.10855438318424,113712759.618,34523646.454,30.36039805029508
20231108,000852,中证1000,730,94.6,138436455.22,54901481.81,39.6582545563969,173478856.202,60969511.191,35.145211656230124
20231108,399330,深证100,98,98.0,39959896.56,11720120.08,29.32970575237144,85636984.971,19007949.339,22.195958142894487
20231109,000001,上证指数,422,97.5,80529815.91,36335879.29,45.12102614342112,105108773.122,45297350.099,43.09568911666703
20231109,399001,深证成指,392,93.3,58451940.01,20596952.51,35.2374147145095,105669674.794,44166491.973,41.79675205691823
20231109,000300,沪深300,285,99.0,112070552.35,36112166.36,32.22270757372599,192373713.156,60231164.093,31.30945652858364
20231109,000016,上证50,49,98.0,31541562.76,7723598.569999999,24.4870510341194,63289910.857,19995570.256,31.593614187858265
20231109,399006,创业板,97,97.0,20218588.31,5812634.09,28.748961108848057,59810253.784,15305699.055,25.59042653501408
20231109,000688,科创50,48,96.0,6127322.74,3396831.6100000003,55.43745211632185,20457803.782,7174185.745999999,35.068210754432386
20231109,STAR,科创板,83,95.4,2002900.92,610285.5800000001,30.470083362885475,9488489.607,2442365.517,25.740298173464605
20231109,000905,中证500,411,95.8,77889518.56,26683126.77,34.25766041864208,98169736.778,27844749.076,28.36388279105588
20231109,000852,中证1000,730,94.6,123629194.32,48013462.33,38.8366700875868,161779731.894,62538512.405,38.65658056966986
20231109,399330,深证100,98,98.0,35910859.64,12648175.78,35.22103315486101,82394566.899,26924513.535,32.67753511952349
20231110,000001,上证指数,423,97.7,75663862.57,34871489.27,46.087376569942926,93093292.253,39561887.975,42.497033908181606
20231110,399001,深证成指,392,93.3,47567693.39,15466422.19,32.514551553284804,86212049.875,34703476.579,40.25362652821391
20231110,000300,沪深300,285,99.0,106192638.47,34539623.02,32.52544010360722,178906802.423,56830931.171,31.765662569180154
20231110,000016,上证50,49,98.0,28187022.7,7151155.89,25.370383974608284,58314871.804,18235977.67,31.271572938190257
20231110,399006,创业板,97,97.0,18606557.95,5871131.76,31.554099236285666,55200427.387,17094277.235,30.967653774046312
20231110,000688,科创50,48,96.0,4548575.32,1784946.1,39.241871892318144,19037695.606,6823879.174000001,35.84403971586435
20231110,STAR,科创板,83,95.4,1782088.05,557968.56,31.30981996091608,8175002.728,2116772.876,25.89323754902116
20231110,000905,中证500,412,96.0,71104112.04,23063029.87,32.435578208227625,86365483.83,22575509.472,26.139504430308243
20231110,000852,中证1000,730,94.6,107445287.79,40135794.15,37.35463413569586,134117443.188,49308934.187,36.7654892718771
20231110,399330,深证100,98,98.0,33256480.1,10839511.04,32.59368101316291,74923661.324,22470639.087,29.99137881133162
20231113,000001,上证指数,423,97.7,70530338.16,27931003.78,39.60140346504189,87099275.461,31608312.286,36.28998303223899
20231113,399001,深证成指,392,93.3,52760405.28,16104487.25,30.523812629060227,96531047.086,35887683.773,37.1773484866765
20231113,000300,沪深300,285,99.0,103542406.56,27418833.51,26.4807767377046,180190432.189,51642130.514,28.659751734117084
20231113,000016,上证50,49,98.0,24957802.92,5374764.609999999,21.535407692849912,48344539.663,10524958.972,21.77072952885136
20231113,399006,创业板,97,97.0,20388036.7,6340309.94,31.098187791667065,63618038.388,21602063.616,33.955878180731055
20231113,000688,科创50,48,96.0,3805573.34,1292436.5699999998,33.961678163322425,16408006.847,4537344.973,27.653236711255992
20231113,STAR,科创板,83,95.4,1885593.0,580081.68,30.76388594993724,8541916.528,2152851.58,25.20337880782438
20231113,000905,中证500,412,96.0,75788367.61,23181566.34,30.58723531200753,93247260.912,23182839.69,24.86168436827145
20231113,000852,中证1000,730,94.6,109888487.59,36607400.06,33.31322585545469,138878306.517,44344554.378,31.93051203614138
20231113,399330,深证100,98,98.0,33174649.5,8010407.51,24.146170737990765,81642696.889,21721126.767,26.605106879959724
20231114,000001,上证指数,423,97.7,71147407.09,28612182.38,40.21535506389738,91566121.755,36879758.503,40.276641399837565
20231114,399001,深证成指,392,93.3,54206541.13,17903800.02,33.02885527608649,94291905.807,33960606.723,36.01646019597034
20231114,000300,沪深300,285,99.0,105473826.17,30343289.13,28.76854877824709,181535383.506,53643491.347,29.54988185277225
20231114,000016,上证50,49,98.0,26627584.9,6103746.14,22.92264267646744,51597321.399,10972111.523,21.264885900089865
20231114,399006,创业板,97,97.0,19769873.54,7311393.57,36.982500445473256,64171846.717,22862971.671,35.627729044212295
20231114,000688,科创50,48,96.0,4669575.22,1893780.19,40.55572725092541,19478010.386,6586572.738,33.81542882189939
20231114,STAR,科创板,83,95.4,1993343.7,654443.62,32.83144898694591,9159284.15,2321993.985,25.35126050216489
20231114,000905,中证500,412,96.0,80568588.51,27565431.19,34.21362059306604,95237749.209,24831716.429,26.07339698306666
20231114,000852,中证1000,730,94.6,115916756.31,41620825.17,35.90578833891112,146492627.355,49194918.269,33.5818390025762
20231114,399330,深证100,98,98.0,33918251.95,11012474.79,32.46769558240751,74100752.197,18502700.242,24.96965239004563
20231115,000001,上证指数,423,97.7,71252412.19,26717243.81,37.49661658998495,97799332.236,37328939.722,38.16891063419674
20231115,399001,深证成指,392,93.3,60493436.96,19207247.93,31.75096158398205,105706319.065,36410110.319,34.44459199890502
20231115,000300,沪深300,285,99.0,112360272.22,29551473.51,26.30064250123797,201695983.672,57444683.758,28.48082679297032
20231115,000016,上证50,49,98.0,28578329.44,5656483.96,19.7929132697408,59974267.822,16979346.765,28.31105302593052
20231115,399006,创业板,97,97.0,21047689.29,6354678.57,30.191810998555464,70496322.356,21711915.049,30.79864923925649
20231115,000688,科创50,48,96.0,4437641.9,1736612.52,39.133678632338494,19782917.299,6375976.083000001,32.229705996507896
20231115,STAR,科创板,83,95.4,1972969.36,509972.99,25.847993402188465,9719929.657,2264918.156,23.30179575290316
20231115,000905,中证500,412,96.0,85065529.85,26907326.51,31.63129243707403,109050099.537,27432569.471,25.15593253694584
20231115,000852,中证1000,730,94.6,120862694.34,40566473.93,33.56409862573646,161140587.218,52014696.093,32.27907815839818
20231115,399330,深证100,98,98.0,38483248.78,11381054.81,29.57404889348846,86571524.246,20436875.068,23.60692530944351
20231116,000001,上证指数,423,97.7,63306635.17,26601790.96,42.02054158867404,80767333.759,31875903.127,39.466330809079146
20231116,399001,深证成指,392,93.3,49632679.72,15882017.8,31.9991140708048,89996994.307,32994611.367,36.66190367919173
20231116,000300,沪深300,285,99.0,89240015.28,26101981.56,29.24918992685318,150077557.957,40858302.587,27.22479172982456
20231116,000016,上证50,49,98.0,24229732.38,6873382.87,28.36755586980198,42815264.867,10147641.893,23.700990580164145
20231116,399006,创业板,97,97.0,19069096.64,7115879.67,37.31629140246467,57871688.451,18009813.074,31.12024818361559
20231116,000688,科创50,48,96.0,3542980.29,1439816.48,40.6385687231695,14465448.865,4517446.305,31.229216232136604
