trade_date,stock_count,gain_k,gain_top5_amount,gain_share_pct,loss_k,loss_top5_amount,loss_share_pct
20250110,5326,267,168307276.44399998,14.53015520714265,267,112930046.953,9.749377118124553
20250113,5326,267,96785136.62,9.95967983819132,267,103117611.025,10.611323467160563
20250114,5329,267,154422839.706,11.306374815130836,267,100111087.227,7.329832021569412
20250115,5331,267,162725886.638,13.503395802551657,267,142409588.055,11.817499190297434
20250116,5331,267,166856679.914,12.975041940325571,267,179981392.986,13.995640592124891
20250117,5331,267,168853719.948,14.748822248171216,267,119323733.787,10.422539344436933
20250120,5330,267,143367692.928,12.049589290502972,267,102837276.091,8.643139296891084
20250121,5332,267,249585043.392,20.598751247641857,267,75396472.992,6.22262123965693
20250122,5336,267,195929633.98,17.16924133234559,267,100515718.152,8.808155191173793
20250123,5337,267,152627154.882,11.216718857367274,267,191766325.101,14.09309474864676
20250124,5334,267,208776376.461,17.033482132163762,267,73019293.116,5.957440423471256
20250127,5335,267,103687637.889,9.24373636408428,267,192396599.227,17.152126104990987
20250205,5337,267,262726006.568,20.298786358235123,267,158504800.722,12.24642786087396
20250206,5339,267,229987666.13,14.85296583514215,267,108227824.651,6.989523434028068
20250207,5339,267,289969368.64900005,14.616979934374378,267,170542605.37300003,8.59683163193198
20250210,5341,268,232410987.532,13.27311218370262,268,163563007.95599997,9.341168318924312
20250211,5340,267,190028968.79,11.379214862915886,267,205824445.545,12.325071302604131
20250212,5340,267,295234293.315,17.32685944737433,267,117877396.518,6.91804823401939
20250213,5341,268,287357034.68,15.575511041616268,268,192461417.371,10.43191768277168
20250214,5340,267,273295456.845,15.763050912609094,267,192422103.534,11.098462629907685
20250217,5344,268,265487675.959,13.540535035315507,268,242199321.072,12.352770729031915
20250218,5343,268,231569463.796,12.74936945722176,268,194177648.382,10.690712579174612
20250219,5343,268,269844016.64100003,15.504372941367714,268,118159410.193,6.789061269428073
20250220,5342,268,233788354.047,13.107456845754143,268,214956515.056,12.051640708517905
20250221,5344,268,385764354.634,17.363457539671085,268,118832374.965,5.348708018916569
20250224,5341,268,240949395.162,11.438255902029946,268,237432197.901,11.271288882659809
20250225,5339,267,239542123.092,12.493405798225009,267,231290879.043,12.063059189813451
20250226,5340,267,221691837.587,11.300476958121322,267,203652587.017,10.380947679881372
20250227,5338,267,234772112.153,11.54572132343112,267,277208043.6,13.632653344845949
20250228,5339,267,159192722.081,8.38837091902826,267,225721098.692,11.89396270964994
20250303,5337,267,163962541.52699998,9.895132037933545,267,255926221.939,15.445136032115428
20250304,5339,267,186728321.867,12.67015773764079,267,171962283.161,11.668231314832871
20250305,5338,267,224656973.491,14.598643369857903,267,110172651.11,7.15923132798325
20250306,5336,267,256628129.41000003,13.21082473188812,267,77435381.529,3.98625534846237
20250307,5336,267,218135038.092,11.797625039644718,267,211350177.132,11.430672319658282
20250310,5336,267,146295907.262,9.521677771384295,267,209142306.408,13.612039374517447
20250311,5339,267,217835677.296,14.402728384376836,267,132713988.941,8.774703754918448
20250312,5338,267,184049579.852,10.727212417314428,267,165826648.507,9.665100482252448
20250313,5340,267,173676599.827,10.592022130323327,267,206710003.442,12.606631712031572
20250314,5340,267,233201259.347,12.737729687902476,267,154468088.04099998,8.437230383673272
20250317,5337,267,164852078.451,10.221796708094164,267,157634713.464,9.774277705856292
20250318,5343,268,189492134.245,12.166407206427946,268,121485252.966,7.80000216393818
20250319,5341,268,182030751.777,12.12531333968837,268,121110671.983,8.067344842772007
20250320,5343,268,183138079.247,12.446307028272011,268,106838585.844,7.260892149509658
20250321,5344,268,176735992.32500002,11.237802660810884,268,163012856.00300002,10.365213575558512
20250324,5344,268,172384651.763,11.762227063206964,268,112355744.078,7.666307645056023
20250325,5347,268,118582555.456,9.261128124348833,268,206869934.215,16.15624624105528
20250326,5348,268,140601749.976,11.977202754033309,268,102491378.024,8.730759150176011
20250327,5350,268,128311637.457,10.587402099820965,268,136813840.50800002,11.288945967698329
20250328,5350,268,151239357.548,13.248659644771536,268,95600386.887,8.374651997396642
20250331,5352,268,158213861.54000002,12.799769208624229,268,93050042.371,7.527905934464467
20250401,5353,268,116017852.135,10.116180475367248,268,153490842.11699998,13.383639083103184
20250402,5355,268,117052171.343,11.861149286598636,268,108924547.025,11.03755956352809
20250403,5355,268,121899493.237,10.55148497816897,268,160098786.08,13.857973413079478
20250407,5353,268,292975271.111,18.15017062066984,268,47830454.708,2.9631542297831373
20250408,5353,268,125701454.999,7.6221490752028,268,126554493.388,7.673874695784365
20250409,5356,268,111122000.70700002,6.399607688380966,268,153329889.422,8.83039481795275
20250410,5356,268,135191293.923,8.173982218705003,268,182578285.13,11.039110676936662
20250411,5356,268,136439296.099,9.836156748063193,268,137667925.322,9.92473086100724
20250414,5355,268,107260647.806,8.196335872812778,268,128113782.911,9.78983081077792
20250415,5354,268,108978163.303,9.841358636741226,268,121965009.976,11.014146026394766
20250416,5358,268,155956541.709,13.706183001301063,268,97752314.935,8.590926052976249
20250417,5358,268,107662254.002,10.49245377485444,268,122764923.625,11.964316540176837
20250418,5357,268,114088827.386,12.06454575319031,268,104348421.67,11.034527537491316
20250421,5359,268,134323732.592,12.547582995262852,268,82536143.49000001,7.709948871770546
20250422,5356,268,125565774.508,11.233895555243448,268,112253362.486,10.042884335589902
20250423,5357,268,166633812.39999998,13.233368345140342,268,122186472.411,9.703544394259394
20250424,5359,268,125756216.18,11.076740033277607,268,93573604.536,8.24206168813498
20250425,5359,268,138406089.86600003,12.203706666180375,268,103261756.294,9.10491861208304
20250428,5356,268,121005463.27,11.257833073715409,268,72184208.455,6.715711401653199
20250429,5333,267,111161209.726,10.692421604532376,267,89339589.51699999,8.593434341405835
20250430,5338,267,119117401.237,9.998952130621705,267,110144313.21,9.24573323301232
20250506,5359,268,156124564.834,11.461748578003286,268,90382427.574,6.635346986070047
20250507,5361,269,149844560.596,9.980231442851023,269,143885254.98800004,9.583318475373533
20250508,5362,269,161540250.673,12.25827650804449,269,146301375.63,11.101893853131012
20250509,5362,269,119563391.057,9.815302388952244,269,143712093.042,11.79773873663385
20250512,5362,269,207992960.785,15.57027830000973,269,87576231.87400001,6.555925246690856
20250513,5364,269,142010316.818,10.742373853939558,269,114680718.00599998,8.675025690123094
20250514,5364,269,219994875.039,16.331029661563655,269,86737245.359,6.438825115671625
20250515,5363,269,122689021.937,10.329260251922348,269,159892958.21500003,13.461481327160255
20250516,5364,269,153950839.53899997,13.72505600566098,269,91604985.556,8.166785974787496
20250519,5361,269,133577939.867,11.96348377587841,269,120542023.841,10.795963375159214
20250520,5367,269,153998107.273,12.742103306376755,269,148269905.48400003,12.268140734708146
20250521,5363,269,173135126.66899997,14.28955434448714,269,127739546.24,10.54287031785467
20250522,5360,268,141733584.807,12.472961762579953,268,89111767.329,7.842090976560437
20250523,5362,269,163420317.661,13.852017581079044,269,113487924.134,9.619591632451566
20250526,5359,268,133179974.455,12.910819016879811,268,116679895.239,11.311257690984409
20250527,5359,268,128558245.974,12.585014549708468,268,112955225.368,11.05758050719964
20250528,5357,268,166781549.261,16.181993724807004,268,115289468.245,11.185970270352795
20250529,5360,268,171114220.405,14.14368132083805,268,113834723.338,9.409165680840118
20250530,5359,268,163244416.981,14.051594950228838,268,132045810.71199998,11.366111511278012
20250603,5355,268,147987947.975,12.762996928822483,268,116015841.344,10.005610909736848
20250604,5361,269,160508172.896,13.67972622067886,269,119470351.862,10.182171259399212
20250605,5363,269,218250395.067,16.629811518244917,269,108904095.766,8.298058684372618
20250606,5365,269,159072973.428,13.55147734254903,269,142869084.155,12.171062847162592
20250609,5361,269,176429566.69200003,13.4753769676092,269,118775851.474,9.071888591411964
20250610,5367,269,185672231.668,12.824911479151307,269,124619546.469,8.607828094050742
20250611,5370,269,173566224.556,13.516858300855416,269,139747293.91000003,10.883133366192512
20250612,5370,269,187226339.736,14.392819020451508,269,119738605.075,9.204773618048891
20250613,5369,269,200556055.421,13.360432313467092,269,126407221.629,8.42086330907588
20250616,5371,269,203192663.354,16.362940633072544,269,95707689.807,7.707262755408113
20250617,5376,269,181755776.958,14.713971510502311,269,151764950.05,12.286075241748833
20250618,5376,269,208930500.836,17.126740486537955,269,130827146.531,10.724344115699529
20250619,5375,269,162674204.837,12.721098517810372,269,138276349.727,10.81318989278551
20250620,5376,269,145060499.443,13.30799415959686,269,126344689.958,11.590987226111311
20250623,5371,269,194635826.837,16.994068621126843,269,106766497.655,9.32201032601226
20250624,5374,269,185460876.544,12.829014417427372,269,166086542.62200004,11.488820119605098
20250625,5374,269,305301710.166,18.6510488737356,269,122644846.713,7.49244093297816
20250626,5377,269,241886658.21,14.927416348587265,269,172590244.487,10.65096544070328
20250627,5374,269,228830695.107,14.541891709458838,269,210983987.966,13.407756787159643
20250630,5372,269,224398424.546,14.81423082533925,269,127082297.985,8.389660043172052
20250701,5373,269,174138073.44,11.656175869634977,269,193099613.645,12.925393123636509
20250702,5372,269,179140151.972,12.77168348427868,269,191606272.365,13.660447628908818
20250703,5372,269,219405094.047,16.48337273687567,269,135793718.028,10.20185278424862
20250704,5374,269,252634901.195,17.39861689176235,269,123007211.818,8.471336870804455
20250707,5374,269,173023088.506,14.126864445686666,269,136696026.286,11.160858647713816
20250708,5373,269,260719103.011,17.703623610452006,269,133882243.622,9.091013362019453
20250709,5376,269,218323230.853,14.312345658090615,269,147111191.935,9.64398621677186
20250710,5376,269,209844068.289,13.871179422412242,269,182542232.803,12.066464799428832
20250711,5380,269,280176175.1010001,16.16858374871712,269,156309918.117,9.020431522840106
20250714,5377,269,160595700.841,10.865066830008146,269,187035650.802,12.65385583123274
20250715,5378,269,287962034.078,17.639819773719935,269,118642863.194,7.267759206109043
20250716,5378,269,204439873.331,14.013143517933573,269,182927522.758,12.538599188220184
20250717,5379,269,266093561.164,17.085354646334014,269,115526708.686,7.417747278024198
20250718,5378,269,217512372.513,13.683308450479378,269,162600871.859,10.228925638841964
20250721,5379,269,211640665.334,12.279479007902706,269,176161410.391,10.220957950047165
20250722,5377,269,231078742.46100003,11.998985494989888,269,163981804.933,8.514912613242256
20250723,5381,270,207683401.458,10.958624012007345,270,192726269.287,10.169395856992576
20250724,5380,269,299860713.471,16.02851335274619,269,174782203.669,9.342667310107323
20250725,5382,270,214701555.829,11.848033865331466,270,211839278.603,11.690082716003865
20250728,5383,270,250591826.191,14.209738301840002,270,144381122.51,8.187090527961859
20250729,5387,270,321145745.138,17.579326958338115,270,93357193.882,5.110317231384824
20250730,5387,270,221277512.614,11.845994892592609,270,222102208.339,11.890144617663562
20250731,5383,270,300090420.3809999,15.322163155633463,270,185303236.57400003,9.461303098076304
20250801,5384,270,182591032.347,11.294504942709272,270,263199462.372,16.28068799693064
20250804,5381,270,200974046.629,13.259371880070404,270,159224077.57599998,10.504894996410547
20250805,5383,270,213863886.236,13.268932800031022,270,142909785.05400002,8.866669205926007
20250806,5385,270,267647280.069,15.274253792184094,270,144835975.581,8.265585395422091
20250807,5385,270,274345028.715,14.87872241003496,270,168543297.541,9.140712153343117
20250808,5387,270,224575889.703,12.973008907222278,270,187481210.955,10.830171586418269
20250811,5388,270,258000334.208,13.982470560261037,270,142485926.204,7.722103440349651
20250812,5390,270,325813696.321,17.152252158264513,270,167051365.616,8.794311530737788
20250813,5387,270,405839109.8,18.67885977555787,270,100320934.835,4.617299390537556
20250814,5389,270,376727928.246,16.351476330341473,270,198792171.599,8.628363455006848
20250815,5388,270,371854291.324,16.374974525317647,270,241280888.863,10.625044542339593
20250818,5386,270,405744155.842,14.454208575481417,270,173015942.88099998,6.163510895420974
20250819,5389,270,352468540.043,13.356390680013302,270,312479040.929,11.841034520284923
20250820,5387,270,294839443.049,12.05194554045307,270,265661430.595,10.859256348539803
20250821,5390,270,275191135.91400003,11.195945342261586,270,296523019.907,12.06381707235877
20250822,5391,270,517072602.903,20.06565014389632,270,128152895.985,4.973133678568809
20250825,5391,270,507613095.025,15.989115639506126,270,146438939.95499998,4.612625576477441
20250826,5392,270,301838250.258,11.147991934998307,270,320191240.45299995,11.82583507284475
20250827,5393,270,506601906.319,15.85788168356133,270,171409398.272,5.365534403528699
20250828,5394,270,638807232.5740001,21.30482823044937,270,143948943.669,4.800834058289119
20250829,5391,270,413690786.719,14.62660965955817,270,350971460.066,12.40908116118511
20250901,5391,270,416363671.619,14.99748085259248,270,257514124.706,9.275696747348285
20250902,5392,270,271926458.427,9.342338968872648,270,465349776.626,15.987614362639736
20250903,5394,270,413761089.877,17.280784020116595,270,214221659.243,8.946994573389626
20250904,5393,270,195753095.063,7.585430963186049,270,572057823.505,22.167236363497143
20250905,5394,270,442197171.02800006,18.83914592977549,270,169031986.73299998,7.201353770445591
20250908,5396,270,305451998.476,12.407249251092695,270,365228526.931,14.835330558815729
20250909,5397,270,250846360.19,11.66187209844702,270,236645947.55700004,11.001693510462792
20250910,5399,270,377395182.185,18.84152780112188,270,183066510.653,9.139631115460404
20250911,5397,270,560185871.939,22.74445954179094,270,138498896.176,5.623280947365192
20250912,5400,270,408164130.254,16.026982075401616,270,259120728.065,10.174640435646348
20250915,5398,270,335432627.36300004,14.570626478311574,270,200488065.964,8.70886277666489
20250916,5398,270,336915528.436,14.239394790281745,270,201294089.812,8.507491557569978
20250917,5397,270,394468023.36,16.422113638516226,270,213384464.901,8.88341696609504
20250918,5396,270,518765261.627,16.38845004501351,270,260512897.66,8.229931580215158
20250919,5398,270,275417332.259,11.730168336996092,270,317687266.791,13.530466973204966
20250922,5394,270,421655557.214,19.69350370998008,270,128422419.105,5.997993726916217
20250923,5400,270,430485214.054,17.101856243182375,270,140774889.865,5.592554286473272
20250924,5398,270,367860196.145,15.681831154069394,270,299247305.061,12.756872748002207
20250925,5402,271,427857144.28300005,17.898308001843,271,187657155.315,7.850156552150417
20250926,5402,271,224640767.454,10.375428067424837,271,340203189.961,15.712881351652324
20250929,5397,270,418452666.935,19.220698552777595,270,129706629.83,5.957787413615401
20250930,5400,270,397608336.818,18.10268930722753,270,209574364.232,9.541700339618943
20251009,5396,270,475103670.8,17.788920396364606,270,205558431.029,7.696557175025062
20251010,5399,270,240611608.564,9.498409830652484,270,539130872.9219999,21.28278853182797
20251013,5401,271,412633113.964,17.386369601517647,271,222251411.279,9.364602718948843
20251014,5402,271,272606912.56,10.50288154207199,271,483585293.42,18.63136559738009
20251015,5402,271,289540986.227,13.85776555859652,271,251631879.82,12.043392001437216
20251016,5406,271,299419136.554,15.375394930990764,271,159812100.328,8.206469985765153
20251017,5409,271,198238378.005,10.149055259931949,271,264416786.882,13.537139522254268
20251020,5408,271,225534855.17,12.883464982159198,271,194312242.636,11.099902814217982
20251021,5407,271,309849802.104,16.380147005163224,271,133379186.663,7.051063677090022
20251022,5407,271,197102807.168,11.667907793234594,271,193109609.592,11.431522214630313
20251023,5409,271,189098227.786,11.393793682238307,271,200188280.0,12.06200600940281
20251024,5410,271,457660523.117,22.99296388239155,271,131755856.468,6.619442787919495
20251027,5409,271,408136163.82,17.32651123377482,271,144430478.35500002,6.13147407055319
20251028,5410,271,265890179.37300003,12.285681549754594,271,284093727.124,13.12679193326674
20251029,5410,271,359498896.884,15.70251127367848,271,137943480.924,6.025217554529764
20251030,5409,271,322064986.535,13.075371323157253,271,285143114.191,11.576396858289288
20251031,5410,271,226171426.688,9.630626374907996,271,493698731.332,21.0222312024565
20251103,5412,271,268378932.372,12.59212704922982,271,220681656.68,10.354208632506632
20251104,5412,271,231002942.501,11.928625978142968,271,209808472.296,10.834177114664763
20251105,5412,271,280603536.411,14.822094398982305,271,198936746.722,10.508275401850302
20251106,5412,271,376164242.541,18.12952165872089,271,174990482.51599997,8.43379934630032
20251107,5414,271,354741342.767,17.569729664103694,271,205297621.289,10.168038714056577
20251110,5417,271,270019166.505,12.310236543481464,271,292318501.00100005,13.326868384698903
20251111,5418,271,226286038.85800004,11.243174641340946,271,338304297.306,16.808877453170442
20251112,5420,271,265032367.851,13.495991050860637,271,242083923.158,12.327409240573918
20251113,5419,271,399640545.235,19.358612402316503,271,141525585.357,6.855507992378699
20251114,5417,271,204325369.7,10.322908336189643,271,345402867.119,17.45041323826627
20251117,5416,271,313609302.688,16.255615624020404,271,164884739.48899996,8.54663086976878
20251118,5419,271,269550100.421,13.861649954167335,271,271272345.181,13.950216621221928
20251119,5421,272,300576181.245,17.262469919484616,272,140207677.54000002,8.052304098049055
20251120,5420,271,234242282.993,13.611283045174238,271,207133274.247,12.036040580828312
20251121,5423,272,243746332.365,12.30238848429565,272,290046324.98599994,14.639246194181558
20251124,5419,271,248206896.96,14.275168107003893,271,259868951.804,14.945889974164686
20251125,5417,271,283892159.53900003,15.557926052643335,271,134370584.221,7.36380890671837
20251126,5415,271,354327761.285,19.726849687553155,271,176177796.453,9.808525576174755
20251127,5415,271,209914429.081,12.187402844981015,271,231549004.694,13.44348271300234
20251128,5414,271,227861133.461,14.271593663095691,271,177352776.2,11.108110973131646
20251201,5414,271,283263672.642,14.999117573862902,271,183703329.842,9.727289833217144
20251202,5417,271,240919766.681,14.996189729192588,271,173875871.929,10.823003860154875
20251203,5423,272,244123807.988,14.507184811869791,272,240759335.607,14.307249283140052
20251204,5421,272,280690984.00100005,17.986013995425193,272,134261673.81800002,8.603170326023571
20251205,5419,271,326672499.123,18.795248914631227,271,162927522.311,9.374108151437513
20251208,5421,272,431308119.256,21.03267799197492,272,112031491.23,5.463199450235188
20251209,5421,272,366863770.44000006,19.14123751767428,272,194433182.95600003,10.144615075548566
20251210,5418,271,282176016.65000004,15.75653743661839,271,200756569.881,11.21012496572526
20251211,5421,272,213834762.724,11.347175107887136,272,199901658.299,10.607812743728342
20251212,5423,272,328511436.82299995,15.50928760528603,272,177342813.375,8.372496020116866
20251215,5422,272,255938288.009,14.268191561258492,272,252663251.601,14.085612990451624
20251216,5424,272,252152783.337,14.429563216622416,272,200664587.337,11.483126658359655
20251217,5425,272,407690391.031,22.233217033546623,272,208168693.046,11.352388562254689
20251218,5428,272,233358842.45600003,13.922950736276912,272,256346264.32,15.294455406072457
20251219,5427,272,206278313.208,11.800491781882013,272,236526050.978,13.530863605387712
20251222,5423,272,363589606.5009999,19.326460619685417,272,170957507.879,9.087178193730812
20251223,5428,272,327952843.714,17.075362060106993,272,227702688.739,11.855685738980812
20251224,5430,272,348828709.434,18.39541679861879,272,159143746.57500002,8.392415732899376
20251225,5433,272,315132914.798,16.21821175908465,272,224087944.769,11.532612336770011
20251226,5432,272,472701298.655,21.680603084102174,272,180045332.56,8.257839365970291
20251229,5434,272,325145975.663,15.073809153832912,272,240162723.918,11.133974698049917
20251230,5436,272,348633570.295,16.13696315460968,272,244077238.982,11.297435898093957
20251231,5437,272,404291372.546,19.577136466448444,272,264757358.857,12.820434213570095
20260105,5437,272,376312138.749,14.661392509132416,272,226787058.73,8.835787479738936
20260106,5439,272,454188486.784,16.041336908939723,272,265502576.89500004,9.377200017379227
20260107,5440,272,390051569.828,13.539667210927115,272,260666741.042,9.0483956473292
20260108,5439,272,406298057.949,14.37969308660931,272,378619003.046,13.400076505516743
20260109,5439,272,470708007.761,14.935572181362506,272,308310176.72,9.78268655456623
20260112,5440,272,522899565.7260001,14.350555279519034,272,218143996.336,5.986785385772044
20260113,5433,272,433652314.676,11.726641624956336,272,472379201.902,12.773877653406236
20260114,5434,272,528805091.345,13.266094250002356,272,413814427.425,10.381331961588948
20260115,5437,272,446890760.444,15.211401840646383,272,397251974.602,13.521781948809153
20260116,5440,272,376468241.193,12.321666845875033,272,340566262.177,11.14660829872932
20260119,5442,273,309306545.775,11.332126344729373,273,335221588.69200003,12.28158100249842
20260120,5447,273,305089687.604,10.887201049614312,273,409681294.323,14.619578434752173
20260121,5446,273,348922755.18500006,13.301642764091593,273,252574853.954,9.628665452636964
20260122,5448,273,422843847.689,15.57026442279173,273,270797175.693,9.971491020927264
20260123,5449,273,498954721.655,16.006226685826817,273,363030690.206,11.645849350970211
20260126,5446,273,473886802.756,14.44817577600745,273,347215181.7110001,10.586127210725282
20260127,5446,273,424548096.667,14.535470614714988,273,193222012.32200003,6.615440993074268
20260128,5447,273,487011444.201,16.27979389053112,273,217950830.453,7.285649321580453
20260129,5448,273,573280072.631,17.593353716463614,273,297832507.171,9.14016184597665
20260130,5447,273,397770004.941,13.899468140874776,273,385966161.222,13.487000766075008
20260202,5449,273,312013798.831,11.97276965083328,273,360975605.016,13.851559721458536
20260203,5450,273,452926824.428,17.65705186213622,273,244730457.356,9.540654570937509
20260204,5452,273,283553014.638,11.331281259709154,273,428110316.93,17.108047387576423
20260205,5452,273,220831911.291,10.067001477250724,273,406858828.573,18.54735760032258
20260206,5452,273,301221041.34299994,13.924979240873403,273,296667759.32299995,13.714488110095644
20260209,5451,273,377346078.5980001,16.623862785499078,273,162523012.144,7.159900172822879
20260210,5456,273,317577557.23100007,14.949015841729285,273,253616493.317,11.93823962050923
20260211,5455,273,296506018.56000006,14.825425790515778,273,306548625.435,15.327560363337298
20260212,5460,273,449125793.644,20.79376692736797,273,166883365.576,7.726418426532616
20260213,5458,273,271360426.235,13.580849448369184,273,362561205.95,18.145199807292467
20260224,5459,273,328617240.114,14.817349389420114,273,250596619.959,11.2994000937142
20260225,5456,273,416562871.375,16.79531661154821,273,283641721.06,11.436094853395144
20260226,5456,273,425530418.51900005,16.647027752385636,273,204402151.256,7.996345587816133
20260227,5456,273,400652348.009,15.99538248976436,273,292246341.205,11.667451924437868
20260302,5455,273,546506369.2820001,17.94547659452205,273,143242197.47,4.703603922170163
20260303,5457,273,363393458.112,11.51007095611167,273,390904935.955,12.381465459814676
20260304,5459,273,371012244.412,15.539294353878546,273,233983355.409,9.800043767749653
20260305,5461,274,342247795.81700003,14.188406562385095,274,300174425.215,12.444190544496497
20260306,5462,274,276260270.981,12.450970254635155,274,299476920.321,13.497337903946974
20260309,5466,274,423714063.72,15.86851018234654,274,260318636.28,9.74919004150289
20260310,5464,274,343258179.51,14.205248356514794,274,263324631.71100003,10.89731291234554
20260311,5467,274,457910628.553,18.114345353072693,274,273724250.977,10.828173238469896
20260312,5467,274,365122770.844,14.841107992205387,274,243971292.992,9.916676239946852
20260313,5466,274,295684297.772,12.234410510568166,274,366141418.424,15.149686512521718
20260316,5465,274,317940492.443,13.58965037376464,274,308646638.489,13.192405515491878
20260317,5463,274,243034304.864,10.926315868583716,274,292927227.419,13.169397690912357
20260318,5464,274,400727895.21,19.44503828787206,274,190811447.6,9.258990823191644
20260319,5464,274,366388914.021,17.226205818848847,274,264456720.828,12.433743841113788
20260320,5466,274,469004707.335,20.371163484841663,274,218844523.518,9.505485758724202
20260323,5468,274,358760602.40700006,14.657508355426074,274,114830512.863,4.691510691126108
20260324,5466,274,183245577.541,8.743935234613835,274,310263463.07600003,14.804851845314232
20260325,5467,274,301888559.549,13.770658683288277,274,212907588.853,9.71178815638642
20260326,5466,274,260822909.887,13.33038465397878,274,244029567.309,12.47209457398632
20260327,5462,274,249815291.86300004,13.40691039713783,274,245971621.798,13.200631030597384
20260330,5460,273,268960221.834,13.956661176514812,273,229281812.001,11.897701980668142
20260331,5465,274,258386715.225,12.88394232863692,274,268138548.55,13.370198203086083
20260401,5468,274,279374993.81200004,13.800351759125215,274,258967309.369,12.792268608733645
20260402,5468,274,252722018.513,13.605812641976032,274,235537427.718,12.680644648852518
20260403,5469,274,345249572.724,20.69123969605512,274,127493828.86200002,7.640864989166405
20260407,5468,274,207321931.167,12.771541055978746,274,172457867.766,10.623828970731724
20260408,5474,274,342461965.803,13.976493651360588,274,206544288.709,8.429446852871036
20260409,5475,274,369185074.678,17.19530712484925,274,145761027.243,6.789022098098004
20260410,5479,274,431802298.049,18.47544520623511,274,288269745.437,12.334144376953418
20260413,5479,274,338258777.692,15.640674348100235,274,173102012.007,8.00402643584216
20260414,5482,275,381281290.726,15.91001546557733,275,206875178.628,8.632438494814163
20260415,5480,274,259168791.085,10.669395289158976,274,381500240.14,15.705505465848182
20260416,5484,275,359847291.02800006,15.284664485272636,275,182941118.571,7.770500675245154
20260417,5484,275,377651513.527,15.399437258122829,275,189676079.538,7.734392109098002
20260420,5480,274,419540051.006,16.09834843620519,274,247589017.362,9.500342722735976
20260421,5485,275,357821308.05999994,14.747496608607443,275,263809486.412,10.8728279131076
20260422,5484,275,508820867.4,19.733357830787863,275,186299693.079,7.22517243854268
20260423,5481,275,403905659.278,14.30719048090127,275,357874922.268,12.676684675274366
20260424,5483,275,356794513.553,13.42702173831448,275,353742272.66,13.312158691759269
20260427,5482,275,356722606.696,13.696252062021696,275,194831401.686,7.480490266103387
20260428,5477,274,274738703.483,10.773009844332371,274,208998234.263,8.195205140810097
20260429,5452,273,403534575.127,15.46876960682274,273,184526929.668,7.073506800229795
20260430,5458,273,397469311.581,14.40521975461017,273,222646226.234,8.069221253027017
20260506,5490,275,580303123.48,17.874200082695605,275,129058775.06,3.975202397699225
20260507,5493,275,466951250.085,14.738367965047075,275,280224084.43,8.844704170394577
20260508,5491,275,326476936.621,10.614652196095516,275,493037459.444,16.02998731184486
20260511,5491,275,544885515.566,15.28236499577655,275,212360811.45,5.956068455971067
20260512,5490,275,476920454.455,14.585899871529987,275,271845736.48600006,8.313995878868836
20260513,5493,275,556028051.499,17.0340650865823,275,169023193.128,5.178069820618574
20260514,5493,275,327296751.185,9.660224629086512,275,468624592.859,13.831542223813017
20260515,5495,275,404524862.3,12.00287774896484,275,525646079.154,15.596731413331868
20260518,5499,275,420975785.349,14.431441696064883,275,171145872.274,5.867039775688764
20260519,5493,275,395610231.89400005,13.5997385397726,275,331720532.285,11.403427271716666
20260520,5497,275,487168066.533,16.367428273889516,275,216471617.57200003,7.27281592809932
20260521,5500,275,379108041.122,10.80920042088854,275,413338843.523,11.785195555745544
20260522,5503,276,549453086.02,18.78695551902,276,146719294.502,5.016640964849794
20260525,5503,276,627490242.2709999,19.44532191610613,276,191428094.453,5.93217339436768
20260526,5503,276,576556190.885,17.662178271049076,276,321969726.084,9.863195972707397
20260527,5505,276,474369062.052,14.551642609496948,276,304454612.09300005,9.339383742324909
20260528,5505,276,503235003.439,16.845676289656392,276,238215475.218,7.974208382337854
20260529,5505,276,347698436.392,10.407467399508382,276,368161081.199,11.01996457075385
20260601,5503,276,212175092.192,7.325316466443748,276,676394610.701,23.3524327874366
20260602,5502,276,627394969.813,22.305382426923927,276,156806635.551,5.574848606272436
20260603,5506,276,634291483.183,20.116724995081,276,177839038.486,5.640212939104417
20260604,5506,276,526637612.61600006,18.95007149955053,276,183420021.45400003,6.600027111122431
20260605,5509,276,281274833.019,9.07152169448045,276,770100114.5910001,24.836846657952645
20260608,5507,276,296825601.257,10.513292330218938,276,295517344.28000003,10.466955060172136
20260609,5508,276,511862792.4938,19.1948773937943,276,123841160.7567,4.644049014480418
20260610,5505,276,283889350.60747004,10.736785750695375,276,384864730.66597,14.555706817876205
20260611,5504,276,416368389.77461,16.170285780346372,276,154489086.6538,5.999813488456553
20260612,5505,276,304773490.50206,9.41796519488205,276,454474373.28742,14.043950550081794
20260615,5501,276,473113705.80242,15.508302126185402,276,136116039.08304,4.461778706535724
20260616,5506,276,445612174.5217101,14.43835324994719,276,174720509.42618996,5.66114792041696
20260617,5502,276,628249929.7633799,20.17496307166701,276,109517919.36336,3.516944251269194
20260618,5499,275,593553751.11509,17.815534595442493,275,187007480.49985,5.613035436458072
20260622,5502,276,643006613.47778,17.091917766057943,276,187324154.57383,4.979309665658469
20260623,5507,276,246399725.63784,7.109057499574137,276,663226778.72774,19.13523764293007
20260624,5506,276,772674349.5506799,23.36536100277032,276,74355264.1146,2.248473227439537
20260625,5505,276,885006788.93716,24.454925041618004,276,128833765.24571005,3.5599953709925263
20260626,5506,276,534412658.01687,14.94705425281364,276,489949489.09937,13.703458338510076
