trade_date,industry,stock_count,total_vol,top5_vol,vol_concentration_pct,total_amount,top5_amount,amount_concentration_pct,vol_market_share_pct,amount_market_share_pct
20230809,水泥,22,3092060.07,926722.44,29.971036106035285,2353404.591,720419.838,30.61181408224762,0.508950304221929,0.3231894229436656
20230809,纺织,42,2015904.7,1122693.0,55.69176955636842,1253326.338,520712.165,41.54641526411456,0.3318160990149899,0.1721173730549239
20230809,林业,4,678413.25,623070.25,91.84228786805092,224136.566,160875.364,71.7755995244435,0.1116662102802186,0.0307803289341483
20230809,农业综合,40,4365618.48,2008872.34,46.01575582481958,4364267.454,1566107.813,35.884780882633784,0.7185768721216582,0.5993381186660907
20230809,塑料,68,4058198.62,1904591.79,46.9319510536919,3710948.292,1470429.069,39.624078626207925,0.6679758398878753,0.5096188057301455
20230809,食品,91,6088537.46,2222656.48,36.50558930781384,7160056.278,1967949.849,27.485117052036667,1.0021677853540572,0.983279486060538
20230809,超市连锁,8,1989533.9,753369.93,37.86665459683798,1221987.42,279428.785,22.8667480881268,0.3274754890725136,0.1678136477784319
20230809,化工机械,11,1413175.06,589697.46,41.72854989388222,942656.492,203728.275,21.612143631213648,0.2326073428146054,0.1294535622343315
20230809,广告包装,51,8460967.66,3921394.85,46.34688380312282,8353089.456,4828825.336,57.80885457333955,1.3926676607446709,1.1471168924397912
20230809,旅游服务,8,834065.17,243817.17,29.23238839957793,1817149.877,1125323.965,61.92796638535062,0.1372863762030389,0.2495463901089088
20230809,通信设备,129,15309678.32,5987403.66,39.10861831876818,38766973.146,20849970.237,53.78281703468849,2.519959270553198,5.323808633773639
20230809,出版业,29,7195829.0200000005,1657285.05,23.03118994897964,8101983.555,2261441.119,27.91219093013822,1.184426979407934,1.1126329063235514
20230809,其他建材,29,2457899.44,1019051.3,41.46025192959073,2481295.308,922232.084,37.16736500595519,0.4045680353599692,0.3407524578698101
20230809,医药商业,36,5099850.8,1152160.06,22.59203465324908,6657976.495,2018975.34,30.324158421349303,0.8394308510786622,0.9143296437937218
20230809,染料涂料,31,1067298.84,307649.87,28.825091761553868,1426826.862,393135.98,27.55316643316742,0.1756764283410936,0.1959439324346508
20230809,汽车整车,22,7699343.91,3608558.97,46.86839569944603,10903445.753,5061746.539,46.423366096055446,1.267305077065905,1.4973533894196571
20230809,铝,29,5322155.84,2261004.49,42.48286893455567,3596934.527,1079648.529,30.01579597559353,0.8760220605560602,0.493961471220431
20230809,铜,17,2925037.23,840074.85,28.72014213644727,2536419.164,1079691.46,42.56754858677609,0.4814584951025769,0.34832253199952
20230809,互联网,79,20127366.5,4915445.9,24.421704150913136,27690551.636,7513242.76,27.13287499203217,3.3129464083669187,3.802700750417044
20230809,种植业,18,2888870.83,986418.05,34.14545364079155,2188590.807,405362.027,18.52159963861166,0.4755055382175536,0.3005558001710134
20230809,区域地产,43,18938354.8,5912153.1,31.217881185751143,8359151.527,2408706.037,28.81519768148593,3.1172361528289554,1.1479493873009918
20230809,普钢,26,7704253.01,3283101.41,42.614143197771234,2268019.62,603620.3859999999,26.61442523147132,1.2681131105070065,0.311463636561212
20230809,汽车服务,10,978113.9,255882.0,26.16075694251968,646697.267,170542.072,26.371237471148923,0.1609966674964039,0.0888099383082131
20230809,多元金融,23,5811037.18,1853543.21,31.896942879308853,3690851.637,822869.352,22.2948368813016,0.9564914890563364,0.5068589630930628
20230809,煤炭开采,25,2766040.15,497522.19,17.986802903059814,2601368.001,530555.885,20.39526452220706,0.455287718854883,0.3572418556173825
20230809,特种钢,10,839162.22,372590.94,44.40034728922853,687251.41,340616.871,49.56219311357978,0.1381253460449587,0.0943791762217738
20230809,焦炭加工,7,1443331.11,1011867.98,70.10643455194422,1007438.462,830575.462,82.44428750031186,0.2375710014998106,0.1383499702644346
20230809,化纤,30,3043680.82,1361805.26,44.74205215775549,3005994.824,1451174.159,48.27600325235956,0.5009871232202323,0.4128086331842316
20230809,商品城,4,656097.23,478382.25,72.91331652169907,494576.756,399945.331,80.8661802537279,0.1079930134758555,0.0679194631404499
20230809,水运,18,1951056.03,479412.84,24.571966803024104,1158084.535,277813.622,23.98906242194142,0.3211420663061468,0.1590379631356099
20230809,新型电力,30,11030025.29,6958373.17,63.08574084874107,4409700.408,2290733.874,51.94760782034516,1.815532234120235,0.6055773561699348
20230809,银行,42,16541937.23,4229148.42,25.56622214918174,9937718.876,2755628.933,27.72898858766228,2.7227879779284345,1.3647316067935782
20230809,纺织机械,11,627387.15,187632.0,29.906892418819865,389759.296,132875.743,34.09174440832323,0.1032673601510688,0.0535250430133835
20230809,装修装饰,25,2022828.81,1086769.62,53.72523935923179,1282749.84,559150.838,43.59001424626956,0.3329558012882921,0.1761580572061863
20230809,软饮料,9,313531.93,109108.0,34.79964544599971,336049.146,70714.632,21.04294352231444,0.0516070734540382,0.0461491109483654
20230809,钢加工,22,2095375.66,801812.62,38.2658172138928,1441321.169,440033.078,30.529842165941297,0.3448969474956627,0.197934413261115
20230809,综合类,20,1591712.09,392754.5,24.67497121291577,857015.027,174625.371,20.37599872796629,0.2619943772435257,0.1176925519264358
20230809,电器连锁,2,186120.0,137938.0,74.1124006017623,64963.273,36370.308,55.98595378653412,0.0306351844651535,0.0089213060914785
20230809,旅游景点,17,1291601.66,208437.31,16.137894248293243,1358913.399,200959.273,14.78823250605096,0.2125964706082015,0.186617481300403
20230809,水力发电,22,2301090.17,732485.55,31.83210982123313,2263984.13,1115364.566,49.26556468397153,0.3787573706689308,0.3109094489432467
20230809,中成药,68,11578731.88,4010869.54,34.63997250793928,15481788.283,4493140.297,29.022101419212387,1.905848844919157,2.126090108115529
20230809,玻璃,17,946937.91,163633.61,17.28028926416094,1151671.27,167994.119,14.586985312223687,0.1558651276052918,0.1581572393440183
20230809,酒店餐饮,9,949527.17,365257.47,38.46730051968918,1320521.908,501691.345,37.99189865466435,0.1562913174705843,0.1813452370506522
20230809,其他商业,12,2308181.49,775397.9,33.59345455976254,1185714.053,385524.814,32.51414732115012,0.37992459555772,0.1628322822309243
20230809,水务,15,2352250.72,885853.79,37.65983712824626,1670263.987,468473.602,28.04787779933137,0.3871783511470563,0.229374777369981
20230809,园区开发,14,2050837.25,800131.64,39.01487746041282,1362747.54,475222.273,34.87236329922121,0.3375659653006561,0.1871440179707289
20230809,渔业,7,1711331.2,771749.11,45.096420260438194,941173.891,412521.133,43.83049051240628,0.2816835750750724,0.129249958925543
20230809,船舶,11,1399946.81,443746.27,31.697366416371203,2431159.214,1295475.574,53.286332155455455,0.2304299847719385,0.3338673454031839
20230809,公共交通,7,212976.84,91725.0,43.06806317531991,148503.695,31083.492,20.93112363298435,0.0350557961541235,0.0203937834045179
20230809,商贸代理,16,889304.16,189448.29,21.30298029866407,633770.444,168554.729,26.59554900291311,0.1463786642339801,0.0870347176420166
20230809,铅锌,14,3346175.41,1089783.16,32.568022487500144,2468680.109,848977.179,34.389922611070865,0.5507774604454687,0.3390200320469315
20230809,石油加工,13,1618131.68,788750.85,48.7445403701632,1064538.216,482399.766,45.31540143411817,0.2663430179760838,0.1461913914191558
20230809,机场,5,403594.1,179519.21,44.48013734591264,559131.453,299159.513,53.5043255740435,0.0664312255670943,0.0767846601199748
20230809,白酒,19,710339.01,104810.66,14.755019578609376,9940662.159,3506306.394,35.272362523913834,0.1169211616384295,1.3651358033086898
20230809,百货,35,4803250.68,2360725.58,49.1484983248886,2310674.535,578645.051,25.042256805759965,0.7906107383095526,0.3173213702536169
20230809,石油开采,21,4905121.88,1891388.02,38.5594500253274,2598353.704,919873.301,35.40215866623215,0.8073786461307785,0.3568279068591721
20230809,红黄酒,9,869784.99,445152.1,51.17955645567073,1082342.373,438325.413,40.49785205997844,0.1431658264220486,0.1486364088415036
20230809,陶瓷,5,426228.59,143277.78,33.61524387653113,706532.868,435369.971,61.62062527004759,0.0701568422467885,0.0970270691120841
20230809,公路,3,119026.95,99727.84,83.78593251360302,147318.481,120722.183,81.94639408479918,0.0195917288285761,0.0202310197937942
20230809,石油贸易,4,112098.2,49781.01,44.40839371194185,93041.678,31126.721,33.45459977624222,0.0184512628154506,0.0127772701462068
20230809,空运,8,2054794.72,661008.79,32.1690913241202,1389931.67,238417.476,17.153179623570992,0.3382173613003623,0.1908771726189028
20230809,轻工机械,7,368656.4,144802.0,39.278309016200446,332526.031,164294.419,49.40798725017711,0.0606805115960639,0.0456652869989397
20230809,电信运营,5,3736132.09,2313472.34,61.921588537839945,2568721.502,1213314.041,47.23416065366825,0.614963978956208,0.3527585622587774
20230809,保险,5,1121930.11,372852.64,33.23314319463269,3565563.407,1911450.576,53.60865472893832,0.1846686862070704,0.4896533236929427
20230810,半导体,165,6921609.8100000005,2602624.72,37.60143653633662,25175782.597,9532842.065,37.86512704528976,1.180327621940353,3.669226674215118
20230810,软件服务,266,31843799.28,10873433.17,34.14615534531782,58777571.489,21971407.083,37.3805969290716,5.4302563868026406,8.566495691725759
20230810,生物制药,74,4437414.89,1949740.28,43.938651857726114,8183886.68,1857402.566,22.695849033921373,0.7567030659701995,1.192754790811868
20230810,橡胶,13,456570.83,113252.04,24.804922381922644,534570.045,155272.384,29.046218629777503,0.0778580672436421,0.0779105340933516
20230810,元器件,277,17099186.24,6603132.15,38.61664559541052,25948317.199,8959841.064,34.52956503994523,2.915888411192366,3.781819184795121
20230810,化工原料,236,10734693.67,3781194.08,35.22405199663234,19753560.52,9456933.261,47.87457558056475,1.8305648251745723,2.8789687427370607
20230810,环境保护,116,6308972.51,2601423.13,41.23370526463111,5223456.507,1740659.739,33.32390605085592,1.0758558664859723,0.761288983698596
20230810,化学制药,144,13224963.34,5118087.84,38.70020436669128,20803366.948,9328889.517,44.84317149391466,2.255225295537216,3.031972039994604
20230810,建筑工程,123,15611122.83,5862754.1,37.55498027812263,12357163.749,3338502.759,27.016739656542686,2.662132074988007,1.800986113173612
20230810,IT设备,74,9391435.66,3357870.62,35.75460389194638,16481134.856,7321457.445,44.42326034565881,1.601501850502842,2.402031372886809
20230810,航空,51,1717349.62,430117.95,25.045450558867564,4347087.135,1451741.263,33.39572495134722,0.2928560333011271,0.6335631478157134
20230810,家用电器,87,5932900.71,2543567.08,42.87223407789004,9208349.469,4663295.5,50.64203433741334,1.011725130203855,1.3420643972821569
20230810,专用机械,255,10565413.82,4100463.79,38.81025258317805,18961298.891,6553204.227,34.56094576996772,1.801697886951004,2.763501130523476
20230810,机械基件,119,3895988.66,1234932.76,31.6975450334088,6591403.374,2107068.337,31.96691535085529,0.6643747851143867,0.9606594348043944
20230810,小金属,60,4775455.03,1088299.02,22.78943081158069,8290315.582,1834490.459,22.12811371117235,0.8143483429388799,1.2082661960530447
20230810,电气设备,309,19816841.68,6576104.65,33.1844234121166,43505541.467,20428577.081,46.95626440253724,3.379324500599502,6.340684449901088
20230810,电器仪表,94,3139890.59,1114187.85,35.48492592539666,5321721.965,1803936.14,33.89760216456554,0.53543896506463,0.7756106135529358
20230810,汽车配件,229,18614470.9,8717863.290000001,46.83379579701082,22180357.058,7736887.915,34.88171040154407,3.1742867301378395,3.232660492171836
20230810,家居用品,65,2212727.47,1026164.29,46.37553896323256,2436729.368,828245.446,33.99004653027188,0.3773317803748306,0.3551394027359596
20230810,食品,91,6471282.97,3083596.89,47.650472159773294,7248380.812,2390005.898,32.97296265178623,1.103534329231887,1.0564101480376094
20230810,汽车服务,10,795512.9400000001,295193.4,37.10730337082889,519752.134,117232.31,22.555426390995827,0.1356571552670315,0.0757509081080277
20230810,中成药,68,8425331.78,2972231.83,35.27732684729954,10550583.772,2874734.747,27.247162897556485,1.4367541795809315,1.5376873888868352
20230810,纺织,42,1898226.84,1024853.07,53.99002102404158,1164683.218,454876.263,39.05579267992853,0.3237006467373448,0.1697459339756747
20230810,渔业,7,1414850.91,690338.66,48.79232540480184,758949.63,359678.603,47.39163032466331,0.2412715619403636,0.1106125784194503
20230810,矿物制品,31,1178550.28,261858.12,22.218663424355555,2630715.413,949580.417,36.09590046523212,0.2009757104943678,0.3834117620160366
20230810,商贸代理,16,1235779.61,423912.42,34.30323793738594,839051.808,290298.762,34.598431137639594,0.2107349082588168,0.1222870138435689
20230810,文教休闲,51,2055523.3,672963.73,32.73928979545014,2816516.012,734000.9029999999,26.060597556439525,0.350524082566276,0.4104911392433084
20230810,日用化工,17,617677.61,139717.51,22.61981132843718,1691497.547,550798.013,32.56274382288537,0.1053312689605513,0.2465261167119158
20230810,互联网,79,17525067.42,5035320.2,28.732101733620603,22775305.719,6572309.591,28.857173958886257,2.9885130367082846,3.3193708650597045
20230810,工程机械,34,3906116.37,1153891.32,29.5406283556268,3161048.463,1073926.64,33.973748032347075,0.666101842285788,0.460704778262123
20230810,服饰,65,3771582.69,1793834.85,47.56185923634092,2553392.626,728245.221,28.52069100476833,0.6431600956481969,0.3721424069724773
20230810,饲料,22,1344742.95,401729.77,29.87409378126876,1393449.333,360858.687,25.89679283301217,0.2293161983793701,0.2030872900221233
20230810,通信设备,129,12754330.84,5705936.71,44.73724871637405,29197905.408,16265045.466,55.7062064511775,2.174969321163988,4.255428125877197
20230810,摩托车,13,1030109.1,469742.37,45.60122515178247,1042517.194,238497.395,22.87707064906212,0.1756623470143453,0.1519409329904414
20230810,塑料,68,3824850.6,1989454.62,52.01391709260488,3695045.548,1737118.517,47.012100241639565,0.6522437607581828,0.5385318067044722
20230810,普钢,26,7848639.49,3473258.09,44.25299562332172,2159482.295,618997.8219999999,28.66417675353064,1.338412051386474,0.3147322236669408
20230810,铅锌,14,2613094.54,770168.79,29.473437650671453,1898987.022,582257.997,30.661504805165546,0.4456055381578234,0.276766523871279
20230810,广告包装,51,8495911.05,3623631.13,42.65147208668104,7945543.741,3863247.62,48.62156380897079,1.4487899146489542,1.158017667307559
20230810,仓储物流,44,3465196.4,1223749.79,35.3154525382746,2742943.125,937423.673,34.1758334125138,0.5909126834134949,0.399768310729863
20230810,机床制造,22,917694.59,301482.67000000004,32.85217906754796,906535.571,279931.90300000005,30.879307106637523,0.1564925361029888,0.1321223872752381
20230810,农业综合,40,6590800.71,3862462.53,58.60384344711888,5182662.865,2026060.498,39.09304060047132,1.1239154390757382,0.7553435431233895
20230810,医药商业,36,4607212.98,1159093.66,25.1582391574179,6009195.551,2019104.785,33.600250946468165,0.7856583785753919,0.8758059663627471
20230810,装修装饰,25,1749304.08,933706.07,53.37585847281623,1059654.437,445296.733,42.0228253147021,0.2983051604287062,0.1544385883819206
20230810,其他建材,29,2376048.07,882737.64,37.15150594575303,2568829.174,924643.045,35.99472687240666,0.4051825001789669,0.3743921957709456
20230810,证券,50,79942051.87,31771936.42,39.74370894515795,73631260.463,21167099.991,28.74743669726604,13.6323506477389,10.7313361126305
20230810,银行,42,16416724.48,4226783.08,25.74681133955414,9548388.006,2387857.734,25.007967130153503,2.799509636838135,1.391623073975296
20230810,其他商业,12,4171100.87,2637170.02,63.22479609561684,2325025.159,1419098.462,61.03583251590956,0.7112890939976918,0.3388591515975604
20230810,铝,29,4277228.1,1770622.79,41.39650139304004,2851086.559,744909.281,26.127206788883743,0.7293867482208524,0.4155295992278541
20230810,石油开采,21,12170532.35,5439550.96,44.694437380136456,7264021.596,2428114.87,33.42659211444338,2.075415387569157,1.0586897030678182
20230810,医疗保健,171,7760852.29,3002447.27,38.687081750914246,15981566.217,6038240.024,37.78252983476031,1.3234418840616555,2.3292220940190065
20230810,玻璃,17,835932.81,140294.7,16.78301154371486,1010040.386,176363.435,17.461028038536273,0.1425498710290947,0.1472076235194117
20230810,染料涂料,31,1098624.86,285487.32,25.98587838254452,1583564.56,450303.618,28.436075760624497,0.1873461960445807,0.2307954996634787
20230810,红黄酒,9,643930.7,293467.25,45.5743529544406,728974.298,272523.769,37.38455110800079,0.1098081534049066,0.1062438448033616
20230810,供气供热,43,5982742.83,1382977.7,23.116114787103427,5075383.502,1165848.921,22.970656710780315,1.0202246025212731,0.7397081880437301
20230810,综合类,20,1603034.66,301858.59,18.83044687255858,836956.805,176619.045,21.10252810478075,0.2733621426322154,0.1219816791092645
20230810,区域地产,43,15813281.05,4725411.12,29.88254686082368,7087107.066,2059452.519,29.05914218341795,2.696605692776106,1.0329054196982286
20230810,百货,35,4750248.92,2695488.38,56.74415015708272,2257147.139,845166.147,37.44399877158385,0.8100499978007757,0.3289663174575569
20230810,影视音像,34,6771156.34,1359007.0,20.07053052329907,6553009.824,1287092.1039999998,19.64123568510615,1.1546711068618505,0.9550637939445707
20230810,园区开发,14,1731438.07,786193.3,45.40695469402496,1035205.849,283752.24,27.4102237998464,0.2952585071680158,0.1508753461712421
20230810,火力发电,31,7771702.94,3656172.41,47.04467525620581,2986267.023,756625.243,25.336824777306592,1.3252922226768873,0.4352313805897841
20230810,多元金融,23,6423716.53,2284493.91,35.563429664602594,4071634.016,1031218.908,25.326905707823816,1.0954229238579158,0.5934174273068706
20230810,水力发电,22,1700938.71,419190.59,24.64466165274115,1565224.693,686465.7849999999,43.8573316706549,0.2900575151953836,0.2281225686855167
20230810,公共交通,7,238211.44,110465.45,46.37285681997472,165031.535,37811.692,22.911798039083862,0.0406216978726495,0.0240524046462342
20230810,全国地产,26,17846873.830000002,10727640.96,60.10935619417667,7507071.535,2546008.73,33.91480576853195,3.043390009705476,1.0941128449665505
20230810,公路,3,279660.1,260516.58,93.1547188891086,361400.02,334900.721,92.66759891158831,0.0476898510383672,0.0526719909634067
20230810,化纤,30,2616978.49,932557.4,35.63488976174198,2607320.296,1082932.651,41.53431600487952,0.4462678600154658,0.3800020571930766
20230810,出版业,29,4601150.87,1147408.79,24.9374302738306,5267105.483,1550274.52,29.433139795730952,0.7846246196556238,0.7676505729133225
20230810,船舶,11,1642251.93,682860.99,41.58076952298056,2409315.993,1221743.692,50.70915129230208,0.2800497815354105,0.3511440597354903
20230810,钢加工,22,1645899.4,526776.12,32.005365577021294,1131929.892,329961.148,29.15031666996563,0.2806717769540165,0.1649723235838061
20230810,水务,15,1952031.25,517983.77,26.53562897622669,1493236.704,515682.44,34.53454088147033,0.3328758000685037,0.2176307300130069
20230810,运输设备,47,2393756.75,785624.99,32.81975037772739,2291751.764,598691.0700000001,26.123731173879445,0.4082023242843223,0.3340097441161721
20230810,造纸,31,2321659.79,1092910.8,47.07454574987492,1515830.312,628417.782,41.45700063029219,0.3959077807197627,0.2209236194721905
20230810,房产服务,13,1584699.16,499909.83,31.54603994363196,1358686.089,441230.227,32.474773280761845,0.2702354282252837,0.1980207455492517
20230810,煤炭开采,25,5318877.07,1068955.18,20.097384578207592,5828779.235,1846572.28,31.680257658617595,0.907016965093294,0.8495113176629404
20230810,黄金,10,1737782.55,573583.66,33.00664171130042,2001261.95,332208.697,16.59996068980375,0.2963404180523926,0.2916725111022678
20230810,旅游服务,8,1412531.64,684732.53,48.47555343963835,2791940.4,1662367.55,59.54165604681246,0.2408760616855265,0.4069093840093596
20230810,陶瓷,5,402388.17,110394.85,27.43491440118629,618528.348,339384.606,54.8696930540684,0.0686184117323178,0.0901469777352721
20230810,农药化肥,55,3476377.78,872584.6900000001,25.10039889853398,3730447.144,895494.0530000001,24.00500579241018,0.5928194207228336,0.5436913873392551
20230810,种植业,18,3328975.88,1301170.29,39.08620359243937,2507982.449,544651.5,21.716718959383755,0.5676832834841917,0.3655241327604541
20230810,水泥,22,2836854.03,1191134.43,41.98786463468478,2092414.711,892841.557,42.67039188294065,0.4837627752700214,0.3049575059500311
20230810,汽车整车,22,5691462.84,2031875.04,35.700400707527066,7706245.813,3040661.506,39.45710505199012,0.9705532359818309,1.1231413596051465
20230810,石油加工,13,1793508.52,937642.18,52.279772833195125,1184455.528,579872.38,48.95687227524173,0.3058432509851868,0.1726276353481474
20230810,白酒,19,935569.94,122161.85,13.057479166121992,11134257.634,3454219.14,31.023344829493283,0.1595407820943143,1.6227545241483128
20230810,旅游景点,17,1183197.08,189782.64,16.039816460669424,1316856.272,250557.915,19.02697510180519,0.2017681195645394,0.1919242883796451
20230810,港口,16,2678126.92,609990.85,22.776771535532752,1029523.479,129516.074,12.580196240478356,0.4566953736934271,0.1500471731642491
20230810,纺织机械,11,552602.88,180871.44,32.730817472395366,322956.377,127533.497,39.489388066797645,0.0942342115681597,0.0470690493346364
20230810,石油贸易,4,214014.27,117813.0,55.04913293865872,160652.353,69223.223,43.08883231856554,0.0364954051592805,0.0234141638549605
20230810,商品城,4,581424.49,401743.93,69.09649265031818,427973.075,333248.276,77.86664523229645,0.0991491003477386,0.0623746339000794
20230810,机场,5,899291.01,358956.84,39.91553746322895,1790297.026,1106214.056,61.78941482529168,0.1533542121562668,0.2609255770801728
20230810,空运,8,5464071.09,1329359.36,24.32910074015893,4124205.396,1092144.893,26.481340964716587,0.9317765971804658,0.6010794059982216
20230810,新型电力,30,8387693.050000001,5312153.32,63.33271005905491,3313414.045,1518828.672,45.8387829402709,1.430335725797309,0.4829111925236335
20230810,铜,17,2380381.82,703303.22,29.54581546921745,2032355.535,897239.23,44.14774947337155,0.4059215254883961,0.2962042237129641
20230810,酒店餐饮,9,1025984.22,527422.82,51.40652358181493,1497984.131,736807.138,49.18657833231746,0.1749589398684881,0.2183226404120252
20230810,轻工机械,7,334574.17,111259.84,33.254163045521416,378701.46,241372.131,63.7367838507937,0.0570542323648791,0.0551935771308173
20230810,农用机械,12,614554.72,269100.0,43.78780135314883,386987.543,89568.487,23.14505689398896,0.1047987290704876,0.0564012264521927
20230810,乳制品,20,1673772.43,331152.9,19.7848222413366,2964190.953,922126.391,31.10887272855124,0.285424906373222,0.4320139193413107
